coalition_labels,size,chi2,is_outlier
cbar|ubar|u|s|c,5,0.00031511,0
cbar|ubar|d|u|s|c,6,0.00031511,0
cbar|ubar|dbar|u|s|c,6,0.00031511,0
cbar|ubar|dbar|d|u|s|c,7,0.00031510,0
cbar|u|s|c,4,0.00031505,0
cbar|d|u|s|c,5,0.00031504,0
cbar|dbar|u|s|c,5,0.00031504,0
cbar|dbar|d|u|s|c,6,0.00031504,0
cbar|ubar|s|c,4,0.00031503,0
cbar|ubar|d|s|c,5,0.00031503,0
cbar|ubar|dbar|s|c,5,0.00031503,0
cbar|ubar|dbar|d|s|c,6,0.00031503,0
ubar|u|s|c,4,0.00031499,0
ubar|d|u|s|c,5,0.00031499,0
ubar|dbar|u|s|c,5,0.00031499,0
ubar|dbar|d|u|s|c,6,0.00031499,0
cbar|ubar|u|s,4,0.00031497,0
cbar|ubar|d|u|s,5,0.00031497,0
cbar|ubar|dbar|u|s,5,0.00031497,0
cbar|ubar|dbar|d|u|s,6,0.00031497,0
cbar|s|c,3,0.00031497,0
cbar|d|s|c,4,0.00031497,0
cbar|dbar|s|c,4,0.00031497,0
cbar|dbar|d|s|c,5,0.00031497,0
u|s|c,3,0.00031493,0
d|u|s|c,4,0.00031493,0
dbar|u|s|c,4,0.00031493,0
dbar|d|u|s|c,5,0.00031492,0
ubar|s|c,3,0.00031491,0
ubar|d|s|c,4,0.00031491,0
ubar|dbar|s|c,4,0.00031491,0
cbar|u|s,3,0.00031491,0
ubar|dbar|d|s|c,5,0.00031491,0
cbar|d|u|s,4,0.00031491,0
cbar|dbar|u|s,4,0.00031491,0
cbar|dbar|d|u|s,5,0.00031491,0
cbar|ubar|s,3,0.00031490,0
cbar|ubar|d|s,4,0.00031490,0
cbar|ubar|dbar|s,4,0.00031490,0
cbar|ubar|dbar|d|s,5,0.00031490,0
ubar|u|s,3,0.00031486,0
ubar|d|u|s,4,0.00031485,0
ubar|dbar|u|s,4,0.00031485,0
ubar|dbar|d|u|s,5,0.00031485,0
s|c,2,0.00031485,0
d|s|c,3,0.00031485,0
dbar|s|c,3,0.00031485,0
dbar|d|s|c,4,0.00031485,0
cbar|s,2,0.00031484,0
cbar|d|s,3,0.00031483,0
cbar|dbar|s,3,0.00031483,0
cbar|dbar|d|s,4,0.00031483,0
u|s,2,0.00031479,0
d|u|s,3,0.00031479,0
dbar|u|s,3,0.00031479,0
dbar|d|u|s,4,0.00031479,0
ubar|s,2,0.00031478,0
ubar|d|s,3,0.00031478,0
ubar|dbar|s,3,0.00031478,0
ubar|dbar|d|s,4,0.00031478,0
s,1,0.00031472,0
d|s,2,0.00031472,0
dbar|s,2,0.00031472,0
dbar|d|s,3,0.00031472,0
cbar|ubar|g|u|s|c,6,0.00031463,0
cbar|ubar|g|d|u|s|c,7,0.00031463,0
cbar|ubar|dbar|g|u|s|c,7,0.00031463,0
cbar|ubar|dbar|g|d|u|s|c,8,0.00031463,0
cbar|g|u|s|c,5,0.00031457,0
cbar|g|d|u|s|c,6,0.00031457,0
