player,coalition_without,v_without,v_with,delta_v,is_outlier
ubar,cbar|g|d|s,0.00320618,0.00784138,0.00463520,0
ubar,cbar|d|s,0.00137802,0.00574769,0.00436967,0
ubar,cbar|dbar|g|d|s,0.00269718,0.00696895,0.00427176,0
ubar,cbar|g|s,0.00236759,0.00652237,0.00415479,0
ubar,cbar|g|d|s|c,0.00263267,0.00669371,0.00406105,0
ubar,cbar|dbar|d|s,0.00086899,0.00487527,0.00400628,0
ubar,cbar|sbar|g|d|s,0.00216601,0.00613309,0.00396707,0
ubar,cbar|s,0.00065707,0.00454644,0.00388937,0
ubar,cbar|d|s|c,0.00081489,0.00461045,0.00379557,0
ubar,cbar|dbar|g|s,0.00196295,0.00575418,0.00379122,0
ubar,cbar|sbar|d|s,0.00032130,0.00402273,0.00370143,0
ubar,cbar|dbar|g|d|s|c,0.00230125,0.00599872,0.00369747,0
ubar,cbar|sbar|dbar|g|d|s,0.00205461,0.00565805,0.00360344,0
u,sbar|dbar|c,0.00132165,0.00492361,0.00360196,0
u,sbar|dbar|g|c,0.00274173,0.00633871,0.00359698,0
ubar,cbar|g|s|c,0.00189121,0.00547160,0.00358040,0
ubar,cbar|dbar|s,0.00025236,0.00377821,0.00352585,0
ubar,cbar|sbar|g|s,0.00156143,0.00504777,0.00348634,0
ubar,cbar|dbar|d|s|c,0.00048336,0.00391540,0.00343204,0
u,sbar|dbar|d|c,0.00080828,0.00420338,0.00339510,0
ubar,cbar|sbar|g|d|s|c,0.00206252,0.00545741,0.00339488,0
u,sbar|dbar|g|d|c,0.00234574,0.00573582,0.00339008,0
ubar,cbar|sbar|dbar|d|s,0.00020985,0.00354769,0.00333783,0
ubar,cbar|s|c,0.00019101,0.00350604,0.00331503,0
ubar,cbar|g|d|u|s,0.00286737,0.00610656,0.00323920,0
ubar,cbar|sbar|s,-0.00016565,0.00305515,0.00322081,0
ubar,cbar|dbar|g|s|c,0.00166416,0.00488086,0.00321670,0
u,sbar|c,0.00069067,0.00389188,0.00320121,0
u,sbar|g|c,0.00211050,0.00530669,0.00319619,0
ubar,g|d|s,0.00189502,0.00502573,0.00313071,0
ubar,cbar|sbar|d|s|c,0.00022821,0.00335749,0.00312928,0
ubar,cbar|sbar|dbar|g|s,0.00155447,0.00467705,0.00312258,0
u,sbar|dbar|s|c,-0.00014149,0.00294150,0.00308300,0
u,sbar|dbar|g|s|c,0.00139608,0.00447423,0.00307814,0
ubar,cbar|g|d,0.00202996,0.00507193,0.00304197,0
ubar,cbar|sbar|dbar|g|d|s|c,0.00212840,0.00515950,0.00303111,0
u,sbar|d|c,0.00028166,0.00327593,0.00299427,0
u,sbar|g|d|c,0.00181892,0.00480813,0.00298921,0
u,cbar|sbar|dbar|c,0.00073482,0.00371488,0.00298006,0
u,cbar|sbar|dbar|g|c,0.00233428,0.00530933,0.00297505,0
ubar,cbar|d|u|s,0.00104400,0.00401762,0.00297361,0
ubar,cbar|dbar|s|c,-0.00003619,0.00291519,0.00295137,0
ubar,cbar|sbar|g|s|c,0.00155479,0.00446871,0.00291392,0
ubar,cbar|dbar|g|d|u|s,0.00276016,0.00563636,0.00287620,0
u,sbar|dbar|d|s|c,-0.00009111,0.00278499,0.00287611,0
u,sbar|dbar|g|d|s|c,0.00156387,0.00443509,0.00287122,0
ubar,d|s,0.00024643,0.00311171,0.00286528,0
ubar,cbar|sbar|dbar|s,-0.00017271,0.00268438,0.00285709,0
cbar,ubar|g|d|s,0.00502573,0.00784138,0.00281564,0
ubar,cbar|d,0.00031916,0.00309538,0.00277622,0
u,cbar|sbar|dbar|d|c,0.00045727,0.00323040,0.00277313,0
s,cbar|ubar|g|d,0.00507193,0.00784138,0.00276944,0
u,cbar|sbar|dbar|g|d|c,0.00217423,0.00494232,0.00276810,0
ubar,dbar|g|d|s,0.00155911,0.00432651,0.00276741,0
ubar,cbar|sbar|dbar|d|s|c,0.00029397,0.00305952,0.00276555,0
ubar,cbar|g|u|s,0.00223565,0.00499393,0.00275828,0
u,sbar|s|c,-0.00048481,0.00219717,0.00268199,0
ubar,cbar|dbar|g|d,0.00180775,0.00448632,0.00267858,0
u,sbar|g|s|c,0.00105253,0.00372961,0.00267709,0
ubar,cbar|g|d|u|s|c,0.00335473,0.00601889,0.00266416,0
s,cbar|ubar|d,0.00309538,0.00574769,0.00265231,0
ubar,g|s,0.00129192,0.00394190,0.00264998,0
ubar,cbar|sbar|s|c,-0.00016194,0.00248648,0.00264843,0
cbar,ubar|dbar|g|d|s,0.00432651,0.00696895,0.00264243,0
cbar,ubar|d|s,0.00311171,0.00574769,0.00263599,0
ubar,cbar|dbar|d|u|s,0.00093672,0.00354738,0.00261066,0
cbar,ubar|g|s,0.00394190,0.00652237,0.00258048,0
u,cbar|sbar|c,0.00027743,0.00285653,0.00257910,0
u,cbar|sbar|g|c,0.00187671,0.00445076,0.00257405,0
ubar,cbar|sbar|g|d|u|s,0.00295708,0.00552752,0.00257044,0
cbar,ubar|g|d|s|c,0.00412603,0.00669371,0.00256768,0
ubar,cbar|g,0.00175522,0.00431627,0.00256105,0
ubar,g|d|s|c,0.00156919,0.00412603,0.00255684,0
ubar,cbar|sbar|dbar|g|s|c,0.00172512,0.00427513,0.00255002,0
u,sbar|dbar,0.00064892,0.00319052,0.00254160,0
u,sbar|dbar|g,0.00207922,0.00461581,0.00253659,0
s,cbar|ubar|g|d|c,0.00416929,0.00669371,0.00252443,0
ubar,dbar|d|s,-0.00008959,0.00241243,0.00250202,0
ubar,cbar|u|s,0.00052989,0.00302270,0.00249281,0
cbar,sbar|ubar|g|d|s,0.00364451,0.00613309,0.00248858,0
s,cbar|ubar|dbar|g|d,0.00448632,0.00696895,0.00248262,0
u,sbar|d|s|c,-0.00033003,0.00214499,0.00247502,0
u,dbar|c,0.00026052,0.00273401,0.00247349,0
u,sbar|g|d|s|c,0.00132477,0.00379486,0.00247009,0
u,dbar|g|c,0.00166418,0.00413288,0.00246869,0
ubar,cbar|g|d|c,0.00170161,0.00416929,0.00246768,0
u,cbar|sbar|dbar|s|c,0.00000822,0.00247150,0.00246329,0
ubar,sbar|g|d|s,0.00118147,0.00364451,0.00246304,0
cbar,ubar|dbar|d|s,0.00241243,0.00487527,0.00246284,0
u,cbar|sbar|dbar|g|s|c,0.00172512,0.00418353,0.00245841,0
ubar,cbar|dbar|d,0.00009690,0.00250977,0.00241287,0
s,cbar|ubar|d|c,0.00220318,0.00461045,0.00240727,0
cbar,ubar|dbar|g|s,0.00334691,0.00575418,0.00240727,0
cbar,ubar|s,0.00214550,0.00454644,0.00240094,0
ubar,cbar|d|u|s|c,0.00154172,0.00394034,0.00239863,0
ubar,cbar|dbar|g|u|s,0.00223273,0.00462789,0.00239516,0
cbar,ubar|dbar|g|d|s|c,0.00360431,0.00599872,0.00239441,0
cbar,ubar|d|s|c,0.00222235,0.00461045,0.00238810,0
ubar,s,-0.00023916,0.00214550,0.00238466,0
ubar,cbar|sbar|g|d,0.00168031,0.00405523,0.00237492,0
u,cbar|sbar|d|c,0.00010424,0.00247634,0.00237210,0
u,cbar|sbar|g|d|c,0.00182106,0.00418808,0.00236701,0
s,cbar|ubar|dbar|d,0.00250977,0.00487527,0.00236550,0
u,sbar|dbar|d,0.00023226,0.00256709,0.00233484,0
cbar,ubar|g|s|c,0.00313906,0.00547160,0.00233254,0
u,sbar|dbar|g|d,0.00177999,0.00410978,0.00232979,0
cbar,sbar|ubar|dbar|g|d|s,0.00334276,0.00565805,0.00231528,0
cbar,sbar|ubar|d|s,0.00171383,0.00402273,0.00230889,0
ubar,cbar|sbar|d|u|s,0.00111735,0.00342208,0.00230473,0
ubar,cbar|dbar|g|d|u|s|c,0.00342494,0.00572597,0.00230103,0
ubar,cbar,0.00016203,0.00245744,0.00229541,0
ubar,d|s|c,-0.00006910,0.00222235,0.00229145,0
ubar,dbar|g|s,0.00106036,0.00334691,0.00228655,0
ubar,cbar|sbar|dbar|s|c,0.00000822,0.00229279,0.00228457,0
u,dbar|d|c,-0.00001941,0.00224729,0.00226670,0
u,dbar|g|d|c,0.00150165,0.00376351,0.00226187,0
u,cbar|sbar|dbar|d|s|c,0.00029397,0.00255030,0.00225634,0
s,cbar|ubar|g|d|u,0.00385262,0.00610656,0.00225394,0
cbar,sbar|ubar|g|s,0.00279439,0.00504777,0.00225338,0
u,cbar|sbar|dbar|g|d|s|c,0.00212840,0.00437983,0.00225143,0
cbar,sbar|ubar|g|d|s|c,0.00321589,0.00545741,0.00224152,0
s,cbar|ubar|dbar|g|d|c,0.00376113,0.00599872,0.00223759,0
cbar,ubar|dbar|s,0.00155041,0.00377821,0.00222780,0
cbar,ubar|dbar|d|s|c,0.00170050,0.00391540,0.00221489,0
ubar,sbar|dbar|u|c,0.00492361,0.00271181,-0.00221180,0
ubar,cbar|sbar|dbar|g|d|u|s,0.00324716,0.00545440,0.00220724,0
s,cbar|ubar|g,0.00431627,0.00652237,0.00220611,0
sbar,dbar|g|u|c,0.00413288,0.00633871,0.00220584,0
u,sbar|ubar|dbar|c,0.00050657,0.00271181,0.00220524,0
ubar,cbar|d|c,0.00000120,0.00220318,0.00220198,0
u,sbar|ubar|dbar|g|c,0.00219224,0.00439255,0.00220031,0
ubar,cbar|dbar|g,0.00163732,0.00383484,0.00219753,0
ubar,sbar|d|s,-0.00048365,0.00171383,0.00219748,0
cbar,ubar|g|d|u|s,0.00391133,0.00610656,0.00219523,0
ubar,dbar|g|d|s|c,0.00141092,0.00360431,0.00219340,0
sbar,dbar|u|c,0.00273401,0.00492361,0.00218960,0
ubar,cbar|g|u|s|c,0.00282025,0.00500326,0.00218301,0
cbar,ubar|dbar|g|s|c,0.00272160,0.00488086,0.00215926,0
cbar,ubar|s|c,0.00135296,0.00350604,0.00215308,0
u,sbar,0.00019524,0.00233594,0.00214070,0
s,cbar|ubar|d|u,0.00188094,0.00401762,0.00213668,0
cbar,sbar|ubar|dbar|d|s,0.00141202,0.00354769,0.00213567,0
u,sbar|g,0.00162536,0.00376101,0.00213565,0
ubar,cbar|dbar|u|s,0.00052685,0.00265659,0.00212973,0
