       2.0         2.5         18          21          1.147
       2.0         2.5         21          24          1.147
       2.0         2.5         24          28          1.147
       2.0         2.5         28          32          1.147
       2.0         2.5         32          37          1.147
       2.0         2.5         37          43          1.147
       2.0         2.5         43          49          1.147
       2.0         2.5         49          56          1.147
       2.0         2.5         56          64          1.147
       2.0         2.5         64          74          1.147
       2.0         2.5         74          84          1.147
       2.0         2.5         84          97          1.123
       2.0         2.5         97          114         1.101
       2.0         2.5         114         133         1.083
       2.0         2.5         133         153         1.07
       2.0         2.5         153         174         1.061
       2.0         2.5         174         196         1.053
       2.0         2.5         196         220         1.047
       2.0         2.5         220         245         1.041
       2.0         2.5         245         272         1.037
       2.0         2.5         272         300         1.033
       2.0         2.5         300         330         1.03
       2.0         2.5         330         362         1.027
       2.0         2.5         362         395         1.024
       2.0         2.5         395         430         1.022
       2.0         2.5         430         468         1.02
       2.0         2.5         468         507         1.017
       2.0         2.5         507         548         1.015
       2.0         2.5         548         592         1.013
       2.0         2.5         592         638         1.011
       2.0         2.5         638         686         1.009
       2.0         2.5         686         737         1.008
       2.0         2.5         737         790         1.005
       2.0         2.5         790         846         1.003
       2.0         2.5         846         905         1.002
       2.0         2.5         905         967         1.002
