player,coalition_without,v_without,v_with,delta_v,is_outlier
u,cbar|sbar|ubar|dbar|d|s|c,0.00577799,0.00892688,0.00314888,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00589954,0.00892688,0.00302734,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00590058,0.00892688,0.00302630,0
ubar,cbar|sbar|dbar|d|u|s|c,0.00590962,0.00892688,0.00301726,0
u,cbar|sbar|ubar|d|s|c,0.00501555,0.00797707,0.00296152,0
u,cbar|sbar|ubar|dbar|s|c,0.00502187,0.00798220,0.00296032,0
u,cbar|sbar|ubar|dbar|d|c,0.00491920,0.00784240,0.00292320,0
u,cbar|ubar|dbar|d|s|c,0.00489857,0.00781252,0.00291396,0
cbar,sbar|ubar|d|u|s|c,0.00512100,0.00797707,0.00285608,0
c,cbar|sbar|ubar|d|u|s,0.00512400,0.00797707,0.00285307,0
cbar,sbar|ubar|dbar|u|s|c,0.00513012,0.00798220,0.00285208,0
c,cbar|sbar|ubar|dbar|u|s,0.00513098,0.00798220,0.00285122,0
ubar,cbar|sbar|d|u|s|c,0.00514048,0.00797707,0.00283659,0
ubar,cbar|sbar|dbar|u|s|c,0.00514600,0.00798220,0.00283619,0
cbar,sbar|ubar|dbar|d|u|c,0.00502101,0.00784240,0.00282140,0
c,cbar|sbar|ubar|dbar|d|u,0.00502184,0.00784240,0.00282056,0
cbar,ubar|dbar|d|u|s|c,0.00499738,0.00781252,0.00281514,0
c,cbar|ubar|dbar|d|u|s,0.00499848,0.00781252,0.00281404,0
ubar,cbar|sbar|dbar|d|u|c,0.00504286,0.00784240,0.00279954,0
ubar,cbar|dbar|d|u|s|c,0.00502233,0.00781252,0.00279019,0
u,cbar|sbar|ubar|s|c,0.00430998,0.00708294,0.00277296,0
u,cbar|sbar|ubar|d|c,0.00421707,0.00695291,0.00273584,0
u,cbar|sbar|ubar|dbar|c,0.00422495,0.00695960,0.00273464,0
u,cbar|ubar|d|s|c,0.00420333,0.00692992,0.00272660,0
u,cbar|ubar|dbar|s|c,0.00420654,0.00693193,0.00272540,0
u,cbar|ubar|dbar|d|c,0.00411837,0.00680664,0.00268827,0
cbar,sbar|ubar|u|s|c,0.00440213,0.00708294,0.00268082,0
c,cbar|sbar|ubar|u|s,0.00440496,0.00708294,0.00267799,0
ubar,cbar|sbar|u|s|c,0.00442742,0.00708294,0.00265553,0
cbar,sbar|ubar|d|u|c,0.00430278,0.00695291,0.00265014,0
c,cbar|sbar|ubar|d|u,0.00430558,0.00695291,0.00264734,0
cbar,sbar|ubar|dbar|u|c,0.00431346,0.00695960,0.00264614,0
c,cbar|sbar|ubar|dbar|u,0.00431412,0.00695960,0.00264548,0
cbar,ubar|d|u|s|c,0.00428604,0.00692992,0.00264389,0
c,cbar|ubar|d|u|s,0.00428911,0.00692992,0.00264081,0
cbar,ubar|dbar|u|s|c,0.00429204,0.00693193,0.00263989,0
c,cbar|ubar|dbar|u|s,0.00429298,0.00693193,0.00263896,0
ubar,cbar|sbar|d|u|c,0.00433404,0.00695291,0.00261888,0
ubar,cbar|sbar|dbar|u|c,0.00434112,0.00695960,0.00261848,0
ubar,cbar|d|u|s|c,0.00432040,0.00692992,0.00260952,0
cbar,ubar|dbar|d|u|c,0.00419744,0.00680664,0.00260920,0
ubar,cbar|dbar|u|s|c,0.00432281,0.00693193,0.00260913,0
g,cbar|sbar|ubar|dbar|d|u|s|c,0.00892688,0.00631820,-0.00260868,0
c,cbar|ubar|dbar|d|u,0.00419834,0.00680664,0.00260831,0
ubar,cbar|dbar|d|u|c,0.00423417,0.00680664,0.00257247,0
u,cbar|sbar|ubar|c,0.00357338,0.00612066,0.00254728,0
u,cbar|ubar|s|c,0.00356185,0.00609988,0.00253804,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.00378361,0.00631820,0.00253459,0
u,cbar|sbar|ubar|dbar|d|s,0.00338534,0.00590058,0.00251523,0
u,sbar|ubar|dbar|d|s|c,0.00338460,0.00589954,0.00251494,0
u,cbar|ubar|d|c,0.00348344,0.00598436,0.00250092,0
u,cbar|ubar|dbar|c,0.00348821,0.00598792,0.00249971,0
u,cbar|sbar|dbar|d|s|c,0.00341709,0.00590962,0.00249253,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.00383676,0.00631820,0.00248143,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.00383687,0.00631820,0.00248133,0
cbar,sbar|ubar|u|c,0.00364578,0.00612066,0.00247488,0
c,cbar|sbar|ubar|u,0.00364841,0.00612066,0.00247225,0
cbar,ubar|u|s|c,0.00363126,0.00609988,0.00246863,0
c,cbar|ubar|u|s,0.00363416,0.00609988,0.00246573,0
