#--------------------------------------------- 
# K-factors computed with VRAP v0.9 
# PDF file = NNPDF25_tmp_100.LHgrid , PDF set = 0
# Exchanged Boson = 4
# E_CM = 1960 GeV
# collider = 2 (1 = pp, 2 = ppbar)
# alpha_QED used = 0.0078125
# Format:  y   M2  RapDistNLO [pb/GeV]  RapDistNNLO [pb/GeV]   Kfactor 
0.05      8315.1784      17.600065     18.028093    1.0243197
0.15      8315.1784      17.576827     18.004942    1.0243568
0.25      8315.1784      17.534369     17.962756    1.0244313
0.35      8315.1784      17.471958     17.901356    1.0245764
0.45      8315.1784      17.382257     17.812665    1.0247614
0.55      8315.1784      17.262237     17.693612    1.0249895
0.65      8315.1784      17.109647     17.54159    1.0252456
0.75      8315.1784      16.916893     17.348481    1.0255123
0.85      8315.1784      16.676741     17.106705    1.0257823
0.95      8315.1784      16.387096     16.81436    1.0260732
1.05      8315.1784      16.033435     16.455876    1.0263475
1.15      8315.1784      15.606895     16.022405    1.0266235
1.25      8315.1784      15.096715     15.502523    1.0268806
1.35      8315.1784      14.492865     14.886209    1.0271405
1.45      8315.1784      13.784929     14.16246    1.0273872
1.55      8315.1784      12.965972     13.324474    1.0276494
1.65      8315.1784      12.031912     12.367984    1.0279317
1.75      8315.1784      10.984655     11.295189    1.0282698
1.85      8315.1784      9.8324612     10.114431    1.0286775
1.95      8315.1784      8.5919953     8.8429738    1.0292107
2.05      8315.1784      7.2901857     7.5083207    1.0299217
2.15      8315.1784      5.9645182     6.1486786    1.030876
2.25      8315.1784      4.6623351     4.8123083    1.032167
2.35      8315.1784      3.4383319     3.5550146    1.0339358
2.45      8315.1784      2.3499283     2.4354866    1.0364089
2.55      8315.1784      1.4499955     1.5079972    1.0400013
2.65      8315.1784      0.77387514     0.80900888    1.0453998
2.75      8315.1784      0.3306051     0.34849414    1.05411

