binFlag y_min y_max Sigma stat UNCORR ATLASWZRAP11_1001 ATLASWZRAP11_1002 ATLASWZRAP11_1003 ATLASWZRAP11_1004 ATLASWZRAP11_1005 ATLASWZRAP11_1006 ATLASWZRAP11_1007 ATLASWZRAP11_1008 ATLASWZRAP11_1009 ATLASWZRAP11_1010 ATLASWZRAP11_1011 ATLASWZRAP11_1012 ATLASWZRAP11_1013 ATLASWZRAP11_1014 ATLASWZRAP11_1015 ATLASWZRAP11_1016 ATLASWZRAP11_1017 ATLASWZRAP11_1018 ATLASWZRAP11_1019 ATLASWZRAP11_1020 ATLASWZRAP11_1021 ATLASWZRAP11_1022 ATLASWZRAP11_1023 ATLASWZRAP11_1024 ATLASWZRAP11_1025 ATLASWZRAP11_1026 ATLASWZRAP11_1027 ATLASWZRAP11_1028 ATLASWZRAP11_1029 ATLASWZRAP11_1030 ATLASWZRAP11_1031 ATLASWZRAP11_1032 ATLASWZRAP11_1033 ATLASWZRAP11_1034 ATLASWZRAP11_1035 ATLASWZRAP11_1036 ATLASWZRAP11_1037 ATLASWZRAP11_1038 ATLASWZRAP11_1039 ATLASWZRAP11_1040 ATLASWZRAP11_1041 ATLASWZRAP11_1042 ATLASWZRAP11_1043 ATLASWZRAP11_1044 ATLASWZRAP11_1045 ATLASWZRAP11_1046 ATLASWZRAP11_1047 ATLASWZRAP11_1048 ATLASWZRAP11_1049 ATLASWZRAP11_1050 ATLASWZRAP11_1051 ATLASWZRAP11_1052 ATLASWZRAP11_1053 ATLASWZRAP11_1054 ATLASWZRAP11_1055 ATLASWZRAP11_1056 ATLASWZRAP11_1057 ATLASWZRAP11_1058 ATLASWZRAP11_1059 ATLASWZRAP11_1060 ATLASWZRAP11_1061 ATLASWZRAP11_1062 ATLASWZRAP11_1063 ATLASWZRAP11_1064 ATLASWZRAP11_1065 ATLASWZRAP11_1066 ATLASWZRAP11_1067 ATLASWZRAP11_1068 ATLASWZRAP11_1069 ATLASWZRAP11_1070 ATLASWZRAP11_1071 ATLASWZRAP11_1072 ATLASWZRAP11_1073 ATLASWZRAP11_1074 ATLASWZRAP11_1075 ATLASWZRAP11_1076 ATLASWZRAP11_1077 ATLASWZRAP11_1078 ATLASWZRAP11_1079 ATLASWZRAP11_1080 ATLASWZRAP11_1081 ATLASWZRAP11_1082 ATLASWZRAP11_1083 ATLASWZRAP11_1084 ATLASWZRAP11_1085 ATLASWZRAP11_1086 ATLASWZRAP11_1087 ATLASWZRAP11_1088 ATLASWZRAP11_1089 ATLASWZRAP11_1090 ATLASWZRAP11_1091 ATLASWZRAP11_1092 ATLASWZRAP11_1093 ATLASWZRAP11_1094 ATLASWZRAP11_1095 ATLASWZRAP11_1096 ATLASWZRAP11_1097 ATLASWZRAP11_1098 ATLASWZRAP11_1099 ATLASWZRAP11_1100 ATLASWZRAP11_1101 ATLASWZRAP11_1102 ATLASWZRAP11_1103 ATLASWZRAP11_1104 ATLASWZRAP11_1105 ATLASWZRAP11_1106 ATLASWZRAP11_1107 ATLASWZRAP11_1108 ATLASWZRAP11_1109 ATLASWZRAP11_1110 ATLASWZRAP11_1111 ATLASWZRAP11_1112 ATLASWZRAP11_1113 ATLASWZRAP11_1114 ATLASWZRAP11_1115 ATLASWZRAP11_1116 ATLASWZRAP11_1117 ATLASWZRAP11_1118 ATLASWZRAP11_1119 ATLASWZRAP11_1120 ATLASWZRAP11_1121 ATLASWZRAP11_1122 ATLASWZRAP11_1123 ATLASWZRAP11_1124 ATLASWZRAP11_1125 ATLASWZRAP11_1126 ATLASWZRAP11_1127 ATLASWZRAP11_1128 ATLASWZRAP11_1129 ATLASWZRAP11_1130 ATLASLUMI11 UNCORR
1  0.0000E+00  2.1000E-01  5.7715E+02  1.0853E-01  1.3184E-01  -0.022   0.001   0.001   0.000  -0.001   0.005  -0.012   0.142   0.285   0.048   0.005   0.035   0.000   0.114   0.009   0.003   0.007   0.021   0.012  -0.045  -0.002  -0.004  -0.005  -0.001   0.009  -0.008   0.007  -0.007   0.001   0.000  -0.001   0.004   0.006   0.001  -0.004   0.012   0.055  -0.020   0.007   0.038   0.025   0.005  -0.013   0.002   0.018   0.004   0.009  -0.008   0.019   0.002   0.030  -0.020  -0.002   0.016   0.019   0.013   0.039   0.008  -0.002   0.005   0.032   0.031   0.018   0.022  -0.018   0.007  -0.007  -0.005  -0.019  -0.000   0.023   0.014   0.010   0.018  -0.080  -0.042  -0.023   0.026   0.006  -0.048  -0.044  -0.005   0.019   0.023  -0.015   0.012   0.008   0.009   0.003  -0.000   0.000  -0.000   0.000  -0.000   0.000  -0.000   0.000   0.000   0.026   0.025  -0.000   0.010  -0.005  -0.012  -0.016   0.046   0.005   0.009  -0.035   0.014   0.002  -0.199  -0.034  -0.087   0.006  -0.028   0.095   0.009   0.115   0.111   0.125  -0.026  -0.096   0.018   0.004  -0.002  -0.015   0.004   0.004   0.071		1.8 0.124
1  2.1000E-01  4.2000E-01  5.7687E+02  1.0764E-01  1.4658E-01  -0.016   0.002   0.002   0.001  -0.000   0.005  -0.012   0.116   0.258  -0.001  -0.008   0.034  -0.000   0.115   0.009   0.003   0.007   0.020   0.011  -0.014  -0.002  -0.002  -0.004  -0.001   0.007  -0.005   0.006  -0.007   0.004   0.007  -0.003   0.005   0.003   0.001  -0.004   0.017   0.015   0.002   0.009   0.044   0.026   0.003  -0.011   0.004   0.013   0.002   0.004  -0.005   0.015   0.005   0.029  -0.019  -0.000  -0.027  -0.024   0.005   0.030  -0.020   0.002  -0.019   0.009   0.005  -0.001   0.004   0.004   0.029  -0.017  -0.043  -0.013  -0.000   0.026   0.019  -0.005   0.001  -0.013  -0.010  -0.013  -0.040   0.060  -0.009  -0.060  -0.000  -0.002   0.024   0.005   0.014   0.007   0.006   0.002  -0.001   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.039  -0.003   0.006  -0.006  -0.008  -0.016   0.015   0.011   0.005  -0.003  -0.001   0.001  -0.007  -0.196  -0.041  -0.086   0.016   0.004   0.173   0.016   0.111   0.103   0.117  -0.023  -0.055   0.004   0.008   0.000  -0.027   0.007  -0.011   0.032		1.8 0.115
1  4.2000E-01  6.3000E-01  5.8175E+02  9.1899E-02  1.2364E-01  -0.037   0.004   0.003  -0.001   0.002   0.013  -0.022   0.135   0.227  -0.045  -0.018   0.033  -0.000   0.114   0.009   0.003   0.006   0.018   0.011  -0.004  -0.003  -0.000  -0.004  -0.000   0.006  -0.007   0.005  -0.003   0.003  -0.007   0.000   0.015   0.001   0.000  -0.005   0.018   0.004  -0.041   0.036   0.032   0.011  -0.001  -0.015  -0.005   0.010  -0.002  -0.004  -0.003   0.007   0.001   0.030  -0.021   0.001  -0.026  -0.026   0.009   0.017   0.001   0.005  -0.001   0.029   0.016  -0.008  -0.012  -0.017   0.006  -0.016  -0.066  -0.008   0.000   0.039   0.034   0.007  -0.003  -0.001  -0.001  -0.009  -0.059   0.063   0.002  -0.015  -0.017   0.007  -0.002   0.013   0.017   0.006   0.004   0.001  -0.002   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.014  -0.001   0.001  -0.005  -0.015  -0.016   0.009  -0.002   0.010   0.004  -0.001  -0.002  -0.010  -0.201  -0.035  -0.084   0.005   0.003   0.130   0.023   0.116   0.107   0.107  -0.009  -0.076   0.021   0.031   0.001   0.029  -0.001   0.055   0.079		1.8 0.104
1  6.3000E-01  8.4000E-01  5.8607E+02  9.9840E-02  1.1485E-01  -0.007   0.009   0.004   0.001   0.001   0.010  -0.015   0.130   0.207  -0.084  -0.026   0.031  -0.000   0.113   0.009   0.003   0.007   0.017   0.011  -0.004  -0.001  -0.001  -0.004  -0.001   0.004  -0.003   0.001  -0.002  -0.001  -0.003  -0.012   0.002   0.003   0.002   0.024   0.054   0.015  -0.012   0.002   0.016   0.015  -0.001  -0.010   0.001   0.004   0.003  -0.004   0.000   0.004   0.003   0.030  -0.021   0.002  -0.032  -0.025   0.016  -0.036   0.008   0.007   0.018   0.026   0.035  -0.015  -0.027   0.008   0.039  -0.014  -0.017  -0.019   0.000   0.049   0.047   0.019  -0.013   0.041   0.019  -0.057   0.032   0.065   0.042  -0.004   0.006  -0.018  -0.012   0.036   0.022   0.006   0.002  -0.001  -0.001   0.000  -0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.005   0.012   0.008   0.007  -0.003   0.008  -0.026  -0.013   0.013  -0.010   0.003  -0.003   0.006  -0.205  -0.061  -0.087  -0.012  -0.020   0.139   0.017   0.114   0.126   0.115  -0.026  -0.085   0.038   0.024   0.002   0.061   0.006   0.008   0.051		1.8 0.128
1  8.4000E-01  1.0500E+00  5.8633E+02  1.0333E-01  1.4454E-01   0.004   0.013   0.005   0.001   0.001   0.012  -0.016   0.153   0.189  -0.117  -0.031   0.028  -0.000   0.113   0.008   0.003   0.006   0.016   0.011  -0.001  -0.001   0.001  -0.020  -0.003   0.003   0.002  -0.000  -0.001  -0.001  -0.001  -0.000   0.002   0.000   0.002  -0.043   0.044   0.009  -0.011  -0.000   0.012   0.008  -0.005  -0.008  -0.001  -0.000   0.002  -0.008   0.002   0.001   0.006   0.031  -0.022   0.003  -0.014  -0.016   0.017  -0.026  -0.003   0.010   0.022   0.013   0.042  -0.025  -0.006   0.004   0.006   0.002  -0.029  -0.005   0.000   0.033   0.030   0.014  -0.002   0.007   0.002   0.026   0.035   0.059  -0.060   0.056   0.016  -0.005  -0.013  -0.021   0.023   0.005   0.002   0.001  -0.002   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000  -0.000  -0.018  -0.006   0.016  -0.008   0.000   0.015  -0.002  -0.033   0.012  -0.013   0.008  -0.003   0.015  -0.203  -0.016  -0.089   0.028   0.005   0.121   0.015   0.121   0.138   0.111  -0.015  -0.034   0.034   0.080   0.002  -0.094   0.035  -0.023  -0.038		1.8 0.126
1  1.0500E+00  1.3700E+00  5.9907E+02  7.7921E-02  1.2802E-01   0.019   0.023   0.009   0.001  -0.001   0.023  -0.021   0.122   0.168  -0.146  -0.039   0.024  -0.000   0.111   0.008   0.003   0.006   0.013   0.010   0.002   0.001   0.026   0.002  -0.002   0.003   0.003  -0.002  -0.000  -0.000  -0.001  -0.001   0.002  -0.001   0.003  -0.000   0.015  -0.001  -0.011   0.002   0.002   0.009  -0.005  -0.005   0.008  -0.002   0.008  -0.040  -0.001   0.013   0.006   0.028  -0.020   0.004  -0.016   0.025   0.023  -0.036   0.002   0.014   0.021  -0.006  -0.050   0.028  -0.014   0.000   0.008  -0.037  -0.043  -0.011   0.000   0.035   0.027   0.016   0.001   0.004   0.005   0.062   0.011   0.033  -0.014   0.019   0.028  -0.004  -0.011  -0.025   0.022   0.009   0.001  -0.001  -0.002   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000   0.000  -0.051   0.003   0.005  -0.004   0.005   0.010   0.013  -0.017   0.016  -0.003  -0.005  -0.002  -0.001  -0.211  -0.026  -0.091   0.013   0.006   0.120   0.031   0.122   0.149   0.124   0.003  -0.071   0.070   0.027   0.005   0.107  -0.007   0.047  -0.050		1.8 0.104
1  1.3700E+00  1.5200E+00  5.9675E+02  1.3326E-01  3.2694E-01  -0.024   0.052   0.019  -0.009  -0.005   0.068  -0.058   0.127   0.184  -0.086  -0.032   0.019  -0.000   0.113   0.008   0.003   0.006   0.010   0.011   0.008  -0.004  -0.014   0.004  -0.001  -0.002   0.000   0.013   0.005   0.045  -0.019   0.008  -0.021   0.006   0.004  -0.006  -0.014   0.009   0.005   0.006  -0.025   0.001  -0.090  -0.074   0.105   0.055  -0.007   0.030  -0.006  -0.019  -0.008   0.026  -0.017   0.003  -0.004   0.011   0.008  -0.003  -0.005   0.012   0.002   0.014   0.003  -0.002   0.004  -0.004   0.005  -0.010  -0.017  -0.006   0.000   0.043   0.013   0.001   0.001  -0.004  -0.001   0.005  -0.003   0.043  -0.008   0.002   0.002   0.003   0.003  -0.004   0.018   0.011   0.004   0.000  -0.001   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.000   0.006   0.000  -0.000  -0.001  -0.001   0.003  -0.001   0.006   0.001  -0.002  -0.001  -0.004  -0.213  -0.020  -0.073   0.009  -0.013   0.137   0.019   0.143   0.178   0.140   0.023  -0.060   0.029   0.031   0.006   0.053   0.014   0.016  -0.007		1.8 0.143
1  1.5200E+00  1.7400E+00  6.0417E+02  1.0542E-01  1.2979E-01  -0.006   0.014   0.004  -0.001  -0.002   0.018  -0.016   0.129   0.159  -0.170  -0.045   0.017  -0.000   0.112   0.008   0.003   0.005   0.009   0.010   0.007  -0.004   0.002  -0.002  -0.002  -0.000   0.000  -0.002   0.001  -0.003  -0.002  -0.003  -0.002  -0.012  -0.000  -0.003   0.015  -0.003  -0.008  -0.003   0.001   0.012  -0.003   0.002   0.002  -0.005   0.002  -0.025   0.023  -0.026   0.009   0.029  -0.022   0.004   0.069   0.160  -0.004  -0.012  -0.022   0.021   0.005   0.010  -0.020  -0.083  -0.006  -0.017   0.003  -0.029  -0.060   0.002   0.000   0.052   0.013  -0.030  -0.010  -0.006  -0.011  -0.012  -0.004   0.046  -0.010   0.006  -0.005   0.005   0.024   0.010   0.022   0.008   0.005  -0.001  -0.002   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.046   0.008   0.001  -0.003  -0.000  -0.001   0.001   0.032   0.010  -0.002   0.000  -0.002  -0.005  -0.216  -0.033  -0.093   0.018  -0.039   0.120   0.042   0.132   0.195   0.120  -0.008  -0.085   0.042   0.021   0.006   0.030   0.022   0.006  -0.008		1.8 0.135
1  1.7400E+00  1.9500E+00  6.0693E+02  1.1532E-01  1.7657E-01  -0.001   0.011   0.003   0.001   0.002   0.010  -0.009   0.125   0.148  -0.185  -0.048   0.013  -0.000   0.105   0.007   0.002   0.005   0.007   0.009   0.008  -0.004   0.003  -0.002  -0.001   0.001  -0.000  -0.003   0.011  -0.002   0.001  -0.002   0.002  -0.003   0.002  -0.001   0.018  -0.003  -0.004  -0.004  -0.002   0.004  -0.011  -0.016  -0.006  -0.020  -0.017  -0.021   0.008  -0.004   0.005   0.029  -0.022   0.005   0.006  -0.005   0.037   0.013  -0.023   0.018  -0.005   0.033   0.003  -0.021  -0.014  -0.022  -0.019   0.006   0.171  -0.014   0.000   0.037   0.039  -0.025   0.024  -0.026   0.050   0.001  -0.009   0.052  -0.016   0.012  -0.048   0.003  -0.016  -0.001   0.023   0.005   0.008   0.000  -0.001   0.000  -0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.003   0.003   0.014   0.023   0.007  -0.006   0.009  -0.003   0.009   0.026  -0.007  -0.019   0.001  -0.174  -0.024  -0.084   0.006  -0.029   0.118   0.043   0.114   0.222   0.112   0.002  -0.122   0.042   0.039   0.007   0.063   0.020   0.030   0.013		1.8 0.168
1  1.9500E+00  2.1800E+00  5.9340E+02  1.1304E-01  1.4405E-01  -0.004   0.006   0.000  -0.001  -0.003   0.005  -0.005   0.131   0.143  -0.193  -0.048   0.010  -0.000   0.105   0.007   0.002   0.004   0.005   0.009   0.008  -0.004   0.005  -0.003   0.006  -0.002   0.002  -0.002   0.002  -0.002  -0.002  -0.002   0.001  -0.004   0.003  -0.003   0.021  -0.006  -0.008  -0.001   0.002   0.005  -0.012  -0.009  -0.000  -0.021   0.010  -0.019   0.005  -0.009   0.004   0.029  -0.022   0.005   0.009  -0.030   0.036   0.018  -0.042   0.018  -0.005   0.028   0.056   0.001   0.035  -0.005   0.006   0.020   0.060   0.001   0.000   0.076  -0.035   0.025   0.066   0.037  -0.068  -0.006  -0.008   0.057   0.047  -0.019   0.024  -0.034   0.032  -0.041   0.014   0.009   0.004  -0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.011  -0.005  -0.031   0.000  -0.032   0.007  -0.002  -0.010   0.006   0.013   0.009   0.038  -0.006  -0.179  -0.030  -0.060   0.018  -0.001   0.133   0.043   0.103   0.214   0.093  -0.016  -0.102  -0.039   0.071   0.009   0.075   0.021  -0.005   0.031		1.8 0.149
