NMCPD	5	121
   1	DIS_F2R	1.250000000000e-02	4.470000000000e+00	0.000000000000e+00	9.734000000000e-01	9.500000000000e-03	1.946800000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	3.893600000000e-03	4.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   2	DIS_F2R	1.250000000000e-02	5.410000000000e+00	0.000000000000e+00	9.821000000000e-01	1.340000000000e-02	9.821000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	5.892600000000e-03	6.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   3	DIS_F2R	1.750000000000e-02	4.470000000000e+00	0.000000000000e+00	9.716000000000e-01	1.000000000000e-02	9.716000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	2.914800000000e-03	3.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   4	DIS_F2R	1.750000000000e-02	5.490000000000e+00	0.000000000000e+00	9.817000000000e-01	1.430000000000e-02	1.963400000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	1.963400000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   5	DIS_F2R	1.750000000000e-02	6.830000000000e+00	0.000000000000e+00	9.942000000000e-01	1.070000000000e-02	9.942000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	3.976800000000e-03	4.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   6	DIS_F2R	2.500000000000e-02	4.470000000000e+00	0.000000000000e+00	9.764000000000e-01	8.500000000000e-03	1.952800000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.764000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   7	DIS_F2R	2.500000000000e-02	5.480000000000e+00	0.000000000000e+00	9.592000000000e-01	9.700000000000e-03	1.918400000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.592000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   8	DIS_F2R	2.500000000000e-02	6.920000000000e+00	0.000000000000e+00	9.893000000000e-01	8.500000000000e-03	1.978600000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	2.967900000000e-03	3.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   9	DIS_F2R	2.500000000000e-02	8.920000000000e+00	0.000000000000e+00	9.738000000000e-01	1.000000000000e-02	9.738000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	3.895200000000e-03	4.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  10	DIS_F2R	3.500000000000e-02	4.450000000000e+00	0.000000000000e+00	9.611000000000e-01	8.800000000000e-03	9.611000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.611000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  11	DIS_F2R	3.500000000000e-02	5.470000000000e+00	0.000000000000e+00	9.669000000000e-01	1.110000000000e-02	1.933800000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.669000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  12	DIS_F2R	3.500000000000e-02	6.920000000000e+00	0.000000000000e+00	9.817000000000e-01	1.010000000000e-02	1.963400000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.817000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  13	DIS_F2R	3.500000000000e-02	8.960000000000e+00	0.000000000000e+00	9.686000000000e-01	1.150000000000e-02	1.937200000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.686000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  14	DIS_F2R	3.500000000000e-02	1.145000000000e+01	0.000000000000e+00	9.572000000000e-01	1.070000000000e-02	9.572000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.572000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  15	DIS_F2R	3.500000000000e-02	1.436000000000e+01	0.000000000000e+00	9.439000000000e-01	1.440000000000e-02	9.439000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	2.831700000000e-03	3.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  16	DIS_F2R	5.000000000000e-02	4.460000000000e+00	0.000000000000e+00	9.551000000000e-01	6.900000000000e-03	9.551000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.551000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  17	DIS_F2R	5.000000000000e-02	5.460000000000e+00	0.000000000000e+00	9.577000000000e-01	8.500000000000e-03	9.577000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.577000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  18	DIS_F2R	5.000000000000e-02	6.900000000000e+00	0.000000000000e+00	9.682000000000e-01	7.600000000000e-03	9.682000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.682000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  19	DIS_F2R	5.000000000000e-02	8.930000000000e+00	0.000000000000e+00	9.578000000000e-01	9.700000000000e-03	1.915600000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.578000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  20	DIS_F2R	5.000000000000e-02	1.144000000000e+01	0.000000000000e+00	9.532000000000e-01	8.700000000000e-03	9.532000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  21	DIS_F2R	5.000000000000e-02	1.482000000000e+01	0.000000000000e+00	9.698000000000e-01	9.000000000000e-03	9.698000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	9.698000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  22	DIS_F2R	5.000000000000e-02	1.919000000000e+01	0.000000000000e+00	9.635000000000e-01	1.190000000000e-02	9.635000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	1.927000000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  23	DIS_F2R	7.000000000000e-02	4.470000000000e+00	0.000000000000e+00	9.370000000000e-01	7.900000000000e-03	1.874000000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  24	DIS_F2R	7.000000000000e-02	5.470000000000e+00	0.000000000000e+00	9.450000000000e-01	9.500000000000e-03	9.450000000000e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  25	DIS_F2R	7.000000000000e-02	6.910000000000e+00	0.000000000000e+00	9.367000000000e-01	8.200000000000e-03	1.873400000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
