coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.01483582,1
cbar|sbar|ubar|dbar|g|u|s|c,8,0.01381797,1
cbar|sbar|ubar|dbar|g|d|u|c,8,0.01313082,0
cbar|ubar|dbar|g|d|u|s|c,8,0.01241930,0
cbar|sbar|ubar|dbar|g|u|c,7,0.01237554,0
sbar|ubar|dbar|g|d|u|s|c,8,0.01198127,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.01187442,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.01171465,0
cbar|sbar|ubar|g|d|u|s|c,8,0.01164285,0
cbar|sbar|dbar|g|d|u|s|c,8,0.01153616,0
cbar|ubar|dbar|g|u|s|c,7,0.01144066,0
sbar|ubar|dbar|g|u|s|c,7,0.01119974,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.01114711,0
cbar|sbar|ubar|dbar|g|u|s,7,0.01100048,0
cbar|sbar|dbar|g|u|s|c,7,0.01096600,0
cbar|ubar|dbar|g|d|u|c,7,0.01085239,0
cbar|sbar|ubar|dbar|u|s|c,7,0.01061532,0
sbar|ubar|dbar|g|d|u|c,7,0.01058984,0
cbar|sbar|ubar|dbar|g|d|u,7,0.01042451,0
cbar|sbar|dbar|g|d|u|c,7,0.01032787,0
cbar|sbar|ubar|dbar|g|s|c,7,0.01031444,0
cbar|sbar|ubar|g|u|s|c,7,0.01026840,0
cbar|ubar|dbar|g|u|c,6,0.01013631,0
sbar|ubar|dbar|g|u|c,6,0.01007087,0
cbar|sbar|dbar|g|u|c,6,0.01002028,0
cbar|sbar|ubar|dbar|d|u|c,7,0.00992923,0
cbar|ubar|g|d|u|s|c,7,0.00987744,0
cbar|sbar|ubar|dbar|g|u,6,0.00981313,0
ubar|dbar|g|d|u|s|c,7,0.00979904,0
cbar|sbar|ubar|g|d|u|c,7,0.00979170,0
cbar|sbar|ubar|dbar|g|d|c,7,0.00977768,0
cbar|ubar|dbar|g|d|u|s,7,0.00976428,0
sbar|ubar|dbar|g|d|u|s,7,0.00966378,0
cbar|sbar|ubar|d|u|s|c,7,0.00965759,0
cbar|ubar|dbar|d|u|s|c,7,0.00944134,0
sbar|dbar|g|d|u|s|c,7,0.00941304,0
cbar|dbar|g|d|u|s|c,7,0.00941284,0
cbar|sbar|ubar|dbar|g|c,6,0.00920758,0
cbar|ubar|dbar|g|d|s|c,7,0.00917443,0
cbar|sbar|ubar|dbar|u|c,6,0.00909247,0
sbar|dbar|g|u|s|c,6,0.00907921,0
cbar|sbar|ubar|g|d|u|s,7,0.00906792,0
ubar|dbar|g|u|s|c,6,0.00905671,0
sbar|ubar|dbar|g|u|s,6,0.00902615,0
cbar|sbar|dbar|g|d|u|s,7,0.00901811,0
cbar|ubar|dbar|g|u|s,6,0.00892955,0
cbar|dbar|g|u|s|c,6,0.00888190,0
cbar|sbar|ubar|dbar|d|u|s,7,0.00885017,0
sbar|ubar|dbar|d|u|s|c,7,0.00880934,0
sbar|ubar|dbar|g|d|s|c,7,0.00877306,0
cbar|sbar|ubar|dbar|g|d|s,7,0.00875298,0
sbar|ubar|g|d|u|s|c,7,0.00873065,0
cbar|sbar|ubar|g|u|c,6,0.00867982,0
cbar|sbar|ubar|g|d|s|c,7,0.00861150,0
cbar|sbar|dbar|g|u|s,6,0.00859186,0
ubar|dbar|g|d|u|c,6,0.00854569,0
cbar|ubar|g|u|s|c,6,0.00854220,0
sbar|ubar|dbar|g|d|u,6,0.00852743,0
sbar|dbar|g|d|u|c,6,0.00851833,0
cbar|ubar|dbar|g|d|u,6,0.00845246,0
sbar|dbar|g|u|c,5,0.00844708,0
cbar|sbar|dbar|g|d|s|c,7,0.00838485,0
cbar|ubar|dbar|u|s|c,6,0.00838123,0
cbar|ubar|dbar|g|s|c,6,0.00838096,0
cbar|dbar|g|d|u|c,6,0.00834264,0
cbar|sbar|dbar|d|u|s|c,7,0.00833959,0
cbar|sbar|ubar|u|s|c,6,0.00820166,0
sbar|ubar|dbar|g|s|c,6,0.00817670,0
cbar|ubar|g|d|u|c,6,0.00816437,0
sbar|ubar|dbar|g|u,5,0.00815237,0
cbar|sbar|ubar|dbar|d|s|c,7,0.00809932,0
cbar|dbar|g|u|c,5,0.00807427,0
ubar|dbar|g|u|c,5,0.00806594,0
cbar|sbar|dbar|g|d|u,6,0.00806491,0
cbar|sbar|ubar|dbar|g|s,6,0.00806421,0
cbar|ubar|d|u|s|c,6,0.00803539,0
cbar|sbar|dbar|g|s|c,6,0.00799987,0
sbar|ubar|dbar|u|s|c,6,0.00794634,0
cbar|ubar|dbar|g|d|c,6,0.00794309,0
cbar|sbar|g|d|u|s|c,7,0.00793396,0
cbar|sbar|dbar|g|u,5,0.00790123,0
cbar|sbar|ubar|dbar|u|s,6,0.00789475,0
cbar|ubar|dbar|g|u,5,0.00788029,0
