player,coalition_without,v_without,v_with,delta_v,is_outlier
d,cbar|ubar|g|s,0.04449424,0.10937945,0.06488521,0
d,cbar|ubar|g|s|c,0.04157443,0.10350494,0.06193051,0
d,cbar|ubar|s,0.03620194,0.09743402,0.06123208,0
d,ubar|g|s,0.03419347,0.09291042,0.05871695,0
d,cbar|ubar|s|c,0.03310323,0.09138197,0.05827874,0
d,cbar|sbar|ubar|g|s,0.04012377,0.09812072,0.05799695,0
ubar,cbar|g|d|s,0.05187695,0.10937945,0.05750250,0
d,ubar|g|s|c,0.03175666,0.08751786,0.05576120,0
ubar,cbar|g|d|s|c,0.04810480,0.10350494,0.05540014,0
d,ubar|s,0.02658793,0.08165616,0.05506824,0
d,cbar|sbar|ubar|g|s|c,0.03968383,0.09471852,0.05503469,0
ubar,cbar|d|s,0.04291819,0.09743402,0.05451583,0
d,cbar|sbar|ubar|s,0.03094314,0.08528763,0.05434449,0
d,cbar|ubar|g|u|s,0.03986942,0.09369974,0.05383032,0
d,cbar|ubar|dbar|g|s,0.03401063,0.08740952,0.05339889,0
ubar,cbar|d|s|c,0.03896473,0.09138197,0.05241723,0
d,ubar|s|c,0.02397112,0.07608497,0.05211384,0
d,sbar|ubar|g|s,0.03151276,0.08334126,0.05182850,0
ubar,cbar|sbar|g|d|s,0.04635390,0.09812072,0.05176682,0
d,cbar|sbar|ubar|s|c,0.03032126,0.08170487,0.05138361,0
ubar,g|d|s,0.04153694,0.09291042,0.05137349,0
d,cbar|ubar|g,0.02554724,0.07678376,0.05123652,0
d,cbar|ubar|g|u|s|c,0.04069064,0.09156613,0.05087550,0
d,cbar|ubar|dbar|g|s|c,0.03407795,0.08452227,0.05044433,0
d,cbar|ubar|u|s,0.03082478,0.08100147,0.05017669,0
ubar,cbar|g|d|u|s,0.04356762,0.09369974,0.05013212,0
d,cbar|ubar|dbar|s,0.02525095,0.07499661,0.04974566,0
ubar,cbar|sbar|g|d|s|c,0.04506871,0.09471852,0.04964980,0
ubar,g|d|s|c,0.03824809,0.08751786,0.04926976,0
d,sbar|ubar|g|s|c,0.03155902,0.08042422,0.04886520,0
ubar,cbar|sbar|d|s,0.03650115,0.08528763,0.04878648,0
ubar,d|s,0.03326022,0.08165616,0.04839594,0
d,cbar|ubar|g|c,0.02369396,0.07197571,0.04828174,0
d,sbar|ubar|s,0.02301663,0.07119706,0.04818043,0
ubar,cbar|g|d|u|s|c,0.04353475,0.09156613,0.04803139,0
d,ubar|g|u|s,0.03148271,0.07914467,0.04766197,0
d,cbar|ubar,0.01895460,0.06653146,0.04757686,0
ubar,cbar|dbar|g|d|s,0.03984930,0.08740952,0.04756022,0
d,ubar|dbar|g|s,0.02643163,0.07366166,0.04723003,0
d,cbar|ubar|u|s|c,0.03146426,0.07868754,0.04722328,0
ubar,cbar|d|u|s,0.03385212,0.08100147,0.04714934,0
d,cbar|sbar|ubar|g|u|s,0.04514867,0.09208863,0.04693996,0
d,cbar|ubar|dbar|s|c,0.02513795,0.07193048,0.04679253,0
ubar,cbar|sbar|d|s|c,0.03503160,0.08170487,0.04667328,0
d,cbar|sbar|ubar|dbar|g|s,0.03945859,0.08596185,0.04650326,0
ubar,d|s|c,0.02978899,0.07608497,0.04629598,0
ubar,cbar|g|d,0.03059096,0.07678376,0.04619279,0
ubar,sbar|g|d|s,0.03770440,0.08334126,0.04563686,0
ubar,cbar|dbar|g|d|s|c,0.03906386,0.08452227,0.04545842,0
d,sbar|ubar|s|c,0.02287984,0.06809836,0.04521851,0
d,ubar|g,0.01800419,0.06307428,0.04507009,0
ubar,cbar|d|u|s|c,0.03363513,0.07868754,0.04505241,0
d,ubar|g|u|s|c,0.03278604,0.07749217,0.04470613,0
d,cbar|ubar|c,0.01692187,0.06154531,0.04462343,0
ubar,cbar|dbar|d|s,0.03042107,0.07499661,0.04457554,0
ubar,cbar|sbar|g|d|u|s,0.04768986,0.09208863,0.04439877,0
d,cbar|sbar|ubar|g,0.02340153,0.06775971,0.04435818,0
d,ubar|dbar|g|s|c,0.02698114,0.07125554,0.04427440,0
ubar,cbar|g|d|c,0.02788537,0.07197571,0.04409033,0
d,ubar|u|s,0.02312280,0.06713551,0.04401271,0
ubar,g|d|u|s,0.03514310,0.07914467,0.04400157,0
d,cbar|sbar|ubar|g|u|s|c,0.04845583,0.09243351,0.04397768,0
d,ubar|dbar|s,0.01835786,0.06193906,0.04358120,0
d,cbar|sbar|ubar|dbar|g|s|c,0.04201040,0.08555167,0.04354127,0
ubar,sbar|g|d|s|c,0.03690574,0.08042422,0.04351848,0
d,cbar|sbar|ubar|u|s,0.03521397,0.07850115,0.04328718,0
ubar,cbar|d,0.02332033,0.06653146,0.04321113,0
d,cbar|sbar|ubar|dbar|s,0.02981055,0.07266134,0.04285079,0
ubar,sbar|d|s,0.02853142,0.07119706,0.04266564,0
ubar,cbar|dbar|d|s|c,0.02945290,0.07193048,0.04247758,0
d,cbar|ubar|dbar|g|u|s,0.04086641,0.08321823,0.04235182,0
ubar,cbar|sbar|g|d|u|s|c,0.05015003,0.09243351,0.04228348,0
d,ubar|g|c,0.01663248,0.05874677,0.04211429,0
ubar,g|d|u|s|c,0.03559271,0.07749217,0.04189946,0
ubar,cbar|sbar|dbar|g|d|s,0.04413730,0.08596185,0.04182455,0
ubar,dbar|g|d|s,0.03223135,0.07366166,0.04143031,0
ubar,cbar|sbar|d|u|s,0.03707877,0.07850115,0.04142238,0
d,ubar,0.01209584,0.05351058,0.04141474,0
d,cbar|sbar|ubar|g|c,0.02402954,0.06542538,0.04139584,0
ubar,cbar|d|c,0.02043288,0.06154531,0.04111242,0
d,ubar|u|s|c,0.02424330,0.06530160,0.04105830,0
ubar,d|u|s,0.02610760,0.06713551,0.04102791,0
d,sbar|ubar|g|u|s,0.03845168,0.07922319,0.04077151,0
d,cbar|sbar|ubar,0.01592122,0.05662062,0.04069941,0
d,ubar|dbar|s|c,0.01872596,0.05935296,0.04062700,0
ubar,sbar|d|s|c,0.02754730,0.06809836,0.04055106,0
ubar,cbar|sbar|g|d,0.02730378,0.06775971,0.04045592,0
d,sbar|ubar|dbar|g|s,0.03356911,0.07390341,0.04033430,0
d,cbar|sbar|ubar|u|s|c,0.03833622,0.07866257,0.04032635,0
