coalition_labels,size,chi2,is_outlier
sbar|ubar|dbar|d|u,5,0.01087904,0
cbar|d|u|s|c,5,0.01084121,0
cbar|ubar|u|s|c,5,0.01076303,0
sbar|ubar|g|d|u|c,6,0.01069867,0
sbar|ubar|g|u|s|c,6,0.01060735,0
cbar|sbar|ubar|dbar|d|c,6,0.01060189,0
cbar|sbar|dbar|g|c,5,0.01060016,0
ubar|dbar|u|s|c,5,0.01055122,0
cbar|sbar|ubar|u|c,5,0.01053301,0
ubar|g|d|s|c,5,0.01052740,0
dbar|g|u|c,4,0.01051915,0
cbar|ubar|g|d|u,5,0.01050724,0
ubar|dbar|u|c,4,0.01038636,0
cbar|sbar|ubar|d|u,5,0.01036347,0
cbar|sbar|ubar|dbar|g,5,0.01035942,0
sbar|dbar|g|d|u|s,6,0.01034029,0
cbar|dbar|g|d|u|c,6,0.01033710,0
sbar|ubar|dbar|g|s|c,6,0.01033572,0
cbar|ubar|dbar|d|s|c,6,0.01033186,0
sbar|ubar|g|d|s|c,6,0.01022967,0
cbar|ubar|dbar|u|s,5,0.01020490,0
cbar|dbar|u|c,4,0.01016330,0
cbar|sbar|ubar|dbar|d|s,6,0.01014858,0
cbar|sbar|ubar|dbar|g|s,6,0.00999316,0
cbar|sbar|ubar|u|s,5,0.00992758,0
dbar|g|d|u|s|c,6,0.00989303,0
cbar|dbar|u|s|c,5,0.00989055,0
sbar|dbar|g|c,4,0.00988890,0
cbar|sbar|g|d|u|s,6,0.00986790,0
ubar|dbar|d|u|c,5,0.00981519,0
cbar|ubar|dbar|d|u,5,0.00977798,0
cbar|sbar|dbar|d|u,5,0.00973255,0
sbar|dbar|u|s,4,0.00971187,0
ubar|g|d|s,4,0.00969946,0
ubar|dbar|d|u|s,5,0.00969048,0
sbar|dbar|g|d|u,5,0.00967890,0
ubar|d|s|c,4,0.00965978,0
cbar|g|d|u|s,5,0.00965636,0
cbar|sbar|ubar|g|d|c,6,0.00965402,0
sbar|ubar|dbar|d|s|c,6,0.00964326,0
cbar|ubar|dbar|u,4,0.00959447,0
sbar|ubar|dbar|c,4,0.00958627,0
dbar|g|u|s|c,5,0.00957094,0
cbar|ubar|g|u|s,5,0.00952844,0
ubar|dbar|g|u,4,0.00951488,0
sbar|ubar|dbar|g|d|c,6,0.00946685,0
ubar|dbar|g|u|s,5,0.00944982,0
cbar|sbar|ubar|dbar|g|d,6,0.00943351,0
sbar|ubar|d|u|c,5,0.00942921,0
cbar|dbar|g|d|u|s,6,0.00941585,0
cbar|ubar|d|u,4,0.00939242,0
cbar|sbar|dbar|g|d|s|c,7,0.00938290,0
cbar|ubar|dbar|g|d|s,6,0.00937472,0
sbar|g|d|u|s|c,6,0.00937357,0
cbar|sbar|dbar|g|s|c,6,0.00935063,0
sbar|ubar|u|s|c,5,0.00930219,0
sbar|ubar|d|s|c,5,0.00930039,0
cbar|sbar|dbar|c,4,0.00929703,0
ubar|g|d|u|c,5,0.00928712,0
cbar|ubar|g|d|c,5,0.00924638,0
cbar|ubar|g|u|c,5,0.00921644,0
cbar|ubar|dbar|g|s|c,6,0.00909255,0
cbar|sbar|ubar|g|u,5,0.00908718,0
sbar|dbar|d|u|s,5,0.00906640,0
sbar|ubar|dbar|g,4,0.00904735,0
cbar|sbar|d|u|s,5,0.00902344,0
dbar|u|c,3,0.00901165,0
cbar|sbar|g|u|s|c,6,0.00900138,0
sbar|ubar|g|u|c,5,0.00900070,0
cbar|dbar|d|u|c,5,0.00897687,0
cbar|sbar|ubar|g|s|c,6,0.00897328,0
cbar|sbar|g|d|u|c,6,0.00891459,0
cbar|ubar|dbar|g|d|c,6,0.00891064,0
ubar|d|s,3,0.00890583,0
sbar|ubar|g|d|s,5,0.00889912,0
cbar|sbar|ubar|dbar,4,0.00889095,0
ubar|dbar|g|d|u,5,0.00887900,0
cbar|d|u|s,4,0.00887358,0
sbar|ubar|dbar|s|c,5,0.00886733,0
cbar|dbar|g|u,4,0.00884143,0
sbar|ubar|dbar|g|d|s,6,0.00880990,0
g|d|u|s|c,5,0.00878321,0
cbar|ubar|dbar|g|c,5,0.00874037,0
cbar|sbar|ubar|d|c,5,0.00865081,0
cbar|sbar|ubar|dbar|s,5,0.00861761,0
ubar|g|u|s|c,5,0.00861703,0
dbar|d|u|s|c,5,0.00860705,0
ubar|dbar|g|d|s|c,6,0.00858331,0
sbar|dbar|c,3,0.00856701,0
dbar|g|d|u|c,5,0.00851324,0
sbar|ubar|g|d|u,5,0.00848377,0
cbar|g|d|s|c,5,0.00847161,0
sbar|d|u|s|c,5,0.00843641,0
cbar|ubar|u|s,4,0.00837791,0
cbar|dbar|g|u|s,5,0.00833879,0
sbar|dbar|d|u,4,0.00831207,0
cbar|sbar|dbar|g,4,0.00830761,0
cbar|ubar|d|c,4,0.00830484,0
cbar|sbar|dbar|g|d|c,6,0.00830419,0
cbar|sbar|dbar|d|s|c,6,0.00830129,0
dbar|g|u,3,0.00825446,0
cbar|dbar|d|u|s,5,0.00822236,0
sbar|ubar|g|u|s,5,0.00819144,0
cbar|ubar|dbar|d|s,5,0.00818943,0
dbar|u|s|c,4,0.00815636,0
sbar|dbar|g,3,0.00814225,0
cbar|sbar|dbar|s|c,5,0.00814043,0
sbar|ubar|dbar|g|s,5,0.00809855,0
cbar|sbar|ubar|dbar|d,5,0.00809363,0
ubar|d|u|c,4,0.00807933,0
cbar|sbar|g|d|s|c,6,0.00805802,0
sbar|dbar|g|s|c,5,0.00805687,0
sbar|ubar|d|s,4,0.00804382,0
sbar|ubar|dbar|d|c,5,0.00803413,0
cbar|ubar|g|d,4,0.00800949,0
cbar|ubar|g|s|c,5,0.00798696,0
cbar|sbar|u|s|c,5,0.00795437,0
cbar|sbar|ubar|s|c,5,0.00793438,0
cbar|sbar|ubar|g|d,5,0.00791446,0
d|u|s|c,4,0.00790771,0
cbar|sbar|d|u|c,5,0.00790326,0
cbar|ubar|u|c,4,0.00789897,0
ubar|dbar|u|s,4,0.00786970,0
cbar|d|s|c,4,0.00786226,0
ubar|dbar|u,3,0.00784185,0
cbar|sbar|g|u|c,5,0.00783206,0
cbar|sbar|ubar|u,4,0.00778201,0
cbar|ubar|dbar|s|c,5,0.00770473,0
cbar|g|d|u|c,5,0.00761880,0
sbar|ubar|u|c,4,0.00760259,0
cbar|dbar|g|d|u,5,0.00759025,0
ubar|g|d|u,4,0.00757490,0
sbar|ubar|dbar,3,0.00755993,0
cbar|ubar|dbar|d|c,5,0.00755848,0
dbar|g|d|u|s,5,0.00755522,0
sbar|ubar|dbar|d|s,5,0.00754399,0
cbar|g|d|s,4,0.00745132,0
sbar|ubar|dbar|g|d,5,0.00743064,0
cbar|dbar|u,3,0.00742640,0
sbar|dbar|g|d|s|c,6,0.00739802,0
cbar|sbar|d|s|c,5,0.00738699,0
sbar|g|d|u|s,5,0.00737532,0
ubar|u|s|c,4,0.00737354,0
ubar|dbar|d|u,4,0.00733457,0
ubar|dbar|d|s|c,5,0.00730516,0
sbar|ubar|d|u,4,0.00728826,0
g|d|u|s,4,0.00728758,0
cbar|ubar|dbar|c,4,0.00725963,0
dbar|g|u|s,4,0.00716926,0
cbar|ubar|d,3,0.00714200,0
dbar|d|u|c,4,0.00713433,0
cbar|sbar|dbar|d|c,5,0.00712964,0
cbar|g|u|s|c,5,0.00712693,0
cbar|dbar|g|d|s|c,6,0.00709900,0
cbar|sbar|ubar|g|c,5,0.00708612,0
cbar|sbar|dbar,3,0.00707830,0
cbar|sbar|ubar|g|s,5,0.00703275,0
cbar|sbar|dbar|g|d|s,6,0.00701743,0
cbar|dbar|u|s,4,0.00701669,0
cbar|ubar|s|c,4,0.00700974,0
ubar|dbar|g|c,4,0.00700622,0
cbar|sbar|ubar|d,4,0.00698528,0
sbar|ubar|u|s,4,0.00696021,0
cbar|sbar|dbar|g|s,5,0.00692119,0
cbar|d|s,3,0.00691590,0
ubar|dbar|g|d|s,5,0.00691291,0
sbar|dbar|g|d|c,5,0.00690204,0
cbar|ubar|g|u,4,0.00689426,0
sbar|dbar,2,0.00689413,0
cbar|ubar|dbar|g|d,5,0.00683125,0
sbar|dbar|s|c,4,0.00682790,0
dbar|u,2,0.00682070,0
cbar|ubar|dbar|g|s,5,0.00681233,0
ubar|dbar|g|s|c,5,0.00677581,0
sbar|ubar|g|u,4,0.00672168,0
sbar|ubar|dbar|s,4,0.00670404,0
ubar|g|u|s,4,0.00670386,0
cbar|sbar|u|c,4,0.00669208,0
cbar|d|u|c,4,0.00666914,0
sbar|g|u|s|c,5,0.00665393,0
sbar|ubar|g|d|c,5,0.00659741,0
cbar|ubar|dbar|g,4,0.00659713,0
cbar|dbar|g|c,4,0.00657459,0
cbar|ubar|g|s,4,0.00654917,0
cbar|sbar|g|d|s,5,0.00653510,0
sbar|d|u|s,4,0.00651199,0
cbar|sbar|g|d|u,5,0.00650727,0
d|u|s,3,0.00648592,0
ubar|dbar|g|d|c,5,0.00648567,0
sbar|g|d|u|c,5,0.00645915,0
ubar|d|u,3,0.00644106,0
ubar|g|u|c,4,0.00642883,0
cbar|sbar|g|u|s,5,0.00639314,0
dbar|d|u|s,4,0.00634298,0
ubar|g|d|c,4,0.00631362,0
dbar|g|d|u,4,0.00631242,0
cbar|dbar|d|u,4,0.00630382,0
sbar|dbar|d|s|c,5,0.00629765,0
sbar|dbar|g|s,4,0.00617330,0
cbar|u|s|c,4,0.00614159,0
g|d|s|c,4,0.00610243,0
cbar|dbar|d|s|c,5,0.00607904,0
cbar|sbar|dbar|g|d,5,0.00607561,0
sbar|ubar|dbar|d,4,0.00607181,0
cbar|sbar|ubar|s,4,0.00606788,0
sbar|g|u|c,4,0.00606743,0
sbar|ubar|g|s|c,5,0.00602453,0
cbar|sbar|dbar|d|s,5,0.00600965,0
dbar|g|c,3,0.00598723,0
cbar|sbar|ubar|c,4,0.00595427,0
cbar|sbar|d|s,4,0.00593800,0
cbar|dbar|g|s|c,5,0.00590659,0
dbar|u|s,3,0.00582841,0
cbar|sbar|dbar|s,4,0.00578480,0
cbar|g|d|u,4,0.00571416,0
sbar|dbar|d|c,4,0.00570873,0
ubar|dbar|d|s,4,0.00570866,0
cbar|ubar|u,3,0.00565077,0
cbar|ubar|s,3,0.00564598,0
g|d|s,3,0.00562794,0
ubar|g|d,3,0.00562262,0
sbar|u|s|c,4,0.00558810,0
sbar|dbar|g|d|s,5,0.00557845,0
sbar|ubar|d|c,4,0.00557516,0
cbar|sbar|d|u,4,0.00556983,0
sbar|g|d|s|c,5,0.00556504,0
cbar|ubar|dbar|d,4,0.00555303,0
ubar|u|s,3,0.00553431,0
cbar|ubar|g|c,4,0.00551820,0
ubar|dbar|c,3,0.00550656,0
cbar|ubar|dbar|s,4,0.00549844,0
d|s|c,3,0.00547417,0
cbar|dbar|g|d|c,5,0.00543877,0
sbar|d|u|c,4,0.00542901,0
cbar|sbar|u|s,4,0.00541999,0
ubar|dbar|g,3,0.00540894,0
sbar|ubar|g|d,4,0.00540374,0
sbar|ubar|u,3,0.00539750,0
cbar|g|u|c,4,0.00537597,0
ubar|dbar|s|c,4,0.00536907,0
cbar|sbar|g|u,4,0.00536065,0
ubar|d|c,3,0.00535303,0
cbar|dbar|c,3,0.00533312,0
g|d|u|c,4,0.00528724,0
cbar|sbar|ubar|g,4,0.00528245,0
dbar|g|d|s|c,5,0.00523795,0
cbar|dbar|g|d|s,5,0.00523629,0
sbar|dbar|g|d,4,0.00521939,0
cbar|ubar|dbar,3,0.00519032,0
ubar|g|s|c,4,0.00516197,0
ubar|dbar|d|c,4,0.00511460,0
ubar|u|c,3,0.00509239,0
d|s,2,0.00507356,0
ubar|dbar|g|s,4,0.00504152,0
cbar|g|u|s,4,0.00502143,0
sbar|dbar|s,3,0.00501809,0
dbar|d|u,3,0.00500725,0
cbar|sbar|dbar|d,4,0.00497489,0
sbar|ubar|s|c,4,0.00496659,0
ubar|dbar|g|d,4,0.00495228,0
sbar|u|c,3,0.00490864,0
g|u|s|c,4,0.00490327,0
sbar|d|s|c,4,0.00487512,0
cbar|sbar|g|d|c,5,0.00486287,0
cbar|d|u,3,0.00483840,0
cbar|dbar|g,3,0.00478500,0
cbar|dbar|s|c,4,0.00475804,0
dbar|g,2,0.00474353,0
dbar|g|s|c,4,0.00473665,0
ubar|d,2,0.00473602,0
dbar|c,2,0.00472699,0
sbar|ubar|g|c,4,0.00472023,0
cbar|g|d|c,4,0.00469486,0
ubar|g|u,3,0.00465260,0
sbar|ubar|g|s,4,0.00462984,0
sbar|g|d|u,4,0.00459775,0
sbar|g|u|s,4,0.00459155,0
sbar|g|d|s,4,0.00458793,0
sbar|dbar|d|s,4,0.00455185,0
cbar|sbar|g|s|c,5,0.00446815,0
sbar|ubar|d,3,0.00445548,0
cbar|ubar|c,3,0.00444801,0
cbar|dbar|d|c,4,0.00432587,0
d|u|c,3,0.00431876,0
cbar|u|c,3,0.00429767,0
cbar|sbar|u,3,0.00429454,0
cbar|dbar|d|s,4,0.00429017,0
ubar|g|s,3,0.00427001,0
cbar|sbar|ubar,3,0.00422462,0
cbar|ubar|g,3,0.00421732,0
dbar|d|s|c,4,0.00419922,0
ubar|s|c,3,0.00416568,0
dbar|g|d|c,4,0.00416052,0
sbar|g|u,3,0.00414191,0
cbar|u|s,3,0.00410997,0
sbar|dbar|d,3,0.00409986,0
cbar|sbar|d|c,4,0.00409886,0
cbar|d|c,3,0.00399253,0
ubar|dbar,2,0.00398316,0
cbar|dbar|g|s,4,0.00398004,0
sbar|d|s,3,0.00397188,0
g|d|u,3,0.00392853,0
dbar|g|d|s,4,0.00392114,0
u|s|c,3,0.00389911,0
cbar|g|d,3,0.00381146,0
g|u|c,3,0.00373520,0
cbar|g|s|c,4,0.00372148,0
cbar|dbar|g|d,4,0.00371302,0
ubar|dbar|s,3,0.00370866,0
cbar|sbar|s|c,4,0.00366847,0
ubar|dbar|d,3,0.00365509,0
sbar|ubar|s,3,0.00364587,0
sbar|d|u,3,0.00364145,0
cbar|dbar,2,0.00361735,0
cbar|sbar|g|c,4,0.00360114,0
sbar|u|s,3,0.00359954,0
sbar|ubar|c,3,0.00356933,0
dbar|s|c,3,0.00356933,0
dbar,1,0.00355706,0
cbar|sbar|g|d,4,0.00347678,0
sbar|ubar|g,3,0.00346242,0
cbar|g|u,3,0.00340737,0
ubar|u,2,0.00339010,0
dbar|g|s,3,0.00335596,0
ubar|s,2,0.00334771,0
g|u|s,3,0.00334364,0
ubar|g|c,3,0.00327613,0
cbar|ubar,2,0.00322116,0
cbar|d,2,0.00318306,0
sbar|u,2,0.00305694,0
d|u,2,0.00303390,0
dbar|d|c,3,0.00302886,0
cbar|s|c,3,0.00298347,0
dbar|g|d,3,0.00298070,0
dbar|d|s,3,0.00295620,0
sbar|g|d|c,4,0.00295296,0
g|d|c,3,0.00290882,0
cbar|dbar|s,3,0.00290531,0
cbar|sbar|g|s,4,0.00288113,0
cbar|sbar|d,3,0.00278670,0
cbar|sbar|c,3,0.00270849,0
cbar|dbar|d,3,0.00267395,0
sbar|g|s|c,4,0.00266619,0
u|c,2,0.00263808,0
cbar|g|s,3,0.00263721,0
g|d,2,0.00257125,0
ubar|g,2,0.00252111,0
u|s,2,0.00241330,0
cbar|u,2,0.00240294,0
sbar|ubar,2,0.00238550,0
sbar|g|c,3,0.00238203,0
g|u,2,0.00231249,0
cbar|g|c,3,0.00227286,0
dbar|s,2,0.00226241,0
d|c,2,0.00218759,0
ubar|c,2,0.00218689,0
sbar|d|c,3,0.00217007,0
cbar|sbar|s,3,0.00215536,0
cbar|sbar|g,3,0.00215096,0
sbar|g|d,3,0.00211271,0
g|s|c,3,0.00204329,0
cbar|s,2,0.00197312,0
d,1,0.00192390,0
dbar|d,2,0.00192282,0
sbar|s|c,3,0.00184760,0
sbar|g|s,3,0.00162494,0
ubar,1,0.00150586,0
g|s,2,0.00150479,0
sbar|g,2,0.00147764,0
sbar|c,2,0.00147049,0
cbar|c,2,0.00144188,0
sbar|d,2,0.00140369,0
cbar|sbar,2,0.00133222,0
cbar|g,2,0.00132548,0
u,1,0.00128920,0
s|c,2,0.00128637,0
g|c,2,0.00117759,0
sbar|s,2,0.00088022,0
s,1,0.00082174,0
g,1,0.00077601,0
sbar,1,0.00063996,0
cbar,1,0.00056842,0
c,1,0.00032771,0
,0,0.00000000,0
