 2. 143.74 0.349 0.042  0.7388  0.1802  0.0995  0.0218  0.0195  0.0348  0.0199  0.0280  0.0608  0.0540  0.0060  0.6036  0.3990
 2. 143.74 0.349 0.072  0.7282  0.1795  0.0496  0.0063  0.0164  0.0117  0.0087  0.0363  0.0114  0.0193  0.0112  0.6022  0.3450
 2. 143.74 0.349 0.114  0.4271  0.1006  0.0264  0.0060  0.0105  0.0026  0.0048  0.0158  0.0146  0.0071  0.0031  0.6022  0.3580
 2. 143.74 0.349 0.207  0.1585  0.0349  0.0222  0.0112  0.0113  0.0110  0.0063  0.0059  0.0062  0.0015  0.0014  0.6111  0.5300
 2. 143.74 0.579 0.015  1.1747  0.3059  0.0497  0.0128  0.0074  0.0238  0.0067  0.0130  0.0245  0.0207  0.0210  0.7428  0.4820
 2. 143.74 0.579 0.042  0.9226  0.2273  0.0587  0.0052  0.0293  0.0171  0.0125  0.0220  0.0271  0.0284  0.0095  0.7471  0.3350
 2. 143.74 0.579 0.072  0.7230  0.1763  0.1220  0.0372  0.0707  0.0235  0.0435  0.0498  0.0254  0.0521  0.0146  0.7353  0.3180
 2. 143.74 0.579 0.114  0.6265  0.1591  0.0725  0.0205  0.0265  0.0043  0.0276  0.0472  0.0306  0.0108  0.0083  0.7454  0.3260
 2. 143.74 0.579 0.207  0.2228  0.0562  0.0202  0.0065  0.0086  0.0090  0.0046  0.0051  0.0083  0.0097  0.0020  0.7494  0.4780
 2. 143.74 0.776 0.015  0.7770  0.1676  0.0543  0.0055  0.0170  0.0164  0.0036  0.0149  0.0380  0.0212  0.0152  0.8014  0.5200
 2. 143.74 0.776 0.042  1.0767  0.2389  0.1045  0.0160  0.0317  0.0660  0.0457  0.0225  0.0487  0.0103  0.0156  0.8103  0.4010
 2. 143.74 0.776 0.072  0.7158  0.1600  0.0785  0.0087  0.0121  0.0386  0.0074  0.0103  0.0310  0.0574  0.0045  0.8106  0.3630
 2. 143.74 0.776 0.114  0.5268  0.1207  0.0260  0.0044  0.0123  0.0041  0.0007  0.0050  0.0142  0.0158  0.0034  0.8084  0.4240
 2. 143.74 0.776 0.207  0.2286  0.0604  0.0196  0.0033  0.0113  0.0062  0.0012  0.0079  0.0109  0.0048  0.0019  0.8086  0.5720
 2. 226.79 0.349 0.015  1.0216  0.2329  0.1452  0.0069  0.0835  0.0452  0.0075  0.0719  0.0508  0.0641  0.0099  0.7282  0.7940
 2. 226.79 0.349 0.042  1.0366  0.2376  0.1412  0.0590  0.0506  0.0190  0.0231  0.0323  0.0211  0.1057  0.0184  0.7324  0.4850
 2. 226.79 0.349 0.072  0.7125  0.1569  0.1133  0.0159  0.0530  0.0457  0.0437  0.0381  0.0512  0.0374  0.0172  0.7301  0.4290
 2. 226.79 0.349 0.114  0.4523  0.0999  0.0417  0.0014  0.0249  0.0080  0.0030  0.0032  0.0278  0.0158  0.0034  0.7317  0.4080
 2. 226.79 0.349 0.207  0.2777  0.0619  0.0300  0.0083  0.0146  0.0087  0.0072  0.0055  0.0058  0.0206  0.0024  0.7432  0.6350
 2. 226.79 0.579 0.015  1.2327  0.3232  0.4047  0.0874  0.2054  0.1647  0.1376  0.1547  0.1049  0.1813  0.0085  0.8402  0.6040
 2. 226.79 0.579 0.042  1.0396  0.2672  0.0937  0.0250  0.0396  0.0214  0.0161  0.0427  0.0573  0.0268  0.0069  0.8356  0.4130
 2. 226.79 0.579 0.072  0.8291  0.2159  0.0954  0.0351  0.0301  0.0237  0.0354  0.0275  0.0437  0.0483  0.0122  0.8347  0.4040
 2. 226.79 0.579 0.114  0.5616  0.1426  0.1371  0.0511  0.0578  0.0748  0.0433  0.0597  0.0362  0.0204  0.0086  0.8281  0.4250
 2. 226.79 0.579 0.207  0.2762  0.0744  0.0400  0.0064  0.0128  0.0065  0.0069  0.0071  0.0123  0.0332  0.0022  0.8410  0.6290
 2. 226.79 0.776 0.015  0.9120  0.1873  0.0729  0.0100  0.0412  0.0285  0.0058  0.0202  0.0452  0.0131  0.0071  0.8827  0.6340
 2. 226.79 0.776 0.042  1.2103  0.2621  0.1017  0.0143  0.0439  0.0268  0.0096  0.0314  0.0636  0.0470  0.0127  0.8759  0.4870
 2. 226.79 0.776 0.072  1.0088  0.2288  0.0445  0.0108  0.0032  0.0034  0.0021  0.0087  0.0264  0.0305  0.0117  0.8770  0.4350
 2. 226.79 0.776 0.114  0.4794  0.1067  0.0476  0.0112  0.0193  0.0200  0.0085  0.0204  0.0282  0.0084  0.0040  0.8774  0.4990
 2. 226.79 0.776 0.207  0.1843  0.0458  0.0236  0.0026  0.0116  0.0042  0.0035  0.0025  0.0168  0.0094  0.0021  0.8792  0.6540
