coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.01881675,1
cbar|sbar|ubar|dbar|g|u|s|c,8,0.01751201,1
cbar|sbar|ubar|dbar|g|d|u|c,8,0.01656593,0
cbar|sbar|ubar|dbar|g|u|c,7,0.01610332,0
cbar|ubar|dbar|g|d|u|s|c,8,0.01561538,0
cbar|sbar|ubar|g|d|u|s|c,8,0.01559203,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.01552787,0
sbar|ubar|dbar|g|d|u|s|c,8,0.01536726,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.01532853,0
sbar|ubar|dbar|g|u|s|c,7,0.01444914,0
cbar|sbar|dbar|g|d|u|s|c,8,0.01426127,0
cbar|sbar|ubar|dbar|u|s|c,7,0.01416725,0
cbar|sbar|ubar|dbar|g|u|s,7,0.01413352,0
cbar|ubar|dbar|g|u|s|c,7,0.01407669,0
cbar|sbar|dbar|g|u|s|c,7,0.01368526,0
cbar|ubar|g|d|u|s|c,7,0.01366868,0
sbar|ubar|dbar|g|d|u|c,7,0.01355364,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.01347993,0
sbar|ubar|dbar|g|u|c,6,0.01347767,0
cbar|ubar|dbar|g|d|u|c,7,0.01334323,0
cbar|sbar|ubar|dbar|g|d|u,7,0.01334054,0
cbar|sbar|ubar|dbar|d|u|c,7,0.01323948,0
cbar|sbar|ubar|d|u|s|c,7,0.01323290,0
cbar|sbar|ubar|g|u|s|c,7,0.01307331,0
cbar|sbar|ubar|dbar|g|u,6,0.01298767,0
cbar|sbar|dbar|g|u|c,6,0.01297069,0
cbar|sbar|ubar|dbar|u|c,6,0.01272099,0
cbar|sbar|dbar|g|d|u|c,7,0.01270456,0
cbar|sbar|ubar|g|d|u|s,7,0.01269267,0
cbar|ubar|dbar|g|u|c,6,0.01264667,0
cbar|sbar|ubar|g|d|u|c,7,0.01263314,0
sbar|ubar|dbar|g|d|u|s,7,0.01256435,0
cbar|ubar|dbar|g|d|u|s,7,0.01252720,0
cbar|ubar|dbar|d|u|s|c,7,0.01249894,0
ubar|dbar|g|d|u|s|c,7,0.01240226,0
cbar|sbar|ubar|dbar|g|s|c,7,0.01234092,0
cbar|sbar|ubar|dbar|d|u|s,7,0.01214754,0
sbar|ubar|dbar|d|u|s|c,7,0.01203489,0
sbar|ubar|g|d|u|s|c,7,0.01193152,0
sbar|dbar|g|d|u|s|c,7,0.01177935,0
sbar|ubar|dbar|g|u|s,6,0.01175596,0
cbar|sbar|ubar|dbar|g|d|c,7,0.01164095,0
sbar|dbar|g|u|s|c,6,0.01159002,0
cbar|ubar|d|u|s|c,6,0.01148200,0
cbar|sbar|ubar|g|d|s|c,7,0.01142215,0
cbar|dbar|g|d|u|s|c,7,0.01140742,0
cbar|sbar|ubar|dbar|g|c,6,0.01134408,0
sbar|dbar|g|u|c,5,0.01131272,0
ubar|dbar|g|u|s|c,6,0.01125019,0
cbar|sbar|dbar|d|u|s|c,7,0.01121583,0
cbar|sbar|dbar|g|d|u|s,7,0.01118251,0
cbar|ubar|g|d|u|s,6,0.01116941,0
cbar|ubar|dbar|g|u|s,6,0.01109825,0
sbar|ubar|dbar|u|s|c,6,0.01106091,0
sbar|ubar|dbar|g|u,5,0.01104732,0
sbar|ubar|dbar|g|d|u,6,0.01101357,0
cbar|ubar|dbar|g|d|s|c,7,0.01098282,0
cbar|sbar|ubar|g|u|c,6,0.01095654,0
cbar|ubar|g|u|s|c,6,0.01091601,0
cbar|ubar|dbar|u|s|c,6,0.01090439,0
cbar|sbar|ubar|dbar|u|s,6,0.01089664,0
cbar|sbar|ubar|dbar|g|d|s,7,0.01075616,0
cbar|sbar|dbar|g|u|s,6,0.01071623,0
cbar|ubar|g|d|u|c,6,0.01068845,0
sbar|dbar|g|d|u|c,6,0.01065990,0
cbar|sbar|ubar|u|s|c,6,0.01065830,0
cbar|dbar|g|u|s|c,6,0.01059747,0
cbar|sbar|dbar|u|s|c,6,0.01058393,0
ubar|dbar|g|d|u|c,6,0.01056732,0
sbar|ubar|dbar|g|d|s|c,7,0.01055127,0
cbar|ubar|dbar|g|d|u,6,0.01051788,0
cbar|sbar|ubar|dbar|d|s|c,7,0.01047161,0
cbar|sbar|g|d|u|s|c,7,0.01046850,0
cbar|sbar|ubar|d|u|s,6,0.01044156,0
cbar|sbar|ubar|g|u|s,6,0.01028364,0
