player,coalition_without,v_without,v_with,delta_v,is_outlier
u,sbar|ubar|dbar|d|s|c,0.00749942,0.01203489,0.00453547,0
ubar,cbar|d|u|s|c,0.00694936,0.01148200,0.00453264,0
u,cbar|sbar|dbar|d|s|c,0.00669448,0.01121583,0.00452134,0
dbar,cbar|sbar|g|d|u|c,0.00820370,0.01270456,0.00450086,0
u,cbar|sbar|ubar|dbar|c,0.00824234,0.01272099,0.00447865,0
ubar,cbar|sbar|d|u|s,0.00597066,0.01044156,0.00447090,0
u,cbar|ubar|dbar|g|s|c,0.00960988,0.01407669,0.00446682,0
dbar,cbar|sbar|ubar|g|u|s|c,0.01307331,0.01751201,0.00443870,0
dbar,cbar|g|u|c,0.00542469,0.00986157,0.00443689,0
ubar,cbar|sbar|g|d|u|c,0.00820370,0.01263314,0.00442944,0
dbar,sbar|ubar|u|c,0.00562359,0.01005188,0.00442830,0
dbar,cbar|sbar|g|u|s,0.00629818,0.01071623,0.00441805,0
dbar,sbar|u,0.00180966,0.00621734,0.00440767,0
u,cbar|sbar|ubar|dbar|g|s,0.00972688,0.01413352,0.00440664,0
u,sbar|ubar|dbar|g|d|c,0.00914951,0.01355364,0.00440413,0
ubar,cbar|sbar|g|u|s|c,0.00867850,0.01307331,0.00439481,0
u,cbar|sbar|dbar|g|d|c,0.00831445,0.01270456,0.00439011,0
u,sbar|ubar|dbar|s|c,0.00669118,0.01106091,0.00436973,0
ubar,cbar|g|d|u|s,0.00680273,0.01116941,0.00436668,0
u,cbar|sbar|dbar|s|c,0.00622835,0.01058393,0.00435559,0
u,cbar|ubar|dbar|d|s|c,0.00814694,0.01249894,0.00435200,0
ubar,cbar|sbar|d|s|c,0.00499828,0.00934351,0.00434523,0
ubar,cbar|sbar|dbar|d|u|s|c,0.01121583,0.01552787,0.00431204,0
u,cbar|sbar|ubar|dbar|d|s,0.00785578,0.01214754,0.00429177,0
dbar,sbar|u|s|c,0.00415708,0.00844539,0.00428831,0
u,sbar|dbar|g|d|s|c,0.00749822,0.01177935,0.00428113,0
ubar,cbar|g|d|s|c,0.00596191,0.01020305,0.00424115,0
u,sbar|ubar|dbar|g|c,0.00923926,0.01347767,0.00423841,0
u,cbar|sbar|dbar|g|c,0.00874632,0.01297069,0.00422437,0
u,cbar|ubar|dbar|g|d|c,0.00912253,0.01334323,0.00422070,0
dbar,cbar|sbar|ubar|u|c,0.00850395,0.01272099,0.00421704,0
ubar,cbar|dbar|g|d|u|s|c,0.01140742,0.01561538,0.00420796,0
dbar,cbar|sbar|u,0.00303701,0.00723337,0.00419636,0
dbar,sbar|ubar|g|c,0.00504831,0.00923926,0.00419095,0
u,cbar|ubar|dbar|s|c,0.00671814,0.01090439,0.00418625,0
ubar,cbar|sbar|d|u|c,0.00605037,0.01023643,0.00418606,0
ubar,cbar|sbar|g|d|s,0.00510797,0.00928731,0.00417934,0
dbar,sbar|g,0.00218234,0.00635266,0.00417032,0
u,cbar|sbar|ubar|g|d|s|c,0.01142215,0.01559203,0.00416988,0
u,cbar|sbar|ubar|dbar|g|d,0.00918002,0.01334054,0.00416052,0
ubar,sbar|g|d|u|s|c,0.00777557,0.01193152,0.00415595,0
ubar,cbar|sbar|u|s|c,0.00650686,0.01065830,0.00415143,0
ubar,cbar|sbar|dbar|g|d|u|s,0.01118251,0.01532853,0.00414601,0
dbar,sbar|ubar|g|d|u|c,0.00940983,0.01355364,0.00414381,0
u,cbar|sbar|ubar|dbar|s,0.00677062,0.01089664,0.00412602,0
u,sbar|ubar|dbar|d|c,0.00606011,0.01018373,0.00412362,0
ubar,cbar|d|u|s,0.00496737,0.00909077,0.00412340,0
dbar,sbar|g|d|u,0.00440605,0.00852927,0.00412322,0
u,sbar|dbar|g|s|c,0.00747462,0.01159002,0.00411540,0
u,ubar|dbar|g|d|s|c,0.00829054,0.01240226,0.00411172,0
u,cbar|sbar|dbar|d|c,0.00551207,0.00962156,0.00410948,0
u,cbar|dbar|g|d|s|c,0.00730973,0.01140742,0.00409769,0
ubar,cbar|g|d|u|c,0.00660652,0.01068845,0.00408193,0
dbar,ubar|g|u|c,0.00617751,0.01025740,0.00407989,0
dbar,cbar|sbar|u|s|c,0.00650686,0.01058393,0.00407707,0
dbar,sbar|ubar|g|u|s,0.00769496,0.01175596,0.00406099,0
dbar,g|u,0.00275978,0.00681909,0.00405930,0
u,cbar|ubar|dbar|g|c,0.00859172,0.01264667,0.00405496,0
u,sbar|ubar|dbar|g|d|s,0.00851280,0.01256435,0.00405155,0
dbar,sbar|g|s|c,0.00342371,0.00747462,0.00405091,0
ubar,cbar|g|u|s|c,0.00686871,0.01091601,0.00404730,0
u,cbar|sbar|dbar|g|d|s,0.00714497,0.01118251,0.00403754,0
ubar,cbar|sbar|dbar|g|d|s|c,0.00945930,0.01347993,0.00402063,0
ubar,cbar|sbar|g|d|u,0.00597650,0.00999659,0.00402009,0
u,cbar|sbar|ubar|g|s|c,0.00906917,0.01307331,0.00400414,0
dbar,sbar|g|d|u|s|c,0.00777557,0.01177935,0.00400379,0
u,sbar|dbar|d|s|c,0.00469003,0.00869059,0.00400056,0
ubar,cbar|d|s|c,0.00429913,0.00829685,0.00399771,0
u,cbar|sbar|ubar|dbar|g,0.00899288,0.01298767,0.00399479,0
ubar,cbar|sbar|g|u|s,0.00629818,0.01028364,0.00398546,0
dbar,cbar|sbar|ubar|g|c,0.00736425,0.01134408,0.00397983,0
ubar,cbar|dbar|d|u|s|c,0.00853443,0.01249894,0.00396451,0
dbar,cbar|sbar|g,0.00284540,0.00680453,0.00395914,0
u,sbar|ubar|dbar|c,0.00609401,0.01005188,0.00395787,0
u,ubar|dbar|g|s|c,0.00730421,0.01125019,0.00394599,0
u,cbar|sbar|dbar|c,0.00588808,0.00983181,0.00394373,0
u,cbar|ubar|dbar|d|c,0.00624908,0.01018923,0.00394014,0
dbar,g|u|s|c,0.00479877,0.00873862,0.00393985,0
ubar,cbar|sbar|d|s,0.00338073,0.00731675,0.00393601,0
dbar,cbar|sbar|ubar|g|d|u|c,0.01263314,0.01656593,0.00393278,0
u,cbar|dbar|g|s|c,0.00666553,0.01059747,0.00393194,0
ubar,sbar|d|u|s|c,0.00561630,0.00952871,0.00391241,0
dbar,cbar|sbar|g|d|u,0.00597650,0.00988863,0.00391213,0
ubar,cbar|sbar|dbar|d|u|s,0.00824486,0.01214754,0.00390268,0
ubar,cbar|sbar|g|d|c,0.00498054,0.00887511,0.00389457,0
u,cbar|sbar|ubar|d|s|c,0.00934351,0.01323290,0.00388939,0
u,sbar|ubar|dbar|g|s,0.00787013,0.01175596,0.00388582,0
u,cbar|sbar|ubar|dbar|d,0.00624207,0.01012198,0.00387991,0
u,cbar|sbar|dbar|g|s,0.00684442,0.01071623,0.00387181,0
u,sbar|dbar|g|d|c,0.00679062,0.01065990,0.00386928,0
dbar,cbar|ubar|g|u|c,0.00877789,0.01264667,0.00386879,0
u,cbar|ubar|dbar|g|d|s,0.00865911,0.01252720,0.00386809,0
ubar,cbar|sbar|dbar|g|d|u|c,0.01270456,0.01656593,0.00386137,0
ubar,cbar|sbar|g|s|c,0.00520923,0.00906917,0.00385994,0
dbar,cbar|sbar|ubar|g|u|s,0.01028364,0.01413352,0.00384988,0
dbar,cbar|g|u,0.00370725,0.00755539,0.00384815,0
dbar,cbar|sbar|g|s|c,0.00520923,0.00904903,0.00383980,0
dbar,sbar|ubar|u,0.00388994,0.00772936,0.00383942,0
ubar,cbar|d|u|c,0.00462563,0.00846418,0.00383855,0
u,sbar|dbar|s|c,0.00461058,0.00844539,0.00383481,0
ubar,cbar|g|d|s,0.00463648,0.00846832,0.00383183,0
u,ubar|dbar|d|s|c,0.00541110,0.00924232,0.00383122,0
dbar,sbar|c,0.00087796,0.00470757,0.00382962,0
ubar,cbar|sbar|dbar|g|u|s|c,0.01368526,0.01751201,0.00382675,0
u,cbar|dbar|d|s|c,0.00471735,0.00853443,0.00381708,0
ubar,g|d|u|s|c,0.00643608,0.01024451,0.00380842,0
ubar,cbar|u|s|c,0.00486953,0.00867345,0.00380392,0
ubar,cbar|dbar|g|d|u|s,0.00872870,0.01252720,0.00379850,0
dbar,cbar|sbar|g|d|u|s|c,0.01046850,0.01426127,0.00379277,0
dbar,sbar|d|u|c,0.00375118,0.00753358,0.00378240,0
ubar,cbar|sbar|dbar|d|s|c,0.00669448,0.01047161,0.00377713,0
ubar,cbar|sbar|d|u,0.00393108,0.00770790,0.00377682,0
u,cbar|ubar|dbar|c,0.00566242,0.00943680,0.00377439,0
u,sbar|ubar|dbar|d|s,0.00556883,0.00933983,0.00377100,0
u,cbar|sbar|ubar|g|d|c,0.00887511,0.01263314,0.00375803,0
u,cbar|sbar|dbar|d|s,0.00448798,0.00824486,0.00375688,0
ubar,sbar|g|d|u|s,0.00597081,0.00971740,0.00374660,0
ubar,cbar|sbar|u|s,0.00423445,0.00797665,0.00374219,0
dbar,cbar|g|u|s|c,0.00686871,0.01059747,0.00372876,0
u,cbar|sbar|ubar|s|c,0.00693467,0.01065830,0.00372363,0
dbar,sbar|ubar|u|s|c,0.00734071,0.01106091,0.00372019,0
dbar,u|c,0.00171173,0.00543024,0.00371851,0
u,cbar|sbar|ubar|dbar,0.00599905,0.00971321,0.00371416,0
cbar,sbar|ubar|d|u|s|c,0.00952871,0.01323290,0.00370419,0
u,sbar|dbar|g|c,0.00760917,0.01131272,0.00370355,0
u,cbar|ubar|dbar|g|s,0.00739590,0.01109825,0.00370235,0
ubar,cbar|sbar|g|u|c,0.00725583,0.01095654,0.00370071,0
u,ubar|dbar|g|d|c,0.00686745,0.01056732,0.00369987,0
dbar,sbar|u|s,0.00256986,0.00626939,0.00369953,0
u,cbar|dbar|g|d|c,0.00614355,0.00982938,0.00368583,0
ubar,cbar|dbar|g|d|s|c,0.00730973,0.01098282,0.00367309,0
ubar,cbar|g|d|u,0.00477939,0.00845198,0.00367260,0
u,ubar|dbar|s|c,0.00436892,0.00803440,0.00366548,0
cbar,sbar|ubar|g|d|u|s|c,0.01193152,0.01559203,0.00366052,0
u,cbar|dbar|s|c,0.00401729,0.00766861,0.00365132,0
ubar,cbar|sbar|d|c,0.00310776,0.00675890,0.00365114,0
u,sbar|ubar|g|d|s|c,0.00828242,0.01193152,0.00364910,0
u,sbar|ubar|dbar|g|d,0.00737387,0.01101357,0.00363970,0
ubar,cbar|g|u|s,0.00488846,0.00852643,0.00363797,0
u,cbar|sbar|g|d|s|c,0.00683348,0.01046850,0.00363502,0
dbar,cbar|sbar|ubar|u,0.00608510,0.00971321,0.00362810,0
u,cbar|sbar|dbar|g|d,0.00626294,0.00988863,0.00362569,0
ubar,sbar|g|d|s|c,0.00466133,0.00828242,0.00362109,0
dbar,cbar|sbar|c,0.00226977,0.00588808,0.00361830,0
ubar,cbar|sbar|dbar|d|u|c,0.00962156,0.01323948,0.00361792,0
ubar,cbar|sbar|s|c,0.00331816,0.00693467,0.00361651,0
ubar,cbar|sbar|dbar|g|d|s,0.00714497,0.01075616,0.00361118,0
u,sbar|ubar|dbar|s,0.00487030,0.00847556,0.00360526,0
dbar,sbar|ubar|g,0.00397121,0.00757334,0.00360213,0
u,cbar|sbar|ubar|g|c,0.00736425,0.01095654,0.00359229,0
u,cbar|sbar|dbar|s,0.00413155,0.00772268,0.00359113,0
u,sbar|dbar|d|c,0.00394487,0.00753358,0.00358871,0
ubar,cbar|d|s,0.00308169,0.00667020,0.00358851,0
ubar,sbar|dbar|g|d|u|s|c,0.01177935,0.01536726,0.00358790,0
u,cbar|ubar|dbar|d|s,0.00593118,0.00951868,0.00358750,0
ubar,cbar|sbar|dbar|u|s|c,0.01058393,0.01416725,0.00358331,0
u,dbar|g|d|s|c,0.00558504,0.00916190,0.00357686,0
dbar,cbar|sbar|d|u|c,0.00605037,0.00962156,0.00357118,0
ubar,d|u|s|c,0.00444924,0.00801413,0.00356489,0
ubar,cbar|dbar|d|u|s,0.00596351,0.00951868,0.00355516,0
dbar,sbar|ubar|g|d|u,0.00745853,0.01101357,0.00355504,0
ubar,cbar|g|d|c,0.00408762,0.00763467,0.00354706,0
dbar,sbar|g|d|c,0.00324562,0.00679062,0.00354499,0
u,ubar|dbar|g|c,0.00672326,0.01025740,0.00353413,0
u,cbar|dbar|g|c,0.00634149,0.00986157,0.00352009,0
u,sbar|dbar|g|d|s,0.00586918,0.00938591,0.00351672,0
ubar,cbar|dbar|g|d|u|c,0.00982938,0.01334323,0.00351384,0
ubar,cbar|g|s|c,0.00410370,0.00761613,0.00351242,0
dbar,cbar|sbar|ubar|u|s|c,0.01065830,0.01416725,0.00350895,0
dbar,cbar|u|c,0.00338793,0.00689515,0.00350722,0
ubar,sbar|d|u|s,0.00391942,0.00742258,0.00350317,0
cbar,sbar|ubar|dbar|d|u|s|c,0.01203489,0.01552787,0.00349298,0
dbar,ubar|g|u,0.00473598,0.00822708,0.00349110,0
dbar,cbar|sbar|u|s,0.00423445,0.00772268,0.00348823,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.01532853,0.01881675,0.00348823,0
ubar,cbar|sbar|g|d,0.00351784,0.00700309,0.00348525,0
u,sbar|ubar|g|s|c,0.00631602,0.00979938,0.00348336,0
dbar,sbar|ubar|g|s|c,0.00631602,0.00979888,0.00348286,0
dbar,g|c,0.00195961,0.00544071,0.00348111,0
ubar,cbar|dbar|g|u|s|c,0.01059747,0.01407669,0.00347922,0
u,cbar|sbar|ubar|d|c,0.00675890,0.01023643,0.00347753,0
u,sbar|ubar|dbar|g,0.00757334,0.01104732,0.00347398,0
u,cbar|sbar|g|s|c,0.00520923,0.00867850,0.00346927,0
cbar,ubar|d|u|s|c,0.00801413,0.01148200,0.00346787,0
u,cbar|ubar|g|d|s|c,0.01020305,0.01366868,0.00346563,0
dbar,sbar|g|s,0.00249311,0.00595530,0.00346219,0
ubar,sbar|g|d|u|c,0.00594801,0.00940983,0.00346182,0
u,cbar|sbar|dbar|g,0.00680453,0.01026449,0.00345995,0
ubar,cbar|sbar|u|c,0.00504662,0.00850395,0.00345733,0
sbar,cbar|ubar|dbar|g|u|c,0.01264667,0.01610332,0.00345665,0
u,cbar|ubar|dbar|g|d,0.00706165,0.01051788,0.00345623,0
ubar,cbar|sbar|dbar|g|d|u,0.00988863,0.01334054,0.00345191,0
ubar,cbar|sbar|g|s,0.00359341,0.00704403,0.00345062,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.01536726,0.01881675,0.00344950,0
dbar,sbar|ubar|g|d|u|s|c,0.01193152,0.01536726,0.00343574,0
sbar,cbar|ubar|dbar|g|u|s|c,0.01407669,0.01751201,0.00343532,0
dbar,g|d|u|c,0.00458718,0.00802111,0.00343393,0
ubar,cbar|dbar|d|s|c,0.00471735,0.00814694,0.00342959,0
ubar,cbar|d|u,0.00290643,0.00633576,0.00342932,0
ubar,sbar|g|u|s|c,0.00637221,0.00979938,0.00342717,0
g,sbar|ubar|dbar|u|c,0.01005188,0.01347767,0.00342578,0
cbar,ubar|g|d|u|s|c,0.01024451,0.01366868,0.00342418,0
u,sbar|dbar|c,0.00470757,0.00813053,0.00342296,0
u,cbar|ubar|dbar|s,0.00461209,0.00803384,0.00342175,0
u,ubar|dbar|d|c,0.00395046,0.00736983,0.00341937,0
ubar,cbar|sbar|dbar|g|u|s,0.01071623,0.01413352,0.00341729,0
dbar,sbar|g|d|u|s,0.00597081,0.00938591,0.00341510,0
u,dbar|g|s|c,0.00532750,0.00873862,0.00341112,0
u,cbar|sbar|ubar|g|d|s,0.00928731,0.01269267,0.00340535,0
u,cbar|dbar|d|c,0.00351361,0.00691883,0.00340522,0
ubar,g|d|u|s,0.00503139,0.00843048,0.00339909,0
ubar,cbar|u|s,0.00299721,0.00639190,0.00339469,0
dbar,cbar|sbar|ubar|g,0.00560193,0.00899288,0.00339095,0
g,sbar|ubar|dbar|u|s|c,0.01106091,0.01444914,0.00338823,0
g,cbar|sbar|ubar|dbar|u|c,0.01272099,0.01610332,0.00338233,0
c,cbar|sbar|ubar|dbar|d|u|s,0.01214754,0.01552787,0.00338033,0
c,cbar|sbar|ubar|dbar|g|u|s,0.01413352,0.01751201,0.00337849,0
ubar,sbar|d|s|c,0.00278255,0.00616006,0.00337750,0
dbar,ubar|g|u|s|c,0.00787841,0.01125019,0.00337178,0
g,sbar|ubar|dbar|d|u|c,0.01018373,0.01355364,0.00336992,0
u,sbar|ubar|d|s|c,0.00616006,0.00952871,0.00336866,0
ubar,cbar|sbar|dbar|d|s,0.00448798,0.00785578,0.00336779,0
u,sbar|ubar|dbar|d,0.00439234,0.00775149,0.00335914,0
u,cbar|sbar|d|s|c,0.00499828,0.00835275,0.00335447,0
ubar,cbar|g|u|c,0.00542469,0.00877789,0.00335320,0
dbar,g|u|s,0.00350375,0.00685491,0.00335115,0
u,sbar|dbar|g|s,0.00595530,0.00930629,0.00335100,0
u,ubar|dbar|g|d|s,0.00665211,0.00999939,0.00334727,0
u,cbar|sbar|dbar|d,0.00356838,0.00691341,0.00334502,0
g,cbar|sbar|ubar|dbar|u|s|c,0.01416725,0.01751201,0.00334477,0
ubar,sbar|dbar|d|u|s|c,0.00869059,0.01203489,0.00334430,0
dbar,cbar|sbar|ubar|g|d|u,0.00999659,0.01334054,0.00334395,0
dbar,cbar|sbar|g|d|c,0.00498054,0.00831445,0.00333391,0
u,cbar|dbar|g|d|s,0.00539545,0.00872870,0.00333325,0
g,sbar|ubar|dbar|d|u|s|c,0.01203489,0.01536726,0.00333236,0
ubar,cbar|sbar|dbar|g|d|c,0.00831445,0.01164095,0.00332651,0
g,cbar|sbar|ubar|dbar|d|u|c,0.01323948,0.01656593,0.00332645,0
g,sbar|ubar|dbar|u,0.00772936,0.01104732,0.00331796,0
cbar,sbar|ubar|u|s|c,0.00734071,0.01065830,0.00331758,0
u,cbar|sbar|ubar|c,0.00519218,0.00850395,0.00331177,0
ubar,cbar|d|c,0.00238727,0.00569089,0.00330362,0
u,cbar|ubar|g|s|c,0.00761613,0.01091601,0.00329988,0
u,dbar|d|s|c,0.00294925,0.00624556,0.00329631,0
ubar,cbar|sbar|dbar|g|s|c,0.00904903,0.01234092,0.00329189,0
ubar,cbar|sbar|g|u,0.00513832,0.00842969,0.00329137,0
u,cbar|ubar|dbar|g,0.00664057,0.00993106,0.00329050,0
g,cbar|sbar|ubar|dbar|d|u|s|c,0.01552787,0.01881675,0.00328888,0
sbar,cbar|ubar|dbar|u|c,0.00943680,0.01272099,0.00328419,0
g,sbar|ubar|dbar|u|s,0.00847556,0.01175596,0.00328040,0
dbar,cbar|ubar|g|u,0.00665113,0.00993106,0.00327994,0
g,cbar|sbar|ubar|dbar|u,0.00971321,0.01298767,0.00327446,0
cbar,sbar|ubar|g|u|s|c,0.00979938,0.01307331,0.00327393,0
ubar,g|d|s|c,0.00402609,0.00729965,0.00327356,0
dbar,cbar|sbar|ubar|g|s|c,0.00906917,0.01234092,0.00327175,0
c,cbar|sbar|ubar|dbar|u|s,0.01089664,0.01416725,0.00327061,0
ubar,cbar|dbar|d|u|c,0.00691883,0.01018923,0.00327040,0
dbar,cbar|g|c,0.00307154,0.00634149,0.00326995,0
ubar,cbar|s|c,0.00238507,0.00565406,0.00326899,0
cbar,sbar|ubar|d|u|c,0.00696946,0.01023643,0.00326697,0
ubar,cbar|dbar|g|d|s,0.00539545,0.00865911,0.00326366,0
sbar,cbar|ubar|dbar|u|s|c,0.01090439,0.01416725,0.00326286,0
g,sbar|ubar|dbar|d|u,0.00775149,0.01101357,0.00326208,0
dbar,sbar|ubar|c,0.00283254,0.00609401,0.00326147,0
cbar,ubar|dbar|d|u|s|c,0.00924232,0.01249894,0.00325662,0
u,ubar|dbar|c,0.00375043,0.00700405,0.00325362,0
g,ubar|dbar|u|c,0.00700405,0.01025740,0.00325335,0
dbar,cbar|sbar|g|s,0.00359341,0.00684442,0.00325102,0
ubar,cbar|sbar|d,0.00175301,0.00499494,0.00324193,0
dbar,sbar,0.00031804,0.00355881,0.00324078,0
ubar,dbar|g|d|u|s|c,0.00916190,0.01240226,0.00324036,0
u,cbar|sbar|ubar|g|s,0.00704403,0.01028364,0.00323961,0
u,cbar|dbar|c,0.00365569,0.00689515,0.00323946,0
u,sbar|ubar|g|d|c,0.00617258,0.00940983,0.00323725,0
g,cbar|sbar|ubar|dbar|u|s,0.01089664,0.01413352,0.00323689,0
u,sbar|dbar|d|s,0.00316876,0.00640488,0.00323612,0
ubar,cbar|dbar|u|s|c,0.00766861,0.01090439,0.00323578,0
c,cbar|sbar|ubar|dbar|g|d|u,0.01334054,0.01656593,0.00322539,0
dbar,cbar|sbar|ubar|g|d|u|s|c,0.01559203,0.01881675,0.00322472,0
g,sbar|ubar|dbar|d|u|s,0.00933983,0.01256435,0.00322452,0
cbar,sbar|ubar|g|d|u|c,0.00940983,0.01263314,0.00322331,0
u,cbar|sbar|g|d|c,0.00498054,0.00820370,0.00322316,0
dbar,cbar|g|d|u|c,0.00660652,0.00982938,0.00322287,0
sbar,cbar|ubar|dbar|g|d|u|c,0.01334323,0.01656593,0.00322270,0
sbar,ubar|dbar|g|u|c,0.01025740,0.01347767,0.00322027,0
g,cbar|sbar|ubar|dbar|d|u,0.01012198,0.01334054,0.00321856,0
ubar,sbar|d|u|c,0.00375118,0.00696946,0.00321828,0
g,ubar|dbar|u|s|c,0.00803440,0.01125019,0.00321580,0
dbar,sbar|ubar|d|u|c,0.00696946,0.01018373,0.00321427,0
cbar,ubar|dbar|g|d|u|s|c,0.01240226,0.01561538,0.00321312,0
ubar,sbar|g|d|s,0.00362104,0.00683281,0.00321177,0
g,cbar|ubar|dbar|u|c,0.00943680,0.01264667,0.00320987,0
ubar,cbar|sbar|dbar|d|u,0.00691341,0.01012198,0.00320857,0
ubar,cbar|sbar|s,0.00181029,0.00501758,0.00320730,0
dbar,cbar|sbar|g|d|u|s,0.00797849,0.01118251,0.00320402,0
u,sbar|ubar|s|c,0.00413781,0.00734071,0.00320291,0
sbar,cbar|ubar|dbar|g|d|u|s|c,0.01561538,0.01881675,0.00320138,0
sbar,ubar|dbar|g|u|s|c,0.01125019,0.01444914,0.00319894,0
g,ubar|dbar|d|u|c,0.00736983,0.01056732,0.00319749,0
dbar,sbar|d|u,0.00231708,0.00551068,0.00319360,0
u,sbar|ubar|dbar,0.00453595,0.00772936,0.00319340,0
u,cbar|sbar|s|c,0.00331816,0.00650686,0.00318870,0
u,cbar|ubar|d|s|c,0.00829685,0.01148200,0.00318515,0
ubar,sbar|u|s|c,0.00415708,0.00734071,0.00318363,0
cbar,sbar|ubar|d|s|c,0.00616006,0.00934351,0.00318346,0
g,sbar|dbar|u|c,0.00813053,0.01131272,0.00318218,0
u,ubar|dbar|g|s,0.00577550,0.00895705,0.00318155,0
g,cbar|sbar|ubar|dbar|d|u|s,0.01214754,0.01532853,0.00318099,0
u,cbar|sbar|dbar,0.00405410,0.00723337,0.00317927,0
ubar,sbar|dbar|g|d|u|s,0.00938591,0.01256435,0.00317844,0
u,cbar|ubar|dbar|d,0.00429615,0.00747179,0.00317564,0
ubar,cbar|sbar|dbar|u|s,0.00772268,0.01089664,0.00317396,0
g,cbar|ubar|dbar|u|s|c,0.01090439,0.01407669,0.00317231,0
u,cbar|dbar|g|s,0.00486096,0.00802847,0.00316751,0
ubar,cbar|sbar|g|c,0.00419842,0.00736425,0.00316584,0
u,dbar|g|d|c,0.00485610,0.00802111,0.00316501,0
dbar,cbar|ubar|g|u|s|c,0.01091601,0.01407669,0.00316069,0
g,ubar|dbar|d|u|s|c,0.00924232,0.01240226,0.00315994,0
ubar,d|u|s,0.00315244,0.00630810,0.00315566,0
g,cbar|ubar|dbar|d|u|c,0.01018923,0.01334323,0.00315400,0
dbar,ubar|u|c,0.00385370,0.00700405,0.00315035,0
g,ubar|dbar|u,0.00508157,0.00822708,0.00314551,0
g,sbar|ubar|dbar|c,0.00609401,0.00923926,0.00314525,0
g,sbar|dbar|u|s|c,0.00844539,0.01159002,0.00314463,0
dbar,cbar|g|u|s,0.00488846,0.00802847,0.00314000,0
cbar,sbar|ubar|g|d|s|c,0.00828242,0.01142215,0.00313973,0
g,cbar|sbar|dbar|u|c,0.00983181,0.01297069,0.00313888,0
ubar,cbar|g|d,0.00302499,0.00616275,0.00313775,0
ubar,cbar|sbar|dbar|g|u|c,0.01297069,0.01610332,0.00313263,0
dbar,sbar|ubar|u|s,0.00534426,0.00847556,0.00313129,0
u,dbar|s|c,0.00263587,0.00576643,0.00313056,0
dbar,u,0.00078738,0.00391707,0.00312970,0
g,sbar|dbar|d|u|c,0.00753358,0.01065990,0.00312632,0
u,cbar|sbar|ubar|d|s,0.00731675,0.01044156,0.00312482,0
dbar,sbar|s|c,0.00148909,0.00461058,0.00312149,0
c,cbar|sbar|ubar|dbar|d|u,0.01012198,0.01323948,0.00311750,0
