LHCBW36PB	11	10
   1	EWK_RAP	2.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	6.910000000000000e+05	1.200000000000000e+04	2.418500000000000e+04	3.500000000000000e+00	3.664668906806843e+04	5.303428229821770e+00	-1.966595938165909e+03	-2.846014382295092e-01	-7.700886955158838e+02	-1.114455420428197e-01	2.587600672556893e+02	3.744718773598977e-02	-4.623363667226703e+03	-6.690830198591466e-01	-2.825666709841789e+02	-4.089242705993906e-02	-1.565012337315043e+01	-2.264851428820612e-03	-5.050518922934498e+01	-7.308999888472500e-03	-1.856380595937703e+02	-2.686513163440959e-02	9.730379371538936e+00	1.408159098630816e-03	
   2	EWK_RAP	2.750000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	5.300000000000000e+05	9.000000000000000e+03	1.855000000000000e+04	3.500000000000000e+00	2.169126565600736e+03	4.092691633208935e-01	2.963142828775794e+04	5.590835525992064e+00	-1.145548596672056e+03	-2.161412446551048e-01	1.378954087504370e+02	2.601800165102584e-02	-1.548778341009664e+01	-2.922223284923894e-03	-7.418682889899972e+01	-1.399751488660372e-02	2.528332223914387e+01	4.770438158329032e-03	-1.069484746381393e+02	-2.017895747889421e-02	-2.767769365651760e+01	-5.222206350286339e-03	-3.990421532171504e+03	-7.529097230512272e-01	
   3	EWK_RAP	3.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.960000000000000e+05	7.000000000000000e+03	1.036000000000000e+04	3.500000000000000e+00	1.020244509484369e+03	3.446771991501247e-01	1.261908845947415e+03	4.263205560633160e-01	2.258711998865925e+04	7.630783779952448e+00	3.116909804388493e+02	1.053010069050166e-01	2.828454476075552e+02	9.555589446201189e-02	-2.740948028537197e+01	-9.259959555868910e-03	8.683833270257415e+01	2.933727456168046e-02	2.637005024520789e+02	8.908800758516178e-02	-3.991681386098710e+03	-1.348541008817132e+00	1.394955273812335e+01	4.712686735852482e-03	
   4	EWK_RAP	3.750000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	1.210000000000000e+05	5.000000000000000e+03	4.235000000000000e+03	3.500000000000000e+00	5.202793731900603e+02	4.299829530496366e-01	4.606301559498990e+02	3.806860792974372e-01	5.704151146092996e+02	4.714174500903303e-01	-9.008089517572102e+03	-7.444702080638101e+00	1.802109470993933e+02	1.489346670242920e-01	5.975026121120993e+01	4.938038116628920e-02	7.953725460854710e+02	6.573326827152652e-01	-4.142525831096840e+03	-3.423575067022182e+00	-3.208910985798319e+02	-2.651992550246545e-01	3.375265160064030e+02	2.789475338895893e-01	
   5	EWK_RAP	4.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.310000000000000e+04	3.200000000000000e+03	8.085000000000000e+02	3.500000000000000e+00	4.124360702305667e+02	1.785437533465657e+00	3.494030735947733e+02	1.512567418159192e+00	4.029692946767320e+02	1.744455821111394e+00	-4.866938139017466e+02	-2.106899627280288e+00	1.179618951781090e+02	5.106575548835889e-01	3.227058429163336e+03	1.396994990979799e+01	-3.393209905605174e+03	-1.468922037058517e+01	-1.145841955255190e+03	-4.960354784654504e+00	-2.460565117797392e+02	-1.065179704674196e+00	5.802317067709289e+01	2.511825570436921e-01	
   6	EWK_RAP	2.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	3.930000000000000e+05	9.000000000000000e+03	2.418500000000000e+04	3.500000000000000e+00	2.032110937920993e+04	5.170765745346038e+00	-1.048566540656501e+03	-2.668108245945294e-01	-2.308833601579390e+02	-5.874894660507354e-02	-2.539529302133113e+01	-6.461906621203850e-03	8.341646093257814e+03	2.122556257826416e+00	4.024166925578592e+02	1.023961049765545e-01	7.278494259043684e+01	1.852034162606536e-02	1.567982489453214e+02	3.989777326852961e-02	3.512392023924714e+02	8.937384284795710e-02	-2.861302932033717e+01	-7.280669038253731e-03	
   7	EWK_RAP	2.750000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	3.700000000000000e+05	8.000000000000000e+03	1.855000000000000e+04	3.500000000000000e+00	1.403545630787517e+03	3.793366569695991e-01	1.893347789739557e+04	5.117156188485288e+00	-7.156155386029205e+02	-1.934096050278164e-01	2.390994041203546e+02	6.462146057306883e-02	1.151842579321755e+01	3.113088052220959e-03	1.321062683700275e+00	3.570439685676420e-04	3.828285968369451e+00	1.034671883343095e-03	2.378797077237211e+02	6.429181289830298e-02	4.720532363298573e+01	1.275819557648263e-02	6.239009222140259e+03	1.686218708686556e+00	
   8	EWK_RAP	3.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.820000000000000e+05	7.000000000000000e+03	1.036000000000000e+04	3.500000000000000e+00	7.405390499814982e+02	2.626024999934391e-01	9.713971290147803e+02	3.444670670265178e-01	1.715958354646694e+04	6.084958704420901e+00	2.938926967721575e+02	1.042172683589211e-01	-4.673450979723007e+02	-1.657252120469151e-01	-1.156548011448218e+02	-4.101234083149709e-02	-5.555661417726665e+01	-1.970092701321512e-02	-2.560849922980657e+02	-9.081028095676089e-02	5.260113227951757e+03	1.865288378706297e+00	-3.262549066931341e+01	-1.156932293238064e-02	
   9	EWK_RAP	3.750000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	2.000000000000000e+05	6.000000000000000e+03	4.235000000000000e+03	3.500000000000000e+00	3.808236720240712e+02	1.904118360120356e-01	3.255252564020898e+02	1.627626282010449e-01	4.521636201442948e+02	2.260818100721474e-01	-1.369285684616135e+04	-6.846428423080678e+00	-2.183631158694100e+02	-1.091815579347050e-01	-3.679954231097789e+02	-1.839977115548894e-01	-4.242309721782394e+02	-2.121154860891197e-01	2.758213599040239e+03	1.379106799520120e+00	2.357712751882438e+02	1.178856375941219e-01	-1.543396829386687e+02	-7.716984146933437e-02	
  10	EWK_RAP	4.250000000000000e+00	6.463838403999999e+03	7.000000000000000e+03	6.800000000000000e+04	5.000000000000000e+03	8.085000000000000e+02	3.500000000000000e+00	1.239711270971887e+02	1.823104810252774e-01	1.161817046193202e+02	1.708554479695885e-01	1.238207578813003e+02	1.820893498254416e-01	-2.820130246683327e+02	-4.147250362769599e-01	-5.230389778481689e+02	-7.691749674237778e-01	9.908406067824671e+03	1.457118539385981e+01	1.080957031672653e+03	1.589642693636254e+00	4.897072833521894e+02	7.201577696355727e-01	1.214127598585865e+02	1.785481762626272e-01	-5.627683175781041e+01	-8.276004670266238e-02	
