CDFR2KT_SF 26 76
   1	JET	5.000000000000e-02	3.364000000000e+03	1.960000000000e+03	1.233177570093e+01	4.248088360238e-01	7.145284621920e-01	5.800000000000e+00	1.093032151633e+00	8.872405810151e+00	4.575483425440e-01	3.714030339133e+00	1.839876932981e-01	1.493472517323e+00	1.634101223371e-01	1.326439406833e+00	2.240482034430e-01	1.818653347947e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.576887876702e-01	2.903446228192e+00	1.010195412065e+00	8.200000000000e+00	1.847918436703e-01	1.500000000000e+00	2.157664047392e-01	1.751427988814e+00	1.297886639203e+00	1.053525913339e+01		9.59947e-01	7.78434e+00
   2	JET	5.000000000000e-02	4.489000000000e+03	1.960000000000e+03	5.839160839161e+00	6.993006993007e-02	3.386713286713e-01	5.800000000000e+00	5.085990844873e-01	8.710140009782e+00	1.984776915072e-01	3.399079028207e+00	9.078098958143e-02	1.554692396424e+00	1.076967019258e-01	1.844386631783e+00	1.121666168865e-01	1.920937271230e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.695368951427e-01	2.903446228192e+00	4.145804195804e-01	7.100000000000e+00	8.174825174825e-02	1.400000000000e+00	9.060112407040e-02	1.551612064918e+00	4.951036725512e-01	8.479020979021e+00		4.72705e-01	8.09542e+00
   3	JET	5.000000000000e-02	6.006250000000e+03	1.960000000000e+03	2.564789991063e+00	4.468275245755e-02	1.487578194817e-01	5.800000000000e+00	2.190701588549e-01	8.541446263368e+00	7.773457249691e-02	3.030835770872e+00	4.142594772562e-02	1.615178937456e+00	5.994578317943e-02	2.337258933024e+00	5.142387942095e-02	2.004993765576e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.568303712365e-02	2.950847335936e+00	1.590169794459e-01	6.200000000000e+00	3.334226988382e-02	1.300000000000e+00	3.467212845870e-02	1.351850583460e+00	1.764868894655e-01	6.881143878463e+00		2.09192e-01	8.15629e+00
   4	JET	5.000000000000e-02	8.010250000000e+03	1.960000000000e+03	1.129326047359e+00	1.821493624772e-02	6.550091074681e-02	5.800000000000e+00	9.519807476922e-02	8.429635975533e+00	3.073659813177e-02	2.721676189410e+00	1.846330373887e-02	1.634895766555e+00	3.212401401966e-02	2.844529628515e+00	2.429363816733e-02	2.151162476430e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.275045537341e-02	2.900000000000e+00	6.098360655738e-02	5.400000000000e+00	1.242258652095e-02	1.100000000000e+00	1.364569854941e-02	1.208304597359e+00	6.274033596438e-02	5.555555555556e+00		9.39980e-02	8.32337e+00
   5	JET	5.000000000000e-02	1.060900000000e+04	1.960000000000e+03	4.905498614958e-01	1.015697137581e-02	2.843767313019e-02	5.800000000000e+00	4.120633723851e-02	8.404230363335e+00	1.217459963865e-02	2.483068061894e+00	7.913489765123e-03	1.613994240231e+00	1.676348719476e-02	3.418993715993e+00	1.103730244130e-02	2.251110836898e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.421883656510e-02	2.900000000000e+00	2.304432132964e-02	4.700000000000e+00	4.903047091413e-03	1.000000000000e+00	5.159860161819e-03	1.052378258992e+00	2.218368490113e-02	4.524469067405e+00		4.13845e-02	8.43635e+00
   6	JET	5.000000000000e-02	1.404225000000e+04	1.960000000000e+03	2.181925233645e-01	5.607476635514e-03	1.262990654206e-02	5.800000000000e+00	1.843792149533e-02	8.467200000000e+00	4.844222429907e-03	2.224600000000e+00	3.499790654206e-03	1.607200000000e+00	8.941538317757e-03	4.106200000000e+00	5.235233570617e-03	2.404163056034e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.425676909094e-03	2.950847335936e+00	9.145794392523e-03	4.200000000000e+00	1.959813084112e-03	9.000000000000e-01	2.074414121401e-03	9.526279441629e-01	7.936937723819e-03	3.644859813084e+00		1.87781e-02	8.60619e+00
   7	JET	5.000000000000e-02	1.863225000000e+04	1.960000000000e+03	8.865509433962e-02	1.132075471698e-03	5.121509433962e-03	5.800000000000e+00	7.667887198036e-03	8.683718408032e+00	1.819190319819e-03	2.060194165607e+00	1.373488691463e-03	1.555446595033e+00	4.338768912768e-03	4.913563084972e+00	2.259476022770e-03	2.558808316385e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.651998366594e-03	3.003331483536e+00	3.267169811321e-03	3.700000000000e+00	7.064150943396e-04	8.000000000000e-01	7.531586742567e-04	8.529361054616e-01	2.665717337131e-03	3.018867924528e+00		7.72028e-03	8.70822e+00
   8	JET	5.000000000000e-02	2.480625000000e+04	1.960000000000e+03	3.462647338403e-02	5.703422053232e-04	2.001330798479e-03	5.800000000000e+00	3.117240057920e-03	9.033984961245e+00	6.530636905752e-04	1.892625351199e+00	5.353603509948e-04	1.551512642552e+00	1.997159890945e-03	5.787912411224e+00	9.329311060757e-04	2.703701166919e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.052706750012e-03	3.050819562019e+00	1.104182509506e-03	3.200000000000e+00	2.070342205323e-04	6.000000000000e-01	2.760456273764e-04	8.000000000000e-01	8.528025560583e-04	2.471482889734e+00		3.07452e-03	8.87909e+00
   9	JET	5.000000000000e-02	3.312400000000e+04	1.960000000000e+03	1.337509560229e-02	9.560229445507e-05	7.707456978967e-04	5.800000000000e+00	1.273940859720e-03	9.586634095448e+00	2.330768991468e-04	1.753945586385e+00	2.027449739154e-04	1.525692393636e+00	9.099577569429e-04	6.847595782463e+00	3.725584248325e-04	2.803569153775e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.195427667303e-04	3.157134776977e+00	3.720841300191e-04	2.800000000000e+00	6.644359464627e-05	5.000000000000e-01	9.302103250478e-05	7.000000000000e-01	2.667907242011e-04	2.007648183556e+00		1.20211e-03	8.98769e+00
  10	JET	5.000000000000e-02	4.389025000000e+04	1.960000000000e+03	5.047002881844e-03	5.763688760807e-05	2.908357348703e-04	5.800000000000e+00	5.203537004278e-04	1.037716862347e+01	8.381986153798e-05	1.671579997338e+00	7.711427261494e-05	1.537853597551e+00	4.070292476284e-04	8.117192467073e+00	1.479675609374e-04	2.950847335936e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.656273864147e-04	3.303028912983e+00	1.253602305476e-04	2.500000000000e+00	2.005763688761e-05	4.000000000000e-01	3.278595458974e-05	6.538348415311e-01	8.188756654403e-05	1.633045148895e+00		4.60994e-04	9.13402e+00
