NTVNUDMNFe	3	45
   1	DIS_DM_NU	2.100000000000e-02	1.126960400160e+00	3.240000000000e-01	1.384518875834e+01	2.437641880786e+00	1.539725694319e+00	1.112101626922e+01	2.907489639251e-01	2.100000000000e+00	7.957005033527e-01	5.747126436782e+00	
   2	DIS_DM_NU	5.700000000000e-02	3.058892514720e+00	3.240000000000e-01	1.637747669877e+01	2.840990855909e+00	1.179104048041e+00	7.199546485261e+00	3.439270106741e-01	2.100000000000e+00	9.412342930327e-01	5.747126436782e+00	
   3	DIS_DM_NU	1.010000000000e-01	5.420142876960e+00	3.240000000000e-01	1.270772238514e+01	2.059220989345e+00	1.078639565848e+00	8.488063660477e+00	2.668621700880e-01	2.100000000000e+00	7.303288727093e-01	5.747126436782e+00	
   4	DIS_DM_NU	1.670000000000e-01	8.962018420320e+00	3.240000000000e-01	9.792092884995e+00	1.522477495974e+00	5.909021568532e-01	6.034482758621e+00	2.056339505849e-01	2.100000000000e+00	5.627639589078e-01	5.747126436782e+00	
   5	DIS_DM_NU	3.260000000000e-01	1.749471859296e+01	3.240000000000e-01	4.171932282586e+00	5.910237400330e-01	2.868203444278e-01	6.875000000000e+00	8.761057793430e-02	2.100000000000e+00	2.397662231371e-01	5.747126436782e+00	
   6	DIS_DM_NU	2.100000000000e-02	1.940876244720e+00	5.580000000000e-01	1.543148037711e+01	2.176435878035e+00	1.312147262209e+00	8.503054989817e+00	3.240610879194e-01	2.100000000000e+00	8.868666883398e-01	5.747126436782e+00	
   7	DIS_DM_NU	5.700000000000e-02	5.268092664240e+00	5.580000000000e-01	1.565819456307e+01	2.060288758299e+00	1.181232221425e+00	7.543859649123e+00	3.288220858246e-01	2.100000000000e+00	8.998962392572e-01	5.747126436782e+00	
   8	DIS_DM_NU	1.010000000000e-01	9.334690510320e+00	5.580000000000e-01	1.527845575803e+01	2.003699918720e+00	9.228335555548e-01	6.040097050185e+00	3.208475709187e-01	2.100000000000e+00	8.780721700019e-01	5.747126436782e+00	
   9	DIS_DM_NU	1.670000000000e-01	1.543458727944e+01	5.580000000000e-01	9.727416723071e+00	1.235899769684e+00	5.601975591557e-01	5.758955076192e+00	2.042757511845e-01	2.100000000000e+00	5.590469381076e-01	5.747126436782e+00	
  10	DIS_DM_NU	3.260000000000e-01	3.012979313232e+01	5.580000000000e-01	4.305182568593e+00	5.638412562459e-01	2.319480753118e-01	5.387647831800e+00	9.040883394045e-02	2.100000000000e+00	2.474242855513e-01	5.747126436782e+00	
  11	DIS_DM_NU	2.100000000000e-02	2.681748359640e+00	7.710000000000e-01	1.286003584553e+01	1.891624468890e+00	1.128953595491e+00	8.778774873195e+00	2.700607527562e-01	2.100000000000e+00	7.390825198581e-01	5.747126436782e+00	
  12	DIS_DM_NU	5.700000000000e-02	7.279031261880e+00	7.710000000000e-01	1.523383060622e+01	2.148317858757e+00	5.650828297743e-01	3.709394205443e+00	3.199104427307e-01	2.100000000000e+00	8.755075061048e-01	5.747126436782e+00	
  13	DIS_DM_NU	1.010000000000e-01	1.289793258684e+01	7.710000000000e-01	1.440302366832e+01	2.066622234289e+00	6.566525486369e-01	4.559129831058e+00	3.024634970348e-01	2.100000000000e+00	8.277599809382e-01	5.747126436782e+00	
  14	DIS_DM_NU	1.670000000000e-01	2.132628457428e+01	7.710000000000e-01	1.149359051422e+01	1.733725582537e+00	5.216079832847e-01	4.538250972482e+00	2.413654007986e-01	2.100000000000e+00	6.605511789781e-01	5.747126436782e+00	
  15	DIS_DM_NU	3.260000000000e-01	4.163095072584e+01	7.710000000000e-01	3.542341257507e+00	5.988204705228e-01	1.501130334825e-01	4.237678489175e+00	7.438916640764e-02	2.100000000000e+00	2.035828308912e-01	5.747126436782e+00	
  16	DIS_DM_NU	2.100000000000e-02	2.224690544160e+00	3.240000000000e-01	2.132842122168e+01	3.158470114427e+00	1.410721928659e+00	6.614282013643e+00	4.478968456552e-01	2.100000000000e+00	1.225771334579e+00	5.747126436782e+00	
  17	DIS_DM_NU	5.700000000000e-02	6.038445762720e+00	3.240000000000e-01	1.588066681461e+01	2.256017599520e+00	1.278348484438e+00	8.049715414102e+00	3.334940031068e-01	2.100000000000e+00	9.126820008396e-01	5.747126436782e+00	
  18	DIS_DM_NU	1.010000000000e-01	1.069970214096e+01	3.240000000000e-01	1.560476223121e+01	2.312561413130e+00	5.904801078586e-01	3.783973758201e+00	3.277000068554e-01	2.100000000000e+00	8.968254155868e-01	5.747126436782e+00	
  19	DIS_DM_NU	1.670000000000e-01	1.769158670832e+01	3.240000000000e-01	1.025531119412e+01	1.446912717982e+00	6.110395814034e-01	5.958274398868e+00	2.153615350765e-01	2.100000000000e+00	5.893857008114e-01	5.747126436782e+00	
  20	DIS_DM_NU	3.260000000000e-01	3.453567225696e+01	3.240000000000e-01	4.506612679395e+00	5.949791199515e-01	2.726987633111e-01	6.051080550098e+00	9.463886626729e-02	2.100000000000e+00	2.590007287008e-01	5.747126436782e+00	
  21	DIS_DM_NU	2.100000000000e-02	3.831411492720e+00	5.580000000000e-01	2.155520066196e+01	3.260791619179e+00	1.411656676076e+00	6.549030548194e+00	4.526592139012e-01	2.100000000000e+00	1.238804635745e+00	5.747126436782e+00	
  22	DIS_DM_NU	5.700000000000e-02	1.039954548024e+01	5.580000000000e-01	2.025222158144e+01	3.075470639977e+00	1.141118067783e+00	5.634532800237e+00	4.252966532102e-01	2.100000000000e+00	1.163920780542e+00	5.747126436782e+00	
