# E        x     Q2        F2D    stat+   stat-    sys+    sys-
#--------------------------------------------------------------
120	0.03	3.5	0.3039	+0.005	-0.005	+0.0172	-0.0172
120	0.03	4.5	0.3092	+0.0051	-0.0051	+0.0145	-0.0145
120	0.03	5.5	0.3313	+0.0072	-0.0072	+0.0153	-0.0153
120	0.05	4.5	0.309	+0.0089	-0.0089	+0.018	-0.0180
120	0.05	5.5	0.3149	+0.0074	-0.0074	+0.0138	-0.0138
120	0.05	7.0	0.3447	+0.0058	-0.0058	+0.0124	-0.0124
120	0.05	9.0	0.3462	+0.0094	-0.0094	+0.0137	-0.0137
120	0.08	5.5	0.3359	+0.0078	-0.0078	+0.0185	-0.0185
120	0.08	7.0	0.3402	+0.006	-0.006	+0.0139	-0.0139
120	0.08	9.0	0.3412	+0.0063	-0.0063	+0.0108	-0.0108
120	0.08	11.5	0.3553	+0.0069	-0.0069	+0.0102	-0.0102
120	0.08	15.0	0.3663	+0.0121	-0.0121	+0.0138	-0.0138
120	0.125	7.0	0.3355	+0.0066	-0.0066	+0.0169	-0.0169
120	0.125	9.0	0.3323	+0.0076	-0.0076	+0.0118	-0.0118
120	0.125	11.5	0.3402	+0.007	-0.007	+0.0105	-0.0105
120	0.125	15.0	0.3291	+0.0077	-0.0077	+0.0087	-0.0087
120	0.125	20.0	0.3533	+0.011	-0.011	+0.0107	-0.0107
120	0.175	7.0	0.3032	+0.0082	-0.0082	+0.0169	-0.0169
120	0.175	9.0	0.3144	+0.0082	-0.0082	+0.013	-0.013
120	0.175	11.5	0.3229	+0.0074	-0.0074	+0.0111	-0.0111
120	0.175	15.0	0.3282	+0.0089	-0.0089	+0.0086	-0.0086
120	0.175	20.0 	0.3347	+0.0102	-0.0102	+0.0079	-0.0079
120	0.175	27.0	0.3017	+0.0145	-0.0145	+0.0083	-0.0083
120	0.25	7.0	0.2996	+0.0077	-0.0077	+0.0177	-0.0177
120	0.25	9.0	0.288	+0.0069	-0.0069	+0.0128	-0.0128
120	0.25	11.5	0.2972	+0.0062	-0.0062	+0.0108	-0.0108
120	0.25	15.0	0.2739	+0.0068	-0.0068	+0.008	-0.008
120	0.25	20.0	0.2814	+0.0072	-0.0072	+0.0063	-0.0063
120	0.25	27.0 	0.2845	+0.0095	-0.0095	+0.006	-0.006
120	0.25	36.0	0.253	+0.0139	-0.0139	+0.0064	-0.0064
120	0.25	48.0	0.2367	+0.0331	-0.0331	+0.0165	-0.0165
120	0.35	9.0	0.2163	+0.0076	-0.0076	+0.0096	-0.0096
120	0.35	11.5	0.2264	+0.0066	-0.0066	+0.0096	-0.0096
120	0.35	15.0	0.2132	+0.0072	-0.0072	+0.0063	-0.0063
120	0.35	20.0	0.2052	+0.0072	-0.0072	+0.0044	-0.0044
120	0.35	27.0	0.2056	+0.0088	-0.0088	+0.0044	-0.0044
120	0.35	36.0	0.2033	+0.0118	-0.0118	+0.0045	-0.0045
120	0.35	48.0	0.1959	+0.0172	-0.0172	+0.0052	-0.0052
120	0.45	11.5	0.1392	+0.006	-0.006	+0.006	-0.006
120	0.45	15.0	0.1446	+0.0068	-0.0068	+0.0041	-0.0041
120	0.45	20.0	0.1514	+0.0071	-0.0071	+0.0049	-0.0049
120	0.45	27.0	0.1385	+0.0078	-0.0078	+0.003	-0.003
120	0.45	36.0	0.1512	+0.0108	-0.0108	+0.003	-0.003
120	0.45	48.0	0.1275	+0.0131	-0.0131	+0.0031	-0.0031
120	0.45	65.0	0.1618	+0.0268	-0.0268	+0.0063	-0.0063
120	0.55	11.5	0.0935	+0.006	-0.006	+0.0064	-0.0064
120	0.55	15.0	0.0861	+0.0058	-0.0058	+0.0044	-0.0044
120	0.55	20.0	0.0731	+0.0052	-0.0052	+0.0032	-0.0032
120	0.55	27.0	0.0744	+0.0062	-0.0062	+0.0024	-0.0024
120	0.55	36.0	0.0759	+0.0081	-0.0081	+0.002	-0.002
120	0.55	48.0	0.065	+0.0098	-0.0098	+0.0017	-0.0017
120	0.55	65.0	0.0826	+0.0173	-0.0173	+0.0025	-0.0025
120	0.65	20.0	0.0434	+0.0042	-0.0042	+0.003	-0.003
120	0.65	27.0	0.0371	+0.0046	-0.0046	+0.0021	-0.0021
120	0.65	36.0	0.0438	+0.0064	-0.0064	+0.002	-0.002
120	0.65	48.0	0.0343	+0.0072	-0.0072	+0.0012	-0.0012
120	0.65	65.0	0.0469	+0.0126	-0.0126	+0.0016	-0.0016
120	0.75	27.0	0.0198	+0.0035	-0.0035	+0.0018	-0.0018
120	0.75	36.0	0.0127	+0.0036	-0.0036	+0.001	-0.001
120	0.75	48.0	0.019	+0.0055	-0.0055	+0.0012	-0.0012
120	0.75	65.0	0.0108	+0.0062	-0.0062	+5.0E-4	-5.0E-4
200	0.03	7.0	0.3113	+0.0055	-0.0055	+0.0157	-0.0157
200	0.03	9.0	0.3431	+0.0077	-0.0077	+0.0165	-0.0165
200	0.05	9.0	0.3325	+0.0095	-0.0095	+0.0134	-0.0134
200	0.05	11.5	0.3372	+0.0073	-0.0073	+0.0108	-0.0108
200	0.05	15.0	0.3578	+0.0097	-0.0097	+0.014	-0.014
200	0.08	9.0	0.3365	+0.0126	-0.0126	+0.0252	-0.0252
200	0.08	11.5 	0.3291	+0.0078	-0.0078	+0.0124	-0.0124
200	0.08	15.0	0.3617	+0.0073	-0.0073	+0.0099	-0.0099
200	0.08	20.0	0.3425	+0.0075	-0.0075	+0.0097	-0.0097
200	0.08	27.0	0.3618	+0.0112	-0.0112	+0.0176	-0.0176
200	0.125	11.5	0.336	+0.0114	-0.0114	+0.0167	-0.0167
200	0.125	15.0	0.3207	+0.0086	-0.0086	+0.0105	-0.0105
200	0.125	20.0	0.325	+0.0077	-0.0077	+0.008	-0.008
200	0.125	27.0	0.3372	+0.009	-0.009	+0.0078	-0.0078
200	0.125	36.0	0.3022	+0.0137	-0.0137	+0.0095	-0.0095
200	0.175	11.5	0.2926	+0.0144	-0.0144	+0.0189	-0.0189
200	0.175	15.0	0.3061	+0.0105	-0.0105	+0.0109	-0.0109
200	0.175	20.0	0.3306	+0.0098	-0.0098	+0.0088	-0.0088
200	0.175	27.0	0.3242	+0.0103	-0.0103	+0.007	-0.007
200	0.175	36.0	0.2994	+0.012	-0.012	+0.0064	-0.0064 
200	0.175	48.0	0.3002	+0.0175	-0.0175	+0.0085	-0.0085
200	0.25	11.5	0.2581	+0.0124	-0.0124	+0.0199	-0.0199
200	0.25	15.0	0.2688	+0.009	-0.009	+0.0105	-0.0105
200	0.25	20.0	0.2733	+0.0075	-0.0075	+0.0073	-0.0073
200	0.25	27.0	0.2912	+0.0081	-0.0081	+0.0061	-0.0061
200	0.25	36.0	0.2581	+0.0089	-0.0089	+0.005	-0.005
200	0.25	48.0	0.2545	+0.0077	-0.0077	+0.0058	-0.0058
200	0.25	65.0	0.2529	+0.0161	-0.0161	+0.0069	-0.0069
200	0.35	15.0	0.2265	+0.0112	-0.0112	+0.0091	-0.0091
200	0.35	20.0	0.2246	+0.0086	-0.0086	+0.0054	-0.0054
200	0.35	27.0	0.2201	+0.0084	-0.0084	+0.0041	-0.0041
200	0.35	36.0	0.205	+0.0092	-0.0092	+0.0033	-0.0033
200	0.35	48.0	0.1951	+0.0076	-0.0076	+0.004	-0.004
200	0.35	65.0	0.1997	+0.0095	-0.0095	+0.0043	-0.0043
200	0.35	90.0	0.2052	+0.021	-0.021	+0.0058	-0.0058
200	0.45	15.0	0.1738	+0.0121	-0.0121	+0.0094	-0.0094
200	0.45	20.0	0.1546	+0.0082	-0.0082	+0.0058	-0.0058
