group	dataset	id	replica 20
ALL	NMC_NC_NOTFIXED_EM-F2	170	0.8468894077454584
ALL	NMC_NC_NOTFIXED_EM-F2	175	0.8817760397956412
ALL	NMC_NC_NOTFIXED_EM-F2	176	0.9170749630476944
ALL	NMC_NC_NOTFIXED_EM-F2	177	0.8645974419546528
ALL	NMC_NC_NOTFIXED_EM-F2	178	0.8568284283435353
ALL	NMC_NC_NOTFIXED_EM-F2	179	0.8781314187414329
ALL	NMC_NC_NOTFIXED_EM-F2	180	0.8847434324440341
ALL	NMC_NC_NOTFIXED_EM-F2	181	0.8786666832320458
ALL	NMC_NC_NOTFIXED_EM-F2	182	0.8702337011904091
ALL	NMC_NC_NOTFIXED_EM-F2	183	0.8596549193993877
ALL	NMC_NC_NOTFIXED_EM-F2	184	0.8601192944232591
ALL	NMC_NC_NOTFIXED_EM-F2	185	0.9436049342307888
ALL	NMC_NC_NOTFIXED_EM-F2	189	0.8644924209884223
ALL	NMC_NC_NOTFIXED_EM-F2	190	0.878060180181551
ALL	NMC_NC_NOTFIXED_EM-F2	191	0.857796164558633
ALL	NMC_NC_NOTFIXED_EM-F2	192	0.8421662828247669
ALL	NMC_NC_NOTFIXED_EM-F2	193	0.8608662404127474
ALL	NMC_NC_NOTFIXED_EM-F2	194	0.8508437966076114
ALL	NMC_NC_NOTFIXED_EM-F2	195	0.8587530066564117
ALL	NMC_NC_NOTFIXED_EM-F2	196	0.875061577710293
ALL	NMC_NC_NOTFIXED_EM-F2	197	0.8549079897852461
ALL	NMC_NC_NOTFIXED_EM-F2	198	0.8398706512117756
ALL	NMC_NC_NOTFIXED_EM-F2	199	0.8109687629500708
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.8553668739630238
ALL	NMC_NC_NOTFIXED_EM-F2	204	0.8041315947219945
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8219194393383131
ALL	NMC_NC_NOTFIXED_EM-F2	206	0.8066157712807704
ALL	NMC_NC_NOTFIXED_EM-F2	207	0.8082141836150979
ALL	NMC_NC_NOTFIXED_EM-F2	208	0.8247456200925974
ALL	NMC_NC_NOTFIXED_EM-F2	209	0.8272079604572671
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.8401526835848698
ALL	NMC_NC_NOTFIXED_EM-F2	211	0.831781056758262
ALL	NMC_NC_NOTFIXED_EM-F2	212	0.8232520111769187
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.8439031316151812
ALL	NMC_NC_NOTFIXED_EM-F2	217	0.8098324408176579
ALL	NMC_NC_NOTFIXED_EM-F2	218	0.8523810104142678
ALL	NMC_NC_NOTFIXED_EM-F2	219	0.8429143813837365
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7972002237142048
ALL	NMC_NC_NOTFIXED_EM-F2	221	0.7904113914442266
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.8065515343434638
ALL	NMC_NC_NOTFIXED_EM-F2	223	0.8458268017966081
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.7522987525137413
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.7748613576823172
ALL	NMC_NC_NOTFIXED_EM-F2	226	0.7575533381643967
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.8201881248808857
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7746483539914761
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.764785693240808
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7649041864996169
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7463121844562716
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.7589899110592734
ALL	NMC_NC_NOTFIXED_EM-F2	237	0.7268972420081122
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.6819337310665876
ALL	NMC_NC_NOTFIXED_EM-F2	244	0.7942833545763037
ALL	NMC_NC_NOTFIXED_EM-F2	245	0.7546275956076545
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.6985888057772092
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.8107965529715632
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6402825281396034
ALL	NMC_NC_NOTFIXED_EM-F2	249	0.8027369658257733
ALL	NMC_NC_NOTFIXED_EM-F2	255	0.6837319607303505
ALL	NMC_NC_NOTFIXED_EM-F2	256	0.7405842596230916
ALL	NMC_NC_NOTFIXED_EM-F2	257	0.6732676918509658
ALL	NMC_NC_NOTFIXED_EM-F2	258	0.6121199389943814
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.8252867253780447
