   1   2     36.000000      0.002000     -1.087359     11.576045     11.707820
   1   2     36.000000      0.006000     -0.667216     11.448523     11.527639
   1   2     36.000000      0.010000     -0.144999     11.091368     11.113782
   1   2     36.000000      0.014000      0.159429     10.904460     10.880288
   1   2     36.000000      0.018000     -0.151377     10.104527     10.104756
   1   2     36.000000      0.022000     -0.457924      9.371740      9.412568
   1   2     36.000000      0.026500     -0.955990      9.116588      9.101734
   1   2     36.000000      0.031500      0.366997      8.376369      8.364866
   1   2     36.000000      0.036500      3.484688      6.775509      6.791670
   1   2     36.000000      0.042000      0.113072      6.688571      6.692545
   1   2     36.000000      0.048000     -0.221351      5.999429      5.994363
   1   2     36.000000      0.054000     -0.177385      5.384466      5.341636
   1   2     36.000000      0.060500     -1.542295      5.210143      5.197696
   1   2     36.000000      0.068000      2.726583      4.048996      4.051426
   1   2     36.000000      0.076500     -1.924813      4.009388      3.995195
   1   2     36.000000      0.086000     -0.993684      3.437023      3.428500
   1   2     36.000000      0.096500     -0.338397      2.982692      2.960515
   1   2     36.000000      0.108000      1.654431      2.488924      2.505189
   1   2     36.000000      0.121000      1.085432      2.125433      2.128934
   1   2     36.000000      0.136500     -0.882173      1.842702      1.842176
   1   2     36.000000      0.155000      1.066186      1.504647      1.507845
   1   2     36.000000      0.177000      0.054511      1.200270      1.196683
   1   2     36.000000      0.204000     -0.546486      0.978414      0.979930
   1   2     36.000000      0.238500      1.590163      0.700825      0.698951
   1   2     36.000000      0.285000      0.134303      0.523710      0.528413
   1   2     36.000000      0.351500     -0.177380      0.353693      0.353103
   1   2     36.000000      0.457500      0.584013      0.198560      0.196951
   1   2     36.000000      0.609500     -1.297922      0.102868      0.105865
   1   2     36.000000      0.806500      0.162550      0.053802      0.055263
   1   2     36.000000      1.035500      0.469777      0.025776      0.025281
   1   2     36.000000      1.324500     -1.594910      0.018050      0.018098
   1   2     36.000000      1.721500     -1.798138      0.008045      0.008065
   1   2     36.000000      2.234500      0.570912      0.002808      0.002912
   1   2     36.000000      2.899500      1.877238      0.001343      0.001565
   1   2     36.000000      4.138500     -1.104032      0.000843      0.000843
   1   2     36.000000      7.500000     -0.430787      0.000280      0.000282
   2   2     36.000000      0.002000      1.087358     11.235109     11.282307
   2   2     36.000000      0.006000      0.667206     11.339847     11.271665
   2   2     36.000000      0.010000      0.144993     11.131134     11.058777
   2   2     36.000000      0.014000     -0.159426     10.970333     10.939856
   2   2     36.000000      0.018000      0.151377     10.107060     10.050305
   2   2     36.000000      0.022000      0.457918      9.329746      9.255882
   2   2     36.000000      0.026500      0.955980      8.847375      8.811261
   2   2     36.000000      0.031500     -0.366987      8.557075      8.472402
   2   2     36.000000      0.036500     -3.484687      7.815472      7.756939
   2   2     36.000000      0.042000     -0.113072      6.805698      6.719727
   2   2     36.000000      0.048000      0.221352      6.017258      5.944932
   2   2     36.000000      0.054000      0.177383      5.355356      5.304265
   2   2     36.000000      0.060500      1.542290      4.933050      4.904518
   2   2     36.000000      0.068000     -2.726578      4.531042      4.507064
   2   2     36.000000      0.076500      1.924814      3.730652      3.713085
   2   2     36.000000      0.086000      0.993684      3.302599      3.297084
   2   2     36.000000      0.096500      0.338397      2.915503      2.920911
   2   2     36.000000      0.108000     -1.654434      2.710408      2.697439
   2   2     36.000000      0.121000     -1.085434      2.226899      2.226405
   2   2     36.000000      0.136500      0.882170      1.786357      1.775660
   2   2     36.000000      0.155000     -1.066186      1.580703      1.576641
   2   2     36.000000      0.177000     -0.054505      1.193254      1.199617
   2   2     36.000000      0.204000      0.546487      0.939162      0.956755
   2   2     36.000000      0.238500     -1.590158      0.735711      0.751945
   2   2     36.000000      0.285000     -0.134307      0.521560      0.531979
   2   2     36.000000      0.351500      0.177379      0.340271      0.350018
   2   2     36.000000      0.457500     -0.584015      0.196073      0.203248
   2   2     36.000000      0.609500      1.297924      0.091048      0.096370
   2   2     36.000000      0.806500     -0.162548      0.052757      0.056024
   2   2     36.000000      1.035500     -0.469775      0.026292      0.026827
   2   2     36.000000      1.324500      1.594908      0.014107      0.015242
   2   2     36.000000      1.721500      1.798137      0.005371      0.006121
   2   2     36.000000      2.234500     -0.570911      0.003193      0.003368
   2   2     36.000000      2.899500     -1.877237      0.002594      0.002688
   2   2     36.000000      4.138500      1.104033      0.000530      0.000627
   2   2     36.000000      7.500000      0.430786      0.000226      0.000251
