23.7 2.6 2.2 2.5 2.7 2.9 2.9 2.9 2.8 3.1 4.2
2.6 26.2 2.6 2.9 3.1 3.3 3.4 3.2 3.0 3.9 4.7
2.2 2.6 26.6 2.6 2.8 2.9 3.2 2.9 2.5 3.3 4.1
2.5 2.9 2.6 25.6 3.3 3.4 3.7 3.3 2.8 3.7 4.7
2.7 3.1 2.8 3.3 23.3 3.9 4.2 3.7 3.4 4.6 5.6
2.9 3.3 2.9 3.4 3.9 30.8 4.5 4.1 4.0 5.7 6.8
2.9 3.4 3.2 3.7 4.2 4.5 36.5 4.3 3.7 5.8 6.7
2.9 3.2 2.9 3.3 3.7 4.1 4.3 94.9 3.8 5.1 6.2
2.8 3.0 2.5 2.8 3.4 4.0 3.7 3.8 82.4 6.2 7.0
3.1 3.9 3.3 3.7 4.6 5.7 5.8 5.1 6.2 110.7 10.3
4.2 4.7 4.1 4.7 5.6 6.8 6.7 6.2 7.0 10.3 171.0
