binFlag eta_min eta_max Sigma stat uncor sysATLAS1001 sysATLAS1002 sysATLAS1003 sysATLAS1004 sysATLAS1005 sysATLAS1006 sysATLAS1007 sysATLAS1008 sysATLAS1009 sysATLAS1010 sysATLAS1011 sysATLAS1012 sysATLAS1013 sysATLAS1014 sysATLAS1015 sysATLAS1016 sysATLAS1017 sysATLAS1018 sysATLAS1019 sysATLAS1020 sysATLAS1021 sysATLAS1022 sysATLAS1023 sysATLAS1024 sysATLAS1025 sysATLAS1026 sysATLAS1027 sysATLAS1028 sysATLAS1029 sysATLAS1030 sysATLAS1031 sysATLAS1032 sysATLAS1033 sysATLAS1034 sysATLAS1035 sysATLAS1036 sysATLAS1037 sysATLAS1038 sysATLAS1039 sysATLAS1040 sysATLAS1041 sysATLAS1042 sysATLAS1043 sysATLAS1044 sysATLAS1045 sysATLAS1046 sysATLAS1047 sysATLAS1048 sysATLAS1049 sysATLAS1050 sysATLAS1051 sysATLAS1052 sysATLAS1053 sysATLAS1054 sysATLAS1055 sysATLAS1056 sysATLAS1057 sysATLAS1058 sysATLAS1059 sysATLAS1060 sysATLAS1061 sysATLAS1062 sysATLAS1063 sysATLAS1064 sysATLAS1065 sysATLAS1066 sysATLAS1067 sysATLAS1068 sysATLAS1069 sysATLAS1070 sysATLAS1071 sysATLAS1072 sysATLAS1073 sysATLAS1074 sysATLAS1075 sysATLAS1076 sysATLAS1077 sysATLAS1078 sysATLAS1079 sysATLAS1080 sysATLAS1081 sysATLAS1082 sysATLAS1083 sysATLAS1084 sysATLAS1085 sysATLAS1086 sysATLAS1087 sysATLAS1088 sysATLAS1089 sysATLAS1090 sysATLAS1091 sysATLAS1092 sysATLAS1093 sysATLAS1094 sysATLAS1095 sysATLAS1096 sysATLAS1097 sysATLAS1098 sysATLAS1099 sysATLAS1100 sysATLAS1101 sysATLAS1102 sysATLAS1103 sysATLAS1104 sysATLAS1105 sysATLAS1106 sysATLAS1107 sysATLAS1108 sysATLAS1109 sysATLAS1110 sysATLAS1111 sysATLAS1112 sysATLAS1113 sysATLAS1114 sysATLAS1115 sysATLAS1116 sysATLAS1117 sysATLAS1118 sysATLAS1119 sysATLAS1120 sysATLAS1121 sysATLAS1122 sysATLAS1123 sysATLAS1124 sysATLAS1125 sysATLAS1126 sysATLAS1127 sysATLAS1128 sysATLAS1129 sysATLAS1130 ATLAS11LUMI uncor
1  0.0000E+00  2.1000E-01  5.7715E+02  1.0853E-01  1.3184E-01  -0.022   0.001   0.001   0.000  -0.001   0.005  -0.012   0.142   0.285   0.048   0.005   0.035   0.000   0.114   0.009   0.003   0.007   0.021   0.012  -0.045  -0.002  -0.004  -0.005  -0.001   0.009  -0.008   0.007  -0.007   0.001   0.000  -0.001   0.004   0.006   0.001  -0.004   0.012   0.055  -0.020   0.007   0.038   0.025   0.005  -0.013   0.002   0.018   0.004   0.009  -0.008   0.019   0.002   0.030  -0.020  -0.002   0.016   0.019   0.013   0.039   0.008  -0.002   0.005   0.032   0.031   0.018   0.022  -0.018   0.007  -0.007  -0.005  -0.019  -0.000   0.023   0.014   0.010   0.018  -0.080  -0.042  -0.023   0.026   0.006  -0.048  -0.044  -0.005   0.019   0.023  -0.015   0.012   0.008   0.009   0.003  -0.000   0.000  -0.000   0.000  -0.000   0.000  -0.000   0.000   0.000   0.026   0.025  -0.000   0.010  -0.005  -0.012  -0.016   0.046   0.005   0.009  -0.035   0.014   0.002  -0.199  -0.034  -0.087   0.006  -0.028   0.095   0.009   0.115   0.111   0.125  -0.026  -0.096   0.018   0.004  -0.002  -0.015   0.004   0.004   0.071		1.8 0.124
1  2.1000E-01  4.2000E-01  5.7687E+02  1.0764E-01  1.4658E-01  -0.016   0.002   0.002   0.001  -0.000   0.005  -0.012   0.116   0.258  -0.001  -0.008   0.034  -0.000   0.115   0.009   0.003   0.007   0.020   0.011  -0.014  -0.002  -0.002  -0.004  -0.001   0.007  -0.005   0.006  -0.007   0.004   0.007  -0.003   0.005   0.003   0.001  -0.004   0.017   0.015   0.002   0.009   0.044   0.026   0.003  -0.011   0.004   0.013   0.002   0.004  -0.005   0.015   0.005   0.029  -0.019  -0.000  -0.027  -0.024   0.005   0.030  -0.020   0.002  -0.019   0.009   0.005  -0.001   0.004   0.004   0.029  -0.017  -0.043  -0.013  -0.000   0.026   0.019  -0.005   0.001  -0.013  -0.010  -0.013  -0.040   0.060  -0.009  -0.060  -0.000  -0.002   0.024   0.005   0.014   0.007   0.006   0.002  -0.001   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.039  -0.003   0.006  -0.006  -0.008  -0.016   0.015   0.011   0.005  -0.003  -0.001   0.001  -0.007  -0.196  -0.041  -0.086   0.016   0.004   0.173   0.016   0.111   0.103   0.117  -0.023  -0.055   0.004   0.008   0.000  -0.027   0.007  -0.011   0.032		1.8 0.115
1  4.2000E-01  6.3000E-01  5.8175E+02  9.1899E-02  1.2364E-01  -0.037   0.004   0.003  -0.001   0.002   0.013  -0.022   0.135   0.227  -0.045  -0.018   0.033  -0.000   0.114   0.009   0.003   0.006   0.018   0.011  -0.004  -0.003  -0.000  -0.004  -0.000   0.006  -0.007   0.005  -0.003   0.003  -0.007   0.000   0.015   0.001   0.000  -0.005   0.018   0.004  -0.041   0.036   0.032   0.011  -0.001  -0.015  -0.005   0.010  -0.002  -0.004  -0.003   0.007   0.001   0.030  -0.021   0.001  -0.026  -0.026   0.009   0.017   0.001   0.005  -0.001   0.029   0.016  -0.008  -0.012  -0.017   0.006  -0.016  -0.066  -0.008   0.000   0.039   0.034   0.007  -0.003  -0.001  -0.001  -0.009  -0.059   0.063   0.002  -0.015  -0.017   0.007  -0.002   0.013   0.017   0.006   0.004   0.001  -0.002   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.014  -0.001   0.001  -0.005  -0.015  -0.016   0.009  -0.002   0.010   0.004  -0.001  -0.002  -0.010  -0.201  -0.035  -0.084   0.005   0.003   0.130   0.023   0.116   0.107   0.107  -0.009  -0.076   0.021   0.031   0.001   0.029  -0.001   0.055   0.079		1.8 0.104
1  6.3000E-01  8.4000E-01  5.8607E+02  9.9840E-02  1.1485E-01  -0.007   0.009   0.004   0.001   0.001   0.010  -0.015   0.130   0.207  -0.084  -0.026   0.031  -0.000   0.113   0.009   0.003   0.007   0.017   0.011  -0.004  -0.001  -0.001  -0.004  -0.001   0.004  -0.003   0.001  -0.002  -0.001  -0.003  -0.012   0.002   0.003   0.002   0.024   0.054   0.015  -0.012   0.002   0.016   0.015  -0.001  -0.010   0.001   0.004   0.003  -0.004   0.000   0.004   0.003   0.030  -0.021   0.002  -0.032  -0.025   0.016  -0.036   0.008   0.007   0.018   0.026   0.035  -0.015  -0.027   0.008   0.039  -0.014  -0.017  -0.019   0.000   0.049   0.047   0.019  -0.013   0.041   0.019  -0.057   0.032   0.065   0.042  -0.004   0.006  -0.018  -0.012   0.036   0.022   0.006   0.002  -0.001  -0.001   0.000  -0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.005   0.012   0.008   0.007  -0.003   0.008  -0.026  -0.013   0.013  -0.010   0.003  -0.003   0.006  -0.205  -0.061  -0.087  -0.012  -0.020   0.139   0.017   0.114   0.126   0.115  -0.026  -0.085   0.038   0.024   0.002   0.061   0.006   0.008   0.051		1.8 0.128
1  8.4000E-01  1.0500E+00  5.8633E+02  1.0333E-01  1.4454E-01   0.004   0.013   0.005   0.001   0.001   0.012  -0.016   0.153   0.189  -0.117  -0.031   0.028  -0.000   0.113   0.008   0.003   0.006   0.016   0.011  -0.001  -0.001   0.001  -0.020  -0.003   0.003   0.002  -0.000  -0.001  -0.001  -0.001  -0.000   0.002   0.000   0.002  -0.043   0.044   0.009  -0.011  -0.000   0.012   0.008  -0.005  -0.008  -0.001  -0.000   0.002  -0.008   0.002   0.001   0.006   0.031  -0.022   0.003  -0.014  -0.016   0.017  -0.026  -0.003   0.010   0.022   0.013   0.042  -0.025  -0.006   0.004   0.006   0.002  -0.029  -0.005   0.000   0.033   0.030   0.014  -0.002   0.007   0.002   0.026   0.035   0.059  -0.060   0.056   0.016  -0.005  -0.013  -0.021   0.023   0.005   0.002   0.001  -0.002   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000  -0.000  -0.018  -0.006   0.016  -0.008   0.000   0.015  -0.002  -0.033   0.012  -0.013   0.008  -0.003   0.015  -0.203  -0.016  -0.089   0.028   0.005   0.121   0.015   0.121   0.138   0.111  -0.015  -0.034   0.034   0.080   0.002  -0.094   0.035  -0.023  -0.038		1.8 0.126
1  1.0500E+00  1.3700E+00  5.9907E+02  7.7921E-02  1.2802E-01   0.019   0.023   0.009   0.001  -0.001   0.023  -0.021   0.122   0.168  -0.146  -0.039   0.024  -0.000   0.111   0.008   0.003   0.006   0.013   0.010   0.002   0.001   0.026   0.002  -0.002   0.003   0.003  -0.002  -0.000  -0.000  -0.001  -0.001   0.002  -0.001   0.003  -0.000   0.015  -0.001  -0.011   0.002   0.002   0.009  -0.005  -0.005   0.008  -0.002   0.008  -0.040  -0.001   0.013   0.006   0.028  -0.020   0.004  -0.016   0.025   0.023  -0.036   0.002   0.014   0.021  -0.006  -0.050   0.028  -0.014   0.000   0.008  -0.037  -0.043  -0.011   0.000   0.035   0.027   0.016   0.001   0.004   0.005   0.062   0.011   0.033  -0.014   0.019   0.028  -0.004  -0.011  -0.025   0.022   0.009   0.001  -0.001  -0.002   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000   0.000  -0.051   0.003   0.005  -0.004   0.005   0.010   0.013  -0.017   0.016  -0.003  -0.005  -0.002  -0.001  -0.211  -0.026  -0.091   0.013   0.006   0.120   0.031   0.122   0.149   0.124   0.003  -0.071   0.070   0.027   0.005   0.107  -0.007   0.047  -0.050		1.8 0.104
1  1.3700E+00  1.5200E+00  5.9675E+02  1.3326E-01  3.2694E-01  -0.024   0.052   0.019  -0.009  -0.005   0.068  -0.058   0.127   0.184  -0.086  -0.032   0.019  -0.000   0.113   0.008   0.003   0.006   0.010   0.011   0.008  -0.004  -0.014   0.004  -0.001  -0.002   0.000   0.013   0.005   0.045  -0.019   0.008  -0.021   0.006   0.004  -0.006  -0.014   0.009   0.005   0.006  -0.025   0.001  -0.090  -0.074   0.105   0.055  -0.007   0.030  -0.006  -0.019  -0.008   0.026  -0.017   0.003  -0.004   0.011   0.008  -0.003  -0.005   0.012   0.002   0.014   0.003  -0.002   0.004  -0.004   0.005  -0.010  -0.017  -0.006   0.000   0.043   0.013   0.001   0.001  -0.004  -0.001   0.005  -0.003   0.043  -0.008   0.002   0.002   0.003   0.003  -0.004   0.018   0.011   0.004   0.000  -0.001   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.000   0.006   0.000  -0.000  -0.001  -0.001   0.003  -0.001   0.006   0.001  -0.002  -0.001  -0.004  -0.213  -0.020  -0.073   0.009  -0.013   0.137   0.019   0.143   0.178   0.140   0.023  -0.060   0.029   0.031   0.006   0.053   0.014   0.016  -0.007		1.8 0.143
1  1.5200E+00  1.7400E+00  6.0417E+02  1.0542E-01  1.2979E-01  -0.006   0.014   0.004  -0.001  -0.002   0.018  -0.016   0.129   0.159  -0.170  -0.045   0.017  -0.000   0.112   0.008   0.003   0.005   0.009   0.010   0.007  -0.004   0.002  -0.002  -0.002  -0.000   0.000  -0.002   0.001  -0.003  -0.002  -0.003  -0.002  -0.012  -0.000  -0.003   0.015  -0.003  -0.008  -0.003   0.001   0.012  -0.003   0.002   0.002  -0.005   0.002  -0.025   0.023  -0.026   0.009   0.029  -0.022   0.004   0.069   0.160  -0.004  -0.012  -0.022   0.021   0.005   0.010  -0.020  -0.083  -0.006  -0.017   0.003  -0.029  -0.060   0.002   0.000   0.052   0.013  -0.030  -0.010  -0.006  -0.011  -0.012  -0.004   0.046  -0.010   0.006  -0.005   0.005   0.024   0.010   0.022   0.008   0.005  -0.001  -0.002   0.000   0.000   0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.046   0.008   0.001  -0.003  -0.000  -0.001   0.001   0.032   0.010  -0.002   0.000  -0.002  -0.005  -0.216  -0.033  -0.093   0.018  -0.039   0.120   0.042   0.132   0.195   0.120  -0.008  -0.085   0.042   0.021   0.006   0.030   0.022   0.006  -0.008		1.8 0.135
1  1.7400E+00  1.9500E+00  6.0693E+02  1.1532E-01  1.7657E-01  -0.001   0.011   0.003   0.001   0.002   0.010  -0.009   0.125   0.148  -0.185  -0.048   0.013  -0.000   0.105   0.007   0.002   0.005   0.007   0.009   0.008  -0.004   0.003  -0.002  -0.001   0.001  -0.000  -0.003   0.011  -0.002   0.001  -0.002   0.002  -0.003   0.002  -0.001   0.018  -0.003  -0.004  -0.004  -0.002   0.004  -0.011  -0.016  -0.006  -0.020  -0.017  -0.021   0.008  -0.004   0.005   0.029  -0.022   0.005   0.006  -0.005   0.037   0.013  -0.023   0.018  -0.005   0.033   0.003  -0.021  -0.014  -0.022  -0.019   0.006   0.171  -0.014   0.000   0.037   0.039  -0.025   0.024  -0.026   0.050   0.001  -0.009   0.052  -0.016   0.012  -0.048   0.003  -0.016  -0.001   0.023   0.005   0.008   0.000  -0.001   0.000  -0.000   0.000  -0.000   0.000  -0.000  -0.000   0.000   0.003   0.003   0.014   0.023   0.007  -0.006   0.009  -0.003   0.009   0.026  -0.007  -0.019   0.001  -0.174  -0.024  -0.084   0.006  -0.029   0.118   0.043   0.114   0.222   0.112   0.002  -0.122   0.042   0.039   0.007   0.063   0.020   0.030   0.013		1.8 0.168
1  1.9500E+00  2.1800E+00  5.9340E+02  1.1304E-01  1.4405E-01  -0.004   0.006   0.000  -0.001  -0.003   0.005  -0.005   0.131   0.143  -0.193  -0.048   0.010  -0.000   0.105   0.007   0.002   0.004   0.005   0.009   0.008  -0.004   0.005  -0.003   0.006  -0.002   0.002  -0.002   0.002  -0.002  -0.002  -0.002   0.001  -0.004   0.003  -0.003   0.021  -0.006  -0.008  -0.001   0.002   0.005  -0.012  -0.009  -0.000  -0.021   0.010  -0.019   0.005  -0.009   0.004   0.029  -0.022   0.005   0.009  -0.030   0.036   0.018  -0.042   0.018  -0.005   0.028   0.056   0.001   0.035  -0.005   0.006   0.020   0.060   0.001   0.000   0.076  -0.035   0.025   0.066   0.037  -0.068  -0.006  -0.008   0.057   0.047  -0.019   0.024  -0.034   0.032  -0.041   0.014   0.009   0.004  -0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.000  -0.000  -0.000  -0.000   0.011  -0.005  -0.031   0.000  -0.032   0.007  -0.002  -0.010   0.006   0.013   0.009   0.038  -0.006  -0.179  -0.030  -0.060   0.018  -0.001   0.133   0.043   0.103   0.214   0.093  -0.016  -0.102  -0.039   0.071   0.009   0.075   0.021  -0.005   0.031		1.8 0.149
