Path: /HepData/10476/d30-x1-y1

x : 
y : 1/SIG*DSIG/DPT_TOP : DSIG/DPT_TOP (breakdown of systematics)
xdesc	x	xlow	xhigh	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	
	30.0	0.0	60.0	0.00386131	+1.9306550000000002E-5	-1.9306550000000002E-5	+1.5313955460000004E-4	-1.5402765590000002E-4	0.00386131	+1.9306550000000002E-5	-1.9306550000000002E-5	-3.861310000000001E-8	+2.3167860000000002E-7	+5.560286400000001E-6	-5.637512600000001E-6	-9.1126916E-6	+9.1126916E-6	-6.834518700000001E-6	+9.074078500000001E-6	+1.4055168400000001E-5	-1.3051227800000003E-5	+2.0078812000000003E-6	-2.0078812000000003E-6	+8.494882000000001E-7	-0.0	+0.0	-5.6761257E-6	+0.0	-3.8613100000000006E-7	+0.0	-0.0	+6.39432936E-5	-6.39432936E-5	-2.4712384000000005E-6	+2.6256908000000006E-6	+1.3514585000000003E-6	-2.5870777000000006E-6	-3.4751790000000004E-7	+5.019703000000001E-7	+3.1276611000000005E-6	-1.6603633E-6	-6.950358000000001E-7	+6.950358000000001E-7	-7.336489000000001E-7	+1.5831371000000003E-6	+0.0	-0.0	+1.8534288000000002E-6	-1.8148157000000002E-6	-5.405834000000001E-7	+5.405834000000001E-7	-3.2821135000000006E-6	+3.2821135000000006E-6	-1.1970061E-6	+1.1970061E-6	+5.058316100000001E-6	-5.174155400000001E-6	-1.8148157000000002E-6	+1.8148157000000002E-6	-5.791965E-7	+6.178096000000001E-7	+0.0	-0.0	+2.5484646000000006E-6	-0.0	+1.0811668000000002E-6	-1.0811668000000002E-6	-2.1623336000000004E-6	+2.2781729E-6	-1.2433418200000001E-5	+1.0386923900000001E-5	+1.2742323000000003E-6	-1.3128454000000003E-6	-1.83026094E-5	+1.9769907200000004E-5	+1.9306550000000003E-7	-3.0890480000000007E-7	+0.0	-0.0	+0.0	-0.0	-1.91520976E-5	+2.0542169200000003E-5	-5.6761257E-6	+5.6761257E-6	+7.104810400000001E-6	-4.2860541E-6	+0.0	-0.0	+5.174155400000001E-6	-5.174155400000001E-6	+4.591097590000001E-5	-5.2938560100000004E-5	-1.5831371E-5	+1.5831371E-5	+1.1939170520000002E-4	-1.1939170520000002E-4	+1.0386923900000001E-5	-7.9929117E-6	+3.6296314000000003E-6	-3.6296314000000003E-6	+1.5445240000000003E-7	-1.5445240000000003E-7	-1.0811668000000002E-6	+1.2356192000000003E-6	-1.4672978000000002E-6	+1.5059109000000002E-6	-9.267144000000001E-7	+2.3940122E-6	-1.4788817300000003E-5	+1.6719472300000003E-5	-5.212768500000001E-6	+5.405834000000001E-6	-7.490941400000001E-6	+1.0579989400000002E-5	-2.7415301000000003E-6	+2.9345956000000004E-6	+4.6721851000000005E-6	-4.6721851000000005E-6	+1.4132394600000002E-5	-1.2935388500000002E-5	-2.0001585800000004E-5	+2.18550146E-5
	80.0	60.0	100.0	0.00665039	+2.08157207E-5	-2.08157207E-5	+1.558851416E-4	-1.607399263E-4	0.00665039	+2.08157207E-5	-2.08157207E-5	-7.315429E-7	+8.645507E-7	+2.5271482000000003E-6	-2.5936521E-6	-7.780956300000002E-6	+7.780956300000002E-6	-9.111034300000001E-6	+8.3129875E-6	+1.3167772200000001E-5	-1.36998034E-5	+1.1305663000000002E-6	-1.1305663000000002E-6	+5.985351E-7	-9.310546000000001E-7	+0.0	-7.581444600000001E-6	+0.0	-5.985351E-7	+0.0	-0.0	-1.1591629770000002E-4	+1.1591629770000002E-4	-2.3941404E-6	+2.9261716E-6	+1.1970702E-6	-1.8621092000000003E-6	-5.985351E-7	+5.320312E-7	+1.9286131E-6	-3.3916989E-6	-8.645507E-7	+8.645507E-7	-5.985351E-7	+1.3300780000000002E-6	+0.0	-0.0	+1.6625975000000002E-6	-1.6625975000000002E-6	+2.660156E-7	-2.660156E-7	-4.389257400000001E-6	+4.389257400000001E-6	-1.1305663000000002E-6	+1.1305663000000002E-6	+7.780956300000002E-6	-7.9139641E-6	-2.3276365000000002E-6	+2.3276365000000002E-6	-3.3251950000000005E-7	+3.9902340000000003E-7	+0.0	-0.0	+3.9902340000000003E-7	-0.0	+1.8621092000000003E-6	-1.8621092000000003E-6	-2.6601560000000004E-6	+2.8596677E-6	-1.4630858000000001E-5	+1.1372166900000002E-5	+9.310546000000001E-7	-9.310546000000001E-7	-1.6958494500000002E-5	+1.70249984E-5	+2.660156E-7	-3.3251950000000005E-7	+0.0	-0.0	+0.0	-0.0	-2.49389625E-5	+2.5337985900000004E-5	-3.1921872000000003E-6	+3.1921872000000003E-6	+7.8474602E-6	-8.3794914E-6	+6.65039E-8	-6.65039E-8	-6.65039E-8	+6.65039E-8	+2.11482402E-5	-4.1564937500000005E-5	-1.7756541300000002E-5	+1.7756541300000002E-5	-8.53245037E-5	+8.53245037E-5	+1.2635741E-5	-1.15051747E-5	+4.6552730000000004E-6	-4.6552730000000004E-6	+0.0	-0.0	-2.0616209000000003E-6	+2.3276365000000002E-6	-1.5960936000000001E-6	+1.5960936000000001E-6	-2.3276365000000002E-6	+1.3300780000000002E-6	-1.90866193E-5	+1.88871076E-5	-1.0640624000000002E-5	+1.1039647400000002E-5	-8.3129875E-6	+8.1134758E-6	-3.8572262E-6	+4.0567379E-6	+5.253808100000001E-6	-5.253808100000001E-6	+1.3965819000000001E-5	-1.4165330700000001E-5	-2.04166973E-5	+1.78230452E-5
	125.0	100.0	150.0	0.00510437	+2.0264348899999997E-5	-2.0264348899999997E-5	+1.2143296229999999E-4	-1.1985060759999998E-4	0.00510437	+2.0264348899999997E-5	-2.0264348899999997E-5	-6.125244E-7	+5.10437E-7	-3.2157530999999995E-6	+3.2157530999999995E-6	+5.359588499999999E-6	-5.359588499999999E-6	+3.2157530999999995E-6	-3.5220153E-6	-5.8189818E-6	+5.767938099999999E-6	-2.2969665E-6	+2.2969665E-6	-5.614806999999999E-7	+1.020874E-6	+3.675146399999999E-6	-0.0	+0.0	-1.6844421E-6	+0.0	-0.0	-8.493671679999999E-5	+8.493671679999999E-5	+4.0834959999999995E-7	-1.0208739999999999E-7	-6.635680999999999E-7	+9.698302999999998E-7	-2.0417479999999998E-7	+1.531311E-7	-8.677428999999999E-7	+3.675146399999999E-6	+0.0	-0.0	+9.187865999999998E-7	-4.0834959999999995E-7	+0.0	-0.0	-5.614806999999999E-7	+5.614806999999999E-7	+1.7865295E-6	-1.7865295E-6	+5.614806999999999E-7	-5.614806999999999E-7	+3.5730589999999996E-7	-3.5730589999999996E-7	+5.10437E-7	-5.10437E-7	+1.1229613999999998E-6	-1.1229613999999998E-6	+2.0417479999999998E-7	-2.552185E-7	+0.0	-0.0	+5.6658507E-6	-5.512719599999999E-6	+1.6844421E-6	-5.614806999999999E-7	+3.5730589999999996E-7	-1.0208739999999999E-7	+1.9396605999999996E-6	-1.5823546999999999E-6	-5.614806999999999E-7	+5.614806999999999E-7	+1.0463958499999998E-5	-1.1127526599999999E-5	-5.1043699999999994E-8	+1.531311E-7	+0.0	-0.0	+0.0	-0.0	+1.1229613999999998E-6	-1.3781798999999997E-6	+6.7888120999999995E-6	-6.7888120999999995E-6	+2.0927916999999996E-6	-2.6542723999999996E-6	+1.0208739999999999E-7	-1.0208739999999999E-7	-4.7470641E-6	+4.7470641E-6	-3.65983329E-5	+4.1141222199999995E-5	+5.8189818E-6	-5.8189818E-6	-6.95725631E-5	+6.95725631E-5	-4.032452299999999E-6	+4.542889299999999E-6	-1.4802672999999998E-6	+1.4802672999999998E-6	-2.0417479999999998E-7	+2.0417479999999998E-7	-1.4292235999999999E-6	+1.7354857999999999E-6	+1.531311E-7	-1.531311E-7	-1.1229613999999998E-6	+1.2250488E-6	+2.6542723999999996E-6	-2.8584471999999997E-6	-7.0440306E-6	+7.350292799999998E-6	+1.0974395499999999E-5	-1.0821264399999999E-5	-4.593932999999999E-7	+6.635680999999999E-7	+4.798107799999999E-6	-4.798107799999999E-6	-4.542889299999999E-6	+4.644976699999999E-6	+1.9651824499999997E-5	-1.9651824499999997E-5
	175.0	150.0	200.0	0.00272242	+1.71240218E-5	-1.71240218E-5	+5.99476884E-5	-5.70074748E-5	0.00272242	+1.71240218E-5	-1.71240218E-5	+0.0	-5.444840000000001E-8	-3.0763346000000002E-6	+3.1035588000000003E-6	+6.4793596E-6	-6.4793596E-6	+6.4521354E-6	-8.1944842E-6	-1.0889680000000002E-5	+1.0454092800000001E-5	-1.3612100000000003E-6	+1.3612100000000003E-6	-1.497331E-6	+4.08363E-7	+4.900356E-6	-0.0	+0.0	-2.994662E-7	+0.0	-0.0	+3.4520285600000004E-5	-3.4520285600000004E-5	+1.4156584000000001E-6	-2.0418150000000003E-6	-8.439502000000001E-7	+1.5790036000000002E-6	+1.6334520000000002E-7	-3.5391460000000003E-7	-3.9202848E-6	+2.3957296E-6	+4.900356E-7	-4.900356E-7	+0.0	-1.4428826000000002E-6	+0.0	-0.0	-1.088968E-6	+1.0617438000000002E-6	+1.3612100000000003E-6	-1.3612100000000003E-6	+3.729715400000001E-6	-3.729715400000001E-6	+6.806050000000001E-7	-6.806050000000001E-7	-4.110854200000001E-6	+4.192526800000001E-6	+1.4428826000000002E-6	-1.4428826000000002E-6	+3.2669040000000004E-7	-2.994662E-7	+0.0	-0.0	+5.444840000000001E-8	-2.7768684E-6	-7.895018000000001E-7	+5.444840000000001E-8	+1.3884342E-6	-1.9601424E-6	+9.719039400000001E-6	-6.833274200000001E-6	-7.895018000000001E-7	+7.895018000000001E-7	+1.3475979000000002E-5	-1.4319929200000002E-5	-1.905694E-7	+2.450178E-7	+0.0	-0.0	+0.0	-0.0	+1.3394306400000001E-5	-1.4946085800000003E-5	+3.2941282E-6	-3.2941282E-6	-4.2741994E-6	+2.6407474000000004E-6	-5.444840000000001E-8	+5.444840000000001E-8	-2.7224200000000005E-6	+2.7224200000000005E-6	-1.8458007600000004E-5	+2.97560506E-5	+1.1597509200000002E-5	-1.1597509200000002E-5	-4.08363E-7	+4.08363E-7	-9.3651248E-6	+6.833274200000001E-6	-3.3213524E-6	+3.3213524E-6	+0.0	-0.0	+1.905694E-7	-7.078292000000001E-7	+1.0345196000000002E-6	-1.0617438000000002E-6	+2.72242E-7	-1.088968E-6	+1.1298043E-5	-1.29042708E-5	+1.225089E-6	-1.2795374000000001E-6	+6.969395200000001E-6	-9.0384344E-6	+1.6606762E-6	-2.2596086E-6	+4.2741994E-6	-4.2741994E-6	-1.1053025200000002E-5	+1.03724202E-5	+1.6633986200000002E-5	-1.6661210400000003E-5
	230.0	200.0	260.0	0.00115663	+1.0432802600000001E-5	-1.0432802600000001E-5	+3.48608282E-5	-3.34381733E-5	0.00115663	+1.0432802600000001E-5	-1.0432802600000001E-5	+3.4698900000000004E-7	-4.0482050000000006E-7	-1.5845831000000004E-6	+1.5961494000000003E-6	+3.5392878000000004E-6	-3.5392878000000004E-6	+3.0766358000000006E-6	-2.7990446000000002E-6	-5.2048350000000005E-6	+5.2048350000000005E-6	-9.253040000000002E-8	+9.253040000000002E-8	+1.272293E-7	-0.0	+2.1860307000000003E-6	-0.0	+9.831355000000002E-7	-0.0	+0.0	-0.0	+2.2970671800000004E-5	-2.2970671800000004E-5	+1.2028952000000001E-6	-1.4110886E-6	-4.742183000000001E-7	+8.790388000000001E-7	+2.081934E-7	-3.2385640000000006E-7	+0.0	-8.559062000000001E-7	+4.0482050000000006E-7	-4.0482050000000006E-7	+6.014476000000001E-7	-9.368703000000001E-7	+0.0	-0.0	-8.212073E-7	+8.212073E-7	-4.626520000000001E-7	+4.626520000000001E-7	+1.8159091000000002E-6	-1.8159091000000002E-6	+5.320498000000001E-7	-5.320498000000001E-7	-3.4930226000000005E-6	+3.5508541000000005E-6	+6.477128000000001E-7	-6.477128000000001E-7	+1.7349450000000002E-7	-2.1975970000000003E-7	+0.0	-0.0	-2.6486827000000005E-6	+1.6771135E-6	-1.2607267000000001E-6	+9.484366000000002E-7	+1.0294007E-6	-1.1334974000000001E-6	+6.176404200000001E-6	-5.4939925000000006E-6	-4.2795310000000004E-7	+4.3951940000000005E-7	+5.609655500000001E-6	-5.285799100000001E-6	-1.040967E-7	+5.783150000000001E-8	+0.0	-0.0	+0.0	-0.0	+1.0640996000000001E-5	-1.0455935200000002E-5	-4.626520000000001E-8	+4.626520000000001E-8	-4.9272438000000005E-6	+4.661218900000001E-6	-4.626520000000001E-8	+4.626520000000001E-8	-4.5108570000000007E-7	+4.5108570000000007E-7	-8.3740012E-6	+1.2815460400000003E-5	+7.286769000000001E-6	-7.286769000000001E-6	-5.355196900000001E-6	+5.355196900000001E-6	-4.5802548E-6	+3.4236248000000003E-6	-1.4226549000000002E-6	+1.4226549000000002E-6	-1.1566300000000002E-8	+1.1566300000000002E-8	+1.0756659E-6	-1.2954256000000002E-6	+7.865084000000002E-7	-8.096410000000001E-7	+1.4457875000000002E-6	-1.5383179000000003E-6	+7.726288400000001E-6	-7.402432000000001E-6	+5.4708599E-6	-5.7021859E-6	+1.5036190000000001E-7	-7.402432000000001E-7	+1.9315721000000003E-6	-1.6886798E-6	+2.5098871E-6	-2.5098871E-6	-5.979777100000001E-6	+5.679053300000001E-6	+3.3773596E-6	-3.3889259000000002E-6
	290.0	260.0	320.0	4.25652E-4	+5.96764104E-6	-5.96764104E-6	+1.8583966320000002E-5	-1.840519248E-5	4.25652E-4	+5.96764104E-6	-5.96764104E-6	+2.8518684000000005E-7	-3.0646944E-7	-1.915434E-7	+1.915434E-7	+5.661171600000001E-7	-5.661171600000001E-7	+7.7468664E-7	-9.577170000000002E-7	-1.8303036000000002E-6	+1.55788632E-6	+2.3410860000000003E-7	-2.3410860000000003E-7	+8.087388E-8	-4.6821720000000005E-7	+1.34931684E-6	-7.7894316E-7	+3.6180420000000007E-7	-0.0	+0.0	-0.0	+1.4123133360000001E-5	-1.4123133360000001E-5	+6.427345200000001E-7	-6.852997200000001E-7	-2.0856948000000001E-7	+3.7031724E-7	+1.8303036E-7	-1.4046516000000003E-7	+3.3200856000000004E-7	-1.7877384000000004E-7	+2.0856948000000001E-7	-2.0856948000000001E-7	+0.0	-1.915434E-7	+0.0	-0.0	-4.3842156E-7	+4.5119112000000004E-7	-9.7048656E-7	+9.7048656E-7	+5.618606400000001E-7	-5.618606400000001E-7	+2.2985208E-7	-2.2985208E-7	-1.79625144E-6	+1.8303036000000002E-6	+3.1072596E-7	-3.1072596E-7	+7.236084000000001E-8	-1.2343908000000002E-7	+0.0	-0.0	-2.43472944E-6	+2.12826E-6	-9.0663876E-7	+8.257648800000001E-7	+6.852997200000001E-7	-5.703736800000001E-7	+2.8603814400000006E-6	-2.6816076000000003E-6	-1.5749124000000001E-7	+1.6174776E-7	+1.5110646000000001E-6	-2.00907744E-6	-2.9795640000000002E-8	+5.1078240000000006E-8	+0.0	-0.0	+0.0	-0.0	+5.17592832E-6	-5.6611716000000004E-6	-4.0862592000000005E-7	+4.0862592000000005E-7	-2.7454554000000002E-6	+2.61350328E-6	-8.513040000000001E-9	+8.513040000000001E-9	+8.8535616E-7	-8.8535616E-7	-1.55788632E-6	+4.9290501600000004E-6	+3.09023352E-6	-3.09023352E-6	+2.52411636E-6	-2.52411636E-6	-1.1492604E-6	+1.06413E-6	-5.873997600000001E-7	+5.873997600000001E-7	+2.9795640000000002E-8	-2.9795640000000002E-8	+9.492039600000001E-7	-9.364344000000001E-7	+3.575476800000001E-7	-3.7031724E-7	+7.619170800000001E-7	-8.342779200000001E-7	+3.20515956E-6	-3.6393246000000003E-6	+4.95458928E-6	-5.137619640000001E-6	-1.24716036E-6	+9.023822400000001E-7	+1.05136044E-6	-1.20459516E-6	+1.4174211600000003E-6	-1.4174211600000003E-6	-2.1240034800000002E-6	+1.9579992E-6	-6.852997200000001E-7	+4.2565200000000006E-7
	360.0	320.0	400.0	1.50184E-4	+3.15086032E-6	-3.15086032E-6	+9.06060072E-6	-9.01404368E-6	1.50184E-4	+3.15086032E-6	-3.15086032E-6	+1.5619135999999998E-7	-1.6370056E-7	+1.0663063999999999E-7	-1.0813247999999999E-7	-5.406623999999999E-8	+5.406623999999999E-8	+2.8685144E-7	-2.5681464000000003E-7	-5.2113848E-7	+4.5655936E-7	+1.2915824E-7	-1.2915824E-7	+1.3516559999999999E-7	-1.2315088E-7	+3.7245632E-7	-4.2952624E-7	+1.7120976E-7	-0.0	+0.0	-0.0	+7.27341112E-6	-7.27341112E-6	+2.6432384E-7	-2.7934224E-7	-6.758279999999999E-8	+1.3967112E-7	+1.8172263999999998E-7	-8.109936E-8	+1.5168584E-7	-2.6132015999999996E-7	+8.26012E-8	-8.410304000000001E-8	+3.454232E-8	-0.0	+0.0	-0.0	-1.2315088E-7	+1.276564E-7	-4.835924800000001E-7	+4.835924800000001E-7	+1.201472E-8	-1.201472E-8	+1.1564168E-7	-1.1564168E-7	-7.5993104E-7	+7.7645128E-7	+9.161224E-8	-9.161224E-8	+3.454232E-8	-1.50184E-8	+0.0	-0.0	-7.2388688E-7	+1.0663064E-6	-4.3102808E-7	+4.0850048000000003E-7	+2.6282199999999997E-7	-3.2740112E-7	+1.1789444E-6	-9.7169048E-7	-5.256440000000001E-8	+5.406623999999999E-8	+6.8183536E-7	-6.833372E-7	-1.50184E-8	+3.153864E-8	+0.0	-0.0	+0.0	-0.0	+2.84899048E-6	-2.6582568E-6	-2.553128E-7	+2.553128E-7	-1.1038524E-6	+9.2212976E-7	+6.00736E-9	-6.00736E-9	+3.9948944E-7	-3.9948944E-7	-7.1637768E-7	+7.4491264E-7	+7.118721599999999E-7	-7.118721599999999E-7	+1.12638E-6	-1.12638E-6	-5.4666976E-7	+6.6531512E-7	-2.6132015999999996E-7	+2.6132015999999996E-7	-1.50184E-9	+1.50184E-9	+4.6857408E-7	-5.016145600000001E-7	+1.2915824E-7	-1.3366376E-7	+3.7996552E-7	-4.1000232000000004E-7	+1.7045884E-6	-1.75414912E-6	+2.86701256E-6	-2.9601266400000003E-6	-4.2952624E-7	+2.7183304E-7	+4.88098E-7	-5.8121208E-7	+7.3740344E-7	-7.3740344E-7	-7.4791632E-7	+6.3978384E-7	-4.054968E-8	+3.4842688E-7
	450.0	400.0	500.0	4.01464E-5	+1.7367332639999998E-6	-1.7367332639999998E-6	+4.281212096E-6	-4.3101175040000004E-6	4.01464E-5	+1.7367332639999998E-6	-1.7367332639999998E-6	+1.01971856E-7	-1.03176248E-7	-4.8978608E-8	+4.9380072E-8	-1.30877264E-7	+1.30877264E-7	+3.7336152E-8	-5.3394712000000003E-8	-8.7920616E-8	+1.70220736E-7	+3.6533224E-8	-3.6533224E-8	+9.9563072E-8	-4.5766896E-8	+2.7660869599999997E-7	-2.0876128E-8	+8.6716224E-8	-0.0	+0.0	-0.0	+3.781389416E-6	-3.781389416E-6	+9.7555752E-8	-5.7810815999999995E-8	-1.806588E-8	+3.813908E-8	+2.6898088000000002E-8	-3.4927368E-8	+2.6496624E-8	-5.4197640000000004E-8	+2.408784E-8	-2.408784E-8	-8.02928E-8	+6.9051808E-8	+0.0	-0.0	-1.605856E-9	-0.0	-7.1862056E-8	+7.1862056E-8	-1.1642456E-8	+1.1642456E-8	+3.5328832E-8	-3.5328832E-8	-2.01936392E-7	+2.06352496E-7	+4.01464E-9	-4.01464E-9	+8.430744E-9	-8.02928E-9	+0.0	-0.0	-4.73326056E-7	+3.67741024E-7	-9.9563072E-8	+1.57373888E-7	+1.1240992000000001E-7	-6.3431312E-8	+3.7657323199999996E-7	-2.82630656E-7	-1.2846848E-8	+1.3248312E-8	+1.93505648E-7	-2.11170064E-7	-2.00732E-9	+1.00366E-8	+0.0	-0.0	+0.0	-0.0	+1.140960688E-6	-1.183515872E-6	-9.233672E-9	+9.233672E-9	-3.2879901599999996E-7	+3.94237648E-7	+4.01464E-9	-4.01464E-9	+1.68213416E-7	-1.68213416E-7	+0.0	-4.6369092E-7	+2.5894428000000003E-7	-2.5894428000000003E-7	+1.6178999200000002E-7	-1.6178999200000002E-7	-1.806588E-7	+7.1460592E-8	-2.3284912E-8	+2.3284912E-8	+6.824888000000001E-9	-6.824888000000001E-9	+3.3160926399999997E-7	-2.84637976E-7	+3.4525904E-8	-3.5328832E-8	+1.75841232E-7	-1.29672872E-7	+6.788756240000001E-7	-7.05773712E-7	+1.0574561759999999E-6	-1.087565976E-6	-2.8383504799999996E-7	+2.71389664E-7	+2.01936392E-7	-1.54162176E-7	+3.88617152E-7	-3.88617152E-7	-1.104026E-7	+1.54162176E-7	-1.8989247199999998E-7	+1.1160699200000001E-7
