Path: /HepData/9203/d2-x1-y1
The combined Born-level double-differential cross section as a function of invariant mass and absolute rapidity. The measurements are listed together with the statistical and systematic uncertainties. The systematic uncertainties are separated into one uncorrelated, 35 correlated sources and the luminosity uncertainty. The sign of the uncertainty corresponds to a one standard deviation upward shift of the uncertainty source, where +/- means "+" and -/+ means "-"
Location: Table 3, Figure 7, Figure 9
. : BORN
ABS(ETARAP(L)) : < 2.5
LEADING PT(C=E) IN GEV : > 40
RE : P P --> L+ L- X
SQRT(S) : 8000.0 GeV
SUBLEADING PT(C=E) IN GEV : > 30
x : M(LL) IN GEV
x2: ABS(RAP(LL))
y : D(SIG)/DM(LL)/DY(LL) IN PB/GEV
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	
	133.0	116.0	150.0		0.1	0.0	0.2	0.041	+3.321E-4	-3.321E-4	+8.2E-5	-8.2E-5	+0.0	-0.0	+8.2E-6	-8.2E-6	+0.0	-0.0	-1.2299999999999999E-5	+1.2299999999999999E-5	+4.1E-6	-4.1E-6	+2.4599999999999998E-5	-2.4599999999999998E-5	+2.8700000000000003E-5	-2.8700000000000003E-5	-2.05E-5	+2.05E-5	-2.8700000000000003E-5	+2.8700000000000003E-5	-4.1E-6	+4.1E-6	+8.2E-6	-8.2E-6	+8.2E-6	-8.2E-6	+4.1E-6	-4.1E-6	+6.149999999999999E-5	-6.149999999999999E-5	-6.149999999999999E-5	+6.149999999999999E-5	-8.2E-6	+8.2E-6	-8.2E-6	+8.2E-6	-3.28E-5	+3.28E-5	+3.6899999999999996E-5	-3.6899999999999996E-5	-7.79E-5	+7.79E-5	-3.28E-5	+3.28E-5	+2.05E-5	-2.05E-5	-5.7400000000000006E-5	+5.7400000000000006E-5	+3.6899999999999996E-5	-3.6899999999999996E-5	-8.609999999999999E-5	+8.609999999999999E-5	+5.33E-5	-5.33E-5	-7.79E-5	+7.79E-5	+3.6899999999999996E-5	-3.6899999999999996E-5	-6.149999999999999E-5	+6.149999999999999E-5	+1.64E-5	-1.64E-5	+4.1E-6	-4.1E-6	+1.025E-4	-1.025E-4	-1.2299999999999999E-5	+1.2299999999999999E-5	-8.2E-6	+8.2E-6	+1.2299999999999999E-5	-1.2299999999999999E-5	-7.79E-4	+7.79E-4
	133.0	116.0	150.0		0.30000000000000004	0.2	0.4	0.0404	+3.3128E-4	-3.3128E-4	+8.484E-5	-8.484E-5	+0.0	-0.0	+4.04E-6	-4.04E-6	+4.04E-6	-4.04E-6	-8.08E-6	+8.08E-6	+4.04E-6	-4.04E-6	+2.424E-5	-2.424E-5	+3.232E-5	-3.232E-5	-2.0200000000000003E-5	+2.0200000000000003E-5	-2.0200000000000003E-5	+2.0200000000000003E-5	+0.0	-0.0	+8.08E-6	-8.08E-6	+1.616E-5	-1.616E-5	+8.08E-6	-8.08E-6	+5.656000000000001E-5	-5.656000000000001E-5	-6.464E-5	+6.464E-5	-4.04E-6	+4.04E-6	-4.04E-6	+4.04E-6	-4.0400000000000006E-5	+4.0400000000000006E-5	+2.8280000000000004E-5	-2.8280000000000004E-5	-8.080000000000001E-5	+8.080000000000001E-5	-3.232E-5	+3.232E-5	+2.424E-5	-2.424E-5	-7.676E-5	+7.676E-5	+2.0200000000000003E-5	-2.0200000000000003E-5	-8.080000000000001E-5	+8.080000000000001E-5	+4.0400000000000006E-5	-4.0400000000000006E-5	-7.676E-5	+7.676E-5	+4.0400000000000006E-5	-4.0400000000000006E-5	-6.464E-5	+6.464E-5	+4.04E-6	-4.04E-6	-8.08E-6	+8.08E-6	+9.696E-5	-9.696E-5	-8.08E-6	+8.08E-6	-2.424E-5	+2.424E-5	+1.212E-5	-1.212E-5	-7.676E-4	+7.676E-4
	133.0	116.0	150.0		0.5	0.4	0.6	0.0401	+3.3283E-4	-3.3283E-4	+8.421E-5	-8.421E-5	+4.01E-6	-4.01E-6	+4.01E-6	-4.01E-6	+8.02E-6	-8.02E-6	-8.02E-6	+8.02E-6	-4.01E-6	+4.01E-6	+2.406E-5	-2.406E-5	+2.807E-5	-2.807E-5	-2.005E-5	+2.005E-5	-2.005E-5	+2.005E-5	+0.0	-0.0	+8.02E-6	-8.02E-6	+1.203E-5	-1.203E-5	+1.203E-5	-1.203E-5	+5.213E-5	-5.213E-5	-6.817E-5	+6.817E-5	-1.203E-5	+1.203E-5	-1.203E-5	+1.203E-5	-3.208E-5	+3.208E-5	+3.6089999999999995E-5	-3.6089999999999995E-5	-6.817E-5	+6.817E-5	-2.807E-5	+2.807E-5	+2.406E-5	-2.406E-5	-7.619E-5	+7.619E-5	+1.203E-5	-1.203E-5	-7.217999999999999E-5	+7.217999999999999E-5	+5.213E-5	-5.213E-5	-7.619E-5	+7.619E-5	+5.614E-5	-5.614E-5	-4.812E-5	+4.812E-5	-4.01E-6	+4.01E-6	-4.01E-6	+4.01E-6	+1.0426E-4	-1.0426E-4	-4.01E-6	+4.01E-6	-2.406E-5	+2.406E-5	+1.604E-5	-1.604E-5	-7.618999999999999E-4	+7.618999999999999E-4
	133.0	116.0	150.0		0.7	0.6	0.8	0.0404	+3.3532E-4	-3.3532E-4	+8.484E-5	-8.484E-5	+4.04E-6	-4.04E-6	+4.04E-6	-4.04E-6	+1.212E-5	-1.212E-5	-8.08E-6	+8.08E-6	-8.08E-6	+8.08E-6	+2.424E-5	-2.424E-5	+2.8280000000000004E-5	-2.8280000000000004E-5	-1.616E-5	+1.616E-5	-2.424E-5	+2.424E-5	-4.04E-6	+4.04E-6	+8.08E-6	-8.08E-6	+4.04E-6	-4.04E-6	+4.04E-6	-4.04E-6	+5.2520000000000005E-5	-5.2520000000000005E-5	-6.464E-5	+6.464E-5	-1.212E-5	+1.212E-5	-1.212E-5	+1.212E-5	-1.616E-5	+1.616E-5	+3.636E-5	-3.636E-5	-6.464E-5	+6.464E-5	-3.636E-5	+3.636E-5	+2.0200000000000003E-5	-2.0200000000000003E-5	-7.272E-5	+7.272E-5	+2.424E-5	-2.424E-5	-7.272E-5	+7.272E-5	+2.0200000000000003E-5	-2.0200000000000003E-5	-6.0599999999999996E-5	+6.0599999999999996E-5	+3.232E-5	-3.232E-5	-7.676E-5	+7.676E-5	+4.04E-6	-4.04E-6	+2.0200000000000003E-5	-2.0200000000000003E-5	+9.292000000000001E-5	-9.292000000000001E-5	+4.04E-6	-4.04E-6	-2.0200000000000003E-5	+2.0200000000000003E-5	+1.616E-5	-1.616E-5	-7.676E-4	+7.676E-4
	133.0	116.0	150.0		0.9	0.8	1.0	0.0397	+3.3348E-4	-3.3348E-4	+8.734E-5	-8.734E-5	+7.94E-6	-7.94E-6	+3.97E-6	-3.97E-6	+1.191E-5	-1.191E-5	-7.94E-6	+7.94E-6	-7.94E-6	+7.94E-6	+2.382E-5	-2.382E-5	+2.7790000000000003E-5	-2.7790000000000003E-5	-1.588E-5	+1.588E-5	-1.985E-5	+1.985E-5	-3.97E-6	+3.97E-6	+3.97E-6	-3.97E-6	+3.97E-6	-3.97E-6	+1.191E-5	-1.191E-5	+4.367E-5	-4.367E-5	-5.5580000000000007E-5	+5.5580000000000007E-5	-1.588E-5	+1.588E-5	-1.588E-5	+1.588E-5	-2.382E-5	+2.382E-5	+1.588E-5	-1.588E-5	-6.749E-5	+6.749E-5	-2.382E-5	+2.382E-5	+3.573E-5	-3.573E-5	-7.543E-5	+7.543E-5	-3.97E-6	+3.97E-6	-6.352E-5	+6.352E-5	+2.382E-5	-2.382E-5	-4.764E-5	+4.764E-5	+5.955E-5	-5.955E-5	-7.146E-5	+7.146E-5	+0.0	-0.0	+2.382E-5	-2.382E-5	+9.925E-5	-9.925E-5	+1.191E-5	-1.191E-5	+7.94E-6	-7.94E-6	+1.191E-5	-1.191E-5	-7.543E-4	+7.543E-4
	133.0	116.0	150.0		1.1	1.0	1.2	0.0395	+3.318E-4	-3.318E-4	+8.69E-5	-8.69E-5	+7.9E-6	-7.9E-6	+0.0	-0.0	+1.58E-5	-1.58E-5	-3.95E-6	+3.95E-6	-1.185E-5	+1.185E-5	+2.37E-5	-2.37E-5	+2.7650000000000005E-5	-2.7650000000000005E-5	-1.58E-5	+1.58E-5	-1.185E-5	+1.185E-5	+3.95E-6	-3.95E-6	-3.95E-6	+3.95E-6	+3.95E-6	-3.95E-6	+1.185E-5	-1.185E-5	+3.555E-5	-3.555E-5	-4.74E-5	+4.74E-5	-1.58E-5	+1.58E-5	-1.58E-5	+1.58E-5	-1.9750000000000002E-5	+1.9750000000000002E-5	+1.9750000000000002E-5	-1.9750000000000002E-5	-4.74E-5	+4.74E-5	-1.58E-5	+1.58E-5	+2.37E-5	-2.37E-5	-7.505000000000001E-5	+7.505000000000001E-5	-1.9750000000000002E-5	+1.9750000000000002E-5	-3.9500000000000005E-5	+3.9500000000000005E-5	+1.9750000000000002E-5	-1.9750000000000002E-5	-5.135E-5	+5.135E-5	+4.74E-5	-4.74E-5	-7.900000000000001E-5	+7.900000000000001E-5	-1.58E-5	+1.58E-5	+2.7650000000000005E-5	-2.7650000000000005E-5	+1.0665E-4	-1.0665E-4	+0.0	-0.0	-2.37E-5	+2.37E-5	+1.58E-5	-1.58E-5	-7.505E-4	+7.505E-4
	133.0	116.0	150.0		1.2999999999999998	1.2	1.4	0.0384	+3.2255999999999995E-4	-3.2255999999999995E-4	+8.832E-5	-8.832E-5	+7.68E-6	-7.68E-6	+0.0	-0.0	+1.1519999999999998E-5	-1.1519999999999998E-5	-3.84E-6	+3.84E-6	-1.1519999999999998E-5	+1.1519999999999998E-5	+1.92E-5	-1.92E-5	+2.688E-5	-2.688E-5	-1.536E-5	+1.536E-5	-7.68E-6	+7.68E-6	+3.84E-6	-3.84E-6	-7.68E-6	+7.68E-6	+3.84E-6	-3.84E-6	+7.68E-6	-7.68E-6	+2.688E-5	-2.688E-5	-4.2239999999999995E-5	+4.2239999999999995E-5	-1.92E-5	+1.92E-5	-1.92E-5	+1.92E-5	-1.1519999999999998E-5	+1.1519999999999998E-5	+3.84E-6	-3.84E-6	-4.607999999999999E-5	+4.607999999999999E-5	-1.92E-5	+1.92E-5	+1.92E-5	-1.92E-5	-7.295999999999999E-5	+7.295999999999999E-5	-3.4559999999999994E-5	+3.4559999999999994E-5	-2.3039999999999996E-5	+2.3039999999999996E-5	+0.0	-0.0	-4.9919999999999996E-5	+4.9919999999999996E-5	+6.911999999999999E-5	-6.911999999999999E-5	-5.759999999999999E-5	+5.759999999999999E-5	-7.68E-6	+7.68E-6	+3.072E-5	-3.072E-5	+1.1135999999999998E-4	-1.1135999999999998E-4	+3.84E-6	-3.84E-6	-3.4559999999999994E-5	+3.4559999999999994E-5	+2.3039999999999996E-5	-2.3039999999999996E-5	-7.295999999999998E-4	+7.295999999999998E-4
	133.0	116.0	150.0		1.5	1.4	1.6	0.0348	+3.0972E-4	-3.0972E-4	+8.352E-5	-8.352E-5	+6.96E-6	-6.96E-6	-3.48E-6	+3.48E-6	+6.96E-6	-6.96E-6	-3.48E-6	+3.48E-6	-3.48E-6	+3.48E-6	+2.088E-5	-2.088E-5	+2.4360000000000004E-5	-2.4360000000000004E-5	-1.392E-5	+1.392E-5	-3.48E-6	+3.48E-6	+3.48E-6	-3.48E-6	-1.392E-5	+1.392E-5	+6.96E-6	-6.96E-6	+1.044E-5	-1.044E-5	+1.392E-5	-1.392E-5	-3.828E-5	+3.828E-5	-1.74E-5	+1.74E-5	-1.74E-5	+1.74E-5	-1.392E-5	+1.392E-5	-6.96E-6	+6.96E-6	-3.48E-5	+3.48E-5	+3.48E-6	-3.48E-6	+2.784E-5	-2.784E-5	-5.916E-5	+5.916E-5	-4.872000000000001E-5	+4.872000000000001E-5	-2.784E-5	+2.784E-5	-1.044E-5	+1.044E-5	-4.872000000000001E-5	+4.872000000000001E-5	+2.4360000000000004E-5	-2.4360000000000004E-5	-4.524E-5	+4.524E-5	-2.784E-5	+2.784E-5	+0.0	-0.0	+1.0788E-4	-1.0788E-4	-1.044E-5	+1.044E-5	-5.22E-5	+5.22E-5	+2.784E-5	-2.784E-5	-6.612E-4	+6.612E-4
	133.0	116.0	150.0		1.7000000000000002	1.6	1.8	0.0292	+2.92E-4	-2.92E-4	+8.176E-5	-8.176E-5	+5.84E-6	-5.84E-6	+0.0	-0.0	+2.92E-6	-2.92E-6	-2.92E-6	+2.92E-6	-2.92E-6	+2.92E-6	+1.7519999999999998E-5	-1.7519999999999998E-5	+2.336E-5	-2.336E-5	-1.168E-5	+1.168E-5	-2.92E-6	+2.92E-6	+0.0	-0.0	-1.168E-5	+1.168E-5	+2.92E-6	-2.92E-6	+8.759999999999999E-6	-8.759999999999999E-6	+1.168E-5	-1.168E-5	-3.212E-5	+3.212E-5	-1.46E-5	+1.46E-5	-1.46E-5	+1.46E-5	-2.92E-6	+2.92E-6	-1.168E-5	+1.168E-5	-2.92E-5	+2.92E-5	+0.0	-0.0	+2.044E-5	-2.044E-5	-5.548E-5	+5.548E-5	-6.424E-5	+6.424E-5	-1.7519999999999998E-5	+1.7519999999999998E-5	-5.84E-6	+5.84E-6	-2.628E-5	+2.628E-5	+3.212E-5	-3.212E-5	-3.796E-5	+3.796E-5	-1.168E-5	+1.168E-5	+0.0	-0.0	+1.0219999999999999E-4	-1.0219999999999999E-4	-1.168E-5	+1.168E-5	-3.5039999999999997E-5	+3.5039999999999997E-5	+2.92E-5	-2.92E-5	-5.547999999999999E-4	+5.547999999999999E-4
	133.0	116.0	150.0		1.9	1.8	2.0	0.0229	+2.6105999999999997E-4	-2.6105999999999997E-4	+7.099E-5	-7.099E-5	+4.58E-6	-4.58E-6	-2.29E-6	+2.29E-6	+2.29E-6	-2.29E-6	-2.29E-6	+2.29E-6	-2.29E-6	+2.29E-6	+1.603E-5	-1.603E-5	+2.061E-5	-2.061E-5	-1.145E-5	+1.145E-5	-2.29E-6	+2.29E-6	+2.29E-6	-2.29E-6	-1.374E-5	+1.374E-5	+2.29E-6	-2.29E-6	+6.87E-6	-6.87E-6	+4.58E-6	-4.58E-6	-2.748E-5	+2.748E-5	-1.603E-5	+1.603E-5	-1.603E-5	+1.603E-5	-1.145E-5	+1.145E-5	-9.16E-6	+9.16E-6	-1.374E-5	+1.374E-5	-2.29E-6	+2.29E-6	+1.603E-5	-1.603E-5	-4.809E-5	+4.809E-5	-6.412E-5	+6.412E-5	-1.603E-5	+1.603E-5	-2.061E-5	+2.061E-5	-2.061E-5	+2.061E-5	+2.748E-5	-2.748E-5	-2.977E-5	+2.977E-5	-1.603E-5	+1.603E-5	-9.16E-6	+9.16E-6	+7.786E-5	-7.786E-5	-1.145E-5	+1.145E-5	-3.206E-5	+3.206E-5	+2.519E-5	-2.519E-5	-4.351E-4	+4.351E-4
