PdfType: central
Format: lhagrid1
---
1.0000000E-09 1.2970850E-09 1.6824290E-09 2.1822530E-09 2.8305670E-09 3.6714860E-09 4.7622290E-09 6.1770140E-09 8.0121110E-09 1.0392390E-08 1.3479810E-08 1.7484450E-08 2.2678810E-08 2.9416340E-08 3.8155470E-08 4.9490870E-08 6.4193830E-08 8.3264800E-08 1.0800140E-07 1.4008690E-07 1.8170430E-07 2.3568560E-07 3.0570350E-07 3.9652230E-07 5.1432130E-07 6.6711520E-07 8.6529990E-07 1.1223590E-06 1.4557800E-06 1.8882460E-06 2.4491740E-06 3.1767170E-06 4.1203540E-06 5.3442530E-06 6.9316190E-06 8.9903430E-06 1.1660300E-05 1.5122830E-05 1.9612950E-05 2.5435220E-05 3.2984170E-05 4.2770710E-05 5.5456120E-05 7.1895830E-05 9.3195420E-05 1.2078240E-04 1.5649720E-04 2.0270890E-04 2.6245980E-04 3.3964520E-04 4.3923440E-04 5.6753570E-04 7.3250760E-04 9.4411210E-04 1.2146930E-03 1.5593530E-03 1.9962750E-03 2.5469150E-03 3.2359750E-03 4.0910340E-03 5.1417600E-03 6.4186510E-03 7.9513790E-03 9.7669000E-03 1.1887610E-02 1.4329890E-02 1.7103230E-02 2.0210070E-02 2.3646400E-02 2.7402690E-02 3.1465250E-02 3.5817480E-02 4.0441110E-02 4.5317130E-02 5.0426630E-02 5.5751260E-02 6.1273600E-02 6.6977380E-02 7.2847560E-02 7.8870330E-02 8.5033120E-02 9.1324490E-02 9.7734090E-02 1.0425250E-01 1.1087140E-01 1.1758290E-01 1.2438020E-01 1.3125710E-01 1.3820770E-01 1.4522700E-01 1.5231030E-01 1.5945320E-01 1.6665200E-01 1.7390290E-01 1.8120290E-01 1.8854890E-01 1.9593810E-01 2.0336820E-01 2.1083660E-01 2.1834140E-01 2.2588050E-01 2.3345210E-01 2.4105450E-01 2.4868620E-01 2.5634570E-01 2.6403160E-01 2.7174270E-01 2.7947780E-01 2.8723570E-01 2.9501550E-01 3.0281630E-01 3.1063690E-01 3.1847680E-01 3.2633490E-01 3.3421070E-01 3.4210330E-01 3.5001210E-01 3.5793640E-01 3.6587580E-01 3.7382960E-01 3.8179720E-01 3.8977830E-01 3.9777220E-01 4.0577860E-01 4.1379700E-01 4.2182690E-01 4.2986810E-01 4.3792020E-01 4.4598270E-01 4.5405540E-01 4.6213790E-01 4.7022990E-01 4.7833120E-01 4.8644140E-01 4.9456030E-01 5.0268760E-01 5.1082310E-01 5.1896650E-01 5.2711770E-01 5.3527640E-01 5.4344230E-01 5.5161540E-01 5.5979530E-01 5.6798200E-01 5.7617530E-01 5.8437490E-01 5.9258070E-01 6.0079260E-01 6.0901040E-01 6.1723400E-01 6.2546310E-01 6.3369780E-01 6.4193780E-01 6.5018300E-01 6.5843330E-01 6.6668870E-01 6.7494880E-01 6.8321380E-01 6.9148340E-01 6.9975750E-01 7.0803610E-01 7.1631910E-01 7.2460630E-01 7.3289770E-01 7.4119320E-01 7.4949260E-01 7.5779600E-01 7.6610330E-01 7.7441420E-01 7.8272890E-01 7.9104720E-01 7.9936900E-01 8.0769430E-01 8.1602290E-01 8.2435500E-01 8.3269020E-01 8.4102880E-01 8.4937040E-01 8.5771520E-01 8.6606300E-01 8.7441370E-01 8.8276740E-01 8.9112400E-01 8.9948340E-01 9.0784560E-01 9.1621050E-01 9.2457810E-01 9.3294840E-01 9.4132120E-01 9.4969660E-01 9.5807440E-01 9.6645480E-01 9.7483760E-01 9.8322270E-01 9.9161020E-01 1.0000000E+00 
1.0000000E+00 1.0768840E+00 1.1642790E+00 1.2640250E+00 1.3783560E+00 1.5020000E+00 
22 -6 -5 -4 -3 -2 -1 21 1 2 3 4 5 6 
  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  8.7287883E+00  8.7415903E+00  8.7415597E+00 -1.1760438E+01  8.7410032E+00  8.7409728E+00  8.7309131E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  8.9050168E+00  8.9177846E+00  8.9177536E+00 -1.0705491E+01  8.9171908E+00  8.9171600E+00  8.9071737E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  9.0994524E+00  9.1121877E+00  9.1121562E+00 -9.4134149E+00  9.1115874E+00  9.1115562E+00  9.1016400E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  9.3185612E+00  9.3312654E+00  9.3312335E+00 -7.7980450E+00  9.3306590E+00  9.3306273E+00  9.3207785E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  9.5693829E+00  9.5820572E+00  9.5820249E+00 -5.7220843E+00  9.5814447E+00  9.5814126E+00  9.5716289E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3812318E-01  9.8472435E+00  9.8598914E+00  9.8598583E+00 -3.1636445E+00  9.8592729E+00  9.8592400E+00  9.8495153E+00  2.3812270E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  8.2793621E+00  8.2920525E+00  8.2920222E+00 -1.1257487E+01  8.2914313E+00  8.2914009E+00  8.2816246E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  8.4468113E+00  8.4594656E+00  8.4594344E+00 -1.0258832E+01  8.4588372E+00  8.4588059E+00  8.4491071E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  8.6318660E+00  8.6444860E+00  8.6444540E+00 -9.0379833E+00  8.6438507E+00  8.6438186E+00  8.6341938E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  8.8406791E+00  8.8532664E+00  8.8532336E+00 -7.5085897E+00  8.8526244E+00  8.8525916E+00  8.8430379E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  9.0799400E+00  9.0924958E+00  9.0924623E+00 -5.5352136E+00  9.0918474E+00  9.0918138E+00  9.0823288E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2303217E-01  9.3569596E+00  9.3694889E+00  9.3694535E+00 -3.0872637E+00  9.3688333E+00  9.3687981E+00  9.3593744E+00  2.2303164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1598727E-01  7.8878968E+00  7.9004758E+00  7.9004366E+00 -1.0740836E+01  7.8998094E+00  7.8997704E+00  7.8902939E+00  2.1598670E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1598727E-01  8.0473788E+00  8.0599191E+00  8.0598793E+00 -9.7954976E+00  8.0592457E+00  8.0592062E+00  8.0498116E+00  2.1598670E-01  0.0000000E+00  0.0000000E+00
