*******************************************************************************************
SetName: ATLASZPT8TEV_ptZ
Author: Frank Petriello & Raja Boughezai
Date: 2016
CodesUsed: their own code 
TheoryInput: CT14, alphas(MZ)=0.118
PDFset: 
Warnings: 
********************************************************************************************
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0480000e+00 	 2.6200000e-03
1.0570000e+00 	 2.6425000e-03
1.0580000e+00 	 2.6450000e-03
1.0610000e+00 	 2.6525000e-03
1.0500000e+00 	 2.6250000e-03
1.0560000e+00 	 2.6400000e-03
1.0670000e+00 	 2.6675000e-03
1.0670000e+00 	 2.6675000e-03
1.0630000e+00 	 2.6575000e-03
1.0640000e+00 	 2.6600000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0430000e+00 	 2.6075000e-03
1.0500000e+00 	 2.6250000e-03
1.0590000e+00 	 2.6475000e-03
1.0670000e+00 	 2.6675000e-03
1.0660000e+00 	 2.6650000e-03
1.0730000e+00 	 2.6825000e-03
1.0670000e+00 	 2.6675000e-03
1.0720000e+00 	 2.6800000e-03
1.0590000e+00 	 2.6475000e-03
1.0850000e+00 	 2.7125000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0500000e+00 	 2.6250000e-03
1.0570000e+00 	 2.6425000e-03
1.0560000e+00 	 2.6400000e-03
1.0670000e+00 	 2.6675000e-03
1.0570000e+00 	 2.6425000e-03
1.0590000e+00 	 2.6475000e-03
1.0680000e+00 	 2.6700000e-03
1.0690000e+00 	 2.6725000e-03
1.0720000e+00 	 2.6800000e-03
1.0860000e+00 	 2.7150000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0520000e+00 	 2.6300000e-03
1.0620000e+00 	 2.6550000e-03
1.0620000e+00 	 2.6550000e-03
1.0570000e+00 	 2.6425000e-03
1.0650000e+00 	 2.6625000e-03
1.0660000e+00 	 2.6650000e-03
1.0750000e+00 	 2.6875000e-03
1.0790000e+00 	 2.6975000e-03
1.0840000e+00 	 2.7100000e-03
1.0880000e+00 	 2.7200000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0480000e+00 	 2.6200000e-03
1.0660000e+00 	 2.6650000e-03
1.0560000e+00 	 2.6400000e-03
1.0660000e+00 	 2.6650000e-03
1.0550000e+00 	 2.6375000e-03
1.0780000e+00 	 2.6950000e-03
1.0800000e+00 	 2.7000000e-03
1.0840000e+00 	 2.7100000e-03
1.0830000e+00 	 2.7075000e-03
1.1100000e+00 	 2.7750000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0000000e+00 	 2.5000000e-03
1.0610000e+00 	 2.6525000e-03
1.0750000e+00 	 2.6875000e-03
1.0930000e+00 	 2.7325000e-03
1.0810000e+00 	 2.7025000e-03
1.0950000e+00 	 2.7375000e-03
1.0480000e+00 	 2.6200000e-03
1.0850000e+00 	 2.7125000e-03
1.0970000e+00 	 2.7425000e-03
1.1300000e+00 	 2.8250000e-03
1.0730000e+00 	 2.6825000e-03
