*******************************************************************************************
SetName: ATLASZPT7TEV_ptZ
Author: Frank Petriello & Raja Boughezai
Date: 2016
CodesUsed: their own code 
TheoryInput: CT14, alphas(MZ)=0.118
PDFset: 
Warnings: 
********************************************************************************************
1.099 0.00200
1.090 0.00100
1.090 0.00100
1.104 0.00100
1.097 0.00100
1.090 0.00100
1.095 0.00100
1.079 0.00100
1.088 0.00100
1.091 0.00100
1.088 0.00100
1.083 0.00200
1.081 0.00100
1.076 0.00100
1.092 0.00100
1.088 0.00200
1.083 0.00200
1.078 0.00200
1.081 0.00200
1.079 0.00200
1.081 0.00200
1.077 0.00100
1.077 0.00200
1.075 0.00200
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1.068 0.00500
1.071 0.00400
1.075 0.00400
1.077 0.00400
1.069 0.00400
1.077 0.00500
1.084 0.00400
1.070 0.00500
1.080 0.00500
1.084 0.00500
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1. 0.00000
1.040 0.00300
1.049 0.00300
1.054 0.00300
1.065 0.00300
1.056 0.00300
1.064 0.00400
1.057 0.00400
1.064 0.00400
1.068 0.00400
1.072 0.00400
