SLACP	3	33
   1	DIS_F2P	1.400000000000e-01	3.770000000000e+00	0.000000000000e+00	3.585400000000e-01	8.960000000000e-03	7.530000000000e-03	2.100184079880e+00	7.529340000000e-03	2.100000000000e+00	1.971970000000e-03	5.500000000000e-01	
   2	DIS_F2P	1.400000000000e-01	4.180000000000e+00	0.000000000000e+00	3.507200000000e-01	1.263000000000e-02	9.120000000000e-03	2.600364963504e+00	7.365120000000e-03	2.100000000000e+00	1.928960000000e-03	5.500000000000e-01	
   3	DIS_F2P	1.800000000000e-01	3.540000000000e+00	0.000000000000e+00	3.441000000000e-01	5.160000000000e-03	6.880000000000e-03	1.999418773612e+00	7.226100000000e-03	2.100000000000e+00	1.892550000000e-03	5.500000000000e-01	
   4	DIS_F2P	1.800000000000e-01	4.140000000000e+00	0.000000000000e+00	3.438000000000e-01	3.780000000000e-03	6.190000000000e-03	1.800465386853e+00	7.219800000000e-03	2.100000000000e+00	1.890900000000e-03	5.500000000000e-01	
   5	DIS_F2P	1.800000000000e-01	4.590000000000e+00	0.000000000000e+00	3.210000000000e-01	1.188000000000e-02	7.060000000000e-03	2.199376947040e+00	6.741000000000e-03	2.100000000000e+00	1.765500000000e-03	5.500000000000e-01	
   6	DIS_F2P	1.800000000000e-01	5.100000000000e+00	0.000000000000e+00	3.546500000000e-01	5.320000000000e-03	7.090000000000e-03	1.999154095587e+00	7.447650000000e-03	2.100000000000e+00	1.950575000000e-03	5.500000000000e-01	
   7	DIS_F2P	1.800000000000e-01	5.440000000000e+00	0.000000000000e+00	3.329700000000e-01	6.330000000000e-03	8.990000000000e-03	2.699942937802e+00	6.992370000000e-03	2.100000000000e+00	1.831335000000e-03	5.500000000000e-01	
   8	DIS_F2P	2.250000000000e-01	3.970000000000e+00	0.000000000000e+00	3.313800000000e-01	4.640000000000e-03	4.970000000000e-03	1.499788762146e+00	6.958980000000e-03	2.100000000000e+00	1.822590000000e-03	5.500000000000e-01	
   9	DIS_F2P	2.250000000000e-01	4.480000000000e+00	0.000000000000e+00	3.335300000000e-01	6.340000000000e-03	4.000000000000e-03	1.199292417474e+00	7.004130000000e-03	2.100000000000e+00	1.834415000000e-03	5.500000000000e-01	
  10	DIS_F2P	2.250000000000e-01	5.150000000000e+00	0.000000000000e+00	3.276300000000e-01	7.540000000000e-03	4.590000000000e-03	1.400970607087e+00	6.880230000000e-03	2.100000000000e+00	1.801965000000e-03	5.500000000000e-01	
