0	0.4	569	37	2.5	-2.5	2.3	-2.3	2.4	-2.4	1.2	-1.2	1.5	-1.5	0.5	-0.5	0.9	-0.8	0.4	-1.2	0.4	-0.5	1.3 -1.3	1.3	0	3.4	-1.8	8.8	-7.5	6.3	-8.2
0.4	0.8	467	28	2.5	-2.5	2.3	-2.3	2.4	-2.4	1.2	-1.2	1.5	-1.5	0.5	-0.5	1.9	-0.8	1.3	-0.3	2.9	-3	0.9	-0.9	0	-1.2	7.4	-5.2	9	-11.9	6.2	-8.2
0.8	1.3	479	30	2.5	-2.5	2.3	-2.3	2.4	-2.4	1.2	-1.2	1.5	-1.5	0.5	-0.5	1.4	-0.5	1.1	-1	2	-1.9	1.4	-1.4	0	-1.5	3.3	-3	7.9	-6.8	6.2	-8.2
1.3	1.8	395	28	2.5	-2.5	2.3	-2.3	2.4	-2.4	1.2	-1.2	1.5	-1.5	0.5	-0.5	0.8	-1	0	-2.6	4.6	-5.1	1.5	-1.5	0	-2.7	2.2	-1.2	9.8	-14.1	6.2	-8.1
1.8	2.4	283	25	2.5	-2.5	2.3	-2.3	2.4	-2.4	1.2	-1.2	1.5	-1.5	0.5	-0.5	0	-0.6	1.5	0	2.7	-2.6	1.7	-1.7	0	-2.5	7.4	-5.7	10.1	-8.5	6.1	-8.0
