  0.0   0.35      68.7  2.7   4.6
  0.35  0.7       59.9   2.5   4.0 
  0.7  1.1        56.7   2.4   3.8
  1.1  1.6        44.8   1.9   3.2      
  1.6  2.1        35.1   1.7   2.4      
