   1   2     20.000000     50.000000      1.090023      0.027947      0.027396
   1   2     20.000000     60.000000     -0.580279      0.021446      0.021020
   1   2     20.000000     70.000000     -1.911177      0.015142      0.014851
   1   2     20.000000     80.000000      0.381133      0.009373      0.009281
   1   2     20.000000     95.000000     -0.270916      0.005751      0.005655
   1   2     20.000000    127.500000     -0.835407      0.002098      0.002059
   1   2     20.000000    175.000000      0.581394      0.000538      0.000530
   1   2     20.000000    550.000000     -1.201183      0.000022      0.000021
   2   2     20.000000     50.000000     -1.090019      0.028612      0.028447
   2   2     20.000000     60.000000      0.580275      0.020655      0.020556
   2   2     20.000000     70.000000      1.911175      0.013658      0.013582
   2   2     20.000000     80.000000     -0.381134      0.009607      0.009494
   2   2     20.000000     95.000000      0.270918      0.005627      0.005581
   2   2     20.000000    127.500000      0.835409      0.001989      0.001977
   2   2     20.000000    175.000000     -0.581394      0.000567      0.000556
   2   2     20.000000    550.000000      1.201181      0.000019      0.000018
