70.0    65    75    25.4    0.0964    -0.0964    0.66548    -0.66548    0.37846    -0.37084    0.07366    -0.06858    0.06604    -0.06604    0.0381    -0.04572    0.04064    -0.03302    0.0127    -0.02032    0.0127    -0.01524    0.02286    -0.01778    0.07366    -0.06858    0.02286    -0.02794    0.04064    -0.03556    0    0    0.01524    -0.02032    0.04826    -0.03048    0.05334    -0.04318    0.04572    -0.03556    0.02794    -0.04064    0.04318    -0.04826    0    0    0.0254    -0.02794    0.0254    -0.02286    0.02794    -0.03302    0.01524    -0.01778    0    0    0.03302    -0.04064    0.00762    -0.00254    0.00508    -0.00508    0.09652    -0.09652    0.4826    -0.4826
80.0    75    85    13.7    0.0714    -0.0714    0.27537    -0.27537    0.16851    -0.16577    0.03425    -0.03425    0.04247    -0.04247    0.01781    -0.02192    0.01918    -0.01507    0.00822    -0.01233    0.00822    -0.00274    0.01233    -0.00411    0.03699    -0.04658    0.00822    -0.00137    0.00411    -0.0137    0    0    0.01096    -0.00274    0.00274    -0.02192    0.00137    -0.02055    0.02192    -0.00137    0.00959    -0.01781    0.01918    -0.00137    0    0    0.06165    -0.04932    0.03014    -0.02329    0.01507    -0.00274    0.00959    -0.00685    0.00274    0    0.00411    -0.02603    0.00959    -0.01781    0    0    0.02603    -0.02603    0.2603    -0.2603
95.0    85    105    6.37    0.0294    -0.0294    0.075166    -0.075166    0.059878    -0.059241    0.013377    -0.013377    0.007007    -0.007007    0.007644    -0.009555    0.007644    -0.00637    0.002548    -0.005096    0    -0.004459    0.003185    -0.00637    0.017836    -0.01911    0.002548    -0.00637    0.007644    -0.008281    0    0    0.000637    -0.005096    0.013377    -0.011466    0.012103    -0.010192    0.010192    -0.013377    0.007007    -0.010192    0.008918    -0.010829    0    0    0.035672    -0.033761    0.004459    -0.00637    0.003822    -0.004459    0.000637    -0.005733    0.000637    -0.000637    0.007007    -0.007644    0.001274    -0.000637    0    0    0.004459    -0.004459    0.12103    -0.12103
115.0    105    125    2.54    0.0097    -0.0097    0.012192    -0.012192    0.016764    -0.01651    0.004318    -0.004826    0.00508    -0.00508    0.002794    -0.003556    0.002286    -0.002032    0.001016    -0.00254    0.00127    -0.001778    0.002032    -0.002032    0.009144    -0.010922    0.001524    -0.00254    0.004572    -0.001524    0    0    0.001524    -0.002032    0.004826    -0.00508    0.005588    -0.004572    0.002032    -0.00508    0.00254    -0.003556    0.00254    -0.004064    0    0    0.017526    -0.017018    0.003556    -0.002286    0.001778    -0.002794    0.001778    -0.002032    0    0    0.00254    -0.004826    0.000254    -0.000508    0.000254    -0.000254    0.000508    -0.000508    0.04826    -0.04826
137.5    125    150    1.09    0.00295    -0.00295    0.001744    -0.001744    0.00545    -0.005341    0.00218    -0.002071    0.001962    -0.001962    0.001199    -0.001526    0.000763    -0.000654    0.00109    -0.002834    0.000545    -0.000436    0.001199    -0.001526    0.006213    -0.006213    0.001199    -0.000654    0.001526    -0.001853    0    0    0.000654    -0.000545    0.002289    -0.002289    0.002398    -0.002507    0.00218    -0.001744    0.001635    -0.001308    0.001853    -0.001308    0    0    0.008938    -0.008284    0.001853    -0.000763    0.001308    -0.001526    0.000654    -0.000763    0.000109    -0.000109    0.000218    -0.000981    0    -0.000218    0.000218    -0.000218    0.000109    -0.000109    0.02071    -0.02071
162.5    150    175    0.484    0.0019    -0.0019    0.000242    -0.000242    0.0017424    -0.0017424    0.002178    -0.002178    0.0012584    -0.0012584    0.0005324    -0.0006776    0.000242    -0.000242    0.0002904    -0.0012584    0.0001452    -0.0005808    4.84e-05    -0.0011132    0.003146    -0.002904    0.0002904    -0.0011132    0.0015004    -0.0003872    0    0    0.0001452    -0.000484    0.002178    -0.0003872    0.0021296    -0.0006292    0.0005324    -0.001936    9.68e-05    -0.0012584    0.000484    -0.0015972    0    0    0.0039204    -0.0035816    0.0003388    -0.00121    0.0004356    -0.00121    0.0001936    -0.000484    0    -0.0001936    0.0015972    -0.0003388    0.0002904    -9.68e-05    0    0    0    0    0.009196    -0.009196
187.5    175    200    0.234    0.00131    -0.00131    4.68e-05    -4.68e-05    0.0006552    -0.0006318    0.0008658    -0.0008658    0.0005148    -0.0005148    0.0002574    -0.0003276    9.36e-05    -9.36e-05    0.0001404    -0.0005616    0.000117    -9.36e-05    0.0003042    -0.000351    0.001755    -0.0017784    0.0003978    -0.0002808    0.0006084    -0.0004212    0    0    0.0001872    -2.34e-05    0.0005148    -0.001053    0.0006318    -0.0006786    0.0006318    -0.0003042    0.0005616    -0.0001404    0.0005148    -0.0002106    0    0    0.0020358    -0.0019188    0.0003744    -0.0003276    0.0005148    -0.000117    0.0001404    0    0    -2.34e-05    0.000234    -0.0007488    2.34e-05    -2.34e-05    0    0    0    0    0.004446    -0.004446
225.0    200    250    0.0984    0.000514    -0.000514    9.84e-06    -9.84e-06    0.00020664    -0.00020664    0.00036408    -0.00036408    0.0002952    -0.0002952    0.00010824    -0.00013776    1.968e-05    -2.952e-05    5.904e-05    -0.00027552    9.84e-06    -5.904e-05    0.00016728    -0.00015744    0.00072816    -0.00069864    0.00015744    -0.00018696    0.00013776    -0.00020664    0    0    1.968e-05    -5.904e-05    0.00021648    -0.00026568    0.000246    -0.00026568    0.0001476    -0.00018696    6.888e-05    -9.84e-05    0.00011808    -0.00012792    0    0    0.00091512    -0.00097416    0.00013776    -0.00011808    0.00016728    -0.00010824    4.92e-05    -3.936e-05    0    -9.84e-06    0.00010824    -0.00016728    1.968e-05    -9.84e-06    9.84e-06    -9.84e-06    0    0    0.0018696    -0.0018696
275.0    250    300    0.0342    0.00023    -0.00023    0    0    4.788e-05    -4.788e-05    0.0001197    -0.0001197    0.00012996    -0.00012996    3.762e-05    -3.42e-05    3.42e-06    -6.84e-06    1.71e-05    -6.498e-05    2.052e-05    -1.368e-05    5.13e-05    -5.472e-05    0.00027018    -0.00028044    4.788e-05    -2.052e-05    4.104e-05    -5.472e-05    0    0    6.84e-06    -2.052e-05    9.576e-05    -0.00011286    0.00010944    -0.00011286    6.84e-05    -8.55e-05    1.368e-05    -2.052e-05    6.498e-05    -4.788e-05    0    0    0.00032832    -0.0003762    8.55e-05    -3.762e-05    8.892e-05    -8.892e-05    4.788e-05    -5.472e-05    3.42e-06    -3.42e-06    5.814e-05    -4.446e-05    0    0    0    0    0    0    0.0006498    -0.0006498
325.0    300    350    0.0141    0.000145    -0.000145    0    0    1.551e-05    -1.551e-05    4.935e-05    -4.794e-05    4.089e-05    -4.089e-05    1.551e-05    -7.05e-06    1.41e-06    -1.41e-06    4.23e-06    -4.794e-05    2.82e-05    -1.41e-05    2.397e-05    -2.961e-05    0.00011703    -0.00011985    3.102e-05    -3.807e-05    3.525e-05    -3.666e-05    0    0    5.64e-06    -2.397e-05    3.948e-05    -4.794e-05    5.781e-05    -6.345e-05    3.102e-05    -5.358e-05    3.666e-05    -4.371e-05    3.948e-05    -4.23e-05    0    0    0.00015792    -0.00016497    4.23e-06    -4.23e-06    3.807e-05    -5.499e-05    3.102e-05    -2.538e-05    2.82e-06    -2.82e-06    3.807e-05    -4.23e-06    0    0    0    0    0    0    0.0002679    -0.0002679
375.0    350    400    0.00656    0.0001    -0.0001    0    0    6.56e-06    -6.56e-06    2.2304e-05    -2.3616e-05    2.6896e-05    -2.6896e-05    7.216e-06    -1.312e-06    6.56e-07    -6.56e-07    4.592e-06    -1.5088e-05    4.592e-06    -5.904e-06    3.28e-06    -6.56e-06    6.1008e-05    -6.1664e-05    2.624e-06    -3.936e-06    8.528e-06    -1.2464e-05    0    0    3.936e-06    -1.312e-06    2.6896e-05    -1.9024e-05    3.8704e-05    -3.0176e-05    9.84e-06    -1.8368e-05    5.904e-06    -1.968e-06    1.0496e-05    -6.56e-06    0    0    8.7904e-05    -9.1184e-05    2.2304e-05    -2.296e-05    1.312e-06    -6.56e-06    0    -2.624e-06    3.28e-06    -4.592e-06    3.936e-06    -2.8864e-05    0    0    0    0    0    0    0.00012464    -0.00012464
435.0    400    470    0.00284    4.95e-05    -4.95e-05    0    0    2.84e-06    -2.84e-06    9.656e-06    -9.94e-06    1.5052e-05    -1.5052e-05    3.124e-06    -2.84e-07    0    -5.68e-07    3.124e-06    -7.384e-06    2.556e-06    -8.52e-07    2.272e-06    -3.692e-06    3.0672e-05    -2.7548e-05    4.544e-06    -3.408e-06    6.248e-06    -7.1e-06    0    0    4.828e-06    -3.692e-06    9.94e-06    -1.0792e-05    1.0792e-05    -1.0224e-05    9.088e-06    -6.532e-06    6.816e-06    -6.248e-06    7.1e-06    -6.532e-06    0    0    4.0612e-05    -4.118e-05    1.988e-06    -8.52e-06    6.816e-06    -5.68e-06    5.112e-06    -2.84e-06    0    -5.68e-07    7.384e-06    -3.124e-06    0    0    2.84e-07    -2.84e-07    0    0    5.396e-05    -5.396e-05
510.0    470    550    0.00113    2.85e-05    -2.85e-05    0    0    5.65e-07    -5.65e-07    3.955e-06    -3.955e-06    6.78e-06    -6.78e-06    9.04e-07    0    1.13e-07    -2.26e-07    1.243e-06    -2.938e-06    5.65e-07    -1.017e-06    1.921e-06    -1.695e-06    1.0735e-05    -1.1639e-05    2.034e-06    -1.695e-06    3.277e-06    -3.164e-06    0    0    1.356e-06    -1.017e-06    5.424e-06    -4.746e-06    7.345e-06    -5.537e-06    3.277e-06    -3.164e-06    2.147e-06    -1.808e-06    2.938e-06    -2.599e-06    0    0    1.7515e-05    -1.7402e-05    1.695e-06    -2.825e-06    2.599e-06    -1.921e-06    1.13e-06    -9.04e-07    2.26e-07    0    2.599e-06    -1.695e-06    0    0    0    0    0    0    2.147e-05    -2.147e-05
600.0    550    650    0.000405    1.52e-05    -1.52e-05    0    0    3.645e-07    -3.645e-07    3.9285e-06    -3.9285e-06    3.1995e-06    -3.1995e-06    2.025e-07    0    4.05e-08    -1.215e-07    7.695e-07    -7.695e-07    3.645e-07    -1.215e-07    2.43e-07    -1.215e-07    4.698e-06    -4.5765e-06    6.48e-07    -8.1e-08    2.43e-07    -8.91e-07    0    0    3.645e-07    -4.05e-08    8.505e-07    -1.9035e-06    1.4175e-06    -2.3085e-06    8.91e-07    -4.455e-07    9.315e-07    -3.24e-07    8.505e-07    -3.24e-07    0    0    7.128e-06    -7.209e-06    8.1e-07    -7.695e-07    6.48e-07    -4.455e-07    3.645e-07    -4.05e-08    0    -8.1e-08    5.67e-07    -1.9035e-06    0    0    0    0    0    0    7.695e-06    -7.695e-06
700.0    650    750    0.000139    9.04e-06    -9.04e-06    0    0    1.668e-07    -1.668e-07    1.3344e-06    -1.3483e-06    1.3205e-06    -1.3205e-06    2.78e-08    0    2.78e-08    -4.17e-08    4.448e-07    -4.17e-07    1.39e-07    -2.363e-07    2.085e-07    -2.502e-07    1.7097e-06    -1.7375e-06    1.112e-07    -4.17e-07    1.668e-07    -2.502e-07    0    0    1.251e-07    -1.668e-07    4.309e-07    -5.977e-07    9.035e-07    -8.896e-07    3.614e-07    -5.699e-07    2.78e-08    -2.502e-07    2.363e-07    -4.865e-07    0    0    2.5576e-06    -2.5993e-06    2.641e-07    -1.668e-07    9.73e-08    -3.614e-07    5.56e-08    -1.807e-07    6.95e-08    -6.95e-08    5.143e-07    -4.448e-07    0    0    1.39e-08    -1.39e-08    0    0    2.641e-06    -2.641e-06
825.0    750    900    4.36e-05    4.2e-06    -4.2e-06    0    0    5.232e-08    -5.232e-08    4.1856e-07    -4.2292e-07    4.1856e-07    -4.1856e-07    4.36e-09    0    4.36e-09    -1.744e-08    1.5696e-07    -1.8748e-07    4.36e-08    -3.488e-08    6.54e-08    -6.104e-08    6.1476e-07    -6.2784e-07    6.976e-08    -5.668e-08    1.09e-07    -1.7004e-07    0    0    4.796e-08    -3.924e-08    2.18e-07    -2.5724e-07    2.8776e-07    -3.27e-07    1.526e-07    -1.1772e-07    9.592e-08    -6.54e-08    1.2644e-07    -9.156e-08    0    0    8.3276e-07    -8.4584e-07    6.976e-08    -8.284e-08    5.668e-08    -7.412e-08    4.36e-08    -3.924e-08    8.72e-09    -4.36e-09    1.09e-07    -1.09e-07    0    0    4.36e-09    -4.36e-09    0    0    8.284e-07    -8.284e-07
1000.0    900    1100    9.35e-06    1.71e-06    -1.71e-06    0    0    0    0    9.0695e-08    -8.976e-08    1.24355e-07    -1.24355e-07    0    0    0    0    3.553e-08    -4.2075e-08    1.87e-09    -7.48e-09    7.48e-09    -1.9635e-08    1.56145e-07    -1.52405e-07    9.35e-09    -1.683e-08    2.5245e-08    -2.1505e-08    0    0    6.545e-09    -1.122e-08    4.2075e-08    -6.2645e-08    6.919e-08    -8.228e-08    2.3375e-08    -2.8985e-08    2.5245e-08    -2.431e-08    1.9635e-08    -2.618e-08    0    0    1.9261e-07    -1.7765e-07    1.2155e-08    -1.496e-08    1.683e-08    -2.244e-08    8.415e-09    -1.122e-08    1.87e-09    0    2.7115e-08    -3.74e-09    0    0    0    0    0    0    1.7765e-07    -1.7765e-07
1300.0    1100    1500    6.11e-07    3.8e-07    -3.8e-07    0    0    0    0    5.9267e-09    -5.8656e-09    9.3483e-09    -9.3483e-09    0    0    0    0    2.9328e-09    -5.5601e-09    6.11e-10    -6.11e-10    1.5275e-09    -4.277e-10    1.26477e-08    -1.33809e-08    1.7108e-09    -5.499e-10    2.6273e-09    -1.7719e-09    0    0    9.165e-10    -4.277e-10    3.7882e-09    -4.5825e-09    5.5601e-09    -5.9878e-09    2.6273e-09    -2.7495e-09    7.943e-10    -7.943e-10    2.1996e-09    -1.7719e-09    0    0    1.64359e-08    -1.58249e-08    1.8941e-09    -1.4053e-09    1.4053e-09    -1.2831e-09    6.11e-10    -4.277e-10    4.888e-10    0    4.888e-10    -1.0387e-09    0    0    6.11e-11    -6.11e-11    0    0    1.1609e-08    -1.1609e-08

