	mean	std	min	max
momentum	1.0005715067673646	0.0003132283088323644	1.0001671757886377	1.000930575684215
uvalence	2.004487210328075	0.005165977898759019	1.9972445099874012	2.0087711583109247
dvalence	0.9992574232580782	0.007936554376939155	0.9880572747164396	1.0049996493094215
svalence	-0.010990645081864293	0.014122811937120141	-0.02446661662120997	0.008511943030677316
cvalence	-7.259968601464094e-08	6.127423705191029e-08	-1.4825803723865577e-07	-7.566386320867277e-09
