group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
BCDMS	BCDMSD	0	0.36575	0.36440423130989075	0.3576260209083557	0.3667156398296356	0.36387380957603455	0.36084723472595215	0.3618028163909912	0.3627948760986328	0.3608272671699524	0.3551993668079376	0.36790692806243896	0.37181687355041504	0.3605796694755554	0.3507552444934845	0.35806891322135925	0.36739277839660645	0.36039698123931885	0.3767487704753876	0.36388900876045227	0.359298974275589	0.37248942255973816	0.3616386353969574	0.36471304297447205	0.3654964566230774	0.365431547164917	0.37112823128700256	0.3654756546020508	0.36528897285461426	0.36051785945892334	0.3677383065223694	0.36525678634643555	0.3726429045200348	0.36228835582733154	0.36533164978027344	0.3581998646259308	0.3683755099773407	0.3572082817554474	0.3567579984664917	0.35231292247772217	0.3672974705696106	0.3609502613544464	0.35449057817459106	0.36695703864097595	0.3642274737358093	0.3659049868583679	0.3544325530529022	0.36652272939682007	0.3694993853569031	0.3720254898071289	0.3629980683326721	0.3676404058933258	0.35720568895339966	0.3744666576385498	0.3551294505596161	0.37067675590515137	0.3541545569896698	0.37372416257858276	0.36259472370147705	0.3653481900691986	0.3679465353488922	0.3596622347831726	0.3690873384475708	0.3613705337047577	0.35894495248794556	0.36259984970092773	0.3656127154827118	0.35764819383621216	0.37174803018569946	0.369607150554657	0.3561985492706299	0.36934757232666016	0.36736559867858887	0.3633819818496704	0.36082011461257935	0.3676427900791168	0.36180275678634644	0.36749815940856934	0.36338090896606445	0.3706074357032776	0.3540295362472534	0.372117280960083	0.36446088552474976	0.3509872853755951	0.3688269853591919	0.3544418513774872	0.3651025593280792	0.3668675124645233	0.3643266558647156	0.3650868535041809	0.35373586416244507	0.37187936902046204	0.3638806939125061	0.3738516867160797	0.36835670471191406	0.37288209795951843	0.3693649172782898	0.36862513422966003	0.3691689074039459	0.3684891164302826	0.3784387409687042	0.3665825128555298	0.36556732654571533
BCDMS	BCDMSD	1	0.36092	0.3678991198539734	0.36113789677619934	0.3692581355571747	0.3674539029598236	0.36416491866111755	0.36569395661354065	0.36633196473121643	0.36371421813964844	0.35885387659072876	0.37139344215393066	0.37506136298179626	0.3640023171901703	0.3551172614097595	0.36193063855171204	0.3707246482372284	0.36403119564056396	0.37986963987350464	0.36818504333496094	0.36435019969940186	0.3759780526161194	0.36504805088043213	0.3679424226284027	0.3677985668182373	0.3688395619392395	0.374222993850708	0.3693827986717224	0.36890745162963867	0.3641151785850525	0.37068259716033936	0.36871546506881714	0.3761409819126129	0.3669375777244568	0.36906954646110535	0.36214160919189453	0.3719179630279541	0.36033231019973755	0.36209598183631897	0.3559257388114929	0.3699509799480438	0.3645399808883667	0.35801762342453003	0.37040644884109497	0.3675331771373749	0.3690180778503418	0.3580450415611267	0.3692740201950073	0.3728969693183899	0.3752322494983673	0.36664828658103943	0.3710315525531769	0.35849708318710327	0.37807798385620117	0.3587779104709625	0.3737555742263794	0.35869544744491577	0.3770275115966797	0.366305947303772	0.3688198924064636	0.37133437395095825	0.3634793162345886	0.37254369258880615	0.3634169101715088	0.36274033784866333	0.3661959171295166	0.36915501952171326	0.3600749969482422	0.37503162026405334	0.372737854719162	0.3600224554538727	0.3717060685157776	0.37085989117622375	0.3663162291049957	0.3651350736618042	0.37074631452560425	0.365657776594162	0.3709537088871002	0.36604809761047363	0.37417393922805786	0.35774585604667664	0.3754764497280121	0.36817607283592224	0.3554299473762512	0.3722461462020874	0.35822799801826477	0.3684845268726349	0.3703705668449402	0.368171751499176	0.36854088306427	0.35887664556503296	0.37543416023254395	0.36813288927078247	0.37697213888168335	0.3720986545085907	0.3758659362792969	0.37346431612968445	0.37156912684440613	0.3726973235607147	0.3718341588973999	0.38220643997192383	0.3703336715698242	0.36920440196990967
BCDMS	BCDMSD	2	0.3536	0.3492805063724518	0.3442811071872711	0.3443150222301483	0.34971556067466736	0.3529003858566284	0.35276907682418823	0.3462035059928894	0.34700122475624084	0.3502538800239563	0.3534274101257324	0.3520849943161011	0.35584306716918945	0.34391045570373535	0.34164977073669434	0.35003671050071716	0.34595200419425964	0.35387587547302246	0.3492611050605774	0.34443220496177673	0.35120946168899536	0.34585970640182495	0.3492092788219452	0.3513747453689575	0.34653353691101074	0.3550749123096466	0.3503258526325226	0.34980636835098267	0.342399001121521	0.35916903614997864	0.3456438183784485	0.35169023275375366	0.3484753370285034	0.3513372242450714	0.3468656539916992	0.3591254949569702	0.3526929020881653	0.34171804785728455	0.34608298540115356	0.3451586961746216	0.3496653437614441	0.35120290517807007	0.3504042327404022	0.34645700454711914	0.35137712955474854	0.3476935625076294	0.35570773482322693	0.3526856005191803	0.35471871495246887	0.34642910957336426	0.34788310527801514	0.3374221920967102	0.3560897707939148	0.34460321068763733	0.35016387701034546	0.3521871268749237	0.35177990794181824	0.3438252806663513	0.3508463501930237	0.3523316979408264	0.34798842668533325	0.35186755657196045	0.33803728222846985	0.34361734986305237	0.3417963981628418	0.35433661937713623	0.3487115502357483	0.35428428649902344	0.34995129704475403	0.3412950932979584	0.34741759300231934	0.35470959544181824	0.3528573215007782	0.3462258279323578	0.3454068601131439	0.3477034270763397	0.34780192375183105	0.3522171080112457	0.35350731015205383	0.34374183416366577	0.35324129462242126	0.3468918204307556	0.3458539545536041	0.34890466928482056	0.3470645248889923	0.3519201874732971	0.3490524888038635	0.346691370010376	0.3541991114616394	0.34038275480270386	0.35171496868133545	0.3531838059425354	0.3539051115512848	0.35050320625305176	0.3535057306289673	0.3537759780883789	0.3507523536682129	0.3530193269252777	0.34738776087760925	0.35394901037216187	0.3499290645122528	0.34760287404060364
BCDMS	BCDMSD	3	0.35702	0.35063380002975464	0.34549450874328613	0.34618547558784485	0.35074129700660706	0.3534809947013855	0.35357117652893066	0.3473828434944153	0.3492022752761841	0.3519349992275238	0.35428643226623535	0.35328301787376404	0.35731568932533264	0.3456224799156189	0.34303760528564453	0.3509608805179596	0.34691157937049866	0.354814738035202	0.35019558668136597	0.3469576835632324	0.3525237739086151	0.34734293818473816	0.35015687346458435	0.35222887992858887	0.3476713299751282	0.3558472692966461	0.3515945374965668	0.3508427143096924	0.3445000946521759	0.3601740598678589	0.3466945290565491	0.35304805636405945	0.3501152992248535	0.3524184823036194	0.34803611040115356	0.35967907309532166	0.3540193438529968	0.3434125781059265	0.34877079725265503	0.34703364968299866	0.3510039150714874	0.3521801233291626	0.35154464840888977	0.3475840985774994	0.35223883390426636	0.3485695719718933	0.3570777475833893	0.35375842452049255	0.35574254393577576	0.3476119935512543	0.3493611514568329	0.34002214670181274	0.3570827841758728	0.34588688611984253	0.3513290286064148	0.35293081402778625	0.3529287278652191	0.3450963795185089	0.3517135679721832	0.3532853424549103	0.34984782338142395	0.35294055938720703	0.34040096402168274	0.3449508845806122	0.3435622751712799	0.355123370885849	0.35085880756378174	0.35511237382888794	0.3509654700756073	0.3437373638153076	0.34976276755332947	0.3556167483329773	0.35402023792266846	0.348151296377182	0.3468616008758545	0.350625216960907	0.34907060861587524	0.35459601879119873	0.3548189401626587	0.34495192766189575	0.35427671670913696	0.3482896089553833	0.34820064902305603	0.3501572012901306	0.34931841492652893	0.35358354449272156	0.35024428367614746	0.3477915823459625	0.3554081618785858	0.3431435227394104	0.3528953492641449	0.35433539748191833	0.3549167215824127	0.3515423834323883	0.3546747863292694	0.35497909784317017	0.35188621282577515	0.35420161485671997	0.34837305545806885	0.3549712896347046	0.3508506417274475	0.34892264008522034
BCDMS	BCDMSD	4	0.34834	0.3518783450126648	0.346621572971344	0.34784066677093506	0.3517478406429291	0.35411420464515686	0.35438477993011475	0.34849342703819275	0.3511299788951874	0.3533863425254822	0.3551517426967621	0.35439759492874146	0.35870862007141113	0.34713155031204224	0.3442607522010803	0.35185784101486206	0.3478606343269348	0.3557155430316925	0.35112255811691284	0.3491487503051758	0.35372766852378845	0.3486945331096649	0.35107606649398804	0.3530960977077484	0.34874510765075684	0.3566315472126007	0.35276490449905396	0.3518393635749817	0.34637391567230225	0.3611249029636383	0.34770071506500244	0.35428276658058167	0.3515327274799347	0.3534966707229614	0.3491233289241791	0.3602856695652008	0.3552449345588684	0.3449430763721466	0.35107746720314026	0.3486829996109009	0.35216525197029114	0.3530958294868469	0.3526175320148468	0.3486323654651642	0.35309863090515137	0.349430114030838	0.3583104908466339	0.35477378964424133	0.3567177355289459	0.34871992468833923	0.3507126271724701	0.34228506684303284	0.3580479025840759	0.3470644950866699	0.3524305522441864	0.3536697328090668	0.35400673747062683	0.34628617763519287	0.35257333517074585	0.35425910353660583	0.35158929228782654	0.3539658188819885	0.3424757719039917	0.3461974859237671	0.3452628552913666	0.3559110760688782	0.3527372479438782	0.35595378279685974	0.35193243622779846	0.34587836265563965	0.35184213519096375	0.3564913868904114	0.35510361194610596	0.34984609484672546	0.348235160112381	0.3531073331832886	0.35025325417518616	0.3566749393939972	0.35602477192878723	0.3461136519908905	0.35526642203330994	0.34956520795822144	0.3501168191432953	0.3513275980949402	0.3512727618217468	0.35501977801322937	0.3513541519641876	0.34876739978790283	0.35650554299354553	0.34548622369766235	0.3540022075176239	0.3554096817970276	0.35587799549102783	0.352539598941803	0.3557513654232025	0.3561014235019684	0.3529489040374756	0.3553088307380676	0.349342942237854	0.3559252917766571	0.35179004073143005	0.35013824701309204
BCDMS	BCDMSD	5	0.33013	0.33072203397750854	0.32437828183174133	0.3251131772994995	0.3324350118637085	0.3316510021686554	0.3292069137096405	0.32583799958229065	0.3320123255252838	0.3328799605369568	0.33378344774246216	0.3310588598251343	0.3380778133869171	0.32518404722213745	0.32090482115745544	0.33034396171569824	0.3280606269836426	0.3328116536140442	0.3345806300640106	0.33373188972473145	0.3286625146865845	0.32876282930374146	0.33233553171157837	0.32975053787231445	0.32481735944747925	0.33310288190841675	0.32986700534820557	0.3313077688217163	0.33267009258270264	0.3338426351547241	0.3259812593460083	0.3298642039299011	0.3297368586063385	0.3317108452320099	0.3269415497779846	0.33890965580940247	0.3313620984554291	0.33140066266059875	0.3336664140224457	0.33210891485214233	0.3314913511276245	0.3291334807872772	0.33095648884773254	0.323747456073761	0.3306770920753479	0.32838720083236694	0.33789387345314026	0.33138030767440796	0.3332350552082062	0.32613247632980347	0.33110135793685913	0.3261663317680359	0.3368671238422394	0.32727980613708496	0.3301745653152466	0.3322673738002777	0.3290572166442871	0.32797661423683167	0.32986825704574585	0.3339172303676605	0.3305588364601135	0.33062422275543213	0.3283751904964447	0.3236711621284485	0.3321775794029236	0.33311957120895386	0.33044713735580444	0.3353034257888794	0.32950669527053833	0.3272104263305664	0.3374319076538086	0.33424919843673706	0.33324307203292847	0.33034026622772217	0.33303675055503845	0.32920509576797485	0.327288419008255	0.33807817101478577	0.3336215317249298	0.3290421962738037	0.3314887285232544	0.3280419111251831	0.33004531264305115	0.32917189598083496	0.324318528175354	0.33606570959091187	0.3295186758041382	0.32751041650772095	0.33121997117996216	0.3299770951271057	0.33090606331825256	0.3345755934715271	0.3297944664955139	0.3316402733325958	0.33093881607055664	0.3350476622581482	0.33051419258117676	0.3327903151512146	0.3275725245475769	0.33705586194992065	0.33113276958465576	0.3297882676124573
BCDMS	BCDMSD	6	0.34016	0.3304957449436188	0.32424676418304443	0.32506421208381653	0.33234119415283203	0.3315974771976471	0.3290849030017853	0.32567664980888367	0.33184245228767395	0.33218634128570557	0.3335701823234558	0.33090901374816895	0.33786895871162415	0.32545608282089233	0.32099807262420654	0.3302651047706604	0.32790014147758484	0.3324885666370392	0.33411192893981934	0.3330014944076538	0.32857173681259155	0.32862964272499084	0.3321847915649414	0.3299187123775482	0.3248065710067749	0.33278393745422363	0.32981401681900024	0.3309811055660248	0.3320242762565613	0.3336651027202606	0.3257736563682556	0.32972872257232666	0.3298766016960144	0.33129751682281494	0.32684195041656494	0.33853673934936523	0.33112576603889465	0.3312515616416931	0.333202064037323	0.33203795552253723	0.3307667076587677	0.32912808656692505	0.33072495460510254	0.3236391544342041	0.3305676281452179	0.32834309339523315	0.33758631348609924	0.33108434081077576	0.3330688178539276	0.3259377181529999	0.3311695456504822	0.3261340260505676	0.33669018745422363	0.3271099328994751	0.32997438311576843	0.33226117491722107	0.3289596438407898	0.32782119512557983	0.3298627734184265	0.3332393765449524	0.3304094672203064	0.3304239511489868	0.32792729139328003	0.3236488103866577	0.3318740725517273	0.33276140689849854	0.33024072647094727	0.334941029548645	0.3293282389640808	0.3267681896686554	0.3363061547279358	0.3341030478477478	0.33302897214889526	0.3301069438457489	0.3324677348136902	0.32885536551475525	0.32718855142593384	0.33723145723342896	0.3333360552787781	0.3283698856830597	0.3312167525291443	0.3279051184654236	0.3296343982219696	0.3290252983570099	0.32433563470840454	0.33579444885253906	0.32944750785827637	0.3272555470466614	0.3309408724308014	0.32953089475631714	0.33068403601646423	0.33448565006256104	0.3296529948711395	0.3314015865325928	0.3310498595237732	0.3344722390174866	0.33041006326675415	0.3324998915195465	0.3274284601211548	0.33682703971862793	0.3309367299079895	0.3295937776565552
BCDMS	BCDMSD	7	0.33475	0.3302105963230133	0.3240741193294525	0.3249897360801697	0.3321588635444641	0.33145081996917725	0.32891666889190674	0.3254918158054352	0.33160698413848877	0.3311970829963684	0.33328911662101746	0.3307293653488159	0.33746638894081116	0.3256417214870453	0.3209889531135559	0.3301292955875397	0.3276844024658203	0.3321332335472107	0.3335540294647217	0.332036554813385	0.3284451365470886	0.32844167947769165	0.3319914937019348	0.3299899697303772	0.32474449276924133	0.3324239253997803	0.3297058045864105	0.33063751459121704	0.33134347200393677	0.3334384560585022	0.3255387842655182	0.32955217361450195	0.32999277114868164	0.3308439254760742	0.32669126987457275	0.33813750743865967	0.3308205008506775	0.33103281259536743	0.3326772451400757	0.33192843198776245	0.32989662885665894	0.32907044887542725	0.330452024936676	0.32349711656570435	0.33040183782577515	0.32824668288230896	0.33725106716156006	0.3307686448097229	0.33286094665527344	0.32570964097976685	0.3312043845653534	0.3260565996170044	0.33639201521873474	0.32690638303756714	0.32974302768707275	0.3321923017501831	0.32881420850753784	0.32760369777679443	0.32978546619415283	0.3324887752532959	0.33016595244407654	0.33019858598709106	0.327351450920105	0.32355034351348877	0.3315383493900299	0.33236759901046753	0.32997459173202515	0.33453169465065	0.3291091024875641	0.3263166844844818	0.33506423234939575	0.3339077830314636	0.33277183771133423	0.3298261761665344	0.33172518014907837	0.32849976420402527	0.32706311345100403	0.33620232343673706	0.333030641078949	0.3276668190956116	0.33091697096824646	0.327728271484375	0.32916146516799927	0.32886016368865967	0.3243234157562256	0.33549121022224426	0.3293379545211792	0.32692524790763855	0.33064761757850647	0.32901591062545776	0.33044400811195374	0.3343227505683899	0.3294815421104431	0.3311135768890381	0.3310995101928711	0.3338359594345093	0.33025234937667847	0.33218884468078613	0.3272221088409424	0.3365529775619507	0.3306613862514496	0.329362690448761
BCDMS	BCDMSD	8	0.33123	0.329804927110672	0.3237833082675934	0.3248014748096466	0.3318365514278412	0.3311561048030853	0.32862943410873413	0.3252013027667999	0.33124488592147827	0.33001941442489624	0.33287951350212097	0.3304349184036255	0.3368898630142212	0.32566457986831665	0.3208266496658325	0.3298651874065399	0.32734787464141846	0.3316732943058014	0.33287596702575684	0.33091574907302856	0.3281984329223633	0.32812830805778503	0.33167919516563416	0.32990407943725586	0.32455572485923767	0.33195582032203674	0.3294656574726105	0.330194890499115	0.33058038353919983	0.33308929204940796	0.32519713044166565	0.329254150390625	0.32997629046440125	0.330289751291275	0.3264155983924866	0.3376352787017822	0.3303917646408081	0.33068764209747314	0.33204543590545654	0.33169442415237427	0.32890042662620544	0.3288787007331848	0.3300625681877136	0.3232380151748657	0.33011001348495483	0.3280186057090759	0.3368085026741028	0.3303525745868683	0.3325338065624237	0.3253711462020874	0.33110809326171875	0.325853168964386	0.33594271540641785	0.32658883929252625	0.32940220832824707	0.3319844603538513	0.3285450339317322	0.3272598385810852	0.32956820726394653	0.331646591424942	0.32978343963623047	0.3298649191856384	0.3266421854496002	0.3233141303062439	0.33110207319259644	0.33187100291252136	0.3295891284942627	0.33401548862457275	0.3287733197212219	0.3257852792739868	0.3337376117706299	0.33358651399612427	0.3323959708213806	0.32942652702331543	0.3308407664299011	0.32804834842681885	0.32682564854621887	0.33503392338752747	0.33261966705322266	0.32688623666763306	0.3305107653141022	0.3274320960044861	0.3285783529281616	0.32858777046203613	0.32418715953826904	0.33507221937179565	0.3291069567203522	0.326469749212265	0.330252468585968	0.328400194644928	0.33010005950927734	0.33402371406555176	0.3291959762573242	0.3307104706764221	0.33100470900535583	0.3330914378166199	0.32996493577957153	0.3317740559577942	0.3268924355506897	0.3361588716506958	0.33025866746902466	0.3290157616138458
BCDMS	BCDMSD	9	0.3378	0.32952049374580383	0.323597252368927	0.3247087597846985	0.3316153287887573	0.330950528383255	0.3284485340118408	0.32502281665802	0.33099544048309326	0.32903987169265747	0.3325878977775574	0.3302496671676636	0.3364320993423462	0.32572466135025024	0.3207336962223053	0.32969802618026733	0.3271229863166809	0.33134758472442627	0.33235594630241394	0.3299999237060547	0.32805150747299194	0.32791978120803833	0.3314753472805023	0.32987740635871887	0.3244553506374359	0.3316234052181244	0.3293185532093048	0.32989028096199036	0.3300083875656128	0.332851767539978	0.32497480511665344	0.3290620446205139	0.3300205171108246	0.3298875689506531	0.3262399435043335	0.33727768063545227	0.3300870358943939	0.33045145869255066	0.3315744400024414	0.33155661821365356	0.32811039686203003	0.3287692666053772	0.329793781042099	0.32308006286621094	0.3299209177494049	0.3278808295726776	0.33650076389312744	0.3300681710243225	0.3323185443878174	0.32514894008636475	0.3310792148113251	0.3257400095462799	0.33560529351234436	0.32638269662857056	0.3291790187358856	0.33185911178588867	0.3283764719963074	0.3270255923271179	0.32943570613861084	0.3310040235519409	0.3295087218284607	0.3296505808830261	0.3260914385318756	0.3231663703918457	0.330797016620636	0.33151519298553467	0.329325795173645	0.3336431682109833	0.3285505771636963	0.32541531324386597	0.33268365263938904	0.33337169885635376	0.3321375250816345	0.3291465938091278	0.330135315656662	0.3277362883090973	0.3266921043395996	0.33408644795417786	0.33233970403671265	0.32629936933517456	0.330234169960022	0.3272421658039093	0.3281469941139221	0.32842740416526794	0.32413288950920105	0.3347773253917694	0.3289734423160553	0.3261409401893616	0.3299850523471832	0.32794466614723206	0.32987886667251587	0.3338228762149811	0.3290177285671234	0.33043068647384644	0.3309764564037323	0.33252042531967163	0.3297782838344574	0.33149194717407227	0.3266724646091461	0.3358847200870514	0.32997235655784607	0.32878392934799194
