player,coalition_without,v_without,v_with,delta_v,is_outlier
g,cbar|sbar|dbar|c,0.00378916,0.00809361,0.00430445,0
g,cbar|sbar|dbar|u|c,0.00634964,0.01063475,0.00428511,0
g,sbar|dbar|c,0.00227729,0.00653132,0.00425403,0
g,sbar|dbar|u|c,0.00421221,0.00844689,0.00423468,0
g,cbar|dbar|c,0.00277392,0.00697992,0.00420601,0
g,cbar|sbar|dbar|s|c,0.00455802,0.00875522,0.00419720,0
g,cbar|dbar|u|c,0.00493511,0.00912177,0.00418666,0
g,cbar|sbar|dbar|d|c,0.00419451,0.00837318,0.00417867,0
g,cbar|sbar|dbar|u|s|c,0.00747348,0.01165134,0.00417785,0
g,cbar|sbar|dbar|d|u|c,0.00698781,0.01114714,0.00415932,0
g,dbar|c,0.00152320,0.00567878,0.00415558,0
g,sbar|dbar|s|c,0.00275209,0.00689886,0.00414678,0
g,dbar|u|c,0.00305883,0.00719507,0.00413624,0
g,cbar|sbar|dbar,0.00208821,0.00621671,0.00412850,0
g,sbar|dbar|d|c,0.00246287,0.00659112,0.00412825,0
g,sbar|dbar|u|s|c,0.00504199,0.00916942,0.00412743,0
g,cbar|sbar|dbar|u,0.00399017,0.00809932,0.00410915,0
g,sbar|dbar|d|u|c,0.00463061,0.00873951,0.00410890,0
g,cbar|dbar|s|c,0.00340395,0.00750271,0.00409875,0
g,cbar|dbar|d|c,0.00310319,0.00718341,0.00408022,0
g,cbar|dbar|u|s|c,0.00592013,0.00999954,0.00407941,0
g,sbar|dbar,0.00136938,0.00544745,0.00407808,0
g,cbar|sbar|ubar|dbar|c,0.00571687,0.00979409,0.00407722,0
g,cbar|sbar|dbar|d|s|c,0.00511454,0.00918596,0.00407142,0
g,cbar|dbar|d|u|c,0.00549721,0.00955809,0.00406087,0
g,sbar|dbar|u,0.00264577,0.00670450,0.00405873,0
g,cbar|sbar|ubar|dbar|u|c,0.00897267,0.01303055,0.00405788,0
g,cbar|sbar|dbar|d|u|s|c,0.00826283,0.01231490,0.00405207,0
g,dbar|s|c,0.00185917,0.00590750,0.00404833,0
g,cbar|dbar,0.00136728,0.00539732,0.00403005,0
g,dbar|d|c,0.00163271,0.00566251,0.00402980,0
g,dbar|u|s|c,0.00374979,0.00777877,0.00402898,0
g,sbar|ubar|dbar|c,0.00349387,0.00752068,0.00402681,0
g,cbar|sbar|dbar|s,0.00258632,0.00660756,0.00402125,0
g,sbar|dbar|d|s|c,0.00308884,0.00710984,0.00402099,0
g,cbar|dbar|u,0.00286995,0.00688065,0.00401070,0
g,dbar|d|u|c,0.00340116,0.00741161,0.00401045,0
g,sbar|ubar|dbar|u|c,0.00612411,0.01013157,0.00400746,0
g,cbar|sbar|dbar|d,0.00231183,0.00631455,0.00400271,0
g,cbar|sbar|dbar|u|s,0.00484326,0.00884516,0.00400190,0
g,sbar|dbar|d|u|s|c,0.00561156,0.00961321,0.00400165,0
g,cbar|sbar|dbar|d|u,0.00444661,0.00842998,0.00398337,0
g,dbar,0.00090959,0.00488922,0.00397963,0
g,cbar|ubar|dbar|c,0.00442271,0.00840147,0.00397877,0
g,cbar|dbar|d|s|c,0.00388441,0.00785737,0.00397297,0
g,sbar|dbar|s,0.00157342,0.00554425,0.00397082,0
g,cbar|sbar|ubar|dbar|s|c,0.00687859,0.01084856,0.00396997,0
g,dbar|u,0.00178670,0.00574698,0.00396028,0
g,cbar|ubar|dbar|u|c,0.00727922,0.01123865,0.00395943,0
g,cbar|dbar|d|u|s|c,0.00663340,0.01058702,0.00395362,0
g,sbar|dbar|d,0.00137323,0.00532552,0.00395229,0
g,sbar|dbar|u|s,0.00320480,0.00715627,0.00395148,0
g,cbar|sbar|ubar|dbar|d|c,0.00645221,0.01040364,0.00395143,0
g,cbar|sbar|ubar|dbar|u|s|c,0.01048937,0.01444000,0.00395063,0
g,sbar|dbar|d|u,0.00288244,0.00681539,0.00393294,0
g,cbar|sbar|ubar|dbar|d|u|c,0.00994083,0.01387292,0.00393210,0
g,ubar|dbar|c,0.00246086,0.00638922,0.00392835,0
g,cbar|dbar|s,0.00172656,0.00564936,0.00392280,0
g,dbar|d|s|c,0.00211985,0.00604240,0.00392255,0
g,sbar|ubar|dbar|s|c,0.00436154,0.00828109,0.00391955,0
g,ubar|dbar|u|c,0.00469181,0.00860082,0.00390901,0
g,cbar|dbar|d,0.00151483,0.00541909,0.00390426,0
g,cbar|dbar|u|s,0.00358421,0.00748766,0.00390345,0
g,dbar|d|u|s|c,0.00424329,0.00814649,0.00390320,0
g,cbar|sbar|ubar|dbar,0.00343765,0.00733891,0.00390126,0
g,sbar|ubar|dbar|d|c,0.00400945,0.00791047,0.00390102,0
g,sbar|ubar|dbar|u|s|c,0.00734676,0.01124697,0.00390021,0
g,cbar|sbar|dbar|d|s,0.00296112,0.00685657,0.00389546,0
g,cbar|dbar|d|u,0.00325032,0.00713523,0.00388492,0
g,cbar|sbar|ubar|dbar|u,0.00603492,0.00991684,0.00388192,0
g,sbar|ubar|dbar|d|u|c,0.00687251,0.01075418,0.00388168,0
g,cbar|sbar|dbar|d|u|s,0.00545087,0.00932699,0.00387611,0
g,dbar|s,0.00097482,0.00484719,0.00387238,0
g,cbar|ubar|dbar|s|c,0.00544561,0.00931712,0.00387151,0
g,dbar|d,0.00083738,0.00469122,0.00385384,0
g,dbar|u|s,0.00220690,0.00605993,0.00385303,0
g,cbar|ubar|dbar|d|c,0.00508198,0.00893495,0.00385298,0
g,cbar|ubar|dbar|u|s|c,0.00865710,0.01250928,0.00385217,0
g,sbar|ubar|dbar,0.00200769,0.00585854,0.00385085,0
g,sbar|dbar|d|s,0.00172845,0.00557349,0.00384504,0
g,cbar|sbar|ubar|dbar|d|s|c,0.00776510,0.01160928,0.00384418,0
u,cbar|sbar|ubar|dbar|d|s|c,0.00776510,0.01160870,0.00384360,0
g,dbar|d|u,0.00194730,0.00578180,0.00383450,0
g,cbar|ubar|dbar|d|u|c,0.00817131,0.01200495,0.00383364,0
g,sbar|ubar|dbar|u,0.00397940,0.00781091,0.00383150,0
g,sbar|dbar|d|u|s,0.00359264,0.00741833,0.00382569,0
g,cbar|sbar|ubar|dbar|d|u|s|c,0.01160870,0.01543355,0.00382484,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.01160928,0.01543355,0.00382426,0
g,ubar|dbar|s|c,0.00318971,0.00701080,0.00382110,0
g,cbar|ubar|dbar,0.00243780,0.00624060,0.00380280,0
g,ubar|dbar|d|c,0.00290037,0.00670293,0.00380256,0
g,ubar|dbar|u|s|c,0.00577564,0.00957739,0.00380176,0
g,cbar|dbar|d|s,0.00202529,0.00582230,0.00379701,0
g,cbar|sbar|ubar|dbar|s,0.00432862,0.00812263,0.00379401,0
g,sbar|ubar|dbar|d|s|c,0.00502828,0.00882205,0.00379376,0
g,cbar|ubar|dbar|u,0.00463578,0.00841925,0.00378346,0
g,ubar|dbar|d|u|c,0.00536414,0.00914736,0.00378322,0
g,cbar|dbar|d|u|s,0.00411576,0.00789342,0.00377766,0
g,cbar|sbar|ubar|dbar|d,0.00399126,0.00776673,0.00377547,0
g,cbar|sbar|ubar|dbar|u|s,0.00728087,0.01105554,0.00377467,0
g,sbar|ubar|dbar|d|u|s|c,0.00824632,0.01202074,0.00377442,0
g,cbar|sbar|ubar|dbar|d|u,0.00682135,0.01057749,0.00375613,0
g,ubar|dbar,0.00126899,0.00502138,0.00375239,0
g,dbar|d|s,0.00105377,0.00480036,0.00374659,0
g,cbar|ubar|dbar|d|s|c,0.00625605,0.01000177,0.00374572,0
g,sbar|ubar|dbar|s,0.00260460,0.00634820,0.00374359,0
g,ubar|dbar|u,0.00284141,0.00657446,0.00373305,0
g,dbar|d|u|s,0.00251868,0.00624592,0.00372724,0
g,cbar|ubar|dbar|d|u|s|c,0.00970036,0.01342674,0.00372638,0
g,sbar|ubar|dbar|d,0.00234154,0.00606660,0.00372506,0
g,sbar|ubar|dbar|u|s,0.00493129,0.00865554,0.00372425,0
g,sbar|ubar|dbar|d|u,0.00454607,0.00825178,0.00370572,0
g,cbar|ubar|dbar|s,0.00318995,0.00688550,0.00369555,0
g,ubar|dbar|d|s|c,0.00378038,0.00747569,0.00369531,0
g,cbar|ubar|dbar|d,0.00291534,0.00659235,0.00367701,0
g,cbar|ubar|dbar|u|s,0.00574292,0.00941913,0.00367621,0
g,ubar|dbar|d|u|s|c,0.00659913,0.01027510,0.00367597,0
g,cbar|sbar|ubar|dbar|d|s,0.00503341,0.00870162,0.00366822,0
g,cbar|ubar|dbar|d|u,0.00534614,0.00900382,0.00365767,0
g,cbar|sbar|ubar|dbar|d|u|s,0.00821848,0.01186736,0.00364888,0
g,ubar|dbar|s,0.00172708,0.00537222,0.00364513,0
g,ubar|dbar|d,0.00152677,0.00515337,0.00362660,0
g,ubar|dbar|u|s,0.00365448,0.00728028,0.00362579,0
g,sbar|ubar|dbar|d|s,0.00308962,0.00670743,0.00361780,0
u,cbar|sbar|ubar|dbar|s|c,0.00687859,0.01048937,0.00361078,0
g,ubar|dbar|d|u,0.00333201,0.00693927,0.00360726,0
g,sbar|ubar|dbar|d|u|s,0.00564913,0.00924759,0.00359846,0
u,cbar|sbar|ubar|dbar|g|s|c,0.01084856,0.01444000,0.00359144,0
g,cbar|ubar|dbar|d|s,0.00381866,0.00738842,0.00356975,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.01186736,0.01543355,0.00356619,0
ubar,cbar|sbar|d|u|s|c,0.00639722,0.00995454,0.00355732,0
