coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.01543355,1
cbar|sbar|ubar|dbar|g|u|s|c,8,0.01444000,1
cbar|sbar|ubar|dbar|g|d|u|c,8,0.01387292,0
cbar|ubar|dbar|g|d|u|s|c,8,0.01342674,0
cbar|sbar|ubar|dbar|g|u|c,7,0.01303055,0
cbar|sbar|ubar|g|d|u|s|c,8,0.01273441,0
cbar|ubar|dbar|g|u|s|c,7,0.01250928,0
cbar|sbar|dbar|g|d|u|s|c,8,0.01231490,0
sbar|ubar|dbar|g|d|u|s|c,8,0.01202074,0
cbar|ubar|dbar|g|d|u|c,7,0.01200495,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.01186736,0
cbar|sbar|dbar|g|u|s|c,7,0.01165134,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.01160928,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.01160870,0
cbar|sbar|ubar|g|u|s|c,7,0.01160037,0
sbar|ubar|dbar|g|u|s|c,7,0.01124697,0
cbar|ubar|dbar|g|u|c,6,0.01123865,0
cbar|sbar|ubar|g|d|u|c,7,0.01115192,0
cbar|sbar|dbar|g|d|u|c,7,0.01114714,0
cbar|ubar|g|d|u|s|c,7,0.01109940,0
cbar|sbar|ubar|dbar|g|u|s,7,0.01105554,0
cbar|sbar|ubar|dbar|g|s|c,7,0.01084856,0
sbar|ubar|dbar|g|d|u|c,7,0.01075418,0
cbar|sbar|dbar|g|u|c,6,0.01063475,0
cbar|dbar|g|d|u|s|c,7,0.01058702,0
cbar|sbar|ubar|dbar|g|d|u,7,0.01057749,0
cbar|sbar|ubar|dbar|u|s|c,7,0.01048937,0
cbar|sbar|ubar|dbar|g|d|c,7,0.01040364,0
ubar|dbar|g|d|u|s|c,7,0.01027510,0
cbar|sbar|ubar|g|u|c,6,0.01016906,0
cbar|ubar|dbar|g|d|u|s,7,0.01015486,0
sbar|ubar|dbar|g|u|c,6,0.01013157,0
cbar|ubar|g|u|s|c,6,0.01004144,0
cbar|ubar|dbar|g|d|s|c,7,0.01000177,0
cbar|dbar|g|u|s|c,6,0.00999954,0
cbar|sbar|ubar|d|u|s|c,7,0.00995454,0
cbar|sbar|ubar|dbar|d|u|c,7,0.00994083,0
cbar|sbar|ubar|dbar|g|u,6,0.00991684,0
cbar|sbar|ubar|dbar|g|c,6,0.00979409,0
cbar|ubar|dbar|d|u|s|c,7,0.00970036,0
cbar|ubar|g|d|u|c,6,0.00965574,0
sbar|dbar|g|d|u|s|c,7,0.00961321,0
ubar|dbar|g|u|s|c,6,0.00957739,0
cbar|dbar|g|d|u|c,6,0.00955809,0
cbar|sbar|ubar|g|d|u|s,7,0.00943581,0
cbar|ubar|dbar|g|u|s,6,0.00941913,0
cbar|sbar|g|d|u|s|c,7,0.00940438,0
sbar|ubar|g|d|u|s|c,7,0.00936857,0
cbar|sbar|ubar|g|d|s|c,7,0.00934223,0
cbar|sbar|dbar|g|d|u|s,7,0.00932699,0
cbar|ubar|dbar|g|s|c,6,0.00931712,0
sbar|ubar|dbar|g|d|u|s,7,0.00924759,0
cbar|sbar|dbar|g|d|s|c,7,0.00918596,0
sbar|dbar|g|u|s|c,6,0.00916942,0
ubar|dbar|g|d|u|c,6,0.00914736,0
cbar|dbar|g|u|c,5,0.00912177,0
cbar|ubar|dbar|g|d|u,6,0.00900382,0
cbar|sbar|ubar|dbar|u|c,6,0.00897267,0
cbar|ubar|dbar|g|d|c,6,0.00893495,0
cbar|sbar|dbar|g|u|s,6,0.00884516,0
sbar|ubar|dbar|g|d|s|c,7,0.00882205,0
cbar|sbar|dbar|g|s|c,6,0.00875522,0
cbar|ubar|g|u|c,5,0.00874895,0
sbar|dbar|g|d|u|c,6,0.00873951,0
cbar|sbar|ubar|dbar|g|d|s,7,0.00870162,0
cbar|sbar|ubar|u|s|c,6,0.00869471,0
cbar|ubar|dbar|u|s|c,6,0.00865710,0
sbar|ubar|dbar|g|u|s,6,0.00865554,0
ubar|dbar|g|u|c,5,0.00860082,0
cbar|sbar|g|u|s|c,6,0.00860032,0
cbar|sbar|ubar|g|u|s,6,0.00848350,0
sbar|ubar|g|u|s|c,6,0.00845430,0
sbar|dbar|g|u|c,5,0.00844689,0
cbar|sbar|ubar|g|s|c,6,0.00844101,0
cbar|sbar|dbar|g|d|u,6,0.00842998,0
cbar|ubar|dbar|g|u,5,0.00841925,0
cbar|ubar|d|u|s|c,6,0.00841799,0
cbar|ubar|dbar|g|c,5,0.00840147,0
cbar|sbar|dbar|g|d|c,6,0.00837318,0
sbar|ubar|dbar|g|s|c,6,0.00828109,0
cbar|sbar|ubar|d|u|c,6,0.00826480,0
cbar|sbar|dbar|d|u|s|c,7,0.00826283,0
sbar|ubar|dbar|g|d|u,6,0.00825178,0
sbar|ubar|dbar|d|u|s|c,7,0.00824632,0
cbar|sbar|ubar|dbar|d|u|s,7,0.00821848,0
cbar|sbar|g|d|u|c,6,0.00821475,0
cbar|ubar|dbar|d|u|c,6,0.00817131,0
dbar|g|d|u|s|c,6,0.00814649,0
cbar|sbar|ubar|g|d|u,6,0.00812407,0
cbar|sbar|ubar|dbar|g|s,6,0.00812263,0
cbar|sbar|ubar|g|d|c,6,0.00811472,0
cbar|ubar|g|d|s|c,6,0.00810651,0
cbar|sbar|dbar|g|u,5,0.00809932,0
cbar|ubar|g|d|u|s,6,0.00809511,0
cbar|sbar|dbar|g|c,5,0.00809361,0
sbar|ubar|g|d|u|c,6,0.00808014,0
cbar|g|d|u|s|c,6,0.00804829,0
ubar|g|d|u|s|c,6,0.00799471,0
sbar|ubar|dbar|g|d|c,6,0.00791047,0
cbar|dbar|g|d|u|s,6,0.00789342,0
cbar|dbar|g|d|s|c,6,0.00785737,0
sbar|ubar|dbar|g|u,5,0.00781091,0
ubar|dbar|g|d|u|s,6,0.00779625,0
dbar|g|u|s|c,5,0.00777877,0
cbar|sbar|ubar|dbar|g|d,6,0.00776673,0
cbar|sbar|ubar|dbar|d|s|c,7,0.00776510,0
cbar|sbar|g|u|c,5,0.00756187,0
sbar|ubar|dbar|g|c,5,0.00752068,0
cbar|dbar|g|s|c,5,0.00750271,0
cbar|dbar|g|u|s,5,0.00748766,0
ubar|dbar|g|d|s|c,6,0.00747569,0
cbar|sbar|dbar|u|s|c,6,0.00747348,0
sbar|dbar|g|d|u|s,6,0.00741833,0
dbar|g|d|u|c,5,0.00741161,0
cbar|ubar|dbar|g|d|s,6,0.00738842,0
cbar|sbar|ubar|g|c,5,0.00736468,0
sbar|ubar|dbar|u|s|c,6,0.00734676,0
cbar|sbar|ubar|dbar|g,5,0.00733891,0
cbar|sbar|ubar|g|u,5,0.00732294,0
cbar|g|u|s|c,5,0.00732031,0
sbar|ubar|g|u|c,5,0.00731704,0
cbar|ubar|g|s|c,5,0.00728136,0
cbar|sbar|ubar|dbar|u|s,6,0.00728087,0
ubar|dbar|g|u|s,5,0.00728028,0
cbar|ubar|dbar|u|c,5,0.00727922,0
cbar|ubar|u|s|c,5,0.00723423,0
cbar|ubar|g|u|s,5,0.00721888,0
dbar|g|u|c,4,0.00719507,0
cbar|dbar|g|d|c,5,0.00718341,0
ubar|g|u|s|c,5,0.00715651,0
sbar|dbar|g|u|s,5,0.00715627,0
cbar|sbar|ubar|u|c,5,0.00715614,0
cbar|dbar|g|d|u,5,0.00713523,0
sbar|dbar|g|d|s|c,6,0.00710984,0
cbar|ubar|g|d|c,5,0.00701782,0
ubar|dbar|g|s|c,5,0.00701080,0
cbar|g|d|u|c,5,0.00699748,0
cbar|sbar|dbar|d|u|c,6,0.00698781,0
cbar|dbar|g|c,4,0.00697992,0
ubar|dbar|g|d|u,5,0.00693927,0
cbar|ubar|g|d|u,5,0.00692220,0
sbar|dbar|g|s|c,5,0.00689886,0
cbar|ubar|dbar|g|s,5,0.00688550,0
cbar|dbar|g|u,4,0.00688065,0
cbar|sbar|ubar|dbar|s|c,6,0.00687859,0
sbar|ubar|dbar|d|u|c,6,0.00687251,0
cbar|ubar|d|u|c,5,0.00686707,0
sbar|ubar|g|d|u|s,6,0.00686300,0
cbar|sbar|dbar|g|d|s,6,0.00685657,0
ubar|g|d|u|c,5,0.00684511,0
cbar|sbar|ubar|d|u|s,6,0.00683191,0
cbar|sbar|ubar|dbar|d|u,6,0.00682135,0
sbar|dbar|g|d|u,5,0.00681539,0
sbar|g|d|u|s|c,6,0.00674965,0
cbar|sbar|g|d|s|c,6,0.00670752,0
sbar|ubar|dbar|g|d|s,6,0.00670743,0
