ep_CC_18x275_middle_nnlo_as0_116_new_thexp  1   88  
1	DIS_CCE	0.00678	110.0	0.819	0.899734	0.0
2	DIS_CCE	0.00958	110.0	0.58	0.754611	0.0
3	DIS_CCE	0.0135	110.0	0.41	0.582152	0.0
4	DIS_CCE	0.0191	110.0	0.291	0.384562	0.0
5	DIS_CCE	0.027	110.0	0.206	0.309714	0.0
6	DIS_CCE	0.0381	110.0	0.146	0.174131	0.0
7	DIS_CCE	0.0539	110.0	0.103	0.132196	0.0
8	DIS_CCE	0.0761	110.0	0.073	0.086486	0.0
9	DIS_CCE	0.108	110.0	0.0517	0.0537053	0.0
10	DIS_CCE	0.152	110.0	0.0366	0.0339185	0.0
11	DIS_CCE	0.215	110.0	0.0259	0.0218169	0.0
12	DIS_CCE	0.303	110.0	0.0183	0.0130416	0.0
13	DIS_CCE	0.428	110.0	0.013	0.00573669	0.0
14	DIS_CCE	0.605	110.0	0.00919	0.00101624	0.0
15	DIS_CCE	0.854	110.0	0.00651	2.2482e-05	0.0
16	DIS_CCE	0.00958	130.0	0.685	0.697635	0.0
17	DIS_CCE	0.0135	130.0	0.485	0.551997	0.0
18	DIS_CCE	0.0191	130.0	0.343	0.398026	0.0
19	DIS_CCE	0.027	130.0	0.243	0.271366	0.0
20	DIS_CCE	0.0381	130.0	0.172	0.184382	0.0
21	DIS_CCE	0.0539	130.0	0.122	0.124471	0.0
22	DIS_CCE	0.0761	130.0	0.0863	0.0823553	0.0
23	DIS_CCE	0.108	130.0	0.0611	0.054504	0.0
24	DIS_CCE	0.152	130.0	0.0432	0.0351173	0.0
25	DIS_CCE	0.215	130.0	0.0306	0.0211143	0.0
26	DIS_CCE	0.303	130.0	0.0217	0.0118562	0.0
27	DIS_CCE	0.428	130.0	0.0153	0.00548957	0.0
28	DIS_CCE	0.605	130.0	0.0109	0.0010919	0.0
29	DIS_CCE	0.854	130.0	0.00769	1.01014e-05	0.0
30	DIS_CCE	0.0135	200.0	0.746	0.450505	0.0
31	DIS_CCE	0.0191	200.0	0.528	0.329627	0.0
32	DIS_CCE	0.027	200.0	0.374	0.27183	0.0
33	DIS_CCE	0.0381	200.0	0.265	0.179775	0.0
34	DIS_CCE	0.0539	200.0	0.187	0.123044	0.0
35	DIS_CCE	0.0761	200.0	0.133	0.0808512	0.0
36	DIS_CCE	0.108	200.0	0.094	0.0555141	0.0
37	DIS_CCE	0.152	200.0	0.0665	0.0349873	0.0
38	DIS_CCE	0.215	200.0	0.0471	0.0220333	0.0
39	DIS_CCE	0.303	200.0	0.0333	0.0114952	0.0
40	DIS_CCE	0.428	200.0	0.0236	0.00503771	0.0
41	DIS_CCE	0.605	200.0	0.0167	0.00101236	0.0
42	DIS_CCE	0.854	200.0	0.0118	9.76518e-06	0.0
