ep_NC_10x275_middle_nnlo_as0_116_new_thexp  1   181
84	DIS_NCP	0.0325	8.15	0.0228	0.425392	0.0
85	DIS_NCP	0.0325	12.9	0.0362	0.448982	0.0
86	DIS_NCP	0.0325	20.5	0.0574	0.499456	0.0
87	DIS_NCP	0.0325	32.5	0.0909	0.525022	0.0
88	DIS_NCP	0.0325	51.5	0.144	0.516217	0.0
89	DIS_NCP	0.0325	81.5	0.228	0.541667	0.0
90	DIS_NCP	0.0325	129.0	0.362	0.548489	0.0
91	DIS_NCP	0.0325	205.0	0.574	0.559056	0.0
92	DIS_NCP	0.0515	1.29	0.00228	0.334231	0.0
93	DIS_NCP	0.0515	2.05	0.00362	0.356658	0.0
94	DIS_NCP	0.0515	3.25	0.00574	0.370811	0.0
95	DIS_NCP	0.0515	5.15	0.00909	0.398021	0.0
96	DIS_NCP	0.0515	8.15	0.0144	0.417794	0.0
97	DIS_NCP	0.0515	12.9	0.0228	0.42161	0.0
98	DIS_NCP	0.0515	20.5	0.0362	0.434403	0.0
99	DIS_NCP	0.0515	32.5	0.0574	0.463472	0.0
100	DIS_NCP	0.0515	51.5	0.0909	0.446356	0.0
101	DIS_NCP	0.0515	81.5	0.144	0.474579	0.0
102	DIS_NCP	0.0515	129.0	0.228	0.476993	0.0
103	DIS_NCP	0.0515	205.0	0.362	0.497052	0.0
104	DIS_NCP	0.0515	325.0	0.574	0.488012	0.0
105	DIS_NCP	0.0815	2.05	0.00228	0.369428	0.0
106	DIS_NCP	0.0815	3.25	0.00362	0.352912	0.0
107	DIS_NCP	0.0815	5.15	0.00574	0.368536	0.0
108	DIS_NCP	0.0815	8.15	0.00909	0.396888	0.0
109	DIS_NCP	0.0815	12.9	0.0144	0.396602	0.0
110	DIS_NCP	0.0815	20.5	0.0228	0.393658	0.0
111	DIS_NCP	0.0815	32.5	0.0362	0.40281	0.0
112	DIS_NCP	0.0815	51.5	0.0574	0.416657	0.0
113	DIS_NCP	0.0815	81.5	0.0909	0.42247	0.0
114	DIS_NCP	0.0815	129.0	0.144	0.424359	0.0
115	DIS_NCP	0.0815	205.0	0.228	0.422903	0.0
116	DIS_NCP	0.0815	325.0	0.362	0.433628	0.0
117	DIS_NCP	0.0815	515.0	0.574	0.433683	0.0
118	DIS_NCP	0.129	3.25	0.00228	0.371886	0.0
119	DIS_NCP	0.129	5.15	0.00362	0.370312	0.0
120	DIS_NCP	0.129	8.15	0.00574	0.366752	0.0
121	DIS_NCP	0.129	12.9	0.00909	0.364369	0.0
122	DIS_NCP	0.129	20.5	0.0144	0.372234	0.0
123	DIS_NCP	0.129	32.5	0.0228	0.367658	0.0
124	DIS_NCP	0.129	51.5	0.0362	0.372636	0.0
125	DIS_NCP	0.129	81.5	0.0574	0.372349	0.0
126	DIS_NCP	0.129	129.0	0.0909	0.373693	0.0
127	DIS_NCP	0.129	205.0	0.144	0.361587	0.0
128	DIS_NCP	0.129	325.0	0.228	0.365051	0.0
129	DIS_NCP	0.129	515.0	0.362	0.375436	0.0
130	DIS_NCP	0.129	815.0	0.574	0.365395	0.0
131	DIS_NCP	0.205	5.15	0.00228	0.32682	0.0
132	DIS_NCP	0.205	8.15	0.00362	0.338275	0.0
133	DIS_NCP	0.205	12.9	0.00574	0.34029	0.0
134	DIS_NCP	0.205	20.5	0.00909	0.334473	0.0
135	DIS_NCP	0.205	32.5	0.0144	0.31349	0.0
136	DIS_NCP	0.205	51.5	0.0228	0.318138	0.0
137	DIS_NCP	0.205	81.5	0.0362	0.312242	0.0
138	DIS_NCP	0.205	129.0	0.0574	0.304411	0.0
139	DIS_NCP	0.205	205.0	0.0909	0.293923	0.0
140	DIS_NCP	0.205	325.0	0.144	0.295315	0.0
141	DIS_NCP	0.205	515.0	0.228	0.293443	0.0
142	DIS_NCP	0.205	815.0	0.362	0.293392	0.0
143	DIS_NCP	0.205	1290.0	0.574	0.309176	0.0
144	DIS_NCP	0.325	8.15	0.00228	0.290449	0.0
145	DIS_NCP	0.325	12.9	0.00362	0.259556	0.0
146	DIS_NCP	0.325	20.5	0.00574	0.245001	0.0
147	DIS_NCP	0.325	32.5	0.00909	0.223936	0.0
148	DIS_NCP	0.325	51.5	0.0144	0.227726	0.0
149	DIS_NCP	0.325	81.5	0.0228	0.222035	0.0
150	DIS_NCP	0.325	129.0	0.0362	0.217794	0.0
151	DIS_NCP	0.325	205.0	0.0574	0.204664	0.0
152	DIS_NCP	0.325	325.0	0.0909	0.198453	0.0
153	DIS_NCP	0.325	515.0	0.144	0.192625	0.0
154	DIS_NCP	0.325	815.0	0.228	0.189408	0.0
155	DIS_NCP	0.325	1290.0	0.362	0.198239	0.0
156	DIS_NCP	0.325	2050.0	0.574	0.207426	0.0
157	DIS_NCP	0.515	12.9	0.00228	0.124417	0.0
158	DIS_NCP	0.515	20.5	0.00362	0.115122	0.0
159	DIS_NCP	0.515	32.5	0.00574	0.104932	0.0
160	DIS_NCP	0.515	51.5	0.00909	0.0976897	0.0
161	DIS_NCP	0.515	81.5	0.0144	0.0899705	0.0
162	DIS_NCP	0.515	129.0	0.0228	0.0827053	0.0
163	DIS_NCP	0.515	205.0	0.0362	0.0790297	0.0
164	DIS_NCP	0.515	325.0	0.0574	0.0722506	0.0
165	DIS_NCP	0.515	515.0	0.0909	0.0692252	0.0
166	DIS_NCP	0.515	815.0	0.144	0.0669045	0.0
167	DIS_NCP	0.515	1290.0	0.228	0.0637607	0.0
168	DIS_NCP	0.515	2050.0	0.362	0.0668117	0.0
169	DIS_NCP	0.515	3250.0	0.574	0.072051	0.0
170	DIS_NCP	0.815	20.5	0.00228	0.00318856	0.0
171	DIS_NCP	0.815	32.5	0.00362	0.0024769	0.0
172	DIS_NCP	0.815	51.5	0.00574	0.00228992	0.0
173	DIS_NCP	0.815	81.5	0.00909	0.00194737	0.0
174	DIS_NCP	0.815	129.0	0.0144	0.00171485	0.0
175	DIS_NCP	0.815	205.0	0.0228	0.00145223	0.0
176	DIS_NCP	0.815	325.0	0.0362	0.00134027	0.0
177	DIS_NCP	0.815	515.0	0.0574	0.00115381	0.0
178	DIS_NCP	0.815	815.0	0.0909	0.00103794	0.0
179	DIS_NCP	0.815	1290.0	0.144	0.000975465	0.0
180	DIS_NCP	0.815	2050.0	0.228	0.000884945	0.0
181	DIS_NCP	0.815	3250.0	0.362	0.000888753	0.0
