ep_NC_5x100_middle_nnlo_as0_116_new_thexp	1	142
1	DIS_NCP	0.000515	0.515	0.5	108121000000.0	0.0	0.0	0.0
2	DIS_NCP	0.000815	0.515	0.315	114283000000.0	0.0	0.0	0.0
3	DIS_NCP	0.000815	0.815	0.5	123915000000.0	0.0	0.0	0.0
4	DIS_NCP	0.00129	0.515	0.199	112989000000.0	0.0	0.0	0.0
5	DIS_NCP	0.00129	0.815	0.315	127684000000.0	0.0	0.0	0.0
6	DIS_NCP	0.00129	1.29	0.5	0.40575	0.0	0.0	0.0
7	DIS_NCP	0.00205	0.515	0.126	114068000000.0	0.0	0.0	0.0
8	DIS_NCP	0.00205	0.815	0.199	124079000000.0	0.0	0.0	0.0
9	DIS_NCP	0.00205	1.29	0.315	0.38323	0.0	0.0	0.0
10	DIS_NCP	0.00205	2.05	0.5	0.454044	0.0	0.0	0.0
11	DIS_NCP	0.00325	0.515	0.0792	112871000000.0	0.0	0.0	0.0
12	DIS_NCP	0.00325	0.815	0.126	124219000000.0	0.0	0.0	0.0
13	DIS_NCP	0.00325	1.29	0.199	0.372998	0.0	0.0	0.0
14	DIS_NCP	0.00325	2.05	0.315	0.438571	0.0	0.0	0.0
15	DIS_NCP	0.00325	3.25	0.5	0.524581	0.0	0.0	0.0
16	DIS_NCP	0.00515	0.515	0.05	111812000000.0	0.0	0.0	0.0
17	DIS_NCP	0.00515	0.815	0.0792	121119000000.0	0.0	0.0	0.0
18	DIS_NCP	0.00515	1.29	0.126	0.352478	0.0	0.0	0.0
19	DIS_NCP	0.00515	2.05	0.199	0.434504	0.0	0.0	0.0
20	DIS_NCP	0.00515	3.25	0.315	0.493684	0.0	0.0	0.0
21	DIS_NCP	0.00515	5.15	0.5	0.560242	0.0	0.0	0.0
22	DIS_NCP	0.00815	0.515	0.0315	109868000000.0	0.0	0.0	0.0
23	DIS_NCP	0.00815	0.815	0.05	124166000000.0	0.0	0.0	0.0
24	DIS_NCP	0.00815	1.29	0.0792	0.351265	0.0	0.0	0.0
25	DIS_NCP	0.00815	2.05	0.126	0.403876	0.0	0.0	0.0
26	DIS_NCP	0.00815	3.25	0.199	0.4708	0.0	0.0	0.0
27	DIS_NCP	0.00815	5.15	0.315	0.536419	0.0	0.0	0.0
28	DIS_NCP	0.00815	8.15	0.5	0.588748	0.0	0.0	0.0
29	DIS_NCP	0.0129	0.515	0.0199	108835000000.0	0.0	0.0	0.0
30	DIS_NCP	0.0129	0.815	0.0315	123020000000.0	0.0	0.0	0.0
31	DIS_NCP	0.0129	1.29	0.05	0.359496	0.0	0.0	0.0
32	DIS_NCP	0.0129	2.05	0.0792	0.390162	0.0	0.0	0.0
33	DIS_NCP	0.0129	3.25	0.126	0.452844	0.0	0.0	0.0
34	DIS_NCP	0.0129	5.15	0.199	0.51069	0.0	0.0	0.0
35	DIS_NCP	0.0129	8.15	0.315	0.538495	0.0	0.0	0.0
36	DIS_NCP	0.0129	12.9	0.5	0.569812	0.0	0.0	0.0
37	DIS_NCP	0.0205	0.515	0.0126	109706000000.0	0.0	0.0	0.0
38	DIS_NCP	0.0205	0.815	0.0199	123541000000.0	0.0	0.0	0.0
39	DIS_NCP	0.0205	1.29	0.0315	0.362346	0.0	0.0	0.0
40	DIS_NCP	0.0205	2.05	0.05	0.398596	0.0	0.0	0.0
41	DIS_NCP	0.0205	3.25	0.0792	0.452682	0.0	0.0	0.0
42	DIS_NCP	0.0205	5.15	0.126	0.473849	0.0	0.0	0.0
43	DIS_NCP	0.0205	8.15	0.199	0.51134	0.0	0.0	0.0
44	DIS_NCP	0.0205	12.9	0.315	0.524924	0.0	0.0	0.0
