!
! Statistical correlation matrix for rapidity bin 0.5 < |y| < 1.0
!
&StatCorr
  Name1 = 'CMS inclusive jets 8 TeV, 0.5 < |y| < 1.0'
  Name2 = 'CMS inclusive jets 8 TeV, 0.5 < |y| < 1.0'

  NIdColumns1 = 2
  NIdColumns2 = 2

  IdColumns1 = 'ylow', 'ptlow'
  IdColumns2 = 'ylow', 'ptlow'

  NCorr = 1296

  MatrixType = 'Statistical correlations'
&End
  0.5   74  0.5   74          1
  0.5   74  0.5   84      0.651
  0.5   74  0.5   97   -0.03475
  0.5   74  0.5  114    -0.2404
  0.5   74  0.5  133   -0.07682
  0.5   74  0.5  153     0.1199
  0.5   74  0.5  174    0.03158
  0.5   74  0.5  196  -0.008016
  0.5   74  0.5  220   -0.01778
  0.5   74  0.5  245  -0.003528
  0.5   74  0.5  272  5.219e-05
  0.5   74  0.5  300  0.0004326
  0.5   74  0.5  330  0.0001206
  0.5   74  0.5  362  2.073e-05
  0.5   74  0.5  395  4.225e-06
  0.5   74  0.5  430  3.348e-07
  0.5   74  0.5  468  2.452e-08
  0.5   74  0.5  507  1.015e-08
  0.5   74  0.5  548  2.279e-09
  0.5   74  0.5  592  4.764e-10
  0.5   74  0.5  638   6.71e-11
  0.5   74  0.5  686  7.818e-12
  0.5   74  0.5  737  7.525e-13
  0.5   74  0.5  790  6.294e-14
  0.5   74  0.5  846  4.684e-15
  0.5   74  0.5  905  3.007e-16
  0.5   74  0.5  967   1.83e-17
  0.5   74  0.5 1032  9.371e-19
  0.5   74  0.5 1101  4.433e-20
  0.5   74  0.5 1172  1.971e-21
  0.5   74  0.5 1248  6.942e-23
  0.5   74  0.5 1327  2.283e-24
  0.5   74  0.5 1410  7.099e-26
  0.5   74  0.5 1497  1.621e-27
  0.5   74  0.5 1588  1.134e-29
  0.5   74  0.5 1784  2.381e-34
  0.5   74  0.5 2116  5.075e-39

  0.5   84  0.5   74      0.651
  0.5   84  0.5   84          1
  0.5   84  0.5   97     0.5576
  0.5   84  0.5  114    -0.1709
  0.5   84  0.5  133    -0.4417
  0.5   84  0.5  153    0.05845
  0.5   84  0.5  174     0.0668
  0.5   84  0.5  196   0.008796
  0.5   84  0.5  220   -0.01329
  0.5   84  0.5  245   -0.00677
  0.5   84  0.5  272  -0.001726
  0.5   84  0.5  300 -0.0003198
  0.5   84  0.5  330  1.282e-06
  0.5   84  0.5  362  1.765e-06
  0.5   84  0.5  395 -2.024e-06
  0.5   84  0.5  430 -9.077e-07
  0.5   84  0.5  468 -2.009e-07
  0.5   84  0.5  507 -8.629e-08
  0.5   84  0.5  548  -8.09e-09
  0.5   84  0.5  592 -2.781e-10
  0.5   84  0.5  638  6.807e-11
  0.5   84  0.5  686  1.556e-11
  0.5   84  0.5  737  2.006e-12
  0.5   84  0.5  790  2.031e-13
  0.5   84  0.5  846  1.742e-14
  0.5   84  0.5  905  1.267e-15
  0.5   84  0.5  967  8.426e-17
  0.5   84  0.5 1032  4.766e-18
  0.5   84  0.5 1101  2.432e-19
  0.5   84  0.5 1172  1.172e-20
  0.5   84  0.5 1248   4.46e-22
  0.5   84  0.5 1327  1.577e-23
  0.5   84  0.5 1410  5.231e-25
  0.5   84  0.5 1497  1.266e-26
  0.5   84  0.5 1588  9.429e-29
  0.5   84  0.5 1784  2.234e-33
  0.5   84  0.5 2116  5.945e-38

  0.5   97  0.5   74   -0.03475
  0.5   97  0.5   84     0.5576
  0.5   97  0.5   97          1
  0.5   97  0.5  114     0.5361
  0.5   97  0.5  133    -0.3635
  0.5   97  0.5  153    -0.3553
  0.5   97  0.5  174    0.01907
  0.5   97  0.5  196    0.05996
  0.5   97  0.5  220    0.04476
  0.5   97  0.5  245  -0.006456
  0.5   97  0.5  272  -0.007896
  0.5   97  0.5  300  -0.004524
  0.5   97  0.5  330 -0.0008916
  0.5   97  0.5  362 -0.0001508
  0.5   97  0.5  395 -4.252e-05
  0.5   97  0.5  430  -6.91e-06
  0.5   97  0.5  468 -1.132e-06
  0.5   97  0.5  507 -4.718e-07
  0.5   97  0.5  548  -5.07e-08
  0.5   97  0.5  592 -3.526e-09
  0.5   97  0.5  638  8.316e-11
  0.5   97  0.5  686  5.703e-11
  0.5   97  0.5  737   9.34e-12
  0.5   97  0.5  790  1.112e-12
  0.5   97  0.5  846   1.09e-13
  0.5   97  0.5  905  8.956e-15
  0.5   97  0.5  967  6.552e-16
  0.5   97  0.5 1032  4.111e-17
  0.5   97  0.5 1101  2.288e-18
  0.5   97  0.5 1172  1.204e-19
  0.5   97  0.5 1248  4.994e-21
  0.5   97  0.5 1327   1.91e-22
  0.5   97  0.5 1410  6.772e-24
  0.5   97  0.5 1497  1.743e-25
  0.5   97  0.5 1588  1.393e-27
  0.5   97  0.5 1784  3.946e-32
  0.5   97  0.5 2116  1.488e-36

  0.5  114  0.5   74    -0.2404
  0.5  114  0.5   84    -0.1709
  0.5  114  0.5   97     0.5361
  0.5  114  0.5  114          1
  0.5  114  0.5  133     0.2956
  0.5  114  0.5  153    -0.6147
  0.5  114  0.5  174    -0.1001
  0.5  114  0.5  196    0.07716
  0.5  114  0.5  220     0.1006
  0.5  114  0.5  245   0.001316
  0.5  114  0.5  272    -0.0112
  0.5  114  0.5  300   -0.00763
  0.5  114  0.5  330  -0.001497
  0.5  114  0.5  362 -0.0002056
  0.5  114  0.5  395 -3.737e-05
  0.5  114  0.5  430 -4.196e-06
  0.5  114  0.5  468 -7.974e-07
  0.5  114  0.5  507 -4.516e-07
  0.5  114  0.5  548 -5.882e-08
  0.5  114  0.5  592 -2.778e-09
  0.5  114  0.5  638  9.393e-10
  0.5  114  0.5  686   2.91e-10
  0.5  114  0.5  737  5.091e-11
  0.5  114  0.5  790  6.931e-12
  0.5  114  0.5  846  7.796e-13
  0.5  114  0.5  905   7.29e-14
  0.5  114  0.5  967  5.952e-15
  0.5  114  0.5 1032    4.2e-16
  0.5  114  0.5 1101  2.594e-17
  0.5  114  0.5 1172  1.508e-18
  0.5  114  0.5 1248  6.878e-20
  0.5  114  0.5 1327  2.861e-21
  0.5  114  0.5 1410  1.089e-22
  0.5  114  0.5 1497  3.012e-24
  0.5  114  0.5 1588  2.652e-26
  0.5  114  0.5 1784  1.019e-30
  0.5  114  0.5 2116  6.421e-35

  0.5  133  0.5   74   -0.07682
  0.5  133  0.5   84    -0.4417
  0.5  133  0.5   97    -0.3635
  0.5  133  0.5  114     0.2956
  0.5  133  0.5  133          1
  0.5  133  0.5  153     0.1025
  0.5  133  0.5  174    -0.2584
  0.5  133  0.5  196    -0.1027
  0.5  133  0.5  220    0.09937
  0.5  133  0.5  245    0.06717
  0.5  133  0.5  272    0.00149
  0.5  133  0.5  300   -0.01538
  0.5  133  0.5  330  -0.004578
  0.5  133  0.5  362 -0.0002484
  0.5  133  0.5  395  0.0004001
  0.5  133  0.5  430   0.000156
  0.5  133  0.5  468  3.374e-05
  0.5  133  0.5  507  1.489e-05
  0.5  133  0.5  548  1.629e-06
  0.5  133  0.5  592  1.619e-07
  0.5  133  0.5  638  1.976e-08
  0.5  133  0.5  686  4.083e-09
  0.5  133  0.5  737  8.071e-10
  0.5  133  0.5  790  1.305e-10
  0.5  133  0.5  846  1.711e-11
  0.5  133  0.5  905  1.834e-12
  0.5  133  0.5  967  1.688e-13
  0.5  133  0.5 1032  1.347e-14
  0.5  133  0.5 1101   9.27e-16
  0.5  133  0.5 1172  5.933e-17
  0.5  133  0.5 1248  2.957e-18
  0.5  133  0.5 1327  1.331e-19
  0.5  133  0.5 1410  5.456e-21
  0.5  133  0.5 1497   1.65e-22
  0.5  133  0.5 1588  1.676e-24
  0.5  133  0.5 1784  9.921e-29
  0.5  133  0.5 2116  1.037e-32

  0.5  153  0.5   74     0.1199
  0.5  153  0.5   84    0.05845
  0.5  153  0.5   97    -0.3553
  0.5  153  0.5  114    -0.6147
  0.5  153  0.5  133     0.1025
  0.5  153  0.5  153          1
  0.5  153  0.5  174     0.3417
  0.5  153  0.5  196     -0.248
  0.5  153  0.5  220    -0.3345
  0.5  153  0.5  245    0.09253
  0.5  153  0.5  272    0.06355
  0.5  153  0.5  300   0.004032
  0.5  153  0.5  330  -0.008821
  0.5  153  0.5  362  -0.002717
  0.5  153  0.5  395 -0.0003933
  0.5  153  0.5  430  0.0001215
  0.5  153  0.5  468  4.773e-05
  0.5  153  0.5  507  2.419e-05
  0.5  153  0.5  548   2.08e-06
  0.5  153  0.5  592 -1.551e-09
  0.5  153  0.5  638 -8.601e-09
  0.5  153  0.5  686  5.835e-09
  0.5  153  0.5  737  2.435e-09
  0.5  153  0.5  790  5.382e-10
  0.5  153  0.5  846  8.612e-11
  0.5  153  0.5  905  1.088e-11
  0.5  153  0.5  967  1.155e-12
  0.5  153  0.5 1032  1.055e-13
  0.5  153  0.5 1101  8.127e-15
  0.5  153  0.5 1172   5.71e-16
  0.5  153  0.5 1248  3.105e-17
  0.5  153  0.5 1327  1.524e-18
  0.5  153  0.5 1410  6.875e-20
  0.5  153  0.5 1497  2.376e-21
  0.5  153  0.5 1588  2.992e-23
  0.5  153  0.5 1784  2.861e-27
  0.5  153  0.5 2116   4.46e-31

  0.5  174  0.5   74    0.03158
  0.5  174  0.5   84     0.0668
  0.5  174  0.5   97    0.01907
  0.5  174  0.5  114    -0.1001
  0.5  174  0.5  133    -0.2584
  0.5  174  0.5  153     0.3417
  0.5  174  0.5  174          1
  0.5  174  0.5  196      0.453
  0.5  174  0.5  220    -0.4242
  0.5  174  0.5  245    -0.3183
  0.5  174  0.5  272    0.03898
  0.5  174  0.5  300     0.1111
  0.5  174  0.5  330    0.02081
  0.5  174  0.5  362  -0.004616
  0.5  174  0.5  395  -0.006244
  0.5  174  0.5  430  -0.001839
  0.5  174  0.5  468 -0.0003769
  0.5  174  0.5  507 -0.0001816
  0.5  174  0.5  548 -2.593e-05
  0.5  174  0.5  592 -3.759e-06
  0.5  174  0.5  638 -4.071e-07
  0.5  174  0.5  686 -2.356e-08
  0.5  174  0.5  737  4.425e-09
  0.5  174  0.5  790  1.889e-09
  0.5  174  0.5  846  4.035e-10
  0.5  174  0.5  905  6.278e-11
  0.5  174  0.5  967  7.834e-12
  0.5  174  0.5 1032  8.169e-13
  0.5  174  0.5 1101  6.979e-14
  0.5  174  0.5 1172  5.334e-15
  0.5  174  0.5 1248  3.163e-16
  0.5  174  0.5 1327  1.715e-17
  0.5  174  0.5 1410  8.759e-19
  0.5  174  0.5 1497  3.594e-20
  0.5  174  0.5 1588  5.721e-22
  0.5  174  0.5 1784  7.908e-26
  0.5  174  0.5 2116   1.62e-29

  0.5  196  0.5   74  -0.008016
  0.5  196  0.5   84   0.008796
  0.5  196  0.5   97    0.05996
  0.5  196  0.5  114    0.07716
  0.5  196  0.5  133    -0.1027
  0.5  196  0.5  153     -0.248
  0.5  196  0.5  174      0.453
  0.5  196  0.5  196          1
  0.5  196  0.5  220     0.3461
  0.5  196  0.5  245    -0.6433
  0.5  196  0.5  272    -0.1164
  0.5  196  0.5  300     0.1552
  0.5  196  0.5  330    0.06008
  0.5  196  0.5  362  0.0007109
  0.5  196  0.5  395  -0.009688
  0.5  196  0.5  430    -0.0036
  0.5  196  0.5  468 -0.0007485
  0.5  196  0.5  507 -0.0002899
  0.5  196  0.5  548 -2.288e-05
  0.5  196  0.5  592 -1.819e-06
  0.5  196  0.5  638 -5.312e-07
  0.5  196  0.5  686 -1.321e-07
  0.5  196  0.5  737 -1.167e-08
  0.5  196  0.5  790  2.585e-09
  0.5  196  0.5  846  1.207e-09
  0.5  196  0.5  905    2.6e-10
  0.5  196  0.5  967  3.941e-11
  0.5  196  0.5 1032  4.712e-12
  0.5  196  0.5 1101  4.472e-13
  0.5  196  0.5 1172  3.758e-14
  0.5  196  0.5 1248    2.5e-15
  0.5  196  0.5 1327   1.57e-16
  0.5  196  0.5 1410  9.607e-18
  0.5  196  0.5 1497  4.887e-19
  0.5  196  0.5 1588  9.838e-21
  0.5  196  0.5 1784   1.82e-24
  0.5  196  0.5 2116   4.69e-28

  0.5  220  0.5   74   -0.01778
  0.5  220  0.5   84   -0.01329
  0.5  220  0.5   97    0.04476
  0.5  220  0.5  114     0.1006
  0.5  220  0.5  133    0.09937
  0.5  220  0.5  153    -0.3345
  0.5  220  0.5  174    -0.4242
  0.5  220  0.5  196     0.3461
  0.5  220  0.5  220          1
  0.5  220  0.5  245    0.03447
  0.5  220  0.5  272    -0.2732
  0.5  220  0.5  300    -0.1235
  0.5  220  0.5  330    0.06755
  0.5  220  0.5  362    0.02817
  0.5  220  0.5  395  -0.002446
  0.5  220  0.5  430   -0.00539
  0.5  220  0.5  468  -0.001303
  0.5  220  0.5  507 -2.277e-05
  0.5  220  0.5  548  0.0001914
  0.5  220  0.5  592  4.306e-05
  0.5  220  0.5  638 -1.496e-06
  0.5  220  0.5  686 -2.231e-06
  0.5  220  0.5  737 -4.716e-07
