coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.01232821,1
cbar|sbar|ubar|dbar|d|u|s|c,8,0.01184348,1
cbar|sbar|ubar|dbar|g|u|s|c,8,0.01125329,1
cbar|sbar|ubar|dbar|g|d|u|c,8,0.01096922,0
cbar|ubar|dbar|g|d|u|s|c,8,0.01075475,0
cbar|sbar|ubar|dbar|u|s|c,7,0.01065500,0
cbar|sbar|ubar|g|d|u|s|c,8,0.01056817,0
cbar|sbar|ubar|dbar|d|u|c,7,0.01035961,0
cbar|sbar|ubar|d|u|s|c,7,0.01034458,0
cbar|ubar|dbar|d|u|s|c,7,0.01018573,0
cbar|sbar|ubar|dbar|g|u|c,7,0.00998905,0
cbar|ubar|dbar|g|u|s|c,7,0.00977164,0
cbar|sbar|ubar|g|u|s|c,7,0.00952298,0
cbar|ubar|dbar|g|d|u|c,7,0.00951333,0
cbar|sbar|ubar|g|d|u|c,7,0.00927567,0
cbar|sbar|ubar|dbar|u|c,6,0.00926589,0
cbar|sbar|ubar|u|s|c,6,0.00918584,0
cbar|ubar|g|d|u|s|c,7,0.00916654,0
cbar|ubar|dbar|u|s|c,6,0.00908906,0
cbar|sbar|dbar|g|d|u|s|c,8,0.00901853,0
cbar|sbar|ubar|d|u|c,6,0.00892720,0
cbar|ubar|d|u|s|c,6,0.00885867,0
cbar|ubar|dbar|d|u|c,6,0.00881943,0
cbar|ubar|dbar|g|u|c,6,0.00862498,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.00859678,0
sbar|ubar|dbar|g|d|u|s|c,8,0.00856435,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.00849914,0
cbar|sbar|ubar|g|u|c,6,0.00832524,0
cbar|sbar|dbar|d|u|s|c,7,0.00830838,0
cbar|ubar|g|u|s|c,6,0.00821317,0
cbar|sbar|dbar|g|u|s|c,7,0.00818393,0
cbar|ubar|g|d|u|c,6,0.00799162,0
sbar|ubar|dbar|d|u|s|c,7,0.00799057,0
cbar|sbar|dbar|g|d|u|c,7,0.00795278,0
cbar|sbar|ubar|dbar|d|u|s,7,0.00795038,0
cbar|sbar|ubar|u|c,5,0.00786322,0
cbar|ubar|dbar|u|c,5,0.00781753,0
cbar|sbar|ubar|dbar|d|s|c,7,0.00780723,0
cbar|ubar|u|s|c,5,0.00779174,0
cbar|sbar|ubar|dbar|g|s|c,7,0.00777913,0
cbar|dbar|g|d|u|s|c,7,0.00773834,0
sbar|ubar|dbar|g|u|s|c,7,0.00770821,0
cbar|sbar|ubar|dbar|g|u|s,7,0.00763857,0
cbar|sbar|ubar|dbar|g|d|c,7,0.00755891,0
cbar|ubar|d|u|c,5,0.00755887,0
sbar|ubar|dbar|g|d|u|c,7,0.00747448,0
cbar|sbar|ubar|dbar|g|d|u,7,0.00740626,0
cbar|sbar|g|d|u|s|c,7,0.00737874,0
cbar|ubar|dbar|g|d|s|c,7,0.00737275,0
cbar|sbar|dbar|u|s|c,6,0.00736023,0
ubar|dbar|g|d|u|s|c,7,0.00727110,0
cbar|sbar|dbar|g|u|c,6,0.00721295,0
cbar|ubar|dbar|g|d|u|s,7,0.00721108,0
cbar|sbar|ubar|g|d|s|c,7,0.00714239,0
cbar|ubar|g|u|c,5,0.00713301,0
cbar|sbar|dbar|d|u|c,6,0.00711776,0
sbar|ubar|dbar|u|s|c,6,0.00702086,0
cbar|dbar|g|u|s|c,6,0.00699556,0
sbar|ubar|g|d|u|s|c,7,0.00699045,0
cbar|sbar|ubar|g|d|u|s,7,0.00697657,0
cbar|sbar|ubar|dbar|u|s,6,0.00697626,0
cbar|dbar|d|u|s|c,6,0.00694391,0
cbar|sbar|d|u|s|c,6,0.00692974,0
cbar|sbar|ubar|dbar|s|c,6,0.00687602,0
cbar|sbar|ubar|dbar|g|c,6,0.00683602,0
cbar|dbar|g|d|u|c,6,0.00679017,0
sbar|ubar|dbar|d|u|c,6,0.00677582,0
cbar|sbar|ubar|dbar|d|u,6,0.00673262,0
sbar|ubar|dbar|g|u|c,6,0.00671310,0
cbar|sbar|ubar|d|u|s,6,0.00668896,0
sbar|ubar|d|u|s|c,6,0.00667781,0
