player,coalition_without,v_without,v_with,delta_v,is_outlier
u,cbar|sbar|ubar|dbar|d|s|c,0.00780723,0.01184348,0.00403625,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00795038,0.01184348,0.00389310,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00799057,0.01184348,0.00385291,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.00849914,0.01232821,0.00382907,0
u,cbar|sbar|ubar|dbar|s|c,0.00687602,0.01065500,0.00377897,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.00856435,0.01232821,0.00376386,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.00859678,0.01232821,0.00373143,0
u,cbar|sbar|ubar|d|s|c,0.00661399,0.01034458,0.00373059,0
u,cbar|sbar|ubar|dbar|d|c,0.00664448,0.01035961,0.00371512,0
u,cbar|ubar|dbar|d|s|c,0.00649891,0.01018573,0.00368682,0
c,cbar|sbar|ubar|dbar|u|s,0.00697626,0.01065500,0.00367874,0
cbar,sbar|ubar|d|u|s|c,0.00667781,0.01034458,0.00366677,0
c,cbar|sbar|ubar|d|u|s,0.00668896,0.01034458,0.00365562,0
cbar,sbar|ubar|dbar|u|s|c,0.00702086,0.01065500,0.00363413,0
c,cbar|sbar|ubar|dbar|d|u,0.00673262,0.01035961,0.00362698,0
c,cbar|sbar|ubar|dbar|g|u|s,0.00763857,0.01125329,0.00361471,0
c,cbar|ubar|dbar|d|u|s,0.00657804,0.01018573,0.00360769,0
c,cbar|sbar|ubar|g|d|u|s,0.00697657,0.01056817,0.00359159,0
cbar,sbar|ubar|dbar|d|u|c,0.00677582,0.01035961,0.00358379,0
cbar,sbar|ubar|g|d|u|s|c,0.00699045,0.01056817,0.00357771,0
cbar,ubar|dbar|d|u|s|c,0.00661302,0.01018573,0.00357271,0
c,cbar|sbar|ubar|dbar|g|d|u,0.00740626,0.01096922,0.00356296,0
cbar,sbar|ubar|dbar|g|u|s|c,0.00770821,0.01125329,0.00354508,0
c,cbar|ubar|dbar|g|d|u|s,0.00721108,0.01075475,0.00354366,0
ubar,cbar|sbar|dbar|d|u|s|c,0.00830838,0.01184348,0.00353510,0
cbar,sbar|ubar|dbar|g|d|u|c,0.00747448,0.01096922,0.00349474,0
cbar,ubar|dbar|g|d|u|s|c,0.00727110,0.01075475,0.00348365,0
u,cbar|sbar|ubar|dbar|g|s|c,0.00777913,0.01125329,0.00347416,0
u,cbar|sbar|ubar|s|c,0.00571252,0.00918584,0.00347332,0
u,cbar|sbar|ubar|dbar|c,0.00580804,0.00926589,0.00345785,0
cbar,sbar|ubar|u|s|c,0.00573785,0.00918584,0.00344799,0
c,cbar|sbar|ubar|u|s,0.00574458,0.00918584,0.00344126,0
u,cbar|ubar|dbar|s|c,0.00565952,0.00908906,0.00342954,0
u,cbar|sbar|ubar|g|d|s|c,0.00714239,0.01056817,0.00342577,0
ubar,cbar|sbar|d|u|s|c,0.00692974,0.01034458,0.00341484,0
c,cbar|sbar|ubar|dbar|u,0.00585326,0.00926589,0.00341263,0
u,cbar|sbar|ubar|dbar|g|d|c,0.00755891,0.01096922,0.00341031,0
u,cbar|sbar|ubar|d|c,0.00551774,0.00892720,0.00340947,0
cbar,sbar|ubar|d|u|c,0.00552956,0.00892720,0.00339764,0
c,cbar|ubar|dbar|u|s,0.00569573,0.00908906,0.00339333,0
c,cbar|sbar|ubar|d|u,0.00553770,0.00892720,0.00338951,0
cbar,ubar|d|u|s|c,0.00547211,0.00885867,0.00338656,0
u,cbar|ubar|dbar|g|d|s|c,0.00737275,0.01075475,0.00338200,0
u,cbar|ubar|d|s|c,0.00547751,0.00885867,0.00338116,0
c,cbar|sbar|ubar|g|u|s,0.00614575,0.00952298,0.00337723,0
c,cbar|ubar|d|u|s,0.00548846,0.00885867,0.00337021,0
u,cbar|ubar|dbar|d|c,0.00545374,0.00881943,0.00336569,0
cbar,sbar|ubar|dbar|u|c,0.00590088,0.00926589,0.00336501,0
cbar,sbar|ubar|g|u|s|c,0.00616405,0.00952298,0.00335893,0
cbar,ubar|dbar|u|s|c,0.00573513,0.00908906,0.00335393,0
c,cbar|sbar|ubar|dbar|g|u,0.00664045,0.00998905,0.00334860,0
c,cbar|ubar|dbar|d|u,0.00547786,0.00881943,0.00334157,0
c,cbar|ubar|dbar|g|u|s,0.00644233,0.00977164,0.00332930,0
c,cbar|sbar|ubar|g|d|u,0.00595019,0.00927567,0.00332548,0
ubar,cbar|sbar|dbar|g|d|u|s|c,0.00901853,0.01232821,0.00330968,0
cbar,sbar|ubar|g|d|u|c,0.00596707,0.00927567,0.00330859,0
c,cbar|ubar|g|d|u|s,0.00586036,0.00916654,0.00330618,0
cbar,ubar|dbar|d|u|c,0.00551585,0.00881943,0.00330358,0
cbar,ubar|g|d|u|s|c,0.00586904,0.00916654,0.00329751,0
ubar,cbar|sbar|dbar|u|s|c,0.00736023,0.01065500,0.00329477,0
c,cbar|ubar|dbar|g|d|u,0.00623578,0.00951333,0.00327755,0
cbar,sbar|ubar|dbar|g|u|c,0.00671310,0.00998905,0.00327596,0
u,sbar|ubar|dbar|d|s|c,0.00471999,0.00799057,0.00327058,0
u,cbar|sbar|ubar|dbar|d|s,0.00468380,0.00795038,0.00326658,0
cbar,ubar|dbar|g|u|s|c,0.00650676,0.00977164,0.00326487,0
ubar,cbar|sbar|dbar|d|u|c,0.00711776,0.01035961,0.00324185,0
ubar,cbar|dbar|d|u|s|c,0.00694391,0.01018573,0.00324182,0
u,cbar|sbar|dbar|d|s|c,0.00507492,0.00830838,0.00323347,0
c,cbar|sbar|dbar|d|u|s,0.00508224,0.00830838,0.00322614,0
cbar,ubar|dbar|g|d|u|c,0.00629880,0.00951333,0.00321453,0
