1     25.00   	0.05	  3.537    0.088 
2     25.00     0.15	  3.544	   0.096 
3     25.00    	0.25 	  3.449	   0.097 
4     25.00     0.35	  3.493	   0.094 
5     25.00   	0.45	  3.604	   0.097 
6     25.00   	0.55	  3.609	   0.07  
7     25.00     0.65	  3.54	   0.1   
8     25.00     0.75	  3.552	   0.098 
9     25.00     0.85	  3.436	   0.086 
10    25.00     0.95	  3.523	   0.097 
11    25.00     1.05	  3.539	   0.094 
12    25.00     1.15	  3.5	   0.091 
13    25.00     1.25	  3.281	   0.083 
14    25.00     1.35	  3.378	   0.09  
15    25.00     1.45	  3.364	   0.093 
16    25.00     1.55	  3.23	   0.1   
17    25.00     1.65	  3.189	   0.096 
18    25.00     1.75	  2.97	   0.09  
19    25.00     1.85	  2.943	   0.087 
20    25.00     1.95	  2.528	   0.08  
21    25.00     2.05	  2.115	   0.1   
22    25.00     2.15	  1.683	   0.08  
23    25.00     2.25	  1.019	   0.066 
24    25.00     2.35	  0.375	   0.031 
25    37.50     0.05	 11.9	   0.17  
26    37.50     0.15	 11.52	   0.16  
27    37.50    	0.25	 11.54	   0.17  
28    37.50     0.35	 11.72	   0.18  
29    37.50    	0.45	 11.77	   0.18  
30    37.50     0.55	 11.55	   0.16  
31    37.50     0.65	 11.59	   0.16  
32    37.50    	0.75	 11.59	   0.17  
33    37.50     0.85	 11.67	   0.16  
34    37.50     0.95	 11.46	   0.16  
35    37.50     1.05	 11.57	   0.16  
36    37.50     1.15	 11.33	   0.16  
37    37.50     1.25	 11.18	   0.16  
38    37.50     1.35	 11.01	   0.15  
39    37.50     1.45	 10.72	   0.15  
40    37.50     1.55	 10.59 	   0.15  
41    37.50     1.65	 10.08 	   0.16  
42    37.50     1.75	  9.58	   0.15  
43    37.50     1.85	  8.99	   0.16  
44    37.50     1.95	  7.94	   0.14  
45    37.50     2.05	  6.46	   0.14  
46    37.50     2.15	  4.99	   0.14  
47    37.50   	2.25	  3.01	   0.11  
48    37.50   	2.35	  1.11	   0.075 
49    52.50   	0.05	 10.22	   0.16  
50    52.50   	0.15	 10.2	   0.17  
51    52.50   	0.25	 10.19	   0.18  
52    52.50   	0.35	  9.98	   0.17  
53    52.50   	0.45	 10.17	   0.22  
54    52.50   	0.55	  9.91	   0.14  
55    52.50   	0.65	  9.92	   0.15  
56    52.50   	0.75	  9.99	   0.18  
57    52.50   	0.85	  9.99	   0.14  
58    52.50   	0.95	  9.78	   0.14  
59    52.50   	1.05	  9.67	   0.15  
60    52.50   	1.15	  9.59	   0.19  
