2.079999999999999818e-03 4.674768999999999730e-01 6.799999999999999822e+00 4.746516615758530122e+00 9.864598785479071763e-01
2.850000000000000103e-03 3.691348999999999880e-01 6.900000000000000355e+00 3.124465266823753140e+00 4.763685296197295305e-01
2.890000000000000208e-03 7.098141000000000034e-01 1.700000000000000000e+01 1.451150649965074813e+00 4.647074396646845851e-01
3.910000000000000281e-03 2.830033000000000132e-01 6.900000000000000355e+00 2.623697809925335189e+00 2.402818847450682027e-01
3.959999999999999978e-03 6.586387000000000214e-01 2.080000000000000071e+01 7.781477957250554356e-01 2.043446826593397769e-01
5.369999999999999774e-03 2.143124999999999891e-01 6.900000000000000355e+00 1.535238552666952083e+00 1.449821798401383921e-01
5.429999999999999931e-03 6.181661999999999990e-01 2.600000000000000000e+01 1.202868598313620474e+00 1.175749162644388057e-01
7.380000000000000275e-03 1.629713000000000134e-01 7.000000000000000000e+00 1.164652661626673247e+00 8.576418075111932882e-02
7.450000000000000025e-03 5.879256999999999955e-01 3.320000000000000284e+01 7.870642475945087702e-01 6.458722661062292481e-02
1.013000000000000012e-02 1.213907999999999932e-01 7.000000000000000000e+00 9.207691333605159123e-01 4.733814596002895031e-02
1.021000000000000033e-02 5.573304999999999509e-01 4.220000000000000284e+01 2.596913489449052537e-01 3.399364484994096131e-02
1.392000000000000008e-02 8.983992000000000366e-02 7.000000000000000000e+00 3.693869257226990443e-01 2.972314005764788158e-02
1.397999999999999937e-02 4.831379000000000090e-01 4.770000000000000284e+01 6.384446990634685681e-01 2.034189880810510428e-02
1.912000000000000158e-02 6.622548999999999797e-02 7.000000000000000000e+00 6.078112164947975238e-01 2.013079874533632921e-02
1.916999999999999954e-02 3.941932000000000214e-01 5.039999999999999858e+01 4.841772649696258202e-01 1.290039786577239743e-02
1.957000000000000059e-02 7.880597000000000296e-01 1.363000000000000114e+02 4.519361408104562994e-01 3.656628940658227661e-02
2.625999999999999862e-02 4.864357999999999876e-02 7.000000000000000000e+00 1.077460260410490478e-01 1.168430708979436433e-02
2.631000000000000005e-02 3.116917000000000160e-01 5.200000000000000000e+01 2.198975212629050990e-01 6.865126472744310752e-03
2.672000000000000069e-02 7.225631999999999611e-01 1.619000000000000057e+02 3.023424886508748743e-01 1.175689299788052963e-02
3.608000000000000096e-02 3.563554000000000027e-02 7.000000000000000000e+00 1.131192236351565017e-01 7.447407780829233374e-03
3.611999999999999933e-02 2.407288999999999957e-01 5.289999999999999858e+01 1.095464585075790753e-01 4.037839473603709733e-03
3.658000000000000140e-02 6.693369000000000124e-01 1.970000000000000000e+02 9.435955314772369318e-02 4.891816221753925338e-03
4.955999999999999989e-02 2.607606000000000160e-02 7.000000000000000000e+00 6.994665061564986352e-02 5.403563669089051641e-03
4.959999999999999826e-02 1.835167000000000048e-01 5.360000000000000142e+01 9.800813862906453122e-02 2.770724205057114968e-03
5.015000000000000013e-02 6.275317000000000256e-01 2.454000000000000057e+02 9.332792029138863021e-02 2.602926563534633218e-03
6.808999999999999775e-02 1.905025999999999942e-02 7.000000000000000000e+00 -2.015758218439717142e-03 3.290652417652346548e-03
6.812999999999999612e-02 1.379519999999999913e-01 5.400000000000000000e+01 1.123601125246948412e-01 1.539848988897237229e-03
6.883000000000000229e-02 5.952203000000000355e-01 3.118999999999999773e+02 -3.809147402042654951e-02 1.139955425029672703e-03
9.353999999999999815e-02 1.390043000000000008e-02 7.000000000000000000e+00 3.201966430529561147e-02 2.114003182029196987e-03
9.357999999999999652e-02 1.029589000000000060e-01 5.429999999999999716e+01 8.005870763493455611e-02 9.097925041535856114e-04
9.443000000000000005e-02 5.676689999999999792e-01 4.005000000000000000e+02 8.635961349558010300e-03 5.527150783331832113e-04
1.285000000000000031e-01 1.013790000000000004e-02 7.000000000000000000e+00 -6.852851682978604309e-03 1.570558961513220065e-03
1.285499999999999976e-01 7.627572000000000518e-02 5.450000000000000000e+01 6.471870842235064036e-02 6.493191904424426130e-04
1.292300000000000115e-01 5.045013000000000414e-01 4.668999999999999773e+02 6.403707525785215515e-03 3.649685471412785387e-04
1.765500000000000125e-01 7.389933999999999913e-03 7.000000000000000000e+00 6.085519079277763171e-02 9.925565290584228463e-04
1.765799999999999870e-01 5.621891999999999862e-02 5.460000000000000142e+01 3.874013003221093987e-02 3.792768187420876959e-04
1.771399999999999919e-01 4.164357000000000197e-01 4.988999999999999773e+02 8.960126129051669205e-03 1.981991841762314533e-04
1.811500000000000055e-01 8.070000000000000506e-01 1.312700000000000045e+03 -2.178058968841579610e-02 3.925916335275439787e-04
2.425299999999999956e-01 5.383426999999999657e-03 7.000000000000000000e+00 1.650148741228353588e-02 6.043513169045959229e-04
2.425700000000000078e-01 4.130778000000000227e-02 5.470000000000000284e+01 3.043799359256273845e-02 2.083340561445566023e-04
2.430799999999999905e-01 3.312146000000000257e-01 5.166000000000000227e+02 -1.789423856280464992e-04 1.035751583642200498e-04
2.470600000000000018e-01 7.379763000000000295e-01 1.546799999999999955e+03 3.441783495445987530e-03 9.074698005020355028e-05
3.331899999999999862e-01 3.921108999999999879e-03 7.000000000000000000e+00 -3.717317783891930030e-03 4.020037642578465223e-04
3.332200000000000162e-01 3.030230999999999897e-02 5.479999999999999716e+01 -6.093156873075209964e-03 1.287754072371878459e-04
3.336799999999999766e-01 2.573592000000000102e-01 5.275000000000000000e+02 7.844102608906175847e-03 6.514161070630673810e-05
3.380600000000000271e-01 6.813892000000000282e-01 1.870900000000000091e+03 2.391200925976524200e-03 3.639035044251480563e-05
4.577399999999999802e-01 2.855523999999999910e-03 7.000000000000000000e+00 3.794270267929961832e-02 2.028436207224668304e-04
4.577899999999999747e-01 2.219499999999999945e-02 5.489999999999999858e+01 1.520560037444390090e-02 5.697319449591918523e-05
4.582200000000000162e-01 1.965330000000000132e-01 5.342999999999999545e+02 1.146369788919215926e-03 2.840570858709338931e-05
4.634499999999999731e-01 6.370160000000000267e-01 2.318400000000000091e+03 2.639113552751345786e-03 1.115480883037672253e-05
6.288599999999999746e-01 2.078211999999999855e-03 7.000000000000000000e+00 3.051587333157043322e-03 5.765618980129403064e-05
6.289200000000000346e-01 1.619247999999999868e-02 5.489999999999999858e+01 1.889837314824383257e-03 1.197327496269703422e-05
6.293400000000000105e-01 1.483102000000000031e-01 5.391000000000000227e+02 1.075027372561837384e-03 4.996660333616784775e-06
6.357800000000000118e-01 6.026751000000000191e-01 2.933199999999999818e+03 3.191868331560761426e-04 1.284206223514522693e-06
8.639599999999999502e-01 1.512983000000000080e-03 7.000000000000000000e+00 7.093748101978201038e-04 7.883744751043140898e-06
8.640200000000000102e-01 1.181643999999999924e-02 5.489999999999999858e+01 -5.785478510357034993e-04 6.791892866959868422e-07
8.643600000000000172e-01 1.108130999999999977e-01 5.421000000000000227e+02 -4.176360836856513829e-04 1.832636412033139144e-07
8.727399999999999602e-01 5.754673000000000149e-01 3.772000000000000000e+03 -2.816328528449297717e-05 7.502832765300538336e-09
