#: table_doi: 10.17182/hepdata.84154.v2/t22
#: name: Table 22
#: description: Fiducial phase-space relative differential cross-sections after combining the e+jets and $\mu$+jets channels for $R_{Wt}$. All uncertainties are quoted as a percentage with respect to the cross-section values in each bin.

#: data_file: Table_22.yaml
#: keyword reactions: P P --> TOP TOPBAR X
#: keyword observables: DSIG/DR_WHADRONICTOP
#: keyword phrases: Inclusive | Top | Differential Cross Section | Proton-Proton Scattering | Top Production
#: keyword cmenergies: 8000.0
#: SQRT(S)(Q = 8 TEV) [GeV],,,8000.0
R_WHADRONICTOP,R_WHADRONICTOP LOW,R_WHADRONICTOP HIGH,1/SIG*DSIG/DR_WHADRONICTOP,stat +,stat -,sys +,sys -
0.05,0.0,0.1,0.154666,2.458%,-2.458%,2.56%,-3.054%
0.15000000000000002,0.1,0.2,0.38426,1.406%,-1.406%,3.062%,-3.103%
0.25,0.2,0.3,0.533686,1.2%,-1.2%,2.681%,-2.641%
0.35,0.3,0.4,0.654651,1.078%,-1.078%,1.809%,-1.477%
0.5,0.4,0.6,0.833203,0.672%,-0.672%,1.141%,-1.128%
0.7,0.6,0.8,1.00674,0.641%,-0.641%,2.377%,-2.36%
0.9,0.8,1.0,0.851393,0.74%,-0.74%,1.664%,-1.784%
1.15,1.0,1.3,0.437176,0.882%,-0.882%,2.043%,-2.05%
1.5,1.3,1.7,0.19032,1.202%,-1.202%,1.564%,-1.457%
2.0,1.7,2.3,0.0736833,1.434%,-1.434%,2.528%,-2.068%
2.7,2.3,3.1,0.0278228,1.671%,-1.671%,2.498%,-1.903%
4.05,3.1,5.0,0.00803027,2.487%,-2.487%,1.558%,-1.789%

#: SQRT(S)(Q = 8 TEV) [GeV],,,8000.0
R_WHADRONICTOP,R_WHADRONICTOP LOW,R_WHADRONICTOP HIGH,DSIG/DR_WHADRONICTOP (breakdown of systematics),stat +,stat -,"sys,singletop-xsec  +","sys,singletop-xsec  -","sys,wjet-scale  +","sys,wjet-scale  -","sys,laltrealcr-mujet-fake  +","sys,laltrealcr-mujet-fake  -","sys,eta-jes  +","sys,eta-jes  -","sys,statNP3-jes  +","sys,statNP3-jes  -","sys,laltrealcr-ejet-fake  +","sys,laltrealcr-ejet-fake  -","sys,pileoffmu-jes  +","sys,pileoffmu-jes  -","sys,lstat-ejet-fake  +","sys,lstat-ejet-fake  -","sys,lstat-mujet-fake  +","sys,lstat-mujet-fake  -","sys,etmsoft-scale  +","sys,etmsoft-scale  -","sys,hardscat-model  +","sys,hardscat-model  -","sys,statNP2-jes  +","sys,statNP2-jes  -","sys,elen-scale  +","sys,elen-scale  -","sys,punch-jes  +","sys,punch-jes  -","sys,pileoffnpv-jes  +","sys,pileoffnpv-jes  -","sys,lrec-eff  +","sys,lrec-eff  -","sys,pileoffpt-jes  +","sys,pileoffpt-jes  -","sys,jeten-res  +","sys,jeten-res  -","sys,lighttag-eff  +","sys,lighttag-eff  -","sys,laltfakecr-ejet-fake  +","sys,laltfakecr-ejet-fake  -","sys,laltpar-mujet-fake  +","sys,laltpar-mujet-fake  -","sys,jetrec-eff  +","sys,jetrec-eff  -","sys,c/tautag-eff  +","sys,c/tautag-eff  -","sys,dibos-xsec  +","sys,dibos-xsec  -","sys,elen-res  +","sys,elen-res  -","sys,flavcomp-jes  +","sys,flavcomp-jes  -","sys,detNP2-jes  +","sys,detNP2-jes  -","sys,detNP3-jes  +","sys,detNP3-jes  -","sys,jetvxfrac  +","sys,jetvxfrac  -","sys,ltrig-eff  +","sys,ltrig-eff  -","sys,btag-jes  +","sys,btag-jes  -","sys,mup-scale  +","sys,mup-scale  -","sys,singlephpt-jes  +","sys,singlephpt-jes  -","sys,etmsoft-res  +","sys,etmsoft-res  -","sys,detNP1-jes  +","sys,detNP1-jes  -","sys,laltpar-ejet-fake  +","sys,laltpar-ejet-fake  -","sys,statNP1-jes  +","sys,statNP1-jes  -","sys,muid-res  +","sys,muid-res  -","sys,pdf  +","sys,pdf  -","sys,isr-fsr  +","sys,isr-fsr  -","sys,zjet-xsec  +","sys,zjet-xsec  -","sys,ps-model  +","sys,ps-model  -","sys,flavres-jes  +","sys,flavres-jes  -","sys,laltfakecr-mujet-fake  +","sys,laltfakecr-mujet-fake  -","sys,mums-res  +","sys,mums-res  -","sys,mod-NP2-jes  +","sys,mod-NP2-jes  -","sys,lid-eff  +","sys,lid-eff  -","sys,mixNP2-jes  +","sys,mixNP2-jes  -","sys,mixNP1-jes  +","sys,mixNP1-jes  -","sys,btag-eff  +","sys,btag-eff  -","sys,pileoffrho-jes  +","sys,pileoffrho-jes  -","sys,modNP4-jes  +","sys,modNP4-jes  -","sys,mcstat  +","sys,mcstat  -","sys,modNP3-jes  +","sys,modNP3-jes  -","sys,mod-NP1-jes  +","sys,mod-NP1-jes  -"
0.05,0.0,0.1,0.154666,2.458%,-2.458%,0.034%,-0.009%,0.067%,-0.042%,0.093%,-0.093%,0.07%,0.0%,0.484%,-0.454%,-0.043%,0.043%,0.0%,-0.025%,-0.116%,0.104%,0.0%,-0.017%,0.013%,0.0%,-0.954%,0.954%,-0.063%,0.081%,0.059%,0.0%,0.043%,-0.005%,0.244%,0.0%,0.017%,0.0%,0.031%,-0.059%,-0.449%,0.449%,0.11%,-0.079%,0.036%,-0.036%,0.245%,-0.245%,-0.049%,0.049%,0.419%,-0.399%,0.013%,-0.013%,0.045%,0.0%,0.462%,0.0%,0.025%,0.0%,0.057%,-0.035%,-0.838%,0.704%,0.024%,0.0%,0.542%,-0.386%,0.014%,0.0%,0.013%,0.0%,0.013%,0.0%,0.396%,-0.319%,0.223%,-0.223%,0.297%,-0.328%,0.004%,-0.004%,-0.077%,0.077%,-2.184%,0.946%,0.122%,-0.122%,1.107%,-1.107%,0.508%,-0.107%,-0.124%,0.124%,0.02%,-0.02%,0.108%,-0.069%,0.017%,0.0%,-0.132%,0.196%,0.2%,-0.159%,0.33%,-0.315%,0.717%,-0.373%,0.018%,-0.023%,0.578%,-0.578%,0.543%,-0.552%,0.348%,-0.023%
0.15000000000000002,0.1,0.2,0.38426,1.406%,-1.406%,0.015%,0.0%,-0.018%,0.048%,-0.043%,0.043%,0.029%,-0.024%,0.369%,-0.275%,-0.007%,0.007%,-0.042%,0.096%,0.0%,-0.086%,0.011%,0.0%,0.015%,0.0%,1.351%,-1.351%,-0.013%,0.038%,0.032%,0.0%,0.027%,0.0%,-0.305%,0.353%,0.019%,0.0%,0.053%,0.0%,-0.914%,0.914%,0.069%,-0.04%,0.006%,-0.006%,-0.088%,0.088%,-0.013%,0.013%,0.37%,-0.344%,0.009%,-0.009%,0.024%,0.0%,0.579%,-0.751%,-0.025%,0.049%,0.019%,0.0%,-0.619%,0.538%,0.021%,0.0%,0.42%,-0.523%,0.023%,0.0%,0.015%,0.0%,0.015%,0.0%,0.355%,-0.271%,-0.008%,0.008%,0.293%,-0.286%,0.012%,-0.012%,-0.079%,0.079%,0.153%,-0.082%,-0.082%,0.082%,2.058%,-2.058%,-0.084%,0.009%,0.092%,-0.092%,0.009%,-0.009%,0.114%,-0.115%,0.02%,0.0%,-0.087%,0.117%,0.199%,-0.12%,0.396%,-0.376%,0.597%,-0.62%,0.031%,-0.019%,0.339%,-0.339%,0.325%,-0.297%,0.547%,-0.603%
0.25,0.2,0.3,0.533686,1.2%,-1.2%,0.023%,0.0%,-0.124%,0.155%,0.04%,-0.04%,0.119%,-0.145%,0.125%,-0.082%,0.03%,-0.03%,-0.03%,0.086%,0.068%,-0.045%,0.021%,0.0%,0.015%,0.0%,-1.612%,1.612%,0.069%,0.0%,0.033%,0.0%,0.021%,0.0%,-0.213%,0.373%,0.021%,0.0%,-0.007%,0.082%,0.246%,-0.246%,0.116%,-0.085%,0.034%,-0.034%,-0.045%,0.045%,0.002%,-0.002%,0.451%,-0.427%,0.009%,-0.009%,0.013%,0.0%,0.727%,-0.558%,0.113%,-0.029%,0.02%,0.0%,-0.372%,0.319%,0.017%,0.0%,0.403%,-0.314%,0.015%,0.0%,0.015%,0.0%,0.015%,0.0%,0.234%,-0.158%,-0.104%,0.104%,0.411%,-0.314%,0.019%,-0.019%,-0.006%,0.006%,0.0%,-0.746%,-0.068%,0.068%,1.369%,-1.369%,-0.081%,0.19%,0.018%,-0.018%,0.012%,-0.012%,0.046%,0.0%,0.02%,0.0%,-0.147%,0.228%,0.26%,-0.086%,0.325%,-0.302%,0.645%,-0.617%,0.067%,-0.019%,0.288%,-0.288%,0.199%,-0.099%,0.666%,-0.629%
0.35,0.3,0.4,0.654651,1.078%,-1.078%,-0.021%,0.048%,-0.124%,0.157%,0.042%,-0.042%,0.1%,-0.077%,0.053%,-0.006%,0.024%,-0.024%,-0.008%,0.09%,0.166%,0.0%,0.032%,-0.019%,0.016%,0.0%,0.229%,-0.229%,-0.002%,0.034%,-0.009%,0.035%,0.02%,0.0%,-0.209%,0.354%,0.021%,0.0%,0.036%,0.0%,0.676%,-0.676%,0.101%,-0.067%,0.122%,-0.122%,0.177%,-0.177%,0.005%,-0.005%,0.458%,-0.432%,-0.005%,0.005%,0.018%,0.0%,0.365%,-0.463%,0.09%,-0.026%,0.04%,0.0%,-0.23%,0.24%,0.021%,0.0%,0.419%,-0.394%,0.019%,0.0%,0.016%,0.0%,0.016%,0.0%,0.186%,-0.087%,0.021%,-0.021%,0.34%,-0.281%,0.021%,-0.021%,-0.03%,0.03%,0.897%,0.0%,-0.057%,0.057%,0.487%,-0.487%,-0.028%,0.057%,0.016%,-0.016%,0.014%,-0.014%,0.037%,0.0%,0.022%,0.0%,-0.085%,0.144%,0.169%,-0.117%,0.096%,-0.063%,0.557%,-0.482%,0.046%,0.0%,0.257%,-0.257%,0.114%,-0.088%,0.568%,-0.59%
0.5,0.4,0.6,0.833203,0.672%,-0.672%,-0.002%,0.023%,-0.089%,0.115%,0.071%,-0.071%,0.105%,-0.015%,-0.073%,0.116%,0.012%,-0.012%,-0.028%,0.07%,0.038%,0.0%,0.005%,0.0%,0.013%,0.0%,-0.344%,0.344%,0.02%,0.0%,-0.003%,0.044%,0.013%,0.0%,-0.092%,0.133%,0.017%,0.0%,0.034%,0.0%,0.734%,-0.734%,0.05%,-0.026%,-0.018%,0.018%,-0.001%,0.001%,0.014%,-0.014%,0.326%,-0.306%,0.0%,-0.0%,0.018%,0.0%,0.062%,0.0%,0.05%,-0.025%,0.034%,-0.002%,-0.021%,0.075%,0.025%,0.0%,0.325%,-0.269%,0.013%,0.0%,0.013%,0.0%,0.013%,0.0%,-0.049%,0.061%,0.128%,-0.128%,0.128%,-0.116%,0.012%,-0.012%,-0.033%,0.033%,0.0%,-0.414%,-0.065%,0.065%,-0.211%,0.211%,0.132%,-0.085%,-0.007%,0.007%,0.016%,-0.016%,-0.029%,0.056%,0.023%,0.0%,-0.037%,0.059%,0.012%,-0.007%,-0.141%,0.174%,0.236%,-0.182%,0.02%,0.0%,0.162%,-0.162%,-0.034%,0.075%,0.373%,-0.318%
0.7,0.6,0.8,1.00674,0.641%,-0.641%,-0.01%,0.003%,-0.064%,0.06%,0.097%,-0.097%,-0.058%,0.017%,-0.058%,0.027%,0.027%,-0.027%,0.027%,-0.074%,0.0%,-0.012%,0.031%,0.0%,0.0%,-0.002%,2.266%,-2.266%,0.0%,-0.012%,-0.018%,0.007%,-0.008%,0.006%,0.077%,-0.092%,0.004%,-0.008%,0.0%,-0.034%,0.104%,-0.104%,-0.022%,0.018%,-0.012%,0.012%,0.011%,-0.011%,0.01%,-0.01%,-0.067%,0.063%,0.003%,-0.003%,0.0%,-0.015%,-0.219%,0.131%,0.0%,-0.02%,-0.022%,0.017%,0.11%,-0.114%,-0.012%,0.007%,-0.045%,0.035%,0.0%,-0.006%,0.0%,-0.002%,0.0%,-0.002%,-0.158%,0.127%,0.083%,-0.083%,-0.072%,0.078%,-0.004%,0.004%,-0.014%,0.014%,-0.387%,0.551%,-0.055%,0.055%,0.236%,-0.236%,0.045%,-0.077%,-0.02%,0.02%,-0.009%,0.009%,-0.043%,0.022%,0.01%,-0.015%,0.017%,-0.04%,-0.101%,0.074%,-0.159%,0.16%,-0.114%,0.112%,-0.036%,0.024%,0.157%,-0.157%,-0.075%,0.04%,-0.051%,0.051%
0.9,0.8,1.0,0.851393,0.74%,-0.74%,-0.038%,0.001%,-0.048%,0.012%,0.061%,-0.061%,-0.101%,0.067%,0.005%,-0.051%,-0.018%,0.018%,0.011%,-0.036%,0.104%,-0.078%,-0.02%,0.012%,0.0%,-0.018%,-0.809%,0.809%,0.023%,-0.048%,-0.023%,0.008%,0.0%,-0.024%,0.125%,-0.22%,0.0%,-0.024%,0.0%,-0.035%,-0.644%,0.644%,-0.095%,0.058%,-0.084%,0.084%,0.051%,-0.051%,-0.011%,0.011%,-0.424%,0.394%,-0.014%,0.014%,0.0%,-0.019%,-0.223%,0.299%,-0.064%,0.048%,0.0%,-0.024%,0.142%,-0.166%,0.0%,-0.034%,-0.432%,0.384%,0.0%,-0.015%,0.0%,-0.018%,0.0%,-0.018%,0.032%,-0.067%,0.0%,-0.0%,-0.279%,0.221%,-0.014%,0.014%,0.038%,-0.038%,0.0%,-0.428%,-0.132%,0.132%,-0.705%,0.705%,0.0%,-0.014%,-0.109%,0.109%,-0.015%,0.015%,0.036%,-0.064%,0.0%,-0.036%,0.094%,-0.115%,-0.04%,0.007%,0.173%,-0.219%,-0.496%,0.427%,0.0%,-0.024%,0.182%,-0.182%,-0.045%,0.019%,-0.67%,0.66%
1.15,1.0,1.3,0.437176,0.882%,-0.882%,0.016%,-0.035%,0.118%,-0.144%,-0.06%,0.06%,-0.088%,0.05%,0.0%,-0.019%,-0.041%,0.041%,0.02%,-0.034%,0.069%,-0.014%,0.0%,-0.033%,0.0%,-0.012%,-1.676%,1.676%,0.0%,-0.029%,0.001%,-0.026%,0.0%,-0.014%,0.081%,-0.103%,0.0%,-0.021%,0.0%,-0.023%,-0.44%,0.44%,-0.046%,0.02%,0.024%,-0.024%,-0.077%,0.077%,-0.017%,0.017%,-0.321%,0.302%,-0.009%,0.009%,0.0%,-0.015%,-0.145%,0.007%,-0.076%,0.045%,0.0%,-0.018%,0.08%,-0.111%,0.0%,-0.024%,-0.324%,0.275%,0.0%,-0.014%,0.0%,-0.012%,0.0%,-0.012%,0.044%,-0.07%,-0.044%,0.044%,-0.135%,0.122%,-0.015%,0.015%,-0.022%,0.022%,0.428%,0.0%,0.194%,-0.194%,-0.744%,0.744%,-0.232%,0.138%,0.086%,-0.086%,-0.017%,0.017%,0.024%,-0.055%,-0.03%,0.006%,0.07%,-0.087%,0.0%,-0.007%,0.156%,-0.19%,-0.197%,0.203%,0.0%,-0.041%,0.217%,-0.217%,-0.034%,0.018%,-0.346%,0.25%
1.5,1.3,1.7,0.19032,1.202%,-1.202%,0.053%,-0.047%,0.222%,-0.226%,-0.19%,0.19%,0.089%,0.0%,0.008%,0.0%,-0.024%,0.024%,0.0%,-0.029%,-0.296%,0.046%,0.0%,-0.055%,0.0%,-0.001%,-1.157%,1.157%,0.0%,-0.004%,0.03%,-0.073%,0.0%,-0.004%,0.076%,-0.147%,-0.017%,0.015%,-0.006%,0.049%,-0.099%,0.099%,-0.017%,0.015%,0.09%,-0.09%,-0.082%,0.082%,-0.004%,0.004%,-0.104%,0.104%,0.02%,-0.02%,-0.019%,0.006%,-0.044%,0.023%,0.003%,0.0%,-0.007%,0.013%,0.191%,-0.119%,0.032%,-0.035%,-0.088%,0.169%,0.005%,-0.008%,0.0%,-0.001%,0.0%,-0.001%,-0.048%,0.073%,-0.247%,0.247%,-0.075%,0.107%,-0.008%,0.008%,0.086%,-0.086%,0.79%,-0.506%,0.287%,-0.287%,0.163%,-0.163%,-0.01%,0.065%,0.102%,-0.102%,-0.008%,0.008%,-0.031%,0.023%,-0.034%,0.033%,0.017%,-0.041%,-0.056%,0.028%,-0.187%,0.191%,-0.129%,0.091%,-0.005%,0.046%,0.3%,-0.3%,-0.01%,0.002%,-0.061%,0.119%
2.0,1.7,2.3,0.0736833,1.434%,-1.434%,0.062%,-0.03%,0.212%,-0.194%,-0.28%,0.28%,0.0%,-0.051%,-0.071%,0.086%,-0.026%,0.026%,0.053%,-0.069%,0.0%,-0.297%,0.003%,-0.008%,0.01%,0.0%,1.225%,-1.225%,0.025%,0.0%,0.054%,-0.095%,-0.002%,0.026%,0.067%,-0.138%,-0.011%,0.032%,-0.008%,0.007%,0.282%,-0.282%,0.014%,0.0%,-0.031%,0.031%,-0.023%,0.023%,0.027%,-0.027%,0.027%,-0.007%,0.014%,-0.014%,-0.01%,0.03%,0.176%,0.0%,0.0%,-0.063%,0.001%,0.0%,0.015%,-0.035%,0.054%,-0.035%,0.109%,0.0%,0.022%,0.0%,0.01%,0.0%,0.01%,0.0%,-0.19%,0.116%,-0.2%,0.2%,0.026%,-0.046%,0.018%,-0.018%,0.095%,-0.095%,1.677%,-0.795%,0.144%,-0.144%,-1.245%,1.245%,0.062%,-0.028%,0.083%,-0.083%,0.029%,-0.029%,-0.046%,0.065%,-0.032%,0.053%,0.0%,-0.041%,-0.122%,0.055%,-0.33%,0.363%,-0.055%,0.05%,0.007%,0.0%,0.362%,-0.362%,-0.066%,0.026%,0.084%,-0.066%
