player,coalition_without,v_without,v_with,delta_v,is_outlier
dbar,sbar|g|u|c,0.00515817,0.00989727,0.00473910,0
dbar,cbar|sbar|g|u|c,0.00683594,0.01148069,0.00464475,0
dbar,sbar|g|u|s|c,0.00599836,0.01050340,0.00450504,0
dbar,cbar|sbar|g|u|s|c,0.00802066,0.01243136,0.00441070,0
g,sbar|ubar|dbar|u|c,0.00746014,0.01178022,0.00432008,0
dbar,sbar|g|u,0.00401796,0.00831385,0.00429589,0
g,sbar|dbar|u|c,0.00561620,0.00989727,0.00428107,0
dbar,sbar|ubar|g|u|c,0.00750487,0.01178022,0.00427535,0
ubar,cbar|sbar|g|d|u|s|c,0.00909633,0.01335783,0.00426151,0
g,sbar|ubar|dbar|u|s|c,0.00869746,0.01294829,0.00425083,0
dbar,sbar|g|d|u|c,0.00561485,0.00986326,0.00424841,0
g,cbar|sbar|ubar|dbar|u|c,0.00994475,0.01419309,0.00424834,0
g,sbar|ubar|dbar|d|u|c,0.00802210,0.01226970,0.00424759,0
ubar,cbar|sbar|d|u|s|c,0.00632471,0.01054738,0.00422267,0
g,sbar|dbar|u|s|c,0.00629157,0.01050340,0.00421183,0
g,sbar|ubar|dbar|u,0.00553605,0.00974698,0.00421092,0
g,cbar|sbar|dbar|u|c,0.00727127,0.01148069,0.00420943,0
g,sbar|dbar|d|u|c,0.00565466,0.00986326,0.00420860,0
dbar,cbar|sbar|g|u,0.00502218,0.00922370,0.00420152,0
dbar,cbar|sbar|ubar|g|u|c,0.01001208,0.01419309,0.00418101,0
g,cbar|sbar|ubar|dbar|u|s|c,0.01152660,0.01570568,0.00417908,0
g,sbar|ubar|dbar|d|u|s|c,0.00961007,0.01378842,0.00417834,0
g,cbar|sbar|ubar|dbar|d|u|c,0.01077507,0.01495091,0.00417584,0
g,sbar|dbar|u,0.00414186,0.00831385,0.00417199,0
g,sbar|ubar|dbar|c,0.00458862,0.00875290,0.00416429,0
dbar,cbar|sbar|g|d|u|c,0.00756097,0.01171504,0.00415408,0
g,sbar|ubar|dbar|u|s,0.00650978,0.01065144,0.00414167,0
g,cbar|sbar|dbar|u|s|c,0.00829118,0.01243136,0.00414018,0
g,sbar|dbar|d|u|s|c,0.00668069,0.01082004,0.00413935,0
g,cbar|sbar|ubar|dbar|u,0.00734713,0.01148628,0.00413915,0
g,sbar|ubar|dbar|d|u,0.00595709,0.01009551,0.00413843,0
g,cbar|sbar|dbar|d|u|c,0.00757811,0.01171504,0.00413693,0
g,ubar|dbar|u|c,0.00535084,0.00948042,0.00412958,0
g,sbar|dbar|c,0.00327812,0.00740340,0.00412528,0
g,cbar|sbar|ubar|dbar|d|u|s|c,0.01270755,0.01681413,0.00410658,0
g,sbar|dbar|u|s,0.00455364,0.00865637,0.00410274,0
g,cbar|sbar|dbar|u,0.00512339,0.00922370,0.00410031,0
g,sbar|dbar|d|u,0.00403939,0.00813889,0.00409950,0
g,sbar|ubar|dbar|s|c,0.00547484,0.00956988,0.00409504,0
g,cbar|sbar|ubar|dbar|c,0.00657919,0.01067170,0.00409251,0
g,sbar|ubar|dbar|d|c,0.00496910,0.00906090,0.00409180,0
g,dbar|u|c,0.00382558,0.00791615,0.00409057,0
g,cbar|sbar|ubar|dbar|u|s,0.00866537,0.01273526,0.00406989,0
g,sbar|ubar|dbar|d|u|s,0.00728146,0.01135062,0.00406917,0
g,cbar|sbar|dbar|d|u|s|c,0.00894867,0.01301635,0.00406768,0
g,cbar|sbar|ubar|dbar|d|u,0.00803651,0.01210315,0.00406664,0
dbar,sbar|g|u|s,0.00459455,0.00865637,0.00406182,0
g,ubar|dbar|u|s|c,0.00646500,0.01052533,0.00406033,0
g,cbar|ubar|dbar|u|c,0.00759471,0.01165253,0.00405782,0
g,ubar|dbar|d|u|c,0.00590731,0.00996440,0.00405710,0
g,sbar|dbar|s|c,0.00360240,0.00765844,0.00405604,0
g,sbar|ubar|dbar,0.00328243,0.00733753,0.00405511,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.01276016,0.01681413,0.00405397,0
g,cbar|sbar|dbar|c,0.00443916,0.00849276,0.00405360,0
g,sbar|dbar|d|c,0.00313510,0.00718791,0.00405281,0
dbar,sbar|ubar|g|u|s|c,0.00890699,0.01294829,0.00404130,0
g,cbar|sbar|dbar|u|s,0.00587971,0.00991076,0.00403105,0
g,sbar|dbar|d|u|s,0.00480182,0.00883207,0.00403024,0
g,cbar|sbar|dbar|d|u,0.00528930,0.00931711,0.00402780,0
g,cbar|sbar|ubar|dbar|s|c,0.00780994,0.01183319,0.00402326,0
g,sbar|ubar|dbar|d|s|c,0.00620597,0.01022852,0.00402255,0
g,dbar|u|s|c,0.00437779,0.00839911,0.00402133,0
g,ubar|dbar|u,0.00375980,0.00778021,0.00402041,0
g,cbar|sbar|ubar|dbar|d|c,0.00722802,0.01124803,0.00402001,0
g,cbar|dbar|u|c,0.00523990,0.00925881,0.00401890,0
g,dbar|d|u|c,0.00385854,0.00787664,0.00401810,0
g,sbar|dbar,0.00242166,0.00643784,0.00401617,0
dbar,sbar|g|d|u|s|c,0.00680569,0.01082004,0.00401435,0
g,cbar|sbar|ubar|dbar|d|u|s,0.00970539,0.01370276,0.00399737,0
g,cbar|ubar|dbar|u|s|c,0.00905339,0.01304195,0.00398856,0
g,ubar|dbar|d|u|s|c,0.00737211,0.01135996,0.00398785,0
g,sbar|ubar|dbar|s,0.00390505,0.00789090,0.00398585,0
g,cbar|ubar|dbar|d|u|c,0.00841952,0.01240484,0.00398532,0
g,cbar|sbar|dbar|s|c,0.00510797,0.00909232,0.00398435,0
g,sbar|dbar|d|s|c,0.00381003,0.00779359,0.00398356,0
g,cbar|sbar|ubar|dbar,0.00459947,0.00858277,0.00398330,0
g,sbar|ubar|dbar|d,0.00352198,0.00750459,0.00398261,0
g,dbar|u,0.00268427,0.00666574,0.00398147,0
g,cbar|sbar|dbar|d|c,0.00456452,0.00854562,0.00398111,0
g,ubar|dbar|c,0.00297269,0.00694648,0.00397379,0
dbar,g|u|c,0.00394797,0.00791615,0.00396818,0
dbar,sbar|g|c,0.00343580,0.00740340,0.00396761,0
dbar,cbar|sbar|g|u|s,0.00594330,0.00991076,0.00396746,0
g,cbar|sbar|dbar|d|u|s,0.00639627,0.01035481,0.00395854,0
g,ubar|dbar|u|s,0.00461035,0.00856151,0.00395115,0
g,cbar|sbar|ubar|dbar|d|s|c,0.00880941,0.01276016,0.00395075,0
g,cbar|dbar|u|s|c,0.00613665,0.01008630,0.00394965,0
g,dbar|d|u|s|c,0.00476140,0.00871025,0.00394885,0
g,cbar|ubar|dbar|u,0.00533013,0.00927875,0.00394862,0
g,ubar|dbar|d|u,0.00417533,0.00812324,0.00394791,0
dbar,cbar|sbar|ubar|g|u|s|c,0.01175871,0.01570568,0.00394697,0
g,sbar|dbar|s,0.00248234,0.00642927,0.00394692,0
g,cbar|dbar|d|u|c,0.00554124,0.00948766,0.00394641,0
g,cbar|sbar|dbar,0.00290917,0.00685363,0.00394446,0
g,sbar|dbar|d,0.00213772,0.00608140,0.00394368,0
ubar,cbar|g|d|u|s|c,0.00751672,0.01145956,0.00394284,0
g,dbar|c,0.00198087,0.00591566,0.00393479,0
dbar,cbar|sbar|g|d|u|s|c,0.00909633,0.01301635,0.00392003,0
g,cbar|ubar|dbar|d|u|s|c,0.01022884,0.01414490,0.00391606,0
g,cbar|sbar|ubar|dbar|s,0.00556661,0.00948065,0.00391404,0
g,sbar|ubar|dbar|d|s,0.00449525,0.00840860,0.00391335,0
g,dbar|u|s,0.00297288,0.00688510,0.00391222,0
g,cbar|sbar|dbar|d|s|c,0.00558398,0.00949583,0.00391185,0
g,cbar|sbar|ubar|dbar|d,0.00510736,0.00901815,0.00391079,0
g,cbar|dbar|u,0.00342506,0.00733483,0.00390977,0
g,dbar|d|u,0.00257631,0.00648529,0.00390898,0
g,ubar|dbar|s|c,0.00373575,0.00764029,0.00390454,0
ubar,cbar|d|u|s|c,0.00493561,0.00883961,0.00390400,0
g,cbar|ubar|dbar|c,0.00472252,0.00862452,0.00390200,0
g,ubar|dbar|d|c,0.00334767,0.00724898,0.00390131,0
u,cbar|sbar|ubar|dbar|d|s|c,0.00880941,0.01270755,0.00389814,0
g,cbar|ubar|dbar|u|s,0.00652521,0.01040456,0.00387935,0
g,ubar|dbar|d|u|s,0.00537654,0.00925519,0.00387866,0
g,cbar|dbar|d|u|s|c,0.00678864,0.01066580,0.00387716,0
g,cbar|ubar|dbar|d|u,0.00601401,0.00989012,0.00387611,0
g,cbar|sbar|dbar|s,0.00331439,0.00718959,0.00387520,0
g,sbar|dbar|d|s,0.00254905,0.00642348,0.00387443,0
dbar,cbar|g|u|c,0.00538499,0.00925881,0.00387381,0
dbar,cbar|sbar|g|c,0.00461953,0.00849276,0.00387323,0
u,cbar|sbar|ubar|dbar|g|s|c,0.01183319,0.01570568,0.00387249,0
g,cbar|sbar|dbar|d,0.00289360,0.00676555,0.00387195,0
g,dbar|s|c,0.00218198,0.00604752,0.00386554,0
g,ubar|dbar,0.00199954,0.00586414,0.00386460,0
g,cbar|dbar|c,0.00290116,0.00676425,0.00386308,0
g,dbar|d|c,0.00183235,0.00569466,0.00386231,0
