2.00	2.25	108.9	0.9	2.4	1.9
2.25	2.50	102.8	0.7	2.2	1.8
2.50	2.75	94.2	0.7	1.6	1.6
2.75	3.00	86.7	0.6	1.8	1.5	
3.00	3.25	79.0	0.6	1.6	1.4
3.25	3.50	67.2	0.5	1.6	1.1
3.50	4.00	94.0	0.7	1.6	1.6
4.00	4.50	42.9	0.7	1.3	0.7
