2.00	2.25	188.4	1.2	4.0	3.2
2.25	2.50	175.3	0.9	3.6	3.0
2.50	2.75	151.3	0.8	2.6	2.6
2.75	3.00	120.3	0.7	2.0	2.1	
3.00	3.25	92.4	0.6	1.6	1.6
3.25	3.50	60.4	0.5	1.1	1.0
3.50	4.00	58.8	0.5	1.0	1.0
4.00	4.50	14.1	0.4	0.4	0.2
