Path: /HepData/10476/d23-x1-y1

x : 
y : DSIG/DMASS_TTBAR : DSIG/DMASS_TTBAR (breakdown of systematics)
xdesc	x	xlow	xhigh	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	dy+	dy-	
	372.5	345.0	400.0	1.13889	+0.0084961194	-0.0084961194	+0.11073427470000001	-0.1301865159	1.13889	+0.0084961194	-0.0084961194	+0.0020727798	-0.0018905574	+0.0028016694000000003	-0.0028016694000000003	-0.0013780569	+0.0013780569	-0.0034508367	+0.0026763915	+0.006104450400000001	-0.006184172700000001	-5.125005E-4	+5.125005E-4	-0.0011616678	+0.0012755568	-0.0025169469000000002	+0.0035191701	-4.55556E-5	+1.1388900000000001E-4	-0.0011047233	+9.794454E-4	-0.028141971900000003	+0.028141971900000003	-0.0019588908	+0.0021411132	-0.0017538906000000001	+6.263895E-4	-1.366668E-4	+1.822224E-4	-0.00569445	+0.0050794494	+0.0025169469000000002	-0.0025169469000000002	-5.011116E-4	+4.441671E-4	+0.0	-0.0	+0.004623893400000001	-0.0046011156000000004	+0.0028016694000000003	-0.0028016694000000003	+0.0015375015	-0.0015375015	-0.0011161122000000001	+0.0011161122000000001	+0.0102955656	-0.0103069545	-8.427786E-4	+8.427786E-4	-6.150006E-4	+4.1000039999999996E-4	+0.03188892	-0.03188892	+0.0167758497	-0.0189625185	+0.00227778	-0.0023119467000000003	-7.972230000000001E-4	+9.794454E-4	-0.012823901399999999	+0.0110700108	+0.0145322364	-0.0145322364	-0.0069016734	+0.005899450200000001	+6.83334E-5	-0.0	+0.0	-0.0	+0.0	-0.0010705566	-0.0094641759	+0.009304731299999999	+0.0029269473	-0.0029269473	+0.0107966772	-0.0108080661	+3.41667E-5	-3.41667E-5	+7.744452000000001E-4	-7.744452000000001E-4	-0.0931498131	+0.06440422950000001	-0.0101588988	+0.0101588988	-0.04823199150000001	+0.04823199150000001	-0.0074141739	+0.006320839500000001	+0.0030977808000000003	-0.0030977808000000003	+1.13889E-5	-1.13889E-5	-0.0014919459	+0.0018450018	+0.0145322364	-0.0145322364	-0.0044188932	+0.0042936153	-0.0058538946	+0.0058311168	+0.047423379599999996	-0.0465236565	+0.0092136201	-0.0099311208	-0.0012983346000000002	+0.0015033348	+0.0020841687	-0.0020841687	+0.0077216742000000005	-0.007528062900000001	+0.0066625065	-0.0107966772
	435.0	400.0	470.0	1.11504	+0.0054748463999999995	-0.0054748463999999995	+0.16512627359999998	-0.17266394399999999	1.11504	+0.0054748463999999995	-0.0054748463999999995	+0.0022077792	-0.002007072	+0.002453088	-0.002453088	-3.34512E-5	+3.34512E-5	+0.0012042431999999999	-0.0014384016	+0.0012488447999999999	-0.0013045968	-6.913247999999999E-4	+6.913247999999999E-4	-0.0017283119999999999	+0.0017060112	-0.0017617632	+0.0035904288	-1.11504E-5	+2.007072E-4	-4.6831680000000004E-4	+2.007072E-4	-0.082735968	+0.082735968	-0.001449552	+0.0014718528000000001	+0.0	-7.24776E-4	-1.6725599999999999E-4	+1.4495519999999998E-4	-0.007693775999999999	+0.007872182399999999	+0.0025534416	-0.0025534416	-2.23008E-4	+1.11504E-4	+0.0	-0.0	+0.0044936112	-0.0044936112	+0.0029994576000000003	-0.0029994576000000003	+0.0017283119999999999	-0.0017283119999999999	-8.139791999999999E-4	+8.139791999999999E-4	+0.0098012016	-0.009812352	-7.582272000000001E-4	+7.582272000000001E-4	-5.463696E-4	+4.237152E-4	+0.031221119999999998	-0.031221119999999998	+0.0231816816	-0.02425212	+0.0029214048	-0.002899104	-6.69024E-5	+1.338048E-4	-0.0110500464	+0.009299433599999999	+0.014082955199999999	-0.014082955199999999	+0.0030552096	-0.0034900751999999997	+1.4495519999999998E-4	-1.784064E-4	+0.0	-0.0	+0.0	-4.906175999999999E-4	-0.0029660064	+0.00306636	+0.0026537951999999997	-0.0026537951999999997	+0.012577651199999998	-0.012321192	-5.5752E-5	+5.5752E-5	-0.0027876	+0.0027876	-0.09705308160000001	+0.0837060528	-0.009031824	+0.009031824	-0.087363384	+0.087363384	-0.0131463216	+0.0124549968	+0.0022746816	-0.0022746816	-6.69024E-5	+6.69024E-5	-0.0016391087999999999	+0.0016837103999999999	+0.014462068799999998	-0.014462068799999998	-0.0051403344	+0.005240687999999999	+1.338048E-4	-0.0	+0.0455828352	-0.044724254399999996	+0.0192790416	-0.019736207999999998	-6.021215999999999E-4	+5.798207999999999E-4	+0.0013157471999999998	-0.0013157471999999998	+0.0035569776	-0.0035904288	+0.0247204368	-0.0267944112
	510.0	470.0	550.0	0.678057	+0.0037564357800000006	-0.0037564357800000006	+0.0973011795	-0.09705707898	0.678057	+0.0037564357800000006	-0.0037564357800000006	+0.0015934339500000001	-0.00143070027	+0.0019121207399999999	-0.0019121207399999999	+0.00152562825	-0.00152562825	+0.00414292827	-0.003790338630000001	-0.00208163499	+0.0021290989800000003	-4.9498161E-4	+4.9498161E-4	-0.00141035856	+0.00160021452	-5.627873100000001E-4	+0.0026512028700000005	+1.9663653000000003E-4	-0.0	+2.1697824E-4	-2.1019767000000003E-4	-0.04342277028	+0.04342277028	-4.0683420000000003E-4	+4.4751762000000005E-4	+8.950352400000001E-4	-0.00118659975	-2.712228E-5	+1.356114E-5	-0.0053769920100000005	+0.006258466110000001	+0.0016544590800000002	-0.0016544590800000002	+0.0	-1.8985596000000002E-4	+0.0	-0.0	+0.0030376953600000003	-0.0030376953600000003	+0.0023121743700000004	-0.0023121743700000004	+0.0014849448300000001	-0.0014849448300000001	-2.8478394E-4	+2.8478394E-4	+0.0059329987500000006	-0.0059397793200000005	-3.6615078E-4	+3.6615078E-4	-1.5595311E-4	+2.2375881000000002E-4	+0.018985596	-0.018985596	+0.01674122733	-0.01617165945	+0.0017968510500000002	-0.0017154842100000002	+4.6107876000000007E-4	-4.4073705000000004E-4	-0.00478030185	+0.0042039534	+0.00848249307	-0.00848249307	+0.0076145801100000006	-0.00741116301	+1.356114E-4	-1.8307539E-4	+0.0	-0.0	+2.3731995000000005E-4	-0.0	+0.0026444223	-0.00269866686	+0.0018578761800000002	-0.0018578761800000002	+0.007885802910000001	-0.007573896690000001	+2.0341710000000003E-5	-2.0341710000000003E-5	-0.00290886453	+0.00290886453	-0.05944525719	+0.058651930500000005	-0.005505822840000001	+0.005505822840000001	-0.03490637436	+0.03490637436	-0.010618372620000002	+0.01086925371	+0.00107133006	-0.00107133006	-6.78057E-6	+6.78057E-6	-7.6620441E-4	+7.3230156E-4	+0.00899781639	-0.00899781639	-0.00321399018	+0.0033970655700000002	+0.00387848604	-0.0038106803400000007	+0.027617261610000006	-0.027108718860000002	+0.01707347526	-0.016422540540000002	+2.7800337E-4	-2.712228E-4	+9.153769500000001E-4	-9.153769500000001E-4	-5.0176218E-4	+5.288844600000001E-4	+0.02455922454	-0.023684531010000003
	600.0	550.0	650.0	0.349925	+0.00250196375	-0.00250196375	+0.04463993224999999	-0.0438456025	0.349925	+0.00250196375	-0.00250196375	+0.00106027275	-9.3429975E-4	+0.001553667	-0.001553667	+0.00153617075	-0.00153617075	+0.00327179875	-0.00304784675	-0.0017496249999999999	+0.0017566234999999999	-2.23952E-4	+2.23952E-4	-8.328214999999999E-4	+0.0010077839999999999	-4.549025E-5	+0.00164814675	+1.329715E-4	-0.0	+2.2045274999999998E-4	-1.3997E-4	-0.018143611249999997	+0.018143611249999997	+4.1991E-5	-0.0	+7.908304999999999E-4	-9.1330425E-4	+1.749625E-5	-3.49925E-6	-0.002701421	+0.00292187375	+9.09805E-4	-9.09805E-4	+6.9985E-5	-4.549025E-5	+0.0	-0.0	+0.001917589	-0.001917589	+0.0014381917499999997	-0.0014381917499999997	+0.0010917659999999999	-0.0010917659999999999	-3.849174999999999E-5	+3.849174999999999E-5	+0.00321931	-0.00322280925	-2.5894449999999995E-4	+2.5894449999999995E-4	-3.1493249999999995E-5	+8.3982E-5	+0.009797899999999998	-0.009797899999999998	+0.00806577125	-0.007551381499999999	+6.9635075E-4	-6.2636575E-4	+3.9541524999999996E-4	-3.5342425E-4	-0.0014416909999999997	+0.0012037419999999998	+0.004384560249999999	-0.004384560249999999	+0.00488845225	-0.0047939725	+9.447974999999999E-5	-8.748125E-5	+0.0	-0.0	+3.0093549999999996E-4	-0.0	+0.0030583445	-0.00308983775	+0.001133757	-0.001133757	+0.0033242874999999997	-0.00316682125	+3.49925E-5	-3.49925E-5	-0.002281511	+0.002281511	-0.026548809749999996	+0.026811253499999996	-0.0032822964999999994	+0.0032822964999999994	-0.010595729	+0.010595729	-0.00565128875	+0.005934727999999999	+5.458829999999999E-4	-5.458829999999999E-4	+1.049775E-5	-1.049775E-5	-1.2247375000000002E-4	+1.5046774999999998E-4	+0.0047239875	-0.0047239875	-0.0014311932499999997	+0.001525673	+0.0031528242499999997	-0.0031458257499999997	+0.0147458395	-0.0144658995	+0.008846103999999999	-0.008471684249999998	+4.5140325E-4	-4.0941225E-4	+6.158679999999999E-4	-6.158679999999999E-4	-0.0010182817499999998	+0.00108126825	+0.013045204	-0.012152895249999998
	725.0	650.0	800.0	0.146934	+0.0014649319800000002	-0.0014649319800000002	+0.015363419040000001	-0.013998402180000001	0.146934	+0.0014649319800000002	-0.0014649319800000002	+6.465096000000001E-4	-5.656959E-4	+9.594790200000002E-4	-9.594790200000002E-4	+0.0010050285600000002	-0.0010050285600000002	+0.00165447684	-0.00165447684	-7.802195400000002E-4	+7.890355800000002E-4	-3.085614000000001E-5	+3.085614000000001E-5	-3.7762038000000006E-4	+3.8202840000000005E-4	+7.523020800000002E-4	-0.0	+1.3664862000000003E-4	-0.0	+9.550710000000001E-5	-4.5549540000000004E-5	-0.00423022986	+0.00423022986	+6.465096E-5	-5.289624E-5	+4.114152000000001E-4	-4.3492464000000004E-4	+1.910142E-5	-3.232548E-5	-9.065827800000001E-4	+8.213610600000001E-4	+4.099458600000001E-4	-4.099458600000001E-4	+5.730426000000001E-5	-3.232548E-5	+0.0	-0.0	+0.0010388233800000001	-0.0010358847000000002	+6.362242200000001E-4	-6.362242200000001E-4	+5.789199600000001E-4	-5.789199600000001E-4	+1.616274E-5	-1.616274E-5	+0.00147521736	-0.0014766867	-1.5721938000000003E-4	+1.5721938000000003E-4	-1.4693400000000002E-5	+2.2040100000000003E-5	+0.004114152	-0.004114152	+0.0025977931200000005	-0.00245085912	+1.1460852000000002E-4	-1.1313918000000001E-4	+1.9248354000000003E-4	-2.1158496E-4	-1.9542222000000004E-4	+1.3370994000000001E-4	+0.00186753114	-0.00186753114	+0.00209234016	-0.00202328118	+2.7917460000000002E-5	-4.4080200000000005E-5	+0.0	-0.0	+1.3077126E-4	-0.0	+0.0019307127600000002	-0.00181904292	+5.010449400000001E-4	-5.010449400000001E-4	+8.228304000000002E-4	-9.345002400000001E-4	-7.346700000000001E-6	+7.346700000000001E-6	-0.0012944885400000001	+0.0012944885400000001	-0.006659048880000001	+0.00876755178	-0.0016427221200000003	+0.0016427221200000003	-4.6137276000000004E-4	+4.6137276000000004E-4	-0.0021320123400000003	+0.0022333968	+2.8064394000000006E-4	-2.8064394000000006E-4	+8.816040000000001E-6	-8.816040000000001E-6	+7.493634E-5	-7.493634E-5	+0.0020085877800000004	-0.0020085877800000004	-4.9075956E-4	+4.2316992E-4	+0.0016412527800000003	-0.0016339060800000004	+0.006742801260000001	-0.006603213960000001	+0.0031252861800000003	-0.0029239866	+3.0709206000000005E-4	-3.1884678000000004E-4	+3.5704962000000003E-4	-3.5704962000000003E-4	-5.833279800000001E-4	+6.024294000000001E-4	+0.00461078892	-0.00435365442
	950.0	800.0	1100.0	0.0367417	+6.04768382E-4	-6.04768382E-4	+0.0036940105180000003	-0.0034081600920000004	0.0367417	+6.04768382E-4	-6.04768382E-4	+2.5094581100000004E-4	-2.1824569800000002E-4	+4.0489353400000006E-4	-4.0489353400000006E-4	+3.6484508100000004E-4	-3.6484508100000004E-4	+5.05565792E-4	-5.35326569E-4	-1.9730292900000003E-4	+1.89219755E-4	+1.2124761000000001E-5	-1.2124761000000001E-5	-1.0985768300000001E-4	+9.442616900000001E-5	+4.901342780000001E-4	-0.0	+8.6342995E-5	-0.0	+2.3147271000000002E-5	-1.3594429E-5	+8.86577221E-4	-8.86577221E-4	+3.0863028E-5	-4.0415870000000005E-5	+1.5137580400000002E-4	-1.73053407E-4	+2.3514688000000004E-5	-2.204502E-5	-1.56152225E-4	+1.2051277600000002E-4	+1.12062185E-4	-1.12062185E-4	+1.7636016000000002E-5	-3.0495611000000003E-5	+0.0	-0.0	+3.6190574500000004E-4	-3.60803494E-4	+1.8591300200000003E-4	-1.8591300200000003E-4	+1.9289392500000002E-4	-1.9289392500000002E-4	+8.083174E-6	-8.083174E-6	+4.3649139600000005E-4	-4.3685881300000004E-4	-6.613506000000001E-5	+6.613506000000001E-5	+0.0	-5.143838E-6	+0.0010287676	-0.0010287676	+3.45004563E-4	-3.6888666800000006E-4	-2.0575352E-5	+1.8370850000000004E-5	+5.9154137000000005E-5	-6.9441813E-5	+9.222166700000001E-5	-8.2301408E-5	+4.80214019E-4	-4.80214019E-4	+4.6441508800000006E-4	-4.8499044000000006E-4	+1.6166348E-5	-1.1389927000000001E-5	+0.0	-0.0	+1.0655093000000002E-5	-1.2124761000000001E-5	+6.69066357E-4	-6.753124460000001E-4	+2.0354901800000004E-4	-2.0354901800000004E-4	+4.4457457E-5	-7.825982100000001E-5	+2.571919E-6	-2.571919E-6	-5.897042850000001E-4	+5.897042850000001E-4	-1.59458978E-4	+0.0013407046330000001	-5.71700852E-4	+5.71700852E-4	+0.001213945768	-0.001213945768	-4.64047671E-4	+4.5633191400000007E-4	+1.0140709200000001E-4	-1.0140709200000001E-4	-3.306753E-6	+3.306753E-6	+6.613506000000001E-5	-6.980923000000001E-5	+5.09239962E-4	-5.09239962E-4	-4.6661959E-5	+3.4169781E-5	+4.919713630000001E-4	-4.916039460000001E-4	+0.0019182841570000002	-0.0018723570320000001	+5.24671476E-4	-5.540648360000001E-4	+1.1426668700000001E-4	-1.1977794200000002E-4	+1.4733421700000002E-4	-1.4733421700000002E-4	-1.8811750400000003E-4	+1.56887059E-4	+8.432220150000001E-4	-8.56816444E-4
	1350.0	1100.0	1600.0	0.00436023	+1.0643321429999998E-4	-1.0643321429999998E-4	+0.0012233061288	-0.0011591671454999999	0.00436023	+1.0643321429999998E-4	-1.0643321429999998E-4	+5.3151203699999996E-5	-4.652365409999999E-5	+9.653549219999999E-5	-9.605586689999997E-5	+7.51267629E-5	-7.51267629E-5	+7.612961579999998E-5	-8.37600183E-5	-2.0231467199999997E-5	+1.9185011999999996E-5	+7.543197899999999E-6	-7.543197899999999E-6	-1.91414097E-5	+1.18162233E-5	+1.734499494E-4	-0.0	+2.39376627E-5	-0.0	+1.7440919999999997E-7	-2.9649564E-6	+0.0010011960125999998	-0.0010011960125999998	+8.328039299999999E-6	-9.8541198E-6	+2.4112071899999998E-5	-2.6946221399999997E-5	+7.717607099999998E-6	-4.9706622E-6	-6.540344999999999E-6	+7.892016299999999E-6	+1.5217202699999997E-5	-1.5217202699999997E-5	+6.627549599999999E-6	-2.6597402999999998E-6	+0.0	-0.0	+6.348494879999998E-5	-6.33977442E-5	+4.0506536699999996E-5	-4.0506536699999996E-5	+2.5289333999999995E-5	-2.5289333999999995E-5	+2.3981264999999995E-6	-2.3981264999999995E-6	+6.16536522E-5	-6.156644759999999E-5	-1.13802003E-5	+1.13802003E-5	-6.540344999999999E-7	+1.2644666999999998E-6	+1.2208643999999999E-4	-1.2208643999999999E-4	+9.5053014E-6	-1.19470302E-5	-1.2862678499999998E-5	+9.025676099999998E-6	+1.1336597999999999E-5	-1.01593359E-5	+2.5114924799999994E-5	-2.4286481099999998E-5	+6.078160619999999E-5	-6.078160619999999E-5	+5.493889799999999E-5	-5.541852329999999E-5	+1.6568873999999998E-6	-1.0900575E-6	+0.0	-0.0	+5.581094399999999E-6	-0.0	+1.1899067669999999E-4	-1.2810355739999998E-4	+3.5623079099999995E-5	-3.5623079099999995E-5	-1.7964147599999998E-5	+1.7004897E-5	+1.6568873999999998E-6	-1.6568873999999998E-6	-1.4148946349999998E-4	+1.4148946349999998E-4	+3.5200136789999997E-4	-9.548903699999999E-6	-1.249205895E-4	+1.249205895E-4	+3.761570421E-4	-3.761570421E-4	-4.499757359999999E-5	+4.177100339999999E-5	+2.5027720199999995E-5	-2.5027720199999995E-5	+2.6161379999999996E-6	-2.6161379999999996E-6	+2.3676048899999997E-5	-2.6292186899999995E-5	+6.113042459999998E-5	-6.113042459999998E-5	+8.284437E-6	-7.1071748999999995E-6	+7.8920163E-5	-8.576572409999999E-5	+2.658868254E-4	-2.583000252E-4	+2.8821120299999997E-5	-3.579748829999999E-5	+1.97518419E-5	-2.2193570699999996E-5	+1.3560315299999999E-5	-1.3560315299999999E-5	-2.3981264999999998E-5	+2.1888354599999996E-5	+5.707541069999999E-5	-6.030198089999999E-5

    
    
