#        Ep        Ee   eCharge      ePol    Lumifb    lhapdf        NC        CC     itarg    erunco
#     7000.       60.        1.      0.00    100.00     21000         1         0         1      0.50
#      q2         x       y  thetae  thetaj        f2    sigrNC    nevent estat eunco esyst  etot eelen ethee ehadr radco egamp effic enois
       5. 0.00000850  0.3501  177.4    4.9   2.55745   2.55752  0.35E+10  0.10  0.50  0.70  0.86  0.08  0.37  0.06  0.30  0.00  0.50  0.00
       5. 0.00002000  0.1488  177.7   13.2   1.85422   1.85427  0.95E+10  0.10  0.50  0.71  0.87  0.07  0.39  0.09  0.30  0.00  0.50  0.00
       5. 0.00005000  0.0595  177.8   33.8   1.40671   1.40675  0.61E+10  0.10  0.50  0.72  0.87  0.07  0.40  0.11  0.30  0.00  0.50  0.00
       5. 0.00008500  0.0350  177.8   55.2   1.22442   1.22446  0.23E+10  0.10  0.50  0.72  0.88  0.07  0.41  0.11  0.30  0.00  0.50  0.00
       5. 0.00020000  0.0149  177.8  102.4   0.99916   0.99919  0.59E+10  0.10  0.50  0.73  0.88  0.07  0.42  0.10  0.30  0.00  0.50  0.00
       5. 0.00050000  0.0060  177.9  144.5   0.81692   0.81694  0.38E+10  0.10  0.50  1.87  1.93  0.08  0.44  0.10  0.30  0.00  0.50  1.71
       5. 0.00085000  0.0035  177.9  158.7   0.73107   0.73109  0.14E+10  0.10  0.50  2.02  2.09  0.08  0.46  0.10  0.30  0.00  0.50  1.88
       5. 0.00200000  0.0015  177.9  170.9   0.61587   0.61589  0.33E+10  0.10  0.50  2.28  2.33  0.08  0.47  0.09  0.30  0.00  0.50  2.15
      10. 0.00000850  0.7003  174.5    2.4   3.77657   3.77678  0.11E+10  0.10  0.50  1.18  1.28  0.09  0.19  0.04  0.30  1.00  0.50  0.00
      10. 0.00002000  0.2976  176.4    8.5   2.71642   2.71657  0.33E+10  0.10  0.50  0.65  0.82  0.08  0.27  0.03  0.30  0.00  0.50  0.00
      10. 0.00005000  0.1190  176.8   23.5   2.02194   2.02205  0.23E+10  0.10  0.50  0.66  0.83  0.08  0.29  0.09  0.30  0.00  0.50  0.00
      10. 0.00008500  0.0700  176.9   39.9   1.73410   1.73419  0.86E+09  0.10  0.50  0.67  0.84  0.08  0.30  0.10  0.30  0.00  0.50  0.00
      10. 0.00020000  0.0298  176.9   82.2   1.37628   1.37636  0.22E+10  0.10  0.50  0.68  0.84  0.08  0.31  0.11  0.30  0.00  0.50  0.00
      10. 0.00050000  0.0119  177.0  131.1   1.08788   1.08794  0.14E+10  0.10  0.50  0.69  0.85  0.09  0.33  0.12  0.30  0.00  0.50  0.00
      10. 0.00085000  0.0070  177.0  150.1   0.95329   0.95334  0.51E+09  0.10  0.50  1.80  1.87  0.09  0.34  0.12  0.30  0.00  0.50  1.66
      10. 0.00200000  0.0030  177.0  167.1   0.77452   0.77457  0.13E+10  0.10  0.50  2.05  2.11  0.09  0.36  0.12  0.30  0.00  0.50  1.93
      10. 0.00500000  0.0012  177.0  174.8   0.62744   0.62747  0.55E+09  0.10  0.50  2.33  2.38  0.10  0.37  0.11  0.30  0.00  0.50  2.22
      20. 0.00002000  0.5952  173.3    4.6   3.77686   3.77728  0.23E+10  0.10  0.50  1.17  1.27  0.09  0.16  0.01  0.30  1.00  0.50  0.00
      20. 0.00005000  0.2381  175.1   15.6   2.77114   2.77144  0.19E+10  0.10  0.50  0.63  0.80  0.09  0.22  0.04  0.30  0.00  0.50  0.00
      20. 0.00008500  0.1401  175.4   27.7   2.34743   2.34769  0.75E+09  0.10  0.50  0.64  0.81  0.09  0.23  0.09  0.30  0.00  0.50  0.00
      20. 0.00020000  0.0595  175.6   62.5   1.81838   1.81859  0.20E+10  0.10  0.50  0.65  0.82  0.09  0.24  0.11  0.30  0.00  0.50  0.00
      20. 0.00050000  0.0238  175.7  114.2   1.39438   1.39453  0.12E+10  0.10  0.50  0.66  0.83  0.09  0.26  0.13  0.30  0.00  0.50  0.00
      20. 0.00085000  0.0140  175.7  138.5   1.19870   1.19883  0.43E+09  0.10  0.50  0.66  0.83  0.10  0.27  0.13  0.30  0.00  0.50  0.00
      20. 0.00200000  0.0060  175.7  161.8   0.94220   0.94231  0.11E+10  0.10  0.50  1.84  1.91  0.10  0.28  0.13  0.30  0.00  0.50  1.71
      20. 0.00500000  0.0024  175.7  172.7   0.73444   0.73452  0.65E+09  0.10  0.50  2.11  2.17  0.10  0.29  0.13  0.30  0.00  0.50  2.00
      20. 0.00850000  0.0014  175.7  175.7   0.64123   0.64130  0.20E+09  0.10  0.50  2.27  2.33  0.11  0.29  0.12  0.30  0.00  0.50  2.17
      50. 0.00005000  0.5952  169.4    7.2   4.03221   4.03337  0.11E+10  0.10  0.50  1.17  1.27  0.10  0.12  0.01  0.30  1.00  0.50  0.00
      50. 0.00008500  0.3501  171.6   15.5   3.36549   3.36646  0.48E+09  0.10  0.50  0.61  0.79  0.10  0.15  0.02  0.30  0.00  0.50  0.00
      50. 0.00020000  0.1488  172.7   40.1   2.53267   2.53341  0.13E+10  0.10  0.50  0.62  0.80  0.10  0.17  0.09  0.30  0.00  0.50  0.00
      50. 0.00050000  0.0595  173.0   87.7   1.87297   1.87352  0.84E+09  0.10  0.50  0.63  0.81  0.10  0.18  0.13  0.30  0.00  0.50  0.00
      50. 0.00085000  0.0350  173.1  117.7   1.57355   1.57402  0.30E+09  0.10  0.50  0.64  0.81  0.10  0.19  0.14  0.30  0.00  0.50  0.00
      50. 0.00200000  0.0149  173.2  151.4   1.18833   1.18868  0.74E+09  0.10  0.50  0.64  0.81  0.11  0.20  0.15  0.30  0.00  0.50  0.00
      50. 0.00500000  0.0060  173.2  168.4   0.88381   0.88408  0.43E+09  0.10  0.50  1.83  1.90  0.11  0.20  0.15  0.30  0.00  0.50  1.71
      50. 0.00850000  0.0035  173.2  173.2   0.74949   0.74971  0.15E+09  0.10  0.50  1.99  2.05  0.11  0.21  0.15  0.30  0.00  0.50  1.88
      50. 0.02000000  0.0015  173.3  177.1   0.58657   0.58674  0.33E+09  0.10  0.50  2.24  2.30  0.12  0.21  0.13  0.30  0.00  0.50  2.15
     100. 0.00008500  0.7003  162.7    7.5   4.21424   4.21681  0.13E+09  0.10  0.50  1.16  1.27  0.11  0.07  0.00  0.30  1.00  0.50  0.00
     100. 0.00020000  0.2976  168.6   26.4   3.11420   3.11612  0.38E+09  0.10  0.50  0.60  0.78  0.11  0.11  0.03  0.30  0.00  0.50  0.00
     100. 0.00050000  0.1190  169.9   66.6   2.25131   2.25271  0.26E+09  0.10  0.50  0.62  0.79  0.11  0.13  0.11  0.30  0.00  0.50  0.00
     100. 0.00085000  0.0700  170.1   97.9   1.86439   1.86556  0.94E+08  0.10  0.50  0.63  0.80  0.11  0.13  0.14  0.30  0.00  0.50  0.00
     100. 0.00200000  0.0298  170.3  140.1   1.37296   1.37383  0.23E+09  0.10  0.50  0.63  0.81  0.12  0.14  0.16  0.30  0.00  0.50  0.00
     100. 0.00500000  0.0119  170.4  163.6   0.99125   0.99187  0.13E+09  0.10  0.50  0.64  0.81  0.12  0.15  0.17  0.30  0.00  0.50  0.00
     100. 0.00850000  0.0070  170.4  170.4   0.82515   0.82567  0.45E+08  0.10  0.50  1.78  1.85  0.12  0.15  0.17  0.30  0.00  0.50  1.66
     100. 0.02000000  0.0030  170.5  175.9   0.62555   0.62594  0.11E+09  0.10  0.50  2.03  2.09  0.12  0.15  0.15  0.30  0.00  0.50  1.93
     100. 0.05000000  0.0012  170.5  178.4   0.48228   0.48257  0.43E+08  0.10  0.50  2.31  2.36  0.12  0.15  0.14  0.30  0.00  0.50  2.22
     200. 0.00020000  0.5952  159.0   14.4   3.71466   3.71969  0.23E+09  0.10  0.50  1.16  1.27  0.11  0.06  0.01  0.30  1.00  0.50  0.00
     200. 0.00050000  0.2381  164.6   46.7   2.63339   2.63701  0.19E+09  0.10  0.50  0.61  0.79  0.12  0.09  0.07  0.30  0.00  0.50  0.00
     200. 0.00085000  0.1401  165.5   75.9   2.15393   2.15692  0.70E+08  0.10  0.50  0.62  0.79  0.12  0.10  0.12  0.30  0.00  0.50  0.00
     200. 0.00200000  0.0595  166.1  125.0   1.55221   1.55438  0.17E+09  0.10  0.50  0.62  0.80  0.12  0.10  0.16  0.30  0.00  0.50  0.00
     200. 0.00500000  0.0238  166.4  156.9   1.09228   1.09381  0.97E+08  0.10  0.50  0.63  0.81  0.12  0.11  0.18  0.30  0.00  0.50  0.00
     200. 0.00850000  0.0140  166.5  166.4   0.89476   0.89602  0.33E+08  0.10  0.50  0.63  0.81  0.13  0.11  0.18  0.30  0.00  0.50  0.00
     200. 0.02000000  0.0060  166.5  174.2   0.65982   0.66074  0.78E+08  0.10  0.50  1.83  1.89  0.13  0.11  0.17  0.30  0.00  0.50  1.71
     200. 0.05000000  0.0024  166.5  177.7   0.49319   0.49385  0.45E+08  0.10  0.50  2.10  2.16  0.13  0.11  0.15  0.30  0.00  0.50  2.00
     200. 0.08500000  0.0014  166.5  178.6   0.42057   0.42112  0.21E+08  0.10  0.50  2.26  2.31  0.13  0.11  0.16  0.30  0.00  0.50  2.17
     500. 0.00050000  0.5952  147.4   22.5   3.13744   3.15081  0.86E+08  0.10  0.50  1.17  1.27  0.12  0.05  0.02  0.30  1.00  0.50  0.00
     500. 0.00085000  0.3501  154.0   46.4   2.53048   2.54141  0.35E+08  0.10  0.50  0.60  0.78  0.12  0.06  0.07  0.30  0.00  0.50  0.00
     500. 0.00200000  0.1488  157.2   98.2   1.77925   1.78707  0.91E+08  0.10  0.50  0.62  0.79  0.13  0.07  0.13  0.30  0.00  0.50  0.00
     500. 0.00500000  0.0595  158.2  143.5   1.21610   1.22150  0.52E+08  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
     500. 0.00850000  0.0350  158.5  158.3   0.97816   0.98251  0.18E+08  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
     500. 0.02000000  0.0149  158.7  170.8   0.69895   0.70203  0.41E+08  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
     500. 0.05000000  0.0060  158.8  176.3   0.50423   0.50640  0.23E+08  0.10  0.50  1.82  1.89  0.13  0.08  0.16  0.30  0.00  0.50  1.71
     500. 0.08500000  0.0035  158.9  177.8   0.42110   0.42285  0.16E+08  0.10  0.50  1.98  2.05  0.14  0.08  0.18  0.30  0.00  0.50  1.88
     500. 0.20000000  0.0015  158.9  179.1   0.29193   0.29301  0.56E+07  0.10  0.50  2.25  2.31  0.16  0.09  0.28  0.30  0.00  0.50  2.15
    1000. 0.00085000  0.7003  128.6   23.3   2.80821   2.83893  0.12E+08  0.10  0.50  1.17  1.27  0.13  0.03  0.03  0.30  1.00  0.50  0.00
    1000. 0.00200000  0.2976  145.1   73.2   1.94285   1.96455  0.34E+08  0.10  0.50  0.60  0.78  0.13  0.04  0.07  0.30  0.00  0.50  0.00
    1000. 0.00500000  0.1190  148.6  128.6   1.30271   1.31754  0.21E+08  0.10  0.50  0.62  0.80  0.13  0.05  0.16  0.30  0.00  0.50  0.00
    1000. 0.00850000  0.0700  149.4  149.2   1.03531   1.04715  0.72E+07  0.10  0.50  0.63  0.80  0.13  0.05  0.18  0.30  0.00  0.50  0.00
    1000. 0.02000000  0.0298  150.0  166.9   0.72456   0.73282  0.17E+08  0.10  0.50  0.63  0.80  0.13  0.05  0.19  0.30  0.00  0.50  0.00
    1000. 0.05000000  0.0119  150.3  174.8   0.51058   0.51624  0.92E+07  0.10  0.50  0.63  0.80  0.13  0.05  0.18  0.30  0.00  0.50  0.00
    1000. 0.08500000  0.0070  150.4  176.9   0.42052   0.42502  0.62E+07  0.10  0.50  1.78  1.85  0.14  0.06  0.19  0.30  0.00  0.50  1.66
    1000. 0.20000000  0.0030  150.4  178.7   0.28386   0.28657  0.31E+07  0.10  0.50  2.05  2.11  0.17  0.07  0.31  0.30  0.00  0.50  1.93
    1000. 0.30000001  0.0020  150.4  179.1   0.19767   0.19942  0.14E+07  0.10  0.50  2.23  2.29  0.23  0.09  0.59  0.30  0.00  0.50  2.06
    1000. 0.40000001  0.0015  150.5  179.4   0.12412   0.12516  0.67E+06  0.12  0.50  2.47  2.53  0.31  0.13  1.02  0.30  0.00  0.50  2.15
    1000. 0.50000000  0.0012  150.5  179.5   0.06824   0.06879  0.12E+06  0.28  0.50  2.87  2.93  0.44  0.17  1.65  0.30  0.00  0.50  2.22
    2000. 0.00200000  0.5952  119.3   43.4   2.09945   2.15939  0.14E+08  0.10  0.50  1.17  1.27  0.13  0.02  0.05  0.30  1.00  0.50  0.00
    2000. 0.00500000  0.2381  133.8  107.6   1.38368   1.42431  0.10E+08  0.10  0.50  0.61  0.79  0.14  0.03  0.11  0.30  0.00  0.50  0.00
    2000. 0.00850000  0.1401  136.2  135.9   1.08784   1.12012  0.37E+07  0.10  0.50  0.62  0.80  0.14  0.04  0.16  0.30  0.00  0.50  0.00
    2000. 0.02000000  0.0595  138.0  161.3   0.74722   0.76945  0.87E+07  0.10  0.50  0.63  0.80  0.14  0.04  0.18  0.30  0.00  0.50  0.00
    2000. 0.05000000  0.0238  138.7  172.6   0.51555   0.53051  0.47E+07  0.10  0.50  0.63  0.80  0.14  0.04  0.18  0.30  0.00  0.50  0.00
    2000. 0.08500000  0.0140  138.9  175.7   0.41930   0.43103  0.31E+07  0.10  0.50  0.64  0.81  0.14  0.04  0.20  0.30  0.00  0.50  0.00
    2000. 0.20000000  0.0060  139.0  178.2   0.27624   0.28311  0.15E+07  0.10  0.50  1.85  1.92  0.17  0.05  0.33  0.30  0.00  0.50  1.71
    2000. 0.30000001  0.0040  139.0  178.8   0.18916   0.19353  0.70E+06  0.12  0.50  2.04  2.10  0.23  0.06  0.62  0.30  0.00  0.50  1.84
    2000. 0.40000001  0.0030  139.1  179.1   0.11695   0.11951  0.32E+06  0.18  0.50  2.30  2.36  0.32  0.09  1.05  0.30  0.00  0.50  1.93
    2000. 0.50000000  0.0024  139.1  179.3   0.06332   0.06464  0.14E+06  0.27  0.50  2.72  2.78  0.45  0.13  1.68  0.30  0.00  0.50  2.00
    2000. 0.60000002  0.0020  139.1  179.4   0.02871   0.02928  0.54E+05  0.43  0.50  3.46  3.52  0.64  0.18  2.63  0.30  0.00  0.50  2.06
    2000. 0.69999999  0.0017  139.1  179.5   0.00995   0.01014  0.69E+04  1.21  0.50  4.83  5.00  0.95  0.27  4.19  0.30  0.00  0.50  2.11
    5000. 0.00500000  0.5952   94.4   64.4   1.48263   1.61375  0.45E+07  0.10  0.50  1.17  1.27  0.14  0.02  0.06  0.30  1.00  0.50  0.00
    5000. 0.00850000  0.3501  107.7  107.2   1.15090   1.25472  0.17E+07  0.10  0.50  0.61  0.79  0.14  0.02  0.10  0.30  0.00  0.50  0.00
    5000. 0.02000000  0.1488  114.9  149.4   0.77333   0.84453  0.44E+07  0.10  0.50  0.62  0.80  0.14  0.02  0.15  0.30  0.00  0.50  0.00
    5000. 0.05000000  0.0595  117.4  168.1   0.52041   0.56761  0.24E+07  0.10  0.50  0.63  0.80  0.14  0.03  0.18  0.30  0.00  0.50  0.00
    5000. 0.08500000  0.0350  118.1  173.1   0.41698   0.45356  0.16E+07  0.10  0.50  0.64  0.81  0.15  0.03  0.21  0.30  0.00  0.50  0.00
    5000. 0.20000000  0.0149  118.6  177.1   0.26680   0.28770  0.77E+06  0.11  0.50  0.70  0.87  0.17  0.03  0.34  0.30  0.00  0.50  0.00
    5000. 0.30000001  0.0099  118.7  178.1   0.17903   0.19207  0.34E+06  0.17  0.50  1.79  1.87  0.23  0.04  0.64  0.30  0.00  0.50  1.55
    5000. 0.40000001  0.0074  118.8  178.5   0.10863   0.11612  0.16E+06  0.25  0.50  2.08  2.15  0.33  0.06  1.08  0.30  0.00  0.50  1.64
    5000. 0.50000000  0.0060  118.8  178.8   0.05772   0.06151  0.67E+05  0.39  0.50  2.54  2.62  0.45  0.09  1.72  0.30  0.00  0.50  1.71
    5000. 0.60000002  0.0050  118.9  179.0   0.02566   0.02725  0.25E+05  0.63  0.50  3.33  3.43  0.65  0.12  2.68  0.30  0.00  0.50  1.77
    5000. 0.69999999  0.0043  118.9  179.2   0.00869   0.00921  0.75E+04  1.15  0.50  4.77  4.93  0.97  0.18  4.26  0.30  0.00  0.50  1.82
    5000. 0.80000001  0.0037  118.9  179.3   0.00181   0.00192  0.15E+04  2.56  0.50  8.19  8.59  1.68  0.32  7.77  0.30  0.00  0.50  1.86
   10000. 0.00850000  0.7003   66.6   66.2   1.19430   1.39053  0.58E+06  0.13  0.50  1.17  1.28  0.14  0.01  0.06  0.30  1.00  0.50  0.00
   10000. 0.02000000  0.2976   90.3  133.8   0.79056   0.92504  0.16E+07  0.10  0.50  0.61  0.79  0.14  0.02  0.09  0.30  0.00  0.50  0.00
   10000. 0.05000000  0.1190   96.8  162.7   0.52305   0.61285  0.97E+06  0.10  0.50  0.62  0.80  0.14  0.02  0.16  0.30  0.00  0.50  0.00
   10000. 0.08500000  0.0700   98.3  170.0   0.41484   0.48434  0.65E+06  0.12  0.50  0.64  0.82  0.15  0.02  0.21  0.30  0.00  0.50  0.00
   10000. 0.20000000  0.0298   99.5  175.8   0.26012   0.29949  0.31E+06  0.18  0.50  0.71  0.88  0.18  0.02  0.35  0.30  0.00  0.50  0.00
   10000. 0.30000001  0.0198   99.8  177.2   0.17210   0.19647  0.14E+06  0.27  0.50  0.91  1.07  0.24  0.03  0.66  0.30  0.00  0.50  0.00
   10000. 0.40000001  0.0149  100.0  177.9   0.10305   0.11692  0.61E+05  0.40  0.50  1.30  1.45  0.33  0.04  1.11  0.30  0.00  0.50  0.00
   10000. 0.50000000  0.0119  100.1  178.4   0.05405   0.06098  0.26E+05  0.62  0.50  1.91  2.07  0.46  0.06  1.76  0.30  0.00  0.50  0.00
   10000. 0.60000002  0.0099  100.1  178.6   0.02369   0.02658  0.95E+04  1.03  0.50  3.26  3.46  0.66  0.08  2.73  0.30  0.00  0.50  1.55
   10000. 0.69999999  0.0085  100.1  178.8   0.00790   0.00881  0.28E+04  1.90  0.50  4.75  5.14  0.98  0.13  4.32  0.30  0.00  0.50  1.60
   10000. 0.80000001  0.0074  100.2  179.0   0.00162   0.00180  0.55E+03  4.26  0.50  8.23  9.28  1.69  0.22  7.86  0.30  0.00  0.50  1.64
   20000. 0.02000000  0.5952   56.7  103.1   0.80596   0.99157  0.64E+06  0.13  0.50  1.17  1.28  0.15  0.01  0.07  0.30  1.00  0.50  0.00
   20000. 0.05000000  0.2381   73.1  153.9   0.52497   0.65389  0.47E+06  0.15  0.50  0.61  0.80  0.14  0.01  0.11  0.30  0.00  0.50  0.00
   20000. 0.08500000  0.1401   76.4  165.4   0.41246   0.51398  0.33E+06  0.17  0.50  0.63  0.82  0.15  0.01  0.19  0.30  0.00  0.50  0.00
   20000. 0.20000000  0.0595   78.9  174.0   0.25379   0.31215  0.16E+06  0.25  0.50  0.71  0.90  0.18  0.02  0.35  0.30  0.00  0.50  0.00
   20000. 0.30000001  0.0397   79.5  176.1   0.16570   0.20187  0.70E+05  0.38  0.50  0.92  1.11  0.24  0.02  0.67  0.30  0.00  0.50  0.00
   20000. 0.40000001  0.0298   79.8  177.1   0.09800   0.11852  0.31E+05  0.57  0.50  1.31  1.52  0.34  0.03  1.13  0.30  0.00  0.50  0.00
   20000. 0.50000000  0.0238   80.0  177.7   0.05077   0.06097  0.13E+05  0.88  0.50  1.94  2.18  0.47  0.04  1.78  0.30  0.00  0.50  0.00
   20000. 0.60000002  0.0198   80.1  178.1   0.02196   0.02617  0.47E+04  1.46  0.50  2.91  3.29  0.67  0.06  2.77  0.30  0.00  0.50  0.00
   20000. 0.69999999  0.0170   80.1  178.3   0.00721   0.00853  0.14E+04  2.72  0.50  4.53  5.30  0.99  0.09  4.38  0.30  0.00  0.50  0.00
   20000. 0.80000001  0.0149   80.2  178.5   0.00145   0.00170  0.26E+03  6.16  0.50  8.15 10.23  1.71  0.15  7.94  0.30  0.00  0.50  0.00
   50000. 0.05000000  0.5952   37.7  126.7   0.52658   0.63215  0.19E+06  0.23  0.50  1.17  1.29  0.15  0.01  0.06  0.30  1.00  0.50  0.00
   50000. 0.08500000  0.3501   46.8  153.8   0.40903   0.50401  0.15E+06  0.26  0.50  0.62  0.84  0.15  0.01  0.14  0.30  0.00  0.50  0.00
   50000. 0.20000000  0.1488   52.7  170.1   0.24595   0.31024  0.76E+05  0.36  0.50  0.70  0.93  0.18  0.01  0.33  0.30  0.00  0.50  0.00
   50000. 0.30000001  0.0992   54.0  173.6   0.15799   0.19978  0.34E+05  0.55  0.50  0.92  1.18  0.25  0.01  0.66  0.30  0.00  0.50  0.00
   50000. 0.40000001  0.0744   54.6  175.2   0.09203   0.11628  0.15E+05  0.82  0.50  1.32  1.63  0.34  0.02  1.14  0.30  0.00  0.50  0.00
   50000. 0.50000000  0.0595   55.0  176.2   0.04696   0.05910  0.62E+04  1.27  0.50  1.95  2.38  0.47  0.03  1.80  0.30  0.00  0.50  0.00
   50000. 0.60000002  0.0496   55.2  176.9   0.01998   0.02500  0.22E+04  2.12  0.50  2.94  3.65  0.67  0.04  2.80  0.30  0.00  0.50  0.00
   50000. 0.69999999  0.0425   55.4  177.3   0.00644   0.00800  0.63E+03  3.97  0.50  4.58  6.08  1.00  0.06  4.43  0.30  0.00  0.50  0.00
   50000. 0.80000001  0.0372   55.5  177.7   0.00126   0.00156  0.12E+03  9.09  0.50  8.23 12.27  1.73  0.10  8.02  0.30  0.00  0.50  0.00
  100000. 0.08500000  0.7003   23.5  128.2   0.40628   0.41929  0.40E+05  0.50  0.50  1.17  1.37  0.15  0.00  0.08  0.30  1.00  0.50  0.00
  100000. 0.20000000  0.2976   35.3  164.7   0.24037   0.27709  0.23E+05  0.65  0.50  0.67  1.06  0.19  0.01  0.28  0.30  0.00  0.50  0.00
  100000. 0.30000001  0.1984   37.5  170.4   0.15264   0.18331  0.11E+05  0.95  0.50  0.90  1.40  0.25  0.01  0.64  0.30  0.00  0.50  0.00
  100000. 0.40000001  0.1488   38.6  173.0   0.08796   0.10775  0.51E+04  1.40  0.50  1.31  1.98  0.34  0.01  1.13  0.30  0.00  0.50  0.00
  100000. 0.50000000  0.1190   39.2  174.5   0.04439   0.05485  0.21E+04  2.16  0.50  1.96  2.96  0.48  0.02  1.81  0.30  0.00  0.50  0.00
  100000. 0.60000002  0.0992   39.6  175.5   0.01867   0.02312  0.78E+03  3.59  0.50  2.96  4.68  0.68  0.03  2.82  0.30  0.00  0.50  0.00
  100000. 0.69999999  0.0850   39.9  176.1   0.00594   0.00734  0.22E+03  6.75  0.50  4.61  8.19  1.01  0.04  4.46  0.30  0.00  0.50  0.00
  100000. 0.80000001  0.0744   40.1  176.6   0.00114   0.00141  0.41E+02 15.54  0.50  8.29 17.62  1.74  0.07  8.09  0.30  0.00  0.50  0.00
  200000. 0.20000000  0.5952   19.4  151.8   0.23507   0.19486  0.69E+04  1.20  0.50  1.20  1.77  0.19  0.00  0.24  0.30  1.00  0.50  0.00
  200000. 0.30000001  0.3968   23.5  164.4   0.14765   0.14357  0.38E+04  1.63  0.50  0.86  1.91  0.25  0.01  0.58  0.30  0.00  0.50  0.00
  200000. 0.40000001  0.2976   25.3  169.1   0.08421   0.08921  0.19E+04  2.30  0.50  1.28  2.67  0.35  0.01  1.08  0.30  0.00  0.50  0.00
  200000. 0.50000000  0.2381   26.4  171.6   0.04207   0.04671  0.84E+03  3.45  0.50  1.94  3.99  0.48  0.01  1.78  0.30  0.00  0.50  0.00
  200000. 0.60000002  0.1984   27.0  173.2   0.01750   0.01995  0.31E+03  5.66  0.50  2.95  6.40  0.69  0.02  2.81  0.30  0.00  0.50  0.00
  200000. 0.69999999  0.1701   27.5  174.3   0.00550   0.00636  0.90E+02 10.57  0.50  4.62 11.55  1.02  0.03  4.47  0.30  0.00  0.50  0.00
  200000. 0.80000001  0.1488   27.8  175.0   0.00104   0.00122  0.17E+02 24.27  0.50  8.34 25.67  1.76  0.05  8.13  0.30  0.00  0.50  0.00
  500000. 0.40000001  0.7440    9.8  152.0   0.07971   0.03907  0.41E+03  4.96  0.50  1.61  5.24  0.35  0.00  1.06  0.30  1.00  0.50  0.00
  500000. 0.50000000  0.5952   12.3  162.0   0.03932   0.02468  0.22E+03  6.74  0.50  2.14  7.09  0.49  0.01  1.73  0.30  1.00  0.50  0.00
  500000. 0.60000002  0.4960   13.7  166.5   0.01613   0.01196  0.91E+02 10.46  0.50  2.91 10.87  0.70  0.01  2.76  0.30  0.00  0.50  0.00
  500000. 0.69999999  0.4252   14.7  169.1   0.00498   0.00411  0.28E+02 18.80  0.50  4.60 19.36  1.03  0.02  4.44  0.30  0.00  0.50  0.00
  500000. 0.80000001  0.3720   15.3  170.9   0.00093   0.00082  0.56E+01 42.10  0.50  8.35 42.92  1.78  0.03  8.14  0.30  0.00  0.50  0.00
