#        Ep        Ee   eCharge      ePol    Lumifb    lhapdf        NC        CC     itarg    erunco
#     7000.       60.       -1.      0.80    300.00     21000         1         0         1      0.50
#     q2         x       y  thetae  thetaj        f2    sigrNC    nevent estat eunco esyst  etot eelen ethee ehadr radco egamp effic enois
20. 0.00085000  0.0140  175.7  138.5   1.19870   1.19737  0.13E+10  0.10  0.50  0.66  0.83  0.10  0.27  0.13  0.30  0.00  0.50  0.00
20. 0.00200000  0.0060  175.7  161.8   0.94220   0.94116  0.32E+10  0.10  0.50  1.84  1.91  0.10  0.28  0.13  0.30  0.00  0.50  1.71
20. 0.00500000  0.0024  175.7  172.7   0.73444   0.73363  0.20E+10  0.10  0.50  2.11  2.17  0.10  0.29  0.13  0.30  0.00  0.50  2.00
20. 0.00850000  0.0014  175.7  175.7   0.64123   0.64052  0.61E+09  0.10  0.50  2.27  2.33  0.11  0.29  0.12  0.30  0.00  0.50  2.17
50. 0.00005000  0.5952  169.4    7.2   4.03221   4.02097  0.32E+10  0.10  0.50  1.17  1.27  0.10  0.12  0.01  0.30  1.00  0.50  0.00
50. 0.00008500  0.3501  171.6   15.5   3.36549   3.35610  0.14E+10  0.10  0.50  0.61  0.79  0.10  0.15  0.02  0.30  0.00  0.50  0.00
50. 0.00020000  0.1488  172.7   40.1   2.53267   2.52560  0.40E+10  0.10  0.50  0.62  0.80  0.10  0.17  0.09  0.30  0.00  0.50  0.00
50. 0.00050000  0.0595  173.0   87.7   1.87297   1.86775  0.25E+10  0.10  0.50  0.63  0.81  0.10  0.18  0.13  0.30  0.00  0.50  0.00
50. 0.00085000  0.0350  173.1  117.7   1.57355   1.56916  0.90E+09  0.10  0.50  0.64  0.81  0.10  0.19  0.14  0.30  0.00  0.50  0.00
50. 0.00200000  0.0149  173.2  151.4   1.18833   1.18502  0.22E+10  0.10  0.50  0.64  0.81  0.11  0.20  0.15  0.30  0.00  0.50  0.00
50. 0.00500000  0.0060  173.2  168.4   0.88381   0.88136  0.13E+10  0.10  0.50  1.83  1.90  0.11  0.20  0.15  0.30  0.00  0.50  1.71
50. 0.00850000  0.0035  173.2  173.2   0.74949   0.74742  0.45E+09  0.10  0.50  1.99  2.05  0.11  0.21  0.15  0.30  0.00  0.50  1.88
50. 0.02000000  0.0015  173.3  177.1   0.58657   0.58496  0.99E+09  0.10  0.50  2.24  2.30  0.12  0.21  0.13  0.30  0.00  0.50  2.15
100. 0.00008500  0.7003  162.7    7.5   4.21424   4.19079  0.38E+09  0.10  0.50  1.16  1.27  0.11  0.07  0.00  0.30  1.00  0.50  0.00
100. 0.00020000  0.2976  168.6   26.4   3.11420   3.09687  0.11E+10  0.10  0.50  0.60  0.78  0.11  0.11  0.03  0.30  0.00  0.50  0.00
100. 0.00050000  0.1190  169.9   66.6   2.25131   2.23879  0.77E+09  0.10  0.50  0.62  0.79  0.11  0.13  0.11  0.30  0.00  0.50  0.00
100. 0.00085000  0.0700  170.1   97.9   1.86439   1.85403  0.28E+09  0.10  0.50  0.63  0.80  0.11  0.13  0.14  0.30  0.00  0.50  0.00
100. 0.00200000  0.0298  170.3  140.1   1.37296   1.36535  0.68E+09  0.10  0.50  0.63  0.81  0.12  0.14  0.16  0.30  0.00  0.50  0.00
100. 0.00500000  0.0119  170.4  163.6   0.99125   0.98578  0.38E+09  0.10  0.50  0.64  0.81  0.12  0.15  0.17  0.30  0.00  0.50  0.00
100. 0.00850000  0.0070  170.4  170.4   0.82515   0.82061  0.13E+09  0.10  0.50  1.78  1.85  0.12  0.15  0.17  0.30  0.00  0.50  1.66
100. 0.02000000  0.0030  170.5  175.9   0.62555   0.62215  0.32E+09  0.10  0.50  2.03  2.09  0.12  0.15  0.15  0.30  0.00  0.50  1.93
100. 0.05000000  0.0012  170.5  178.4   0.48228   0.47974  0.13E+09  0.10  0.50  2.31  2.36  0.12  0.15  0.14  0.30  0.00  0.50  2.22
200. 0.00020000  0.5952  159.0   14.4   3.71466   3.67423  0.68E+09  0.10  0.50  1.16  1.27  0.11  0.06  0.01  0.30  1.00  0.50  0.00
200. 0.00050000  0.2381  164.6   46.7   2.63339   2.60472  0.55E+09  0.10  0.50  0.61  0.79  0.12  0.09  0.07  0.30  0.00  0.50  0.00
200. 0.00085000  0.1401  165.5   75.9   2.15393   2.13050  0.21E+09  0.10  0.50  0.62  0.79  0.12  0.10  0.12  0.30  0.00  0.50  0.00
200. 0.00200000  0.0595  166.1  125.0   1.55221   1.53536  0.51E+09  0.10  0.50  0.62  0.80  0.12  0.10  0.16  0.30  0.00  0.50  0.00
200. 0.00500000  0.0238  166.4  156.9   1.09228   1.08047  0.29E+09  0.10  0.50  0.63  0.81  0.12  0.11  0.18  0.30  0.00  0.50  0.00
200. 0.00850000  0.0140  166.5  166.4   0.89476   0.88514  0.98E+08  0.10  0.50  0.63  0.81  0.13  0.11  0.18  0.30  0.00  0.50  0.00
200. 0.02000000  0.0060  166.5  174.2   0.65982   0.65283  0.23E+09  0.10  0.50  1.83  1.89  0.13  0.11  0.17  0.30  0.00  0.50  1.71
200. 0.05000000  0.0024  166.5  177.7   0.49319   0.48812  0.13E+09  0.10  0.50  2.10  2.16  0.13  0.11  0.15  0.30  0.00  0.50  2.00
200. 0.08500000  0.0014  166.5  178.6   0.42057   0.41639  0.61E+08  0.10  0.50  2.26  2.31  0.13  0.11  0.16  0.30  0.00  0.50  2.17
500. 0.00050000  0.5952  147.4   22.5   3.13744   3.05867  0.25E+09  0.10  0.50  1.17  1.27  0.12  0.05  0.02  0.30  1.00  0.50  0.00
500. 0.00085000  0.3501  154.0   46.4   2.53048   2.46692  0.10E+09  0.10  0.50  0.60  0.78  0.12  0.06  0.07  0.30  0.00  0.50  0.00
500. 0.00200000  0.1488  157.2   98.2   1.77925   1.73457  0.27E+09  0.10  0.50  0.62  0.79  0.13  0.07  0.13  0.30  0.00  0.50  0.00
500. 0.00500000  0.0595  158.2  143.5   1.21610   1.18567  0.15E+09  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
500. 0.00850000  0.0350  158.5  158.3   0.97816   0.95380  0.52E+08  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
500. 0.02000000  0.0149  158.7  170.8   0.69895   0.68178  0.12E+09  0.10  0.50  0.63  0.80  0.13  0.08  0.18  0.30  0.00  0.50  0.00
500. 0.05000000  0.0060  158.8  176.3   0.50423   0.49224  0.67E+08  0.10  0.50  1.82  1.89  0.13  0.08  0.16  0.30  0.00  0.50  1.71
500. 0.08500000  0.0035  158.9  177.8   0.42110   0.41142  0.46E+08  0.10  0.50  1.98  2.05  0.14  0.08  0.18  0.30  0.00  0.50  1.88
500. 0.20000000  0.0015  158.9  179.1   0.29193   0.28585  0.16E+08  0.10  0.50  2.25  2.31  0.16  0.09  0.28  0.30  0.00  0.50  2.15
1000. 0.00085000  0.7003  128.6   23.3   2.80821   2.68509  0.34E+08  0.10  0.50  1.17  1.27  0.13  0.03  0.03  0.30  1.00  0.50  0.00
1000. 0.00200000  0.2976  145.1   73.2   1.94285   1.85750  0.97E+08  0.10  0.50  0.60  0.78  0.13  0.04  0.07  0.30  0.00  0.50  0.00
1000. 0.00500000  0.1190  148.6  128.6   1.30271   1.24550  0.60E+08  0.10  0.50  0.62  0.80  0.13  0.05  0.16  0.30  0.00  0.50  0.00
1000. 0.00850000  0.0700  149.4  149.2   1.03531   0.98998  0.21E+08  0.10  0.50  0.63  0.80  0.13  0.05  0.18  0.30  0.00  0.50  0.00
1000. 0.02000000  0.0298  150.0  166.9   0.72456   0.69322  0.48E+08  0.10  0.50  0.63  0.80  0.13  0.05  0.19  0.30  0.00  0.50  0.00
1000. 0.05000000  0.0119  150.3  174.8   0.51058   0.48917  0.26E+08  0.10  0.50  0.63  0.80  0.13  0.05  0.18  0.30  0.00  0.50  0.00
1000. 0.08500000  0.0070  150.4  176.9   0.42052   0.40347  0.18E+08  0.10  0.50  1.78  1.85  0.14  0.06  0.19  0.30  0.00  0.50  1.66
1000. 0.20000000  0.0030  150.4  178.7   0.28386   0.27341  0.89E+07  0.10  0.50  2.05  2.11  0.17  0.07  0.31  0.30  0.00  0.50  1.93
1000. 0.30000001  0.0020  150.4  179.1   0.19767   0.19081  0.41E+07  0.10  0.50  2.23  2.29  0.23  0.09  0.59  0.30  0.00  0.50  2.06
1000. 0.40000001  0.0015  150.5  179.4   0.12412   0.12000  0.19E+07  0.10  0.50  2.47  2.53  0.31  0.13  1.02  0.30  0.00  0.50  2.15
1000. 0.50000000  0.0012  150.5  179.5   0.06824   0.06606  0.36E+06  0.17  0.50  2.87  2.92  0.44  0.17  1.65  0.30  0.00  0.50  2.22
2000. 0.00200000  0.5952  119.3   43.4   2.09945   1.95753  0.37E+08  0.10  0.50  1.17  1.27  0.13  0.02  0.05  0.30  1.00  0.50  0.00
2000. 0.00500000  0.2381  133.8  107.6   1.38368   1.28943  0.28E+08  0.10  0.50  0.61  0.79  0.14  0.03  0.11  0.30  0.00  0.50  0.00
2000. 0.00850000  0.1401  136.2  135.9   1.08784   1.01364  0.10E+08  0.10  0.50  0.62  0.80  0.14  0.04  0.16  0.30  0.00  0.50  0.00
2000. 0.02000000  0.0595  138.0  161.3   0.74722   0.69659  0.24E+08  0.10  0.50  0.63  0.80  0.14  0.04  0.18  0.30  0.00  0.50  0.00
2000. 0.05000000  0.0238  138.7  172.6   0.51555   0.48151  0.13E+08  0.10  0.50  0.63  0.80  0.14  0.04  0.18  0.30  0.00  0.50  0.00
2000. 0.08500000  0.0140  138.9  175.7   0.41930   0.39244  0.87E+07  0.10  0.50  0.64  0.81  0.14  0.04  0.20  0.30  0.00  0.50  0.00
2000. 0.20000000  0.0060  139.0  178.2   0.27624   0.26004  0.43E+07  0.10  0.50  1.85  1.92  0.17  0.05  0.33  0.30  0.00  0.50  1.71
2000. 0.30000001  0.0040  139.0  178.8   0.18916   0.17865  0.19E+07  0.10  0.50  2.04  2.10  0.23  0.06  0.62  0.30  0.00  0.50  1.84
2000. 0.40000001  0.0030  139.1  179.1   0.11695   0.11070  0.90E+06  0.11  0.50  2.30  2.36  0.32  0.09  1.05  0.30  0.00  0.50  1.93
2000. 0.50000000  0.0024  139.1  179.3   0.06332   0.06006  0.39E+06  0.16  0.50  2.72  2.77  0.45  0.13  1.68  0.30  0.00  0.50  2.00
2000. 0.60000002  0.0020  139.1  179.4   0.02871   0.02728  0.15E+06  0.26  0.50  3.46  3.50  0.64  0.18  2.63  0.30  0.00  0.50  2.06
2000. 0.69999999  0.0017  139.1  179.5   0.00995   0.00947  0.19E+05  0.72  0.50  4.83  4.91  0.95  0.27  4.19  0.30  0.00  0.50  2.11
5000. 0.00500000  0.5952   94.4   64.4   1.48263   1.36012  0.11E+08  0.10  0.50  1.17  1.27  0.14  0.02  0.06  0.30  1.00  0.50  0.00
5000. 0.00850000  0.3501  107.7  107.2   1.15090   1.05381  0.45E+07  0.10  0.50  0.61  0.79  0.14  0.02  0.10  0.30  0.00  0.50  0.00
5000. 0.02000000  0.1488  114.9  149.4   0.77333   0.70637  0.11E+08  0.10  0.50  0.62  0.80  0.14  0.02  0.15  0.30  0.00  0.50  0.00
5000. 0.05000000  0.0595  117.4  168.1   0.52041   0.47523  0.62E+07  0.10  0.50  0.63  0.80  0.14  0.03  0.18  0.30  0.00  0.50  0.00
5000. 0.08500000  0.0350  118.1  173.1   0.41698   0.38126  0.41E+07  0.10  0.50  0.64  0.81  0.15  0.03  0.21  0.30  0.00  0.50  0.00
5000. 0.20000000  0.0149  118.6  177.1   0.26680   0.24514  0.20E+07  0.10  0.50  0.70  0.86  0.17  0.03  0.34  0.30  0.00  0.50  0.00
5000. 0.30000001  0.0099  118.7  178.1   0.17903   0.16498  0.90E+06  0.11  0.50  1.79  1.86  0.23  0.04  0.64  0.30  0.00  0.50  1.55
5000. 0.40000001  0.0074  118.8  178.5   0.10863   0.10031  0.41E+06  0.16  0.50  2.08  2.14  0.33  0.06  1.08  0.30  0.00  0.50  1.64
5000. 0.50000000  0.0060  118.8  178.8   0.05772   0.05341  0.18E+06  0.24  0.50  2.54  2.60  0.45  0.09  1.72  0.30  0.00  0.50  1.71
5000. 0.60000002  0.0050  118.9  179.0   0.02566   0.02378  0.67E+05  0.39  0.50  3.33  3.39  0.65  0.12  2.68  0.30  0.00  0.50  1.77
5000. 0.69999999  0.0043  118.9  179.2   0.00869   0.00807  0.20E+05  0.71  0.50  4.77  4.85  0.97  0.18  4.26  0.30  0.00  0.50  1.82
5000. 0.80000001  0.0037  118.9  179.3   0.00181   0.00169  0.41E+04  1.56  0.50  8.19  8.35  1.68  0.32  7.77  0.30  0.00  0.50  1.86
10000. 0.00850000  0.7003   66.6   66.2   1.19430   1.13571  0.14E+07  0.10  0.50  1.17  1.27  0.14  0.01  0.06  0.30  1.00  0.50  0.00
10000. 0.02000000  0.2976   90.3  133.8   0.79056   0.74562  0.39E+07  0.10  0.50  0.61  0.79  0.14  0.02  0.09  0.30  0.00  0.50  0.00
10000. 0.05000000  0.1190   96.8  162.7   0.52305   0.48914  0.23E+07  0.10  0.50  0.62  0.80  0.14  0.02  0.16  0.30  0.00  0.50  0.00
10000. 0.08500000  0.0700   98.3  170.0   0.41484   0.38661  0.16E+07  0.10  0.50  0.64  0.81  0.15  0.02  0.21  0.30  0.00  0.50  0.00
10000. 0.20000000  0.0298   99.5  175.8   0.26012   0.24150  0.76E+06  0.11  0.50  0.71  0.87  0.18  0.02  0.35  0.30  0.00  0.50  0.00
10000. 0.30000001  0.0198   99.8  177.2   0.17210   0.15960  0.34E+06  0.17  0.50  0.91  1.05  0.24  0.03  0.66  0.30  0.00  0.50  0.00
10000. 0.40000001  0.0149  100.0  177.9   0.10305   0.09551  0.15E+06  0.26  0.50  1.30  1.41  0.33  0.04  1.11  0.30  0.00  0.50  0.00
10000. 0.50000000  0.0119  100.1  178.4   0.05405   0.05009  0.64E+05  0.39  0.50  1.91  2.01  0.46  0.06  1.76  0.30  0.00  0.50  0.00
10000. 0.60000002  0.0099  100.1  178.6   0.02369   0.02196  0.24E+05  0.65  0.50  3.26  3.36  0.66  0.08  2.73  0.30  0.00  0.50  1.55
10000. 0.69999999  0.0085  100.1  178.8   0.00790   0.00732  0.70E+04  1.20  0.50  4.75  4.92  0.98  0.13  4.32  0.30  0.00  0.50  1.60
10000. 0.80000001  0.0074  100.2  179.0   0.00162   0.00150  0.14E+04  2.68  0.50  8.23  8.67  1.69  0.22  7.86  0.30  0.00  0.50  1.64
20000. 0.02000000  0.5952   56.7  103.1   0.80596   0.83392  0.16E+07  0.10  0.50  1.17  1.27  0.15  0.01  0.07  0.30  1.00  0.50  0.00
20000. 0.05000000  0.2381   73.1  153.9   0.52497   0.52963  0.11E+07  0.10  0.50  0.61  0.80  0.14  0.01  0.11  0.30  0.00  0.50  0.00
20000. 0.08500000  0.1401   76.4  165.4   0.41246   0.41014  0.80E+06  0.11  0.50  0.63  0.81  0.15  0.01  0.19  0.30  0.00  0.50  0.00
20000. 0.20000000  0.0595   78.9  174.0   0.25379   0.24667  0.38E+06  0.16  0.50  0.71  0.88  0.18  0.02  0.35  0.30  0.00  0.50  0.00
20000. 0.30000001  0.0397   79.5  176.1   0.16570   0.15944  0.17E+06  0.25  0.50  0.92  1.07  0.24  0.02  0.67  0.30  0.00  0.50  0.00
20000. 0.40000001  0.0298   79.8  177.1   0.09800   0.09370  0.74E+05  0.37  0.50  1.31  1.45  0.34  0.03  1.13  0.30  0.00  0.50  0.00
20000. 0.50000000  0.0238   80.0  177.7   0.05077   0.04834  0.31E+05  0.57  0.50  1.94  2.08  0.47  0.04  1.78  0.30  0.00  0.50  0.00
20000. 0.60000002  0.0198   80.1  178.1   0.02196   0.02084  0.11E+05  0.94  0.50  2.91  3.10  0.67  0.06  2.77  0.30  0.00  0.50  0.00
20000. 0.69999999  0.0170   80.1  178.3   0.00721   0.00682  0.33E+04  1.75  0.50  4.53  4.88  0.99  0.09  4.38  0.30  0.00  0.50  0.00
20000. 0.80000001  0.0149   80.2  178.5   0.00145   0.00137  0.64E+03  3.96  0.50  8.15  9.07  1.71  0.15  7.94  0.30  0.00  0.50  0.00
50000. 0.05000000  0.5952   37.7  126.7   0.52658   0.63499  0.52E+06  0.14  0.50  1.17  1.28  0.15  0.01  0.06  0.30  1.00  0.50  0.00
50000. 0.08500000  0.3501   46.8  153.8   0.40903   0.47423  0.39E+06  0.16  0.50  0.62  0.81  0.15  0.01  0.14  0.30  0.00  0.50  0.00
50000. 0.20000000  0.1488   52.7  170.1   0.24595   0.26569  0.19E+06  0.23  0.50  0.70  0.89  0.18  0.01  0.33  0.30  0.00  0.50  0.00
50000. 0.30000001  0.0992   54.0  173.6   0.15799   0.16548  0.82E+05  0.35  0.50  0.92  1.10  0.25  0.01  0.66  0.30  0.00  0.50  0.00
50000. 0.40000001  0.0744   54.6  175.2   0.09203   0.09455  0.36E+05  0.53  0.50  1.32  1.51  0.34  0.02  1.14  0.30  0.00  0.50  0.00
50000. 0.50000000  0.0595   55.0  176.2   0.04696   0.04758  0.15E+05  0.82  0.50  1.95  2.18  0.47  0.03  1.80  0.30  0.00  0.50  0.00
50000. 0.60000002  0.0496   55.2  176.9   0.01998   0.02003  0.53E+04  1.37  0.50  2.94  3.28  0.67  0.04  2.80  0.30  0.00  0.50  0.00
50000. 0.69999999  0.0425   55.4  177.3   0.00644   0.00640  0.15E+04  2.57  0.50  4.58  5.27  1.00  0.06  4.43  0.30  0.00  0.50  0.00
50000. 0.80000001  0.0372   55.5  177.7   0.00126   0.00125  0.29E+03  5.88  0.50  8.23 10.12  1.73  0.10  8.02  0.30  0.00  0.50  0.00
100000. 0.08500000  0.7003   23.5  128.2   0.40628   0.56200  0.14E+06  0.27  0.50  1.17  1.30  0.15  0.00  0.08  0.30  1.00  0.50  0.00
100000. 0.20000000  0.2976   35.3  164.7   0.24037   0.29489  0.72E+05  0.37  0.50  0.67  0.92  0.19  0.01  0.28  0.30  0.00  0.50  0.00
100000. 0.30000001  0.1984   37.5  170.4   0.15264   0.17640  0.31E+05  0.57  0.50  0.90  1.17  0.25  0.01  0.64  0.30  0.00  0.50  0.00
100000. 0.40000001  0.1488   38.6  173.0   0.08796   0.09796  0.14E+05  0.86  0.50  1.31  1.65  0.34  0.01  1.13  0.30  0.00  0.50  0.00
100000. 0.50000000  0.1190   39.2  174.5   0.04439   0.04818  0.55E+04  1.34  0.50  1.96  2.43  0.48  0.02  1.81  0.30  0.00  0.50  0.00
100000. 0.60000002  0.0992   39.6  175.5   0.01867   0.01987  0.20E+04  2.25  0.50  2.96  3.75  0.68  0.03  2.82  0.30  0.00  0.50  0.00
100000. 0.69999999  0.0850   39.9  176.1   0.00594   0.00622  0.55E+03  4.26  0.50  4.61  6.30  1.01  0.04  4.46  0.30  0.00  0.50  0.00
100000. 0.80000001  0.0744   40.1  176.6   0.00114   0.00118  0.10E+03  9.85  0.50  8.29 12.89  1.74  0.07  8.09  0.30  0.00  0.50  0.00
200000. 0.20000000  0.5952   19.4  151.8   0.23507   0.35301  0.34E+05  0.54  0.50  1.20  1.41  0.19  0.00  0.24  0.30  1.00  0.50  0.00
200000. 0.30000001  0.3968   23.5  164.4   0.14765   0.20075  0.15E+05  0.82  0.50  0.86  1.29  0.25  0.01  0.58  0.30  0.00  0.50  0.00
200000. 0.40000001  0.2976   25.3  169.1   0.08421   0.10703  0.65E+04  1.24  0.50  1.28  1.85  0.35  0.01  1.08  0.30  0.00  0.50  0.00
200000. 0.50000000  0.2381   26.4  171.6   0.04207   0.05099  0.27E+04  1.94  0.50  1.94  2.79  0.48  0.01  1.78  0.30  0.00  0.50  0.00
200000. 0.60000002  0.1984   27.0  173.2   0.01750   0.02048  0.93E+03  3.27  0.50  2.95  4.43  0.69  0.02  2.81  0.30  0.00  0.50  0.00
200000. 0.69999999  0.1701   27.5  174.3   0.00550   0.00626  0.26E+03  6.22  0.50  4.62  7.77  1.02  0.03  4.47  0.30  0.00  0.50  0.00
200000. 0.80000001  0.1488   27.8  175.0   0.00104   0.00116  0.48E+02 14.50  0.50  8.34 16.73  1.76  0.05  8.13  0.30  0.00  0.50  0.00
500000. 0.40000001  0.7440    9.8  152.0   0.07971   0.13666  0.29E+04  1.85  0.50  1.61  2.50  0.35  0.00  1.06  0.30  1.00  0.50  0.00
500000. 0.50000000  0.5952   12.3  162.0   0.03932   0.06273  0.13E+04  2.74  0.50  2.14  3.52  0.49  0.01  1.73  0.30  1.00  0.50  0.00
500000. 0.60000002  0.4960   13.7  166.5   0.01613   0.02410  0.46E+03  4.64  0.50  2.91  5.50  0.70  0.01  2.76  0.30  0.00  0.50  0.00
500000. 0.69999999  0.4252   14.7  169.1   0.00498   0.00705  0.13E+03  8.87  0.50  4.60 10.01  1.03  0.02  4.44  0.30  0.00  0.50  0.00
500000. 0.80000001  0.3720   15.3  170.9   0.00093   0.00125  0.23E+02 20.85  0.50  8.35 22.47  1.78  0.03  8.14  0.30  0.00  0.50  0.00
1000000. 0.69999999  0.8503    5.3  150.4   0.00465   0.00836  0.24E+02 20.57  0.50  4.75 21.12  1.04  0.01  4.49  0.30  1.00  0.50  0.00
1000000. 0.80000001  0.7440    6.9  160.0   0.00085   0.00147  0.54E+01 43.15  0.50  8.46 43.98  1.79  0.01  8.19  0.30  1.00  0.50  0.00
