#Q2  Q2low   Q2high  x  xlow  xhigh F2  stat+   stat-  sys1+  sys1-  sysy2+   sys2-  
6.5	6.5	6.5		1.5E-4	1.5E-4	1.5E-4	0.00430744	+6.78236E-4	-6.78236E-4	+5.35187E-4	-4.84483E-4	+3.40672E-4	-2.92465E-4
6.5	6.5	6.5		2.8E-4	2.8E-4	2.8E-4	0.00357393	+5.15144E-4	-5.15144E-4	+3.61609E-4	-3.29013E-4	+2.90839E-4	-2.50723E-4
12.0	12.0	12.0		4.3E-4	4.3E-4	4.3E-4	0.00632397	+6.89536E-4	-6.89536E-4	+6.16069E-4	-5.22916E-4	+4.40387E-4	-3.43815E-4
12.0	12.0	12.0		6.5E-4	6.5E-4	6.5E-4	0.00438118	+5.27575E-4	-5.27575E-4	+4.65704E-4	-4.25302E-4	+2.01543E-4	-1.23445E-4
25.0	25.0	25.0		4.3E-4	4.3E-4	4.3E-4	0.0118218	+0.00352965	-0.00352965	+0.00155224	-0.00156407	+9.03002E-4	-6.563E-4
25.0	25.0	25.0		8.0E-4	8.0E-4	8.0E-4	0.0104674	+0.00106653	-0.00106653	+7.81736E-4	-7.46528E-4	+6.0856E-4	-4.91746E-4
30.0	30.0	30.0		0.0016	0.0016	0.0016	0.00993127	+0.00115342	-0.00115342	+9.37686E-4	-9.26819E-4	+4.32037E-4	-4.285E-4	
30.0	30.0	30.0		0.0025	0.0025	0.0025	0.00673763	+0.00118981	-0.00118981	+9.11812E-4	-8.97477E-4	+2.21898E-4	-2.54176E-4	
30.0	30.0	30.0		0.0045	0.0045	0.0045	0.00405086	+0.00226562	-0.00226562	+0.00112103	-0.00115669	+1.21994E-4	-6.58148E-5	
80.0	80.0	80.0		0.0016	0.0016	0.0016	0.0363706	+0.00485265	-0.00485265	+0.00346189	-0.00337076	+0.00118363	-0.00124975	
80.0	80.0	80.0		0.0025	0.0025	0.0025	0.0195416	+0.00251888	-0.00251888	+0.00172158	-0.00181054	+5.22388E-4	-4.72866E-4	
80.0	80.0	80.0		0.0045	0.0045	0.0045	0.0109633	+0.00196476	-0.00196476	+0.00125191	-0.00131878	+2.28266E-4	-3.02792E-4	
160.0	160.0	160.0		0.0035	0.0035	0.0035	0.0230115	+0.00318324	-0.00318324	+0.0015599	-0.00170354	+5.08703E-4	-3.45527E-4
160.0	160.0	160.0		0.008	0.008	0.008	0.0176492	+0.00156191	-0.00156191	+7.95862E-4	-9.12856E-4	+4.30666E-4	-3.48277E-4	
160.0	160.0	160.0		0.02	0.02	0.02	0.00784282	+0.00389254	-0.00389254	+0.00214441	-0.00220619	+2.62719E-4	-1.51858E-4
600.0	600.0	600.0		0.013	0.013	0.013	0.0154196	+0.00337227	-0.00337227	+0.00216357	-0.00201897	+1.34097E-4	-2.22313E-4
600.0	600.0	600.0		0.035	0.035	0.035	0.00879699	+0.00262156	-0.00262156	+0.0019031	-0.00203322	+2.60089E-4	-1.09721E-4


