       0.5         1.0         18          21          1.179
       0.5         1.0         21          24          1.179
       0.5         1.0         24          28          1.179
       0.5         1.0         28          32          1.179
       0.5         1.0         32          37          1.179
       0.5         1.0         37          43          1.179
       0.5         1.0         43          49          1.179
       0.5         1.0         49          56          1.179
       0.5         1.0         56          64          1.179
       0.5         1.0         64          74          1.179
       0.5         1.0         74          84          1.179
       0.5         1.0         84          97          1.149
       0.5         1.0         97          114         1.12
       0.5         1.0         114         133         1.097
       0.5         1.0         133         153         1.08
       0.5         1.0         153         174         1.066
       0.5         1.0         174         196         1.056
       0.5         1.0         196         220         1.048
       0.5         1.0         220         245         1.041
       0.5         1.0         245         272         1.036
       0.5         1.0         272         300         1.032
       0.5         1.0         300         330         1.028
       0.5         1.0         330         362         1.025
       0.5         1.0         362         395         1.023
       0.5         1.0         395         430         1.021
       0.5         1.0         430         468         1.02
       0.5         1.0         468         507         1.019
       0.5         1.0         507         548         1.018
       0.5         1.0         548         592         1.018
       0.5         1.0         592         638         1.019
       0.5         1.0         638         686         1.019
       0.5         1.0         686         737         1.02
       0.5         1.0         737         790         1.022
       0.5         1.0         790         846         1.024
       0.5         1.0         846         905         1.026
       0.5         1.0         905         967         1.028
       0.5         1.0         967         1032        1.031
       0.5         1.0         1032        1101        1.034
       0.5         1.0         1101        1172        1.037
       0.5         1.0         1172        1248        1.041
       0.5         1.0         1248        1327        1.044
       0.5         1.0         1327        1410        1.048
       0.5         1.0         1410        1497        1.052
       0.5         1.0         1497        1588        1.056
       0.5         1.0         1588        1784        1.062
       0.5         1.0         1784        2116        1.073
       0.5         1.0         2116        2500        1.09
