coalition_labels,size,chi2,is_outlier
sbar|ubar|g|d,4,0.04464838,0
sbar|ubar|g|d|u,5,0.04458068,0
ubar|g|d|u,4,0.04406825,0
sbar|dbar|u,3,0.04404142,0
sbar|dbar|u|s|c,5,0.04403601,0
cbar|sbar|dbar|d|u|s|c,7,0.04400780,0
ubar|g|d|u|c,5,0.04352001,0
ubar|d|c,3,0.04342715,0
sbar|ubar|g|d|c,5,0.04331666,0
sbar|ubar|dbar|d|u,5,0.04297118,0
cbar|sbar|dbar|g|u,5,0.04291503,0
sbar|ubar|dbar|u|s|c,6,0.04267941,0
cbar|sbar|dbar|g|d|u|c,7,0.04222463,0
sbar|ubar|dbar|g|u|s,6,0.04206768,0
cbar|ubar|dbar|d|u|c,6,0.04203082,0
sbar|dbar|g|d|u|s,6,0.04188805,0
cbar|g|d|s|c,5,0.04166443,0
cbar|sbar|dbar|u|s|c,6,0.04159566,0
ubar|dbar|g|d|u|c,6,0.04141329,0
sbar|dbar|g|d|u|c,6,0.04132967,0
sbar|ubar|dbar|u|c,5,0.04112849,0
sbar|dbar|d|u|s|c,6,0.04107736,0
cbar|sbar|ubar|dbar|u|c,6,0.04101943,0
cbar|sbar|ubar|dbar|d|c,6,0.04093548,0
cbar|sbar|g|d|u|s|c,7,0.04068779,0
sbar|dbar|g|u|s,5,0.04055757,0
sbar|ubar|dbar|g|d|c,6,0.04039922,0
cbar|ubar|dbar|d|u,5,0.04031595,0
cbar|ubar|dbar|d,4,0.04017457,0
cbar|sbar|ubar|dbar|d,5,0.04000360,0
sbar|ubar|d|u|c,5,0.03992069,0
cbar|d|s,3,0.03986752,0
cbar|sbar|dbar|d|u|s,6,0.03961892,0
cbar|sbar|dbar|u,4,0.03952763,0
cbar|sbar|ubar|dbar|g|u,6,0.03940800,0
cbar|sbar|ubar|dbar|u|s,6,0.03939510,0
ubar|dbar|g|d|u,5,0.03930109,0
sbar|ubar|dbar|g|d,5,0.03906661,0
cbar|ubar|dbar|d|c,5,0.03894708,0
sbar|ubar|dbar|g|u,5,0.03889288,0
sbar|ubar|d,3,0.03886128,0
cbar|sbar|g|d|u|s,6,0.03885104,0
cbar|sbar|dbar|g|u|s,6,0.03874016,0
sbar|ubar|d|u,4,0.03841574,0
cbar|sbar|g|d|s,5,0.03826191,0
cbar|sbar|ubar|g|u|s|c,7,0.03823634,0
ubar|d|u,3,0.03819283,0
ubar|dbar|g|d,4,0.03754161,0
ubar|d|u|c,4,0.03753568,0
sbar|ubar|d|c,4,0.03742023,0
cbar|sbar|g|d|s|c,6,0.03715177,0
cbar|g|d|u|s,5,0.03714772,0
cbar|sbar|dbar|d|u|c,6,0.03699888,0
sbar|ubar|dbar|u|s,5,0.03683978,0
cbar|sbar|dbar|g|d|u,6,0.03681487,0
cbar|g|d|u|s|c,6,0.03681263,0
sbar|dbar|u|s,4,0.03678399,0
ubar|dbar|g|d|c,5,0.03671046,0
cbar|dbar|g|d|u|s|c,7,0.03667332,0
cbar|d|s|c,4,0.03648172,0
sbar|dbar|d|u|c,5,0.03643440,0
sbar|dbar|d|u|s,5,0.03639635,0
g|d|s,3,0.03632422,0
cbar|sbar|dbar|g|d|s|c,7,0.03618920,0
sbar|dbar|g|d|u,5,0.03562832,0
ubar|dbar|d|u|c,5,0.03535289,0
cbar|sbar|ubar|g|u|s,6,0.03524230,0
cbar|ubar|dbar|g|u|s|c,7,0.03518206,0
sbar|g|d|u|s|c,6,0.03501956,0
cbar|sbar|d|u|s|c,6,0.03482897,0
cbar|sbar|dbar|u|s,5,0.03463642,0
cbar|sbar|dbar|g|d|s,6,0.03463513,0
cbar|sbar|ubar|dbar|u,5,0.03456418,0
cbar|ubar|g|s,4,0.03445905,0
sbar|ubar|dbar|d|c,5,0.03442557,0
sbar|ubar|dbar|u,4,0.03438260,0
cbar|dbar|g|d|u|s,6,0.03434806,0
ubar|dbar|d|u,4,0.03335051,0
g|d|s|c,4,0.03333830,0
sbar|ubar|g|u|s|c,6,0.03323307,0
sbar|ubar|dbar|d,4,0.03320312,0
cbar|sbar|d|u|s,5,0.03310413,0
cbar|sbar|d|s,4,0.03289568,0
sbar|g|d|u|s,5,0.03288937,0
cbar|sbar|ubar|u|s|c,6,0.03263861,0
cbar|ubar|g|s|c,5,0.03234274,0
cbar|ubar|g|u|s|c,6,0.03220404,0
cbar|sbar|ubar|dbar|g|s|c,7,0.03215459,0
dbar|g|d|u|s|c,6,0.03199744,0
ubar|dbar|d,3,0.03196664,0
cbar|dbar|g|d|s,5,0.03192033,0
cbar|sbar|dbar|d|u,5,0.03170244,0
cbar|ubar|dbar|g|u|s,6,0.03169420,0
cbar|d|u|s,4,0.03169383,0
sbar|dbar|g|d|s|c,6,0.03168198,0
cbar|sbar|d|s|c,5,0.03167516,0
d|s,2,0.03158578,0
cbar|ubar|g|u|s,5,0.03137693,0
cbar|dbar|g|d|s|c,6,0.03130286,0
cbar|d|u|s|c,5,0.03124879,0
ubar|dbar|g|u|s|c,6,0.03117140,0
dbar|g|u|c,4,0.03113735,0
sbar|g|d|s,4,0.03105554,0
cbar|dbar|d|u|s|c,6,0.03103159,0
ubar|dbar|d|c,4,0.03102723,0
sbar|dbar|d|u,4,0.03084707,0
cbar|sbar|dbar|d|s|c,6,0.03063338,0
sbar|g|d|s|c,5,0.03023941,0
cbar|sbar|ubar|g|s|c,6,0.02998393,0
sbar|ubar|g|u|s,5,0.02994586,0
cbar|sbar|ubar|g|s,5,0.02993796,0
sbar|dbar|g|d|s,5,0.02983448,0
cbar|ubar|dbar|u|s|c,6,0.02979933,0
g|d|u|s,4,0.02977488,0
cbar|sbar|ubar|u|s,5,0.02975528,0
g|d|u|s|c,5,0.02973061,0
cbar|ubar|s,3,0.02963823,0
sbar|d|u|s|c,5,0.02949321,0
cbar|sbar|ubar|dbar|g|s,6,0.02944401,0
dbar|g|d|u|s,5,0.02938192,0
cbar|sbar|dbar|d|s,5,0.02919052,0
cbar|sbar|ubar|g|u|c,6,0.02893207,0
cbar|dbar|d|u|s,5,0.02881720,0
d|s|c,3,0.02849067,0
sbar|ubar|dbar|g|s|c,6,0.02831309,0
cbar|sbar|g|d|u|c,6,0.02829883,0
dbar|u|c,3,0.02826070,0
cbar|ubar|dbar|g|u|c,6,0.02814868,0
cbar|dbar|g|u|c,5,0.02807196,0
sbar|ubar|u|s|c,5,0.02797020,0
sbar|dbar|g|c,4,0.02750984,0
sbar|d|u|s,4,0.02747565,0
cbar|ubar|s|c,4,0.02741462,0
ubar|dbar|g|u|s,5,0.02739350,0
cbar|ubar|u|s|c,5,0.02689768,0
sbar|g|u|c,4,0.02688612,0
cbar|sbar|ubar|dbar|s|c,6,0.02685862,0
cbar|dbar|d|s,4,0.02676783,0
dbar|d|u|s|c,5,0.02668913,0
cbar|dbar|g|d|u|c,6,0.02655346,0
ubar|dbar|g|u|c,5,0.02651350,0
ubar|g|s,3,0.02650829,0
sbar|dbar|d|s|c,5,0.02645919,0
cbar|ubar|dbar|u|s,5,0.02642118,0
sbar|ubar|g|u|c,5,0.02630273,0
cbar|ubar|u|s,4,0.02617936,0
ubar|dbar|u|s|c,5,0.02612446,0
cbar|g|d,3,0.02612322,0
dbar|g|u|s|c,5,0.02607891,0
cbar|dbar|d|s|c,5,0.02604105,0
sbar|d|s,3,0.02602359,0
ubar|g|u|s|c,5,0.02578754,0
dbar|g|d|s,4,0.02570871,0
cbar|sbar|g|d|u,5,0.02555422,0
dbar|g|d|s|c,5,0.02538206,0
cbar|dbar|g|u|s|c,6,0.02538145,0
cbar|sbar|dbar|g|d|c,6,0.02534171,0
sbar|ubar|dbar|g|s,5,0.02530928,0
cbar|ubar|dbar|g|s|c,6,0.02510783,0
sbar|d|s|c,4,0.02509638,0
dbar|g|u,3,0.02505069,0
cbar|sbar|ubar|g|u,5,0.02503020,0
sbar|g|d|u|c,5,0.02499797,0
cbar|dbar|u|c,4,0.02486567,0
cbar|sbar|ubar|s,4,0.02482880,0
cbar|sbar|g|u|c,5,0.02481477,0
sbar|ubar|u|s,4,0.02479441,0
cbar|sbar|ubar|s|c,5,0.02476562,0
sbar|dbar|d|s,4,0.02472361,0
sbar|dbar|c,3,0.02471752,0
ubar|g|s|c,4,0.02468313,0
ubar|g|u|s,4,0.02466988,0
d|u|s,3,0.02465569,0
cbar|ubar|dbar|g|s,5,0.02456386,0
d|u|s|c,4,0.02450078,0
cbar|sbar|g|u|s|c,6,0.02439388,0
cbar|sbar|ubar|dbar|g|c,6,0.02438709,0
cbar|sbar|dbar|g|c,5,0.02427629,0
cbar|sbar|ubar|dbar|s,5,0.02425804,0
dbar|g|d|u|c,5,0.02424651,0
dbar|d|u|s,4,0.02418519,0
sbar|g|u|s|c,5,0.02409882,0
cbar|sbar|ubar|u|c,5,0.02405199,0
sbar|u|c,3,0.02379082,0
cbar|ubar|dbar|g|u,5,0.02375430,0
cbar|g|d|c,4,0.02375219,0
sbar|ubar|g|s|c,5,0.02373757,0
cbar|ubar|dbar|u|c,5,0.02348388,0
sbar|ubar|g|s,4,0.02339783,0
sbar|ubar|dbar|s|c,5,0.02335249,0
cbar|dbar|g|d|u,5,0.02332161,0
sbar|dbar|g|d|c,5,0.02320282,0
sbar|dbar|g|s|c,5,0.02318505,0
cbar|sbar|d|u|c,5,0.02315044,0
sbar|ubar|dbar|g|c,5,0.02292047,0
cbar|sbar|dbar|g|d,5,0.02287967,0
dbar|u|s|c,4,0.02248832,0
ubar|dbar|u|s,4,0.02245697,0
cbar|sbar|dbar|g|s|c,6,0.02231883,0
dbar|u,2,0.02228701,0
cbar|dbar|g|u,4,0.02227506,0
sbar|dbar|g,3,0.02218369,0
ubar|dbar|u|c,4,0.02218307,0
sbar|ubar|g|u,4,0.02210897,0
cbar|g|d|u|c,5,0.02203010,0
ubar|s,2,0.02202560,0
sbar|g|d|u,4,0.02196118,0
cbar|sbar|g|d,4,0.02183176,0
ubar|dbar|g|u,4,0.02183025,0
cbar|d,2,0.02175792,0
sbar|ubar|u|c,4,0.02175615,0
cbar|sbar|g|d|c,5,0.02162942,0
cbar|dbar|d|u|c,5,0.02162241,0
cbar|dbar|u|s|c,5,0.02145988,0
cbar|g|d|u,4,0.02145882,0
cbar|sbar|u|c,4,0.02139072,0
sbar|g|u,3,0.02127735,0
cbar|sbar|dbar|c,4,0.02115474,0
dbar|g|u|s,4,0.02089752,0
dbar|d|s,3,0.02089147,0
ubar|u|s|c,4,0.02081756,0
cbar|sbar|ubar|dbar|g,5,0.02076856,0
dbar|g|d|u,4,0.02072556,0
cbar|sbar|d|u,4,0.02051818,0
cbar|ubar|g|u|c,5,0.02051504,0
cbar|sbar|dbar|d|c,5,0.02049620,0
cbar|dbar|g|u|s,5,0.02049098,0
sbar|ubar|dbar|s,4,0.02045940,0
dbar|d|s|c,4,0.02045481,0
sbar|dbar|g|d,4,0.02044862,0
sbar|u|s|c,4,0.02028988,0
cbar|sbar|ubar|u,4,0.02026128,0
cbar|sbar|u|s|c,5,0.02025490,0
sbar|d|u|c,4,0.02018070,0
cbar|ubar|dbar|s|c,5,0.02010214,0
ubar|s|c,3,0.02009246,0
cbar|sbar|g|u|s,5,0.01998567,0
g|d,2,0.01987660,0
ubar|dbar|g|s|c,5,0.01985328,0
ubar|u|s,3,0.01980937,0
cbar|sbar|ubar|dbar|c,5,0.01980856,0
sbar|dbar|s|c,4,0.01967931,0
cbar|ubar|dbar|s,4,0.01966630,0
dbar|d|u|c,4,0.01964748,0
sbar|dbar,2,0.01950465,0
cbar|sbar|g|u,4,0.01949880,0
sbar|g|u|s,4,0.01939654,0
cbar|d|c,3,0.01927799,0
cbar|sbar|dbar|g,4,0.01924297,0
cbar|ubar|dbar|u,4,0.01919965,0
cbar|dbar|u,3,0.01918104,0
ubar|dbar|g|s,4,0.01901868,0
sbar|ubar|dbar|g,4,0.01900998,0
sbar|ubar|s|c,4,0.01885520,0
cbar|ubar|g|u,4,0.01878163,0
sbar|dbar|g|s,4,0.01876549,0
cbar|ubar|g,3,0.01873526,0
sbar|dbar|d|c,4,0.01868892,0
sbar|ubar|dbar|c,4,0.01867588,0
sbar|ubar|s,3,0.01862531,0
cbar|dbar|d|u,4,0.01850187,0
cbar|sbar|dbar|s|c,5,0.01848252,0
sbar|u,2,0.01829601,0
cbar|sbar|dbar|g|s,5,0.01819339,0
cbar|sbar|dbar|d,4,0.01814581,0
cbar|dbar|g|d|c,5,0.01805946,0
g|d|c,3,0.01779578,0
cbar|dbar|g|d,4,0.01777044,0
sbar|ubar|u,3,0.01767424,0
ubar|dbar|u,3,0.01761066,0
cbar|sbar|ubar|g|c,5,0.01754793,0
cbar|ubar|g|c,4,0.01752519,0
dbar|u|s,3,0.01741948,0
g|d|u|c,4,0.01731707,0
sbar|d|u,3,0.01725697,0
cbar|d|u|c,4,0.01717597,0
cbar|sbar|d,3,0.01717514,0
sbar|g|d|c,4,0.01708517,0
sbar|g|d,3,0.01699477,0
cbar|sbar|d|c,4,0.01686201,0
cbar|d|u,3,0.01671505,0
cbar|dbar|u|s,4,0.01668127,0
cbar|sbar|ubar|g,4,0.01659417,0
ubar|g|u|c,4,0.01647411,0
g|d|u,3,0.01645613,0
cbar|sbar|ubar|dbar,4,0.01630047,0
dbar|d|u,3,0.01623854,0
cbar|sbar|dbar,3,0.01623399,0
cbar|sbar|u,3,0.01618801,0
sbar|dbar|d,3,0.01604708,0
cbar|sbar|u|s,4,0.01595954,0
cbar|ubar|u|c,4,0.01592569,0
d,1,0.01584567,0
sbar|u|s,3,0.01570114,0
sbar|dbar|s,3,0.01537261,0
ubar|dbar|s|c,4,0.01518450,0
cbar|ubar|dbar|g|c,5,0.01495207,0
sbar|ubar|dbar,3,0.01487654,0
cbar|ubar,2,0.01463059,0
dbar|g|d|c,4,0.01450858,0
cbar|sbar|dbar|s,4,0.01446922,0
ubar|dbar|s,3,0.01445873,0
ubar|g|u,3,0.01445130,0
cbar|ubar|u,3,0.01430147,0
dbar|g|d,3,0.01392989,0
sbar|ubar|g|c,4,0.01367627,0
d|c,2,0.01365528,0
cbar|dbar|d|c,4,0.01350726,0
cbar|ubar|dbar|g,4,0.01350165,0
cbar|g|u|s|c,5,0.01336479,0
cbar|dbar|d,3,0.01332798,0
cbar|ubar|c,3,0.01331282,0
ubar|g,2,0.01316200,0
cbar|sbar|ubar|c,4,0.01304599,0
d|u|c,3,0.01279559,0
sbar|d,2,0.01267105,0
sbar|d|c,3,0.01264997,0
sbar|ubar|g,3,0.01243000,0
ubar|g|c,3,0.01224191,0
ubar|u|c,3,0.01221976,0
cbar|sbar|ubar,3,0.01220179,0
ubar|dbar|g|c,4,0.01207400,0
g|u|c,3,0.01205926,0
d|u,2,0.01204570,0
dbar|g|c,3,0.01166391,0
g|u|s|c,4,0.01165598,0
cbar|g|u|c,4,0.01139998,0
cbar|g|u|s,4,0.01113468,0
cbar|sbar|g|s|c,5,0.01110981,0
cbar|ubar|dbar|c,4,0.01066319,0
ubar|dbar|g,3,0.01033411,0
ubar|u,2,0.01030683,0
dbar|d|c,3,0.01028952,0
cbar|dbar|g|s|c,5,0.01027355,0
cbar|dbar|g|c,4,0.00984225,0
dbar|d,2,0.00982126,0
dbar|g|s|c,4,0.00972623,0
cbar|sbar|g|s,4,0.00964849,0
sbar|g|s|c,4,0.00957076,0
cbar|u|s|c,4,0.00952126,0
sbar|ubar|c,3,0.00950887,0
ubar,1,0.00939403,0
cbar|ubar|dbar,3,0.00932132,0
u|c,2,0.00926028,0
sbar|g|c,3,0.00922720,0
cbar|g|s,3,0.00918205,0
dbar|c,2,0.00916697,0
g|u|s,3,0.00913440,0
g|u,2,0.00863257,0
dbar|g,2,0.00851948,0
cbar|g|s|c,4,0.00846986,0
cbar|sbar|g|c,4,0.00839905,0
sbar|ubar,2,0.00837287,0
ubar|c,2,0.00836557,0
cbar|dbar|g|s,4,0.00832586,0
cbar|u|c,3,0.00827075,0
cbar|g|u,3,0.00826359,0
u|s|c,3,0.00814399,0
ubar|dbar|c,3,0.00812059,0
sbar|g|s,3,0.00781475,0
dbar|g|s,3,0.00748702,0
cbar|u|s,3,0.00740202,0
cbar|sbar|s|c,4,0.00735282,0
cbar|dbar|c,3,0.00701458,0
cbar|dbar|g,3,0.00698816,0
cbar|dbar|s|c,4,0.00673171,0
sbar|g,2,0.00656472,0
dbar|s|c,3,0.00651648,0
sbar|c,2,0.00651366,0
ubar|dbar,2,0.00648995,0
sbar|s|c,3,0.00614488,0
dbar,1,0.00613389,0
cbar|sbar|g,3,0.00602996,0
cbar|sbar|s,3,0.00600276,0
u,1,0.00594555,0
g|s,2,0.00593711,0
cbar|s,2,0.00582866,0
u|s,2,0.00573397,0
g|s|c,3,0.00551699,0
cbar|sbar|c,3,0.00535570,0
cbar|u,2,0.00524564,0
cbar|s|c,3,0.00500710,0
cbar|dbar|s,3,0.00489426,0
sbar|s,2,0.00450083,0
dbar|s,2,0.00438822,0
cbar|dbar,2,0.00427115,0
sbar,1,0.00396354,0
cbar|g|c,3,0.00337691,0
cbar|g,2,0.00318286,0
cbar|sbar,2,0.00309828,0
s,1,0.00291701,0
g|c,2,0.00279292,0
s|c,2,0.00238682,0
g,1,0.00230799,0
cbar|c,2,0.00062720,0
cbar,1,0.00054291,0
c,1,0.00037449,0
,0,0.00000000,0
