#: table_doi: 10.17182/hepdata.12557.v1/t83
#: name: Table 83
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table83.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 19.393
#: P [GeV],200.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],19.393
#: X,0.225
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
28.0,0.32347,0.00385,-0.00385,0.00137,-0.00137,3.0%,-3.0%
32.5,0.32855,0.00367,-0.00367,0.00118,-0.00118,3.0%,-3.0%
37.5,0.31485,0.00278,-0.00278,0.0007,-0.0007,3.0%,-3.0%
43.0,0.31585,0.00271,-0.00271,0.00086,-0.00086,3.0%,-3.0%
49.5,0.30939,0.00267,-0.00267,0.0011,-0.0011,3.0%,-3.0%
57.0,0.31816,0.00368,-0.00368,0.00066,-0.00066,3.0%,-3.0%

