#: table_doi: 10.17182/hepdata.12557.v1/t60
#: name: Table 60
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table60.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 15.034
#: P [GeV],120.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],15.034
#: X,0.18
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
11.75,0.36127,0.00688,-0.00688,0.00245,-0.00245,3.0%,-3.0%
13.25,0.35757,0.00691,-0.00691,0.00231,-0.00231,3.0%,-3.0%
15.0,0.34979,0.00646,-0.00646,0.00225,-0.00225,3.0%,-3.0%
17.0,0.35267,0.00698,-0.00698,0.00225,-0.00225,3.0%,-3.0%
19.0,0.34847,0.00752,-0.00752,0.00219,-0.00219,3.0%,-3.0%
21.5,0.36087,0.00702,-0.00702,0.00222,-0.00222,3.0%,-3.0%
24.5,0.33792,0.0081,-0.0081,0.00205,-0.00205,3.0%,-3.0%

