2.0 2.5 25.5    1.4    1.0    0.9 
2.5 3.0 66.8    2.3    2.7    2.3 
3.0 3.5 49.8    2.0    2.2    1.7 
3.5 4.0 11.1    0.9    0.6    0.4 
4.0 4.5  0.074  0.074  0.004  0.002
