0.8049999999999999	0.76	0.85	49600.0	2.0	0.9	-0.9	1.2	-1.2	2.9	-2.8	0.8	-0.8	0.0	-0.0	0.4	-0.4	1.7	-1.7	0.0	-0.0	0.1	-0.1	0.6	-0.6	0.1	-0.1	0.5	-0.5	0.3	-0.4	1.0	-1.0	0.7	-0.7	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.3	-0.4	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.6	11.0	-10.0	0.0	-0.0	0.0	-0.0	-0.4	0.3	-1.4	1.4	2.9	-2.7	0.3	-0.4	5.1	-4.8	3.8	-3.8	0.4	-0.4	0.2	-0.2	1.8	-1.8	0.5	-0.5	
0.8999999999999999	0.85	0.95	25500.0	2.3	0.9	-0.9	1.3	-1.3	3.1	-3.0	0.8	-0.8	0.0	-0.0	0.4	-0.4	1.6	-1.6	0.1	0.0	0.1	-0.1	0.6	-0.6	0.1	-0.1	0.5	-0.5	0.3	-0.4	1.1	-1.1	0.7	-0.7	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.1	0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.1	0.0	0.1	-0.1	0.1	-0.1	0.1	-0.2	0.2	-0.3	0.4	-0.4	0.4	-0.4	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.6	11.0	-10.0	0.0	-0.0	0.0	-0.0	-0.4	0.4	-1.4	1.5	2.6	-2.5	0.4	-0.4	4.9	-4.7	3.4	-3.4	0.4	-0.4	0.1	-0.1	1.8	-1.8	0.5	-0.5	
1.005	0.95	1.06	12200.0	2.3	0.9	-0.9	1.5	-1.4	3.2	-3.1	0.8	-0.7	0.0	-0.0	0.4	-0.4	1.5	-1.5	0.1	0.0	0.0	-0.0	0.6	-0.6	0.1	-0.1	0.5	-0.4	0.4	-0.4	1.1	-1.1	0.8	-0.7	0.1	0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.1	0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.1	0.0	0.1	0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.3	-0.3	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.4	0.4	-1.4	1.6	2.4	-2.4	0.4	-0.4	4.7	-4.5	3.0	-3.0	0.3	-0.3	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.12	1.06	1.18	6140.0	2.6	0.9	-0.8	1.7	-1.6	3.4	-3.3	0.7	-0.7	0.0	-0.0	0.3	-0.4	1.4	-1.4	0.1	-0.1	0.0	-0.0	0.6	-0.6	0.1	-0.1	0.4	-0.4	0.3	-0.4	1.1	-1.1	0.8	-0.7	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	0.0	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.4	-0.4	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.4	1.6	2.3	-2.3	0.4	-0.4	4.4	-4.2	2.7	-2.7	0.3	-0.3	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.245	1.18	1.31	2820.0	2.6	0.8	-0.8	1.9	-1.8	3.6	-3.5	0.6	-0.6	0.0	-0.0	0.3	-0.3	1.3	-1.2	0.2	-0.2	0.0	-0.0	0.6	-0.5	0.1	-0.1	0.4	-0.4	0.3	-0.4	1.1	-1.0	0.8	-0.7	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.2	-0.2	0.1	-0.1	0.2	-0.2	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.4	0.4	-0.4	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.7	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.4	1.7	2.4	-2.2	0.3	-0.4	4.1	-4.0	2.5	-2.5	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.38	1.31	1.45	1440.0	2.9	0.7	-0.7	2.1	-2.0	3.8	-3.6	0.5	-0.5	0.0	-0.0	0.3	-0.3	1.1	-1.1	0.2	-0.3	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.3	-0.4	0.3	-0.3	1.1	-1.0	0.8	-0.8	0.1	-0.1	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.1	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.1	0.1	0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.7	-0.7	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.4	1.8	2.4	-2.2	0.3	-0.4	3.9	-3.7	2.4	-2.4	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.525	1.45	1.6	687.0	3.1	0.6	-0.6	2.3	-2.2	4.0	-3.8	0.5	-0.5	0.0	-0.0	0.2	-0.3	1.0	-1.0	0.3	-0.3	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.3	-0.3	0.3	-0.4	1.1	-1.1	0.8	-0.8	0.1	-0.1	0.1	-0.1	0.1	-0.2	0.1	-0.1	0.3	-0.3	0.2	-0.2	0.3	-0.4	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.4	-0.4	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	0.0	0.1	0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.6	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.5	1.7	2.4	-2.2	0.3	-0.4	3.7	-3.5	2.3	-2.3	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.6800000000000002	1.6	1.76	341.0	3.2	0.6	-0.6	2.5	-2.4	4.2	-4.0	0.4	-0.4	0.0	-0.0	0.2	-0.2	0.9	-0.9	0.3	-0.4	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.3	-0.3	0.3	-0.4	1.1	-1.1	0.9	-0.9	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.3	-0.3	0.3	-0.3	0.4	-0.5	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.6	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.3	0.5	-1.6	1.7	2.3	-2.2	0.3	-0.4	3.4	-3.2	2.2	-2.2	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.85	1.76	1.94	150.0	3.7	0.5	-0.5	2.7	-2.7	4.3	-4.2	0.3	-0.4	0.0	-0.0	0.2	-0.2	0.8	-0.8	0.3	-0.4	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.2	-0.2	0.3	-0.4	1.1	-1.1	1.0	-0.9	0.1	-0.1	0.1	-0.2	0.3	-0.3	0.3	-0.3	0.3	-0.3	0.4	-0.4	0.5	-0.5	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.1	0.1	-0.2	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.6	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.3	0.4	-1.6	1.7	2.1	-2.2	0.3	-0.4	3.1	-3.0	2.2	-2.2	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
2.0300000000000002	1.94	2.12	63.3	3.0	0.4	-0.4	2.9	-2.9	4.5	-4.4	0.3	-0.3	0.0	-0.0	0.2	-0.2	0.7	-0.7	0.3	-0.3	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.2	-0.2	0.4	-0.4	1.2	-1.1	1.1	-1.0	0.1	-0.1	0.2	-0.2	0.4	-0.3	0.4	-0.3	0.4	-0.4	0.5	-0.4	0.6	-0.6	0.4	-0.4	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.2	-0.2	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.6	-0.6	12.0	-11.0	0.0	-0.0	0.0	-0.0	-0.3	0.4	-1.5	1.6	1.9	-2.0	0.4	-0.4	2.9	-2.9	2.4	-2.4	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
