coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|s|c,7,0.00484534,0
cbar|sbar|dbar|g|d|u|c,7,0.00484382,0
cbar|sbar|g|d|u|s|c,7,0.00483338,0
ubar|dbar|d|u|c,5,0.00479076,0
cbar|dbar|g|d|u|s|c,7,0.00478933,0
cbar|ubar|dbar|d|u,5,0.00478466,0
cbar|sbar|ubar|g|d|s|c,7,0.00471684,0
cbar|sbar|ubar|dbar|g|d|c,7,0.00471573,0
cbar|ubar|dbar|g|d|s|c,7,0.00466546,0
sbar|ubar|dbar|g|u|s|c,7,0.00464105,0
cbar|sbar|ubar|dbar|g|u|s,7,0.00463042,0
cbar|sbar|u|c,4,0.00454214,0
cbar|u|s|c,4,0.00450937,0
sbar|ubar|dbar|g|d|u|c,7,0.00450678,0
sbar|ubar|g|d|u|s|c,7,0.00450366,0
cbar|sbar|ubar|g|d|u|s,7,0.00450191,0
cbar|sbar|ubar|dbar|g|d|u,7,0.00449614,0
ubar|dbar|g|d|u|s|c,7,0.00445103,0
cbar|ubar|dbar|g|d|u|s,7,0.00444158,0
cbar|dbar|u|c,4,0.00443719,0
cbar|d|u|c,4,0.00437514,0
cbar|sbar|ubar|c,4,0.00437187,0
cbar|ubar|s|c,4,0.00434333,0
cbar|ubar|dbar|c,4,0.00425959,0
cbar|sbar|dbar|g|u|c,6,0.00424107,0
cbar|sbar|ubar|u,4,0.00423555,0
sbar|ubar|u|c,4,0.00423444,0
cbar|ubar|d|c,4,0.00421312,0
cbar|sbar|g|u|s|c,6,0.00421268,0
cbar|ubar|u|s,4,0.00420272,0
ubar|u|s|c,4,0.00420041,0
cbar|sbar|dbar|d|s|c,6,0.00419162,0
cbar|dbar|g|u|s|c,6,0.00418995,0
cbar|sbar|ubar|dbar|g|c,6,0.00412893,0
ubar|dbar|u|c,4,0.00412091,0
cbar|ubar|dbar|u,4,0.00411432,0
cbar|sbar|ubar|g|s|c,6,0.00411209,0
cbar|sbar|g|d|u|c,6,0.00409166,0
cbar|ubar|dbar|g|s|c,6,0.00408202,0
cbar|dbar|g|d|u|c,6,0.00407234,0
sbar|dbar|d|u|s|c,6,0.00407074,0
cbar|ubar|d|u,4,0.00406784,0
ubar|d|u|c,4,0.00406555,0
cbar|sbar|dbar|d|u|s,6,0.00405978,0
cbar|g|d|u|s|c,6,0.00405680,0
cbar|sbar|ubar|g|d|c,6,0.00399510,0
cbar|ubar|dbar|g|d|c,6,0.00396845,0
cbar|ubar|g|d|s|c,6,0.00396445,0
sbar|ubar|dbar|d|u|s,6,0.00392832,0
sbar|ubar|dbar|g|u|c,6,0.00390387,0
cbar|sbar|ubar|dbar|g|u,6,0.00389274,0
sbar|ubar|dbar|d|s|c,6,0.00388988,0
cbar|sbar|ubar|dbar|d|s,6,0.00388370,0
sbar|ubar|g|u|s|c,6,0.00388280,0
cbar|sbar|ubar|g|u|s,6,0.00388056,0
ubar|dbar|g|u|s|c,6,0.00385149,0
cbar|ubar|dbar|g|u|s,6,0.00384155,0
sbar|ubar|g|d|u|c,6,0.00376115,0
cbar|sbar|ubar|g|d|u,6,0.00375890,0
cbar|u|c,3,0.00375494,0
ubar|dbar|g|d|u|c,6,0.00373325,0
ubar|g|d|u|s|c,6,0.00372502,0
cbar|ubar|g|d|u|s,6,0.00372396,0
cbar|ubar|dbar|g|d|u,6,0.00372330,0
cbar|ubar|c,3,0.00360888,0
cbar|sbar|dbar|s|c,5,0.00359180,0
cbar|dbar|g|u|c,5,0.00354039,0
cbar|sbar|g|u|c,5,0.00353840,0
cbar|sbar|d|s|c,5,0.00352615,0
cbar|g|u|s|c,5,0.00350690,0
cbar|sbar|dbar|d|c,5,0.00347466,0
cbar|sbar|ubar|g|c,5,0.00345779,0
sbar|dbar|u|s|c,5,0.00345482,0
cbar|ubar|dbar|g|c,5,0.00345245,0
cbar|ubar|u,3,0.00344699,0
ubar|u|c,3,0.00344519,0
cbar|sbar|dbar|u|s,5,0.00344336,0
cbar|dbar|d|s|c,5,0.00343490,0
cbar|ubar|g|s|c,5,0.00343051,0
cbar|g|d|u|c,5,0.00340192,0
sbar|d|u|s|c,5,0.00338027,0
cbar|sbar|d|u|s,5,0.00337769,0
cbar|sbar|dbar|g|d|s|c,7,0.00333415,0
sbar|dbar|d|u|c,5,0.00333301,0
cbar|ubar|g|d|c,5,0.00332956,0
cbar|sbar|dbar|d|u,5,0.00332154,0
sbar|ubar|dbar|u|s,5,0.00331173,0
sbar|ubar|dbar|s|c,5,0.00328991,0
dbar|d|u|s|c,5,0.00328778,0
cbar|sbar|ubar|dbar|s,5,0.00328323,0
cbar|dbar|d|u|s,5,0.00327750,0
sbar|ubar|d|u|s,5,0.00325275,0
cbar|sbar|ubar|d|s,5,0.00323314,0
sbar|ubar|d|s|c,5,0.00323094,0
sbar|ubar|g|u|c,5,0.00320773,0
cbar|sbar|ubar|g|u,5,0.00320498,0
ubar|dbar|g|u|c,5,0.00320115,0
cbar|ubar|dbar|g|u,5,0.00319070,0
sbar|ubar|dbar|d|u,5,0.00318929,0
ubar|g|u|s|c,5,0.00317496,0
cbar|ubar|g|u|s,5,0.00317341,0
sbar|ubar|dbar|d|c,5,0.00317213,0
cbar|sbar|ubar|dbar|d,5,0.00316545,0
ubar|dbar|d|u|s,5,0.00314398,0
ubar|dbar|d|s|c,5,0.00313111,0
cbar|ubar|dbar|d|s,5,0.00312562,0
sbar|dbar|g|d|u|s|c,7,0.00310065,0
cbar|sbar|dbar|g|d|u|s,7,0.00308582,0
ubar|g|d|u|c,5,0.00306935,0
cbar|ubar|g|d|u,5,0.00306779,0
sbar|ubar|dbar|g|d|s|c,7,0.00300944,0
cbar|sbar|ubar|dbar|g|d|s,7,0.00299940,0
cbar|sbar|s|c,4,0.00297582,0
cbar|sbar|dbar|c,4,0.00294227,0
sbar|ubar|dbar|g|d|u|s,7,0.00293138,0
cbar|g|u|c,4,0.00291946,0
cbar|dbar|s|c,4,0.00290589,0
cbar|sbar|dbar|g|s|c,6,0.00287208,0
cbar|sbar|d|c,4,0.00287129,0
cbar|ubar|g|c,4,0.00286305,0
cbar|d|s|c,4,0.00285116,0
sbar|u|s|c,4,0.00281382,0
cbar|sbar|u|s,4,0.00281075,0
cbar|dbar|d|c,4,0.00280478,0
sbar|dbar|u|c,4,0.00278452,0
cbar|sbar|dbar|g|d|c,6,0.00278418,0
cbar|sbar|dbar|u,4,0.00277255,0
cbar|dbar|g|d|s|c,6,0.00274569,0
dbar|u|s|c,4,0.00274265,0
cbar|dbar|u|s,4,0.00273188,0
cbar|sbar|g|d|s|c,6,0.00272999,0
sbar|d|u|c,4,0.00270464,0
cbar|sbar|d|u,4,0.00270156,0
sbar|ubar|u|s,4,0.00268566,0
cbar|sbar|ubar|s,4,0.00268216,0
sbar|ubar|s|c,4,0.00268045,0
d|u|s|c,4,0.00267903,0
cbar|d|u|s,4,0.00267714,0
sbar|ubar|dbar|u,4,0.00264015,0
sbar|ubar|dbar|c,4,0.00263959,0
dbar|d|u|c,4,0.00263688,0
cbar|sbar|ubar|dbar,4,0.00263241,0
cbar|dbar|d|u,4,0.00262610,0
sbar|dbar|g|u|s|c,6,0.00262246,0
cbar|sbar|dbar|g|u|s,6,0.00260714,0
ubar|dbar|s|c,4,0.00260194,0
ubar|dbar|u|s,4,0.00259821,0
cbar|ubar|dbar|s,4,0.00259596,0
ubar|g|u|c,4,0.00258674,0
cbar|ubar|g|u,4,0.00258468,0
cbar|sbar|ubar|d,4,0.00257700,0
sbar|ubar|d|u,4,0.00257584,0
sbar|ubar|d|c,4,0.00257530,0
cbar|ubar|d|s,4,0.00255679,0
ubar|d|s|c,4,0.00255390,0
ubar|d|u|s,4,0.00255015,0
sbar|ubar|dbar|g|s|c,6,0.00254720,0
cbar|sbar|ubar|dbar|g|s,6,0.00253667,0
sbar|dbar|g|d|u|c,6,0.00252990,0
cbar|sbar|dbar|g|d|u,6,0.00251457,0
ubar|dbar|d|c,4,0.00250021,0
cbar|ubar|dbar|d,4,0.00249421,0
ubar|dbar|d|u,4,0.00249180,0
dbar|g|d|u|s|c,6,0.00248593,0
cbar|dbar|g|d|u|s,6,0.00247180,0
sbar|g|d|u|s|c,6,0.00247148,0
cbar|sbar|g|d|u|s,6,0.00246504,0
sbar|ubar|dbar|g|d|c,6,0.00245868,0
sbar|ubar|dbar|g|u|s,6,0.00245254,0
cbar|sbar|ubar|dbar|g|d,6,0.00244814,0
ubar|dbar|g|d|s|c,6,0.00241893,0
sbar|ubar|g|d|s|c,6,0.00241180,0
cbar|sbar|ubar|g|d|s,6,0.00241015,0
cbar|ubar|dbar|g|d|s,6,0.00240957,0
cbar|sbar|dbar|g|c,5,0.00238953,0
cbar|sbar|c,3,0.00238840,0
cbar|s|c,3,0.00237164,0
sbar|ubar|dbar|g|d|u,6,0.00235935,0
cbar|dbar|g|s|c,5,0.00235442,0
cbar|dbar|c,3,0.00234320,0
cbar|sbar|g|s|c,5,0.00231740,0
sbar|ubar|g|d|u|s,6,0.00231713,0
ubar|dbar|g|d|u|s,6,0.00231531,0
cbar|d|c,3,0.00228315,0
cbar|dbar|g|d|c,5,0.00228255,0
cbar|sbar|g|d|c,5,0.00224212,0
cbar|g|d|s|c,5,0.00222326,0
sbar|u|c,3,0.00220564,0
cbar|sbar|u,3,0.00220206,0
u|s|c,3,0.00218339,0
cbar|u|s,3,0.00218101,0
dbar|u|c,3,0.00215920,0
cbar|dbar|u,3,0.00214792,0
sbar|dbar|g|u|c,5,0.00211915,0
cbar|sbar|dbar|g|u,5,0.00210333,0
cbar|sbar|ubar,3,0.00209345,0
sbar|ubar|c,3,0.00209225,0
d|u|c,3,0.00209025,0
cbar|d|u,3,0.00208785,0
dbar|g|u|s|c,5,0.00207855,0
cbar|ubar|s,3,0.00207662,0
sbar|ubar|u,3,0.00207618,0
ubar|s|c,3,0.00207422,0
cbar|dbar|g|u|s,5,0.00206392,0
sbar|ubar|dbar|g|c,5,0.00206388,0
ubar|u|s,3,0.00205386,0
cbar|sbar|ubar|dbar|g,5,0.00205284,0
sbar|g|u|s|c,5,0.00204277,0
ubar|dbar|c,3,0.00203847,0
cbar|sbar|g|u|s,5,0.00203584,0
cbar|ubar|dbar,3,0.00203198,0
ubar|dbar|g|s|c,5,0.00202749,0
cbar|ubar|dbar|g|s,5,0.00201765,0
ubar|dbar|u,3,0.00201346,0
dbar|g|d|u|c,5,0.00200203,0
sbar|ubar|g|s|c,5,0.00199905,0
cbar|sbar|ubar|g|s,5,0.00199691,0
cbar|ubar|d,3,0.00198749,0
cbar|dbar|g|d|u,5,0.00198739,0
ubar|d|c,3,0.00198510,0
sbar|dbar|d|s|c,5,0.00197736,0
cbar|sbar|dbar|d|s,5,0.00196649,0
sbar|dbar|d|u|s,5,0.00196577,0
sbar|g|d|u|c,5,0.00196284,0
ubar|d|u,3,0.00196008,0
cbar|dbar|g|c,4,0.00195872,0
cbar|sbar|g|d|u,5,0.00195590,0
ubar|dbar|g|d|c,5,0.00195501,0
sbar|ubar|dbar|g|u,5,0.00194794,0
cbar|ubar|dbar|g|d,5,0.00194515,0
g|d|u|s|c,5,0.00193849,0
cbar|g|d|u|s,5,0.00193275,0
sbar|ubar|g|d|c,5,0.00192315,0
cbar|sbar|ubar|g|d,5,0.00192099,0
ubar|dbar|g|u|s,5,0.00190727,0
ubar|g|d|s|c,5,0.00190302,0
cbar|ubar|g|d|s,5,0.00190205,0
cbar|sbar|g|c,4,0.00189697,0
sbar|ubar|g|u|s,5,0.00188777,0
cbar|g|s|c,4,0.00188147,0
cbar|c,2,0.00187106,0
sbar|ubar|dbar|d|s,5,0.00184657,0
ubar|dbar|g|d|u,5,0.00183011,0
cbar|g|d|c,4,0.00182223,0
sbar|ubar|g|d|u,5,0.00180720,0
ubar|g|d|u|s,5,0.00178278,0
dbar|g|u|c,4,0.00166208,0
u|c,2,0.00166205,0
cbar|u,2,0.00165916,0
cbar|dbar|g|u,4,0.00164695,0
ubar|dbar|g|c,4,0.00163101,0
cbar|ubar|dbar|g,4,0.00162066,0
sbar|g|u|c,4,0.00160158,0
cbar|sbar|g|u,4,0.00159414,0
g|u|s|c,4,0.00158060,0
sbar|ubar|g|c,4,0.00157784,0
cbar|sbar|ubar|g,4,0.00157519,0
cbar|ubar,2,0.00157475,0
cbar|g|u|s,4,0.00157436,0
ubar|c,2,0.00157285,0
sbar|dbar|s|c,4,0.00156954,0
ubar|g|s|c,4,0.00156107,0
cbar|ubar|g|s,4,0.00155962,0
cbar|sbar|dbar|s,4,0.00155818,0
cbar|g|c,3,0.00154788,0
sbar|dbar|u|s,4,0.00154135,0
ubar|u,2,0.00153123,0
sbar|dbar|g|d|s|c,6,0.00151957,0
g|d|u|c,4,0.00151670,0
cbar|g|d|u,4,0.00151045,0
cbar|sbar|dbar|g|d|s,6,0.00150484,0
ubar|g|d|c,4,0.00150121,0
cbar|ubar|g|d,4,0.00149974,0
sbar|d|s|c,4,0.00149698,0
cbar|sbar|d|s,4,0.00149450,0
sbar|dbar|d|c,4,0.00149348,0
ubar|dbar|g|u,4,0.00148951,0
cbar|sbar|dbar|d,4,0.00148211,0
sbar|d|u|s,4,0.00146878,0
dbar|d|s|c,4,0.00146425,0
sbar|dbar|d|u,4,0.00146062,0
cbar|dbar|d|s,4,0.00145407,0
sbar|ubar|g|u,4,0.00144528,0
sbar|ubar|dbar|s,4,0.00143810,0
dbar|d|u|s,4,0.00142710,0
ubar|g|u|s,4,0.00142423,0
sbar|dbar|g|d|u|s,6,0.00139150,0
sbar|ubar|d|s,4,0.00138110,0
sbar|ubar|dbar|g|d|s,6,0.00136194,0
sbar|ubar|dbar|d,4,0.00136140,0
ubar|g|d|u,4,0.00135970,0
ubar|dbar|d|s,4,0.00133209,0
sbar|dbar|g|s|c,5,0.00124949,0
cbar|sbar|dbar|g|s,5,0.00123427,0
ubar|g|c,3,0.00122670,0
g|u|c,3,0.00122624,0
cbar|ubar|g,3,0.00122474,0
cbar|g|u,3,0.00121949,0
sbar|dbar|g|d|c,5,0.00120268,0
cbar|sbar|dbar|g|d,5,0.00118745,0
dbar|g|d|s|c,5,0.00117471,0
cbar|dbar|g|d|s,5,0.00116067,0
sbar|dbar|c,3,0.00115310,0
cbar|sbar|dbar,3,0.00114123,0
sbar|s|c,3,0.00113865,0
cbar|sbar|s,3,0.00113568,0
dbar|s|c,3,0.00112723,0
cbar|dbar|s,3,0.00111656,0
sbar|dbar|g|u|s,5,0.00110481,0
sbar|dbar|u,3,0.00110364,0
sbar|g|d|s|c,5,0.00110050,0
cbar|sbar|g|d|s,5,0.00109416,0
sbar|u|s,3,0.00109384,0
sbar|ubar|dbar|g|s,5,0.00109121,0
sbar|d|c,3,0.00107522,0
dbar|u|s,3,0.00107348,0
cbar|sbar|d,3,0.00107223,0
ubar|g|u,3,0.00106859,0
dbar|d|c,3,0.00106721,0
d|s|c,3,0.00106560,0
cbar|d|s,3,0.00106381,0
cbar|dbar|d,3,0.00105652,0
sbar|dbar|g|d|u,5,0.00105333,0
sbar|ubar|dbar|g|d,5,0.00104376,0
sbar|d|u,3,0.00102574,0
sbar|ubar|s,3,0.00102212,0
dbar|g|d|u|s,5,0.00102108,0
sbar|ubar|dbar,3,0.00102036,0
ubar|dbar|g|d|s,5,0.00101572,0
d|u|s,3,0.00101184,0
dbar|d|u,3,0.00100879,0
sbar|dbar|g|c,4,0.00100004,0
ubar|dbar|s,3,0.00099442,0
cbar|sbar|dbar|g,4,0.00098431,0
dbar|g|s|c,4,0.00097544,0
cbar|dbar|g|s,4,0.00096091,0
sbar|ubar|d,3,0.00095805,0
sbar|ubar|g|d|s,5,0.00095779,0
sbar|g|d|u|s,5,0.00095581,0
ubar|d|s,3,0.00094836,0
dbar|g|d|c,4,0.00094466,0
ubar|dbar|d,3,0.00093376,0
cbar|dbar|g|d,4,0.00093012,0
sbar|g|s|c,4,0.00087991,0
cbar|sbar|g|s,4,0.00087308,0
sbar|g|d|c,4,0.00084572,0
sbar|ubar|dbar|g,4,0.00084047,0
cbar|sbar|g|d,4,0.00083888,0
g|d|s|c,4,0.00083737,0
sbar|dbar|g|u,4,0.00083409,0
cbar|g|d|s,4,0.00083172,0
ubar|dbar|g|s,4,0.00081579,0
dbar|g|c,3,0.00081283,0
dbar|g|u|s,4,0.00080520,0
cbar|dbar|g,3,0.00079779,0
dbar|c,2,0.00079763,0
cbar|dbar,2,0.00078645,0
ubar|dbar|g|d,4,0.00078438,0
sbar|c,2,0.00078432,0
cbar|sbar,2,0.00078084,0
s|c,2,0.00077808,0
cbar|s,2,0.00077579,0
dbar|g|d|u,4,0.00076976,0
sbar|ubar|g|s,4,0.00073654,0
d|c,2,0.00073068,0
cbar|d,2,0.00072838,0
dbar|u,2,0.00072261,0
sbar|g|u|s,4,0.00071861,0
sbar|u,2,0.00071824,0
u|s,2,0.00070771,0
sbar|ubar|g|d,4,0.00070172,0
ubar|g|d|s,4,0.00069330,0
sbar|g|c,3,0.00069257,0
g|s|c,3,0.00068759,0
cbar|sbar|g,3,0.00068523,0
cbar|g|s,3,0.00068144,0
sbar|g|d|u,4,0.00067975,0
g|d|c,3,0.00066944,0
g|d|u|s,4,0.00066712,0
sbar|ubar,2,0.00066650,0
ubar|dbar,2,0.00066353,0
cbar|g|d,3,0.00066328,0
ubar|s,2,0.00066018,0
d|u,2,0.00065564,0
ubar|dbar|g,3,0.00065189,0
dbar|g|u,3,0.00062131,0
ubar|d,2,0.00061214,0
sbar|dbar|d|s,4,0.00060491,0
g|c,2,0.00058709,0
cbar|g,2,0.00058044,0
sbar|ubar|g,3,0.00054791,0
sbar|dbar|g|d|s,5,0.00054293,0
ubar|g|s,3,0.00054286,0
ubar|g|d,3,0.00052407,0
c,1,0.00051059,0
sbar|g|u,3,0.00050999,0
cbar,1,0.00050780,0
dbar|g,2,0.00050457,0
g|u|s,3,0.00050073,0
g|d|u,3,0.00047791,0
g,1,0.00047232,0
sbar|dbar|g|s,4,0.00046436,0
sbar|dbar|g|d,4,0.00045863,0
sbar|dbar|g,3,0.00044749,0
dbar|g|d,3,0.00044491,0
dbar|g|d|s,4,0.00044237,0
ubar|g,2,0.00044107,0
dbar|g|s,3,0.00043460,0
u,1,0.00041894,0
ubar,1,0.00039140,0
sbar|dbar|s,3,0.00038859,0
g|u,2,0.00037895,0
g|d,2,0.00036316,0
sbar|dbar|d,3,0.00035361,0
g|s,2,0.00034024,0
dbar|d|s,3,0.00033609,0
sbar|g,2,0.00033350,0
sbar|d|s,3,0.00031801,0
sbar|g|d|s,4,0.00031735,0
g|d|s,3,0.00029852,0
sbar|g|d,3,0.00029515,0
sbar|g|s,3,0.00028826,0
sbar|dbar,2,0.00020473,0
dbar|s,2,0.00019058,0
dbar|d,2,0.00017163,0
sbar|s,2,0.00015119,0
d|s,2,0.00013093,0
sbar|d,2,0.00012883,0
dbar,1,0.00009356,0
s,1,0.00003491,0
sbar,1,0.00002944,0
d,1,0.00002858,0
,0,0.00000000,0
