   1   2     36.000000      0.002000     -0.740940      9.471566      9.458612
   1   2     36.000000      0.006000     -0.194685      9.368086      9.354580
   1   2     36.000000      0.010000      1.480986      9.076524      9.078261
   1   2     36.000000      0.014000     -0.217203      8.951384      8.938963
   1   2     36.000000      0.018000     -1.210717      8.657336      8.645866
   1   2     36.000000      0.022000     -0.813606      8.259121      8.249029
   1   2     36.000000      0.026500      1.200298      7.755096      7.753811
   1   2     36.000000      0.031500     -1.285094      7.484332      7.468211
   1   2     36.000000      0.036500      1.087977      6.764733      6.770726
   1   2     36.000000      0.042000     -0.589230      6.414414      6.403447
   1   2     36.000000      0.048000      0.679559      5.881419      5.872530
   1   2     36.000000      0.054000      1.328430      5.301514      5.302563
   1   2     36.000000      0.060500      0.120420      4.895504      4.889790
   1   2     36.000000      0.068000     -0.105415      4.502638      4.497438
   1   2     36.000000      0.076500     -0.200486      3.995878      3.993130
   1   2     36.000000      0.086000     -0.115436      3.561136      3.558205
   1   2     36.000000      0.096500     -0.487021      3.142181      3.139175
   1   2     36.000000      0.108000     -1.222352      2.793114      2.790700
   1   2     36.000000      0.121000      0.309702      2.391916      2.392001
   1   2     36.000000      0.136500     -0.591350      2.058412      2.056170
   1   2     36.000000      0.155000      0.024798      1.716398      1.716316
   1   2     36.000000      0.177000      0.384560      1.407918      1.407916
   1   2     36.000000      0.204000      0.107758      1.130337      1.130408
   1   2     36.000000      0.238500      0.415056      0.865800      0.866296
   1   2     36.000000      0.285000     -1.602641      0.640577      0.639658
   1   2     36.000000      0.351500     -0.271645      0.426424      0.426141
   1   2     36.000000      0.457500      0.792477      0.243621      0.243531
   1   2     36.000000      0.609500      1.264659      0.124492      0.124595
   1   2     36.000000      0.806500     -0.738739      0.061996      0.062041
   1   2     36.000000      1.035500     -0.862984      0.030406      0.030442
   1   2     36.000000      1.324500      0.241048      0.014806      0.014817
   1   2     36.000000      1.721500     -0.051198      0.006412      0.006412
   1   2     36.000000      2.234500      2.153979      0.002721      0.002729
   1   2     36.000000      2.899500     -0.343200      0.001305      0.001304
   1   2     36.000000      4.138500      0.532997      0.000509      0.000509
   1   2     36.000000      7.500000     -1.684422      0.000141      0.000141
   2   2     36.000000      0.002000      0.740956      9.404759      9.397629
   2   2     36.000000      0.006000      0.194696      9.347027      9.339360
   2   2     36.000000      0.010000     -1.481011      9.198751      9.192400
   2   2     36.000000      0.014000      0.217201      8.930060      8.922350
   2   2     36.000000      0.018000      1.210713      8.561045      8.553932
   2   2     36.000000      0.022000      0.813623      8.194680      8.189194
   2   2     36.000000      0.026500     -1.200317      7.842376      7.829619
   2   2     36.000000      0.031500      1.285099      7.397591      7.386526
   2   2     36.000000      0.036500     -1.087983      6.847618      6.836257
   2   2     36.000000      0.042000      0.589223      6.382856      6.372741
   2   2     36.000000      0.048000     -0.679548      5.915858      5.906736
   2   2     36.000000      0.054000     -1.328414      5.374401      5.365629
   2   2     36.000000      0.060500     -0.120427      4.899781      4.894900
   2   2     36.000000      0.068000      0.105407      4.498158      4.493421
   2   2     36.000000      0.076500      0.200484      3.989910      3.985872
   2   2     36.000000      0.086000      0.115443      3.557942      3.554492
   2   2     36.000000      0.096500      0.487001      3.129718      3.126053
   2   2     36.000000      0.108000      1.222367      2.763584      2.760906
   2   2     36.000000      0.121000     -0.309726      2.401248      2.398410
   2   2     36.000000      0.136500      0.591375      2.047993      2.045773
   2   2     36.000000      0.155000     -0.024777      1.718384      1.716679
   2   2     36.000000      0.177000     -0.384592      1.414026      1.412541
   2   2     36.000000      0.204000     -0.107754      1.132560      1.131517
   2   2     36.000000      0.238500     -0.415041      0.870362      0.869588
   2   2     36.000000      0.285000      1.602635      0.631257      0.630817
   2   2     36.000000      0.351500      0.271639      0.425400      0.425116
   2   2     36.000000      0.457500     -0.792443      0.245440      0.245267
   2   2     36.000000      0.609500     -1.264682      0.126454      0.126371
   2   2     36.000000      0.806500      0.738734      0.061452      0.061415
   2   2     36.000000      1.035500      0.862982      0.029980      0.029955
   2   2     36.000000      1.324500     -0.241053      0.014944      0.014895
   2   2     36.000000      1.721500      0.051199      0.006423      0.006402
   2   2     36.000000      2.234500     -2.153977      0.002971      0.002960
   2   2     36.000000      2.899500      0.343200      0.001287      0.001283
   2   2     36.000000      4.138500     -0.532995      0.000525      0.000523
   2   2     36.000000      7.500000      1.684424      0.000128      0.000128
