# Table 7 from https://www.hepdata.net/record/ins1711625
# Summary of the combined values of dσ/dm (pb/GeV) using the results from both the dimuon and
# dielectron channels. Here, δtot is the quadratic sum of the statistical, experimental and
# theoretical uncertainties.
# NB: This is converted from the yaml file available on HEPData
# Bin low, bin high, central value, total uncertainty
# Units: GeV, GeV, pb/GeV, pb/GeV
15.0	20.0	230.0	16.0
20.0	25.0	100.0	6.3
25.0	30.0	52.0	5.7
30.0	35.0	28.0	3.0
35.0	40.0	18.0	1.3
40.0	45.0	12.0	0.61
45.0	50.0	8.5	0.39
50.0	55.0	6.2	0.27
55.0	60.0	5.4	0.23
60.0	64.0	4.8	0.2
64.0	68.0	4.9	0.2
68.0	72.0	5.4	0.22
72.0	76.0	6.6	0.26
76.0	81.0	9.8	0.37
81.0	86.0	22.0	0.79
86.0	91.0	150.0	5.2
91.0	96.0	160.0	5.6
96.0	101.0	13.0	0.48
101.0	106.0	4.9	0.18
106.0	110.0	2.6	0.11
110.0	115.0	1.6	0.068
115.0	120.0	1.1	0.047
120.0	126.0	0.77	0.035
126.0	133.0	0.54	0.026
133.0	141.0	0.36	0.019
141.0	150.0	0.28	0.016
150.0	160.0	0.18	0.011
160.0	171.0	0.14	0.0091
171.0	185.0	0.094	0.0064
185.0	200.0	0.06	0.0045
200.0	220.0	0.044	0.0033
220.0	243.0	0.03	0.0025
243.0	273.0	0.016	0.0015
273.0	320.0	0.0096	0.00089
320.0	380.0	0.0051	0.0005
380.0	440.0	0.0019	0.00025
440.0	510.0	0.00079	0.00014
510.0	600.0	0.00058	8.9e-05
600.0	700.0	0.00032	6e-05
700.0	830.0	7.2e-05	2.6e-05
830.0	1000.0	1.4e-05	6.7e-06
1000.0	1500.0	1.1e-05	4.2e-06
1500.0	3000.0	3.1e-07	3.6e-07
