coalition_labels,size,chi2,is_outlier
cbar|ubar|g|d|u|s|c,7,0.03228254,0
cbar|sbar|ubar|dbar|g|u|c,7,0.03192025,0
cbar|ubar|d|u|s|c,6,0.03108576,0
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.03105977,0
sbar|dbar|g|u|c,5,0.03094941,0
cbar|sbar|ubar|g|d|u|s|c,8,0.03089075,0
cbar|sbar|dbar|g|u|c,6,0.03073395,0
cbar|ubar|g|d|u|s,6,0.03062419,0
sbar|ubar|dbar|g|u|c,6,0.03050285,0
cbar|sbar|ubar|dbar|u|c,6,0.02991177,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.02985347,0
cbar|ubar|g|d|s|c,6,0.02979921,0
cbar|sbar|ubar|d|u|s|c,7,0.02978485,0
cbar|ubar|g|d|s,5,0.02972362,0
cbar|ubar|d|u|s,5,0.02950215,0
cbar|sbar|ubar|dbar|g|u|s|c,8,0.02934712,0
sbar|dbar|u|c,4,0.02917486,0
cbar|sbar|dbar|u|c,5,0.02898205,0
cbar|ubar|d|s|c,5,0.02889684,0
cbar|ubar|d|s,4,0.02889600,0
sbar|ubar|dbar|u|c,5,0.02847158,0
cbar|sbar|ubar|g|d|u|s,7,0.02830664,0
cbar|sbar|ubar|dbar|u|s|c,7,0.02765420,0
cbar|sbar|ubar|d|u|s,6,0.02727552,0
cbar|sbar|ubar|dbar|g|d|u|c,8,0.02723370,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.02702941,0
cbar|sbar|ubar|dbar|g|u,6,0.02699943,0
sbar|ubar|dbar|g|u|s|c,7,0.02692834,0
sbar|ubar|dbar|g|d|u|s|c,8,0.02687905,0
ubar|g|d|u|s|c,6,0.02664529,0
sbar|dbar|g|u,4,0.02654485,0
cbar|ubar|dbar|g|d|u|s|c,8,0.02634617,0
cbar|sbar|dbar|g|u,5,0.02601066,0
sbar|ubar|dbar|g|u,5,0.02590097,0
cbar|sbar|ubar|dbar|d|u|s,7,0.02589790,0
cbar|sbar|dbar|g|u|s|c,7,0.02584188,0
cbar|sbar|ubar|dbar|d|u|c,7,0.02571190,0
sbar|ubar|dbar|d|u|s|c,7,0.02565012,0
sbar|ubar|g|d|u|s|c,7,0.02549193,0
cbar|sbar|ubar|g|d|s|c,7,0.02548009,0
ubar|d|u|s|c,5,0.02542595,0
ubar|g|d|u|s,5,0.02530590,0
sbar|ubar|dbar|u|s|c,6,0.02521262,0
cbar|sbar|ubar|dbar|u,5,0.02506585,0
sbar|dbar|g|u|s|c,6,0.02505682,0
cbar|ubar|dbar|d|u|s|c,7,0.02504887,0
sbar|dbar|u,3,0.02484498,0
ubar|g|d|s,4,0.02482595,0
cbar|sbar|ubar|d|s|c,6,0.02466871,0
cbar|sbar|ubar|dbar|g|u|s,7,0.02461154,0
ubar|g|d|s|c,5,0.02458285,0
cbar|sbar|ubar|g|d|s,6,0.02447936,0
cbar|sbar|dbar|u|s|c,6,0.02440571,0
sbar|ubar|d|u|s|c,6,0.02436337,0
cbar|sbar|dbar|u,4,0.02433349,0
ubar|d|u|s,4,0.02416128,0
sbar|ubar|dbar|g|d|u|c,7,0.02405513,0
ubar|d|s,3,0.02397558,0
sbar|ubar|dbar|u,4,0.02394456,0
cbar|sbar|ubar|d|s,5,0.02374277,0
ubar|d|s|c,4,0.02365777,0
sbar|dbar|u|s|c,5,0.02359798,0
cbar|sbar|dbar|g|d|u|s|c,8,0.02336306,0
