,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),1.23037425410572
0,88.994381845148,0.000325,1.29,0,0.00744,2.3,4.3,0,
1,88.994381845148,0.000515,1.29,0,0.00715,2.3,4.3,0,
2,88.994381845148,0.000515,2.05,0,0.00925,2.3,4.3,0,
3,88.994381845148,0.000815,1.29,0,0.00705,2.3,4.3,0,
4,88.994381845148,0.000815,2.05,0,0.0089,2.3,4.3,0,
5,88.994381845148,0.000815,3.25,0.617419945442523,0.0111,2.3,4.3,0.602335512638092,
6,88.994381845148,0.00129,1.29,0,0.0071,2.3,4.3,0,
7,88.994381845148,0.00129,2.05,0,0.0088,2.3,4.3,0,
8,88.994381845148,0.00129,3.25,0.618281286886278,0.0107,2.3,4.3,0.562679886817932,
9,88.994381845148,0.00129,5.15,0.688612075050455,0.0135,2.3,4.3,0.653416514396668,
10,88.994381845148,0.00205,1.29,0,0.00723,2.3,4.3,0,
11,88.994381845148,0.00205,2.05,0,0.00886,2.3,4.3,0,
12,88.994381845148,0.00205,3.25,0.523308239048509,0.0106,2.3,4.3,0.516179263591766,
13,88.994381845148,0.00205,5.15,0.626811175662805,0.013,2.3,4.3,0.606654763221741,
14,88.994381845148,0.00205,8.15,0.742508163029277,0.0167,2.3,4.3,0.686526477336883,
15,88.994381845148,0.00325,1.29,0,0.00741,2.3,4.3,0,
16,88.994381845148,0.00325,2.05,0,0.009,2.3,4.3,0,
17,88.994381845148,0.00325,3.25,0.492438154497418,0.0106,2.3,4.3,0.47607296705246,
18,88.994381845148,0.00325,5.15,0.57494534851614,0.0129,2.3,4.3,0.556738018989563,
19,88.994381845148,0.00325,8.15,0.699302765301719,0.0161,2.3,4.3,0.636112809181213,
20,88.994381845148,0.00325,12.9,0.716304948026278,0.0209,2.3,4.3,0.704558849334717,
21,88.994381845148,0.00515,1.29,0,0.00762,2.3,4.3,0,
22,88.994381845148,0.00515,2.05,0,0.00923,2.3,4.3,0,
23,88.994381845148,0.00515,3.25,0.44593123429706,0.0108,2.3,4.3,0.440803617238998,
24,88.994381845148,0.00515,5.15,0.547466018596559,0.013,2.3,4.3,0.510290503501892,
25,88.994381845148,0.00515,8.15,0.643962165407584,0.0161,2.3,4.3,0.579966604709625,
26,88.994381845148,0.00515,12.9,0.675069784971562,0.0203,2.3,4.3,0.647399604320526,
27,88.994381845148,0.00515,20.5,0.735073312589209,0.0265,2.3,4.3,0.70285552740097,
28,88.994381845148,0.00815,1.29,0,0.00783,2.3,4.3,0,
29,88.994381845148,0.00815,2.05,0,0.00947,2.3,4.3,0,
30,88.994381845148,0.00815,3.25,0.42969678722479,0.0111,2.3,4.3,0.41400882601738,
31,88.994381845148,0.00815,5.15,0.512616837188379,0.0133,2.3,4.3,0.47108182311058,
32,88.994381845148,0.00815,8.15,0.558686409753256,0.0162,2.3,4.3,0.528542995452881,
33,88.994381845148,0.00815,12.9,0.62082093654635,0.0202,2.3,4.3,0.58551299571991,
34,88.994381845148,0.00815,20.5,0.698668047824294,0.0261,2.3,4.3,0.639299035072327,
35,88.994381845148,0.00815,32.5,0.691857480560816,0.0345,2.3,4.3,0.679448843002319,
36,88.994381845148,0.0129,2.05,0,0.00972,2.3,4.3,0,
37,88.994381845148,0.0129,3.25,0.413937336084144,0.0114,2.3,4.3,0.38882178068161,
38,88.994381845148,0.0129,5.15,0.451409909103323,0.0136,2.3,4.3,0.43510428071022,
39,88.994381845148,0.0129,8.15,0.51404991751745,0.0166,2.3,4.3,0.481299996376038,
40,88.994381845148,0.0129,12.9,0.559125273429235,0.0206,2.3,4.3,0.527056515216827,
41,88.994381845148,0.0129,20.5,0.594930449708207,0.026,2.3,4.3,0.571481466293335,
42,88.994381845148,0.0129,32.5,0.647592443740694,0.0339,2.3,4.3,0.610547959804535,
43,88.994381845148,0.0129,51.5,0.674686491410669,0.045,2.3,4.3,0.638751447200775,
44,88.994381845148,0.0205,3.25,0.388431264831597,0.0117,2.3,4.3,0.371150851249695,
45,88.994381845148,0.0205,5.15,0.447317101874132,0.014,2.3,4.3,0.406838119029999,
46,88.994381845148,0.0205,8.15,0.45627946245441,0.017,2.3,4.3,0.442095577716827,
47,88.994381845148,0.0205,12.9,0.501947340282551,0.0211,2.3,4.3,0.476590573787689,
48,88.994381845148,0.0205,20.5,0.552492400626272,0.0266,2.3,4.3,0.510127127170563,
49,88.994381845148,0.0205,32.5,0.550562458133631,0.034,2.3,4.3,0.540615975856781,
50,88.994381845148,0.0205,51.5,0.607438963389292,0.0442,2.3,4.3,0.567267060279846,
51,88.994381845148,0.0205,81.5,0.62663150824795,0.0594,2.3,4.3,0.584245443344116,
52,88.994381845148,0.0325,5.15,0.398862416974415,0.0145,2.3,4.3,0.384670168161392,
53,88.994381845148,0.0325,8.15,0.437476684955403,0.0176,2.3,4.3,0.409183591604233,
54,88.994381845148,0.0325,12.9,0.445193361410361,0.0217,2.3,4.3,0.433708041906357,
55,88.994381845148,0.0325,20.5,0.483076699602688,0.0273,2.3,4.3,0.45729386806488,
56,88.994381845148,0.0325,32.5,0.509735403709245,0.0345,2.3,4.3,0.478711366653442,
57,88.994381845148,0.0325,51.5,0.54564286937251,0.0444,2.3,4.3,0.498048216104507,
58,88.994381845148,0.0325,81.5,0.525119889716254,0.0587,2.3,4.3,0.513718843460083,
59,88.994381845148,0.0325,129,0.553079177404855,0.0791,2.3,4.3,0.521956980228424,
60,88.994381845148,0.0515,8.15,0.388689039754427,0.0182,2.3,4.3,0.381338655948639,
61,88.994381845148,0.0515,12.9,0.404318006981835,0.0226,2.3,4.3,0.397159844636917,
62,88.994381845148,0.0515,20.5,0.43648650740018,0.0282,2.3,4.3,0.412094265222549,
63,88.994381845148,0.0515,32.5,0.436427750526113,0.0359,2.3,4.3,0.425376534461975,
64,88.994381845148,0.0515,51.5,0.453440358319363,0.0457,2.3,4.3,0.437190055847168,
65,88.994381845148,0.0515,81.5,0.461060138867583,0.0595,2.3,4.3,0.447066575288773,
66,88.994381845148,0.0515,129,0.465574223043719,0.079,2.3,4.3,0.454107820987701,
67,88.994381845148,0.0515,205,0.490436732939437,0.105,2.3,4.3,0.455441296100616,
68,88.994381845148,0.0815,12.9,0.381382205489442,0.0234,2.3,4.3,0.363862425088882,
69,88.994381845148,0.0815,20.5,0.392676591053724,0.0292,2.3,4.3,0.370861500501633,
70,88.994381845148,0.0815,32.5,0.402418307726564,0.0369,2.3,4.3,0.376906901597977,
71,88.994381845148,0.0815,51.5,0.401152763936853,0.0474,2.3,4.3,0.382011920213699,
72,88.994381845148,0.0815,81.5,0.397329499679994,0.06,2.3,4.3,0.386020839214325,
73,88.994381845148,0.0815,129,0.406460790428073,0.0798,2.3,4.3,0.388745814561844,
74,88.994381845148,0.0815,205,0.414179153448881,0.106,2.3,4.3,0.389316141605377,
75,88.994381845148,0.0815,325,0.397427816355623,0.144,2.3,4.3,0.385264128446579,
76,88.994381845148,0.129,20.5,0.352612909402382,0.0306,2.3,4.3,0.333582580089569,
77,88.994381845148,0.129,32.5,0.349570326171943,0.0388,2.3,4.3,0.333316147327423,
78,88.994381845148,0.129,51.5,0.357683562332105,0.0491,2.3,4.3,0.332666009664535,
79,88.994381845148,0.129,81.5,0.360117797589755,0.063,2.3,4.3,0.331607043743134,
80,88.994381845148,0.129,129,0.338539941275894,0.0823,2.3,4.3,0.330010026693344,
81,88.994381845148,0.129,205,0.344280526505685,0.108,2.3,4.3,0.327561944723129,
82,88.994381845148,0.129,325,0.342695893866135,0.143,2.3,4.3,0.323307305574417,
83,88.994381845148,0.129,515,0.329065879736756,0.2,2.3,4.3,0.314649075269699,
84,88.994381845148,0.205,32.5,0.289464217639041,0.0414,2.3,4.3,0.277561575174332,
85,88.994381845148,0.205,51.5,0.282859077960868,0.053,2.3,4.3,0.272251069545746,
86,88.994381845148,0.205,81.5,0.286953817548211,0.0685,2.3,4.3,0.267106384038925,
87,88.994381845148,0.205,129,0.275076717862097,0.087,2.3,4.3,0.262029677629471,
88,88.994381845148,0.205,205,0.280051913166222,0.116,2.3,4.3,0.25681060552597,
89,88.994381845148,0.205,325,0.257770965633062,0.15,2.3,4.3,0.251082986593246,
90,88.994381845148,0.205,515,0.267531092775213,0.2,2.3,4.3,0.243674665689468,
