,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),0.597587453484338
223,28.6356421265527,0.00325,1.29,0,0.00905,2.3,4.3,0,
224,28.6356421265527,0.00515,1.29,0,0.00864,2.3,4.3,0,
225,28.6356421265527,0.00515,2.05,0,0.0113,2.3,4.3,0,
226,28.6356421265527,0.00815,1.29,0,0.00845,2.3,4.3,0,
227,28.6356421265527,0.00815,2.05,0,0.0108,2.3,4.3,0,
228,28.6356421265527,0.00815,3.25,0.407022110239325,0.0136,2.3,4.3,0.397101372480392,
229,28.6356421265527,0.0129,1.29,0,0.00838,2.3,4.3,0,
230,28.6356421265527,0.0129,2.05,0,0.0105,2.3,4.3,0,
231,28.6356421265527,0.0129,3.25,0.395302200007105,0.0129,2.3,4.3,0.382838755846024,
232,28.6356421265527,0.0129,5.15,0.435313547459344,0.0167,2.3,4.3,0.416614949703217,
233,28.6356421265527,0.0205,1.29,0,0.00842,2.3,4.3,0,
234,28.6356421265527,0.0205,2.05,0,0.0104,2.3,4.3,0,
235,28.6356421265527,0.0205,3.25,0.370256162333936,0.0126,2.3,4.3,0.369998842477798,
236,28.6356421265527,0.0205,5.15,0.40589556886192,0.016,2.3,4.3,0.401591658592224,
237,28.6356421265527,0.0205,8.15,0.440946928778289,0.0209,2.3,4.3,0.425647646188736,
238,28.6356421265527,0.0325,1.29,0,0.0085,2.3,4.3,0,
239,28.6356421265527,0.0325,2.05,0,0.0104,2.3,4.3,0,
240,28.6356421265527,0.0325,3.25,0.381780642059422,0.0125,2.3,4.3,0.360011518001556,
241,28.6356421265527,0.0325,5.15,0.387402170902082,0.0156,2.3,4.3,0.383515655994415,
242,28.6356421265527,0.0325,8.15,0.403953376402162,0.02,2.3,4.3,0.405047178268433,
243,28.6356421265527,0.0325,12.9,0.424407405321588,0.0266,2.3,4.3,0.420478373765945,
244,28.6356421265527,0.0515,1.29,0,0.00859,2.3,4.3,0,
245,28.6356421265527,0.0515,2.05,0,0.0104,2.3,4.3,0,
246,28.6356421265527,0.0515,3.25,0.35059352981229,0.0126,2.3,4.3,0.346655488014221,
247,28.6356421265527,0.0515,5.15,0.380690759722309,0.0156,2.3,4.3,0.364187061786652,
248,28.6356421265527,0.0515,8.15,0.372260138845754,0.0197,2.3,4.3,0.38006716966629,
249,28.6356421265527,0.0515,12.9,0.396835264292528,0.0257,2.3,4.3,0.393677890300751,
250,28.6356421265527,0.0515,20.5,0.415646980289348,0.0345,2.3,4.3,0.401919901371002,
