,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),1.83644874744338
0,88.994381845148,0.000325,1.29,0,0.00744,2.3,4.3,0,
1,88.994381845148,0.000515,1.29,0,0.00715,2.3,4.3,0,
2,88.994381845148,0.000515,2.05,0,0.00925,2.3,4.3,0,
3,88.994381845148,0.000815,1.29,0,0.00705,2.3,4.3,0,
4,88.994381845148,0.000815,2.05,0,0.0089,2.3,4.3,0,
5,88.994381845148,0.000815,3.25,0.661855092874992,0.0111,2.3,4.3,0.60228419303894,
6,88.994381845148,0.00129,1.29,0,0.0071,2.3,4.3,0,
7,88.994381845148,0.00129,2.05,0,0.0088,2.3,4.3,0,
8,88.994381845148,0.00129,3.25,0.57733713639586,0.0107,2.3,4.3,0.563257277011871,
9,88.994381845148,0.00129,5.15,0.723121334397365,0.0135,2.3,4.3,0.65382981300354,
10,88.994381845148,0.00205,1.29,0,0.00723,2.3,4.3,0,
11,88.994381845148,0.00205,2.05,0,0.00886,2.3,4.3,0,
12,88.994381845148,0.00205,3.25,0.547780523001654,0.0106,2.3,4.3,0.518218457698822,
13,88.994381845148,0.00205,5.15,0.638722400920007,0.013,2.3,4.3,0.608205199241638,
14,88.994381845148,0.00205,8.15,0.742739099002631,0.0167,2.3,4.3,0.687950909137726,
15,88.994381845148,0.00325,1.29,0,0.00741,2.3,4.3,0,
16,88.994381845148,0.00325,2.05,0,0.009,2.3,4.3,0,
17,88.994381845148,0.00325,3.25,0.521703853963462,0.0106,2.3,4.3,0.477628827095032,
18,88.994381845148,0.00325,5.15,0.594474615286757,0.0129,2.3,4.3,0.558487236499786,
19,88.994381845148,0.00325,8.15,0.679516713825964,0.0161,2.3,4.3,0.637719094753265,
20,88.994381845148,0.00325,12.9,0.733485414757077,0.0209,2.3,4.3,0.706026673316956,
21,88.994381845148,0.00515,1.29,0,0.00762,2.3,4.3,0,
22,88.994381845148,0.00515,2.05,0,0.00923,2.3,4.3,0,
23,88.994381845148,0.00515,3.25,0.473560456967358,0.0108,2.3,4.3,0.443070292472839,
24,88.994381845148,0.00515,5.15,0.565228104010055,0.013,2.3,4.3,0.511966943740845,
25,88.994381845148,0.00515,8.15,0.616049572680799,0.0161,2.3,4.3,0.581356346607208,
26,88.994381845148,0.00515,12.9,0.717206325242948,0.0203,2.3,4.3,0.648528754711151,
27,88.994381845148,0.00515,20.5,0.777360764868591,0.0265,2.3,4.3,0.703845679759979,
28,88.994381845148,0.00815,1.29,0,0.00783,2.3,4.3,0,
29,88.994381845148,0.00815,2.05,0,0.00947,2.3,4.3,0,
30,88.994381845148,0.00815,3.25,0.431593623324836,0.0111,2.3,4.3,0.414407074451447,
31,88.994381845148,0.00815,5.15,0.504071705630985,0.0133,2.3,4.3,0.471285104751587,
32,88.994381845148,0.00815,8.15,0.555210302069969,0.0162,2.3,4.3,0.528736710548401,
33,88.994381845148,0.00815,12.9,0.62565435572081,0.0202,2.3,4.3,0.585712790489197,
34,88.994381845148,0.00815,20.5,0.671489493314752,0.0261,2.3,4.3,0.639531970024109,
35,88.994381845148,0.00815,32.5,0.753137265633727,0.0345,2.3,4.3,0.679863572120667,
36,88.994381845148,0.0129,2.05,0,0.00972,2.3,4.3,0,
37,88.994381845148,0.0129,3.25,0.420978239414891,0.0114,2.3,4.3,0.389592677354813,
38,88.994381845148,0.0129,5.15,0.483260277584005,0.0136,2.3,4.3,0.435775458812714,
39,88.994381845148,0.0129,8.15,0.523836570186215,0.0166,2.3,4.3,0.481784582138061,
40,88.994381845148,0.0129,12.9,0.57585382705549,0.0206,2.3,4.3,0.527359962463379,
41,88.994381845148,0.0129,20.5,0.617598697175974,0.026,2.3,4.3,0.571675419807434,
42,88.994381845148,0.0129,32.5,0.66772574852078,0.0339,2.3,4.3,0.610791623592377,
43,88.994381845148,0.0129,51.5,0.704760673846596,0.045,2.3,4.3,0.639394700527191,
44,88.994381845148,0.0205,3.25,0.399194931297915,0.0117,2.3,4.3,0.371768921613693,
45,88.994381845148,0.0205,5.15,0.462672428280869,0.014,2.3,4.3,0.40711584687233,
46,88.994381845148,0.0205,8.15,0.484235891458254,0.017,2.3,4.3,0.442169725894928,
47,88.994381845148,0.0205,12.9,0.485895008320842,0.0211,2.3,4.3,0.476533055305481,
48,88.994381845148,0.0205,20.5,0.552693992790942,0.0266,2.3,4.3,0.510010123252869,
49,88.994381845148,0.0205,32.5,0.565045887550116,0.034,2.3,4.3,0.540555715560913,
50,88.994381845148,0.0205,51.5,0.604401974495775,0.0442,2.3,4.3,0.567523896694183,
51,88.994381845148,0.0205,81.5,0.617495287328249,0.0594,2.3,4.3,0.585439443588257,
52,88.994381845148,0.0325,5.15,0.41801719770069,0.0145,2.3,4.3,0.384342640638351,
53,88.994381845148,0.0325,8.15,0.439395221384811,0.0176,2.3,4.3,0.408776521682739,
54,88.994381845148,0.0325,12.9,0.459701004291186,0.0217,2.3,4.3,0.433294534683228,
55,88.994381845148,0.0325,20.5,0.482985006189465,0.0273,2.3,4.3,0.456928431987762,
56,88.994381845148,0.0325,32.5,0.527350163441381,0.0345,2.3,4.3,0.478466480970383,
57,88.994381845148,0.0325,51.5,0.525378161774271,0.0444,2.3,4.3,0.498097717761993,
58,88.994381845148,0.0325,81.5,0.549267833400234,0.0587,2.3,4.3,0.514518976211548,
59,88.994381845148,0.0325,129,0.561354499320993,0.0791,2.3,4.3,0.524699687957764,
60,88.994381845148,0.0515,8.15,0.397446482316103,0.0182,2.3,4.3,0.380387485027313,
61,88.994381845148,0.0515,12.9,0.428422035427896,0.0226,2.3,4.3,0.396223187446594,
62,88.994381845148,0.0515,20.5,0.453414421909042,0.0282,2.3,4.3,0.41122043132782,
63,88.994381845148,0.0515,32.5,0.450837450654567,0.0359,2.3,4.3,0.424631536006928,
64,88.994381845148,0.0515,51.5,0.462280059821895,0.0457,2.3,4.3,0.436705082654953,
65,88.994381845148,0.0515,81.5,0.490814516187571,0.0595,2.3,4.3,0.447170525789261,
66,88.994381845148,0.0515,129,0.477154732535907,0.079,2.3,4.3,0.455671817064285,
67,88.994381845148,0.0515,205,0.501173226020334,0.105,2.3,4.3,0.460772633552551,
68,88.994381845148,0.0815,12.9,0.385175861704649,0.0234,2.3,4.3,0.363156855106354,
69,88.994381845148,0.0815,20.5,0.399971710109732,0.0292,2.3,4.3,0.370357483625412,
70,88.994381845148,0.0815,32.5,0.392905273600565,0.0369,2.3,4.3,0.376598387956619,
71,88.994381845148,0.0815,51.5,0.41000262979436,0.0474,2.3,4.3,0.381953001022339,
72,88.994381845148,0.0815,81.5,0.406595445320266,0.06,2.3,4.3,0.386406898498535,
73,88.994381845148,0.0815,129,0.409746934053691,0.0798,2.3,4.3,0.39014732837677,
74,88.994381845148,0.0815,205,0.424734448958299,0.106,2.3,4.3,0.393319815397263,
75,88.994381845148,0.0815,325,0.418047349252114,0.144,2.3,4.3,0.39594092965126,
76,88.994381845148,0.129,20.5,0.370700508707896,0.0306,2.3,4.3,0.333520084619522,
77,88.994381845148,0.129,32.5,0.373824663130884,0.0388,2.3,4.3,0.333265662193298,
78,88.994381845148,0.129,51.5,0.361797261558352,0.0491,2.3,4.3,0.332686543464661,
79,88.994381845148,0.129,81.5,0.360428128706745,0.063,2.3,4.3,0.331853002309799,
80,88.994381845148,0.129,129,0.354942921349721,0.0823,2.3,4.3,0.330875217914581,
81,88.994381845148,0.129,205,0.349636579542302,0.108,2.3,4.3,0.330078154802322,
82,88.994381845148,0.129,325,0.372263851742734,0.143,2.3,4.3,0.330125898122787,
83,88.994381845148,0.129,515,0.354115645469949,0.2,2.3,4.3,0.33245062828064,
84,88.994381845148,0.205,32.5,0.293460111246612,0.0414,2.3,4.3,0.277462393045425,
85,88.994381845148,0.205,51.5,0.286660968416808,0.053,2.3,4.3,0.272215664386749,
86,88.994381845148,0.205,81.5,0.29268157712895,0.0685,2.3,4.3,0.267226159572601,
87,88.994381845148,0.205,129,0.290266847531703,0.087,2.3,4.3,0.26253354549408,
88,88.994381845148,0.205,205,0.277117256825638,0.116,2.3,4.3,0.258283644914627,
89,88.994381845148,0.205,325,0.26879649261274,0.15,2.3,4.3,0.254992961883545,
90,88.994381845148,0.205,515,0.275378722813638,0.2,2.3,4.3,0.253761202096939,
